,ADMIN1,ADMIN2,date,CS_2,CS_3,CS_4,CS_99,ML1_1,ML1_2,ML1_3,ML1_4,ML1_99,ML2_1,ML2_2,ML2_3,ML2_4,ML2_99,CS_1,CS_5,ML1_5,ML2_5,pop_CS,pop_Total_CS,pop_ML1,pop_Total_ML1,pop_ML2,pop_Total_ML2
1495,Bari,Qardho,2014-10-01,148924.375,15.28824520111084,0.0,,0.0,148924.375,15.28824520111084,0.0,,0.0,148939.65625,0.0,0.0,,0.0,0.0,0.0,0.0,148939.6632452011,297879.3264904022,148939.6632452011,297879.3264904022,148939.65625,297879.3125
1496,Bay,Baydhaba,2014-10-01,559107.1875,1341.3829345703125,0.0,,0.0,559107.1875,1341.3829345703125,0.0,,0.0,560448.5625,0.0,0.0,,0.0,0.0,0.0,0.0,560448.5704345703,1120897.1408691406,560448.5704345703,1120897.1408691406,560448.5625,1120897.125
1497,Bay,Buur Hakaba,2014-10-01,240773.953125,226.82379150390625,0.0,,0.0,240773.953125,226.82379150390625,0.0,,0.0,241000.78125,0.0,0.0,,0.0,0.0,0.0,0.0,241000.7769165039,482001.5538330078,241000.7769165039,482001.5538330078,241000.78125,482001.5625
1498,Bay,Diinsoor,2014-10-01,141453.109375,0.0,0.0,,0.0,141453.109375,0.0,0.0,,0.0,141453.109375,0.0,0.0,,0.0,0.0,0.0,0.0,141453.109375,282906.21875,141453.109375,282906.21875,141453.109375,282906.21875
1499,Bay,Qansax Dheere,2014-10-01,166406.40625,150.96722412109375,0.0,,0.0,166406.40625,150.96722412109375,0.0,,0.0,166453.921875,103.44831848144531,0.0,,0.0,0.0,0.0,0.0,166557.3734741211,333114.7469482422,166557.3734741211,333114.7469482422,166557.37019348145,333114.7403869629
1500,Galgaduud,Cabudwaaq,2014-10-01,77647.5546875,0.0,0.0,,0.0,77647.5546875,0.0,0.0,,77647.5546875,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,77647.5546875,155295.109375,77647.5546875,155295.109375,77647.5546875,155295.109375
1501,Galgaduud,Cadaado,2014-10-01,76553.7578125,0.0,0.0,,0.0,76553.7578125,0.0,0.0,,54175.12109375,22378.63671875,0.0,0.0,,0.0,0.0,0.0,0.0,76553.7578125,153107.515625,76553.7578125,153107.515625,76553.7578125,153107.515625
1502,Galgaduud,Ceel Buur,2014-10-01,142133.09375,0.0,0.0,,0.0,142133.09375,0.0,0.0,,5735.56884765625,136397.53125,0.0,0.0,,0.0,0.0,0.0,0.0,142133.09375,284266.1875,142133.09375,284266.1875,142133.10009765625,284266.2001953125
1503,Galgaduud,Ceel Dheer,2014-10-01,90015.8515625,39788.109375,0.0,,0.0,90015.8515625,39788.109375,0.0,,0.0,90015.8515625,39788.109375,0.0,,0.0,0.0,0.0,0.0,129803.9609375,259607.921875,129803.9609375,259607.921875,129803.9609375,259607.921875
1504,Galgaduud,Dhuusamarreeb,2014-10-01,162839.59375,0.0,0.0,,0.0,162839.59375,0.0,0.0,,70443.890625,92395.6953125,0.0,0.0,,0.0,0.0,0.0,0.0,162839.59375,325679.1875,162839.59375,325679.1875,162839.5859375,325679.171875
1505,Gedo,Baardheere,2014-10-01,192279.703125,0.0,0.0,,9.509800910949707,192279.703125,0.0,0.0,,75079.1328125,117210.09375,0.0,0.0,,9.509800910949707,0.0,0.0,0.0,192289.21292591095,384578.4258518219,192289.21292591095,384578.4258518219,192289.2265625,384578.453125
1506,Gedo,Belet Xaawo,2014-10-01,0.0,92819.84375,0.0,,0.0,0.0,92819.84375,0.0,,0.0,0.0,92819.8426437378,0.0,,0.0,0.0,0.0,0.0,92819.84375,185639.6875,92819.84375,185639.6875,92819.8426437378,185639.6852874756
1507,Gedo,Ceel Waaq,2014-10-01,29034.88671875,5256.037109375,0.0,,0.0,29034.88671875,5256.037109375,0.0,,29034.88671875,0.0,5256.037109375,0.0,,0.0,0.0,0.0,0.0,34290.923828125,68581.84765625,34290.923828125,68581.84765625,34290.923828125,68581.84765625
1508,Gedo,Doolow,2014-10-01,23470.978515625,23683.302734375,0.0,,0.0,23470.978515625,23683.302734375,0.0,,0.0,23470.978515625,23683.3017578125,0.0,,0.0,0.0,0.0,0.0,47154.28125,94308.5625,47154.28125,94308.5625,47154.2802734375,94308.560546875
1509,Gedo,Garbahaarey,2014-10-01,37276.703125,70470.90625,0.0,,0.0,37276.703125,70470.90625,0.0,,22257.642578125,16521.9140625,68968.0546875,0.0,,0.0,0.0,0.0,0.0,107747.609375,215495.21875,107747.609375,215495.21875,107747.611328125,215495.22265625
1510,Gedo,Luuq,2014-10-01,34165.92578125,79081.390625,0.0,,0.0,34165.92578125,79081.390625,0.0,,0.0,34212.66015625,79034.6640625,0.0,,0.0,0.0,0.0,0.0,113247.31640625,226494.6328125,113247.31640625,226494.6328125,113247.32421875,226494.6484375
1511,Hiraan,Belet Weyne,2014-10-01,182448.0625,123937.0234375,0.0,,0.0,182448.0625,123937.0234375,0.0,,95313.265625,211071.796875,0.0,0.0,,0.0,0.0,0.0,0.0,306385.0859375,612770.171875,306385.0859375,612770.171875,306385.0625,612770.125
1512,Hiraan,Bulo Burto,2014-10-01,100123.109375,99848.6484375,0.0,,0.0,100123.109375,99848.6484375,0.0,,2520.37890625,197451.375,0.0,0.0,,0.0,0.0,0.0,0.0,199971.7578125,399943.515625,199971.7578125,399943.515625,199971.75390625,399943.5078125
1513,Hiraan,Jalalaqsi,2014-10-01,17714.57421875,62903.5390625,0.0,,0.0,17714.57421875,62903.5390625,0.0,,0.0,80618.109375,0.0,0.0,,0.0,0.0,0.0,0.0,80618.11328125,161236.2265625,80618.11328125,161236.2265625,80618.109375,161236.21875
1514,Lower Juba,Afmadow,2014-10-01,53359.01953125,312.9295349121094,0.0,,36905.1328125,50489.109375,3182.8359375,0.0,,36933.6953125,53643.390625,0.0,0.0,,36905.1328125,0.0,0.0,0.0,90577.08187866211,181154.16375732422,90577.078125,181154.15625,90577.0859375,181154.171875
1515,Lower Juba,Badhaadhe,2014-10-01,61354.0546875,0.0,0.0,,5094.0341796875,61354.05078125,0.0,0.0,,5094.0341796875,61354.05078125,0.0,0.0,,5094.0341796875,0.0,0.0,0.0,66448.0888671875,132896.177734375,66448.0849609375,132896.169921875,66448.0849609375,132896.169921875
1516,Lower Juba,Jamaame,2014-10-01,229975.875,0.0,0.0,,14.416457176208496,121293.5390625,108682.328125,0.0,,14.416457176208496,229975.875,0.0,0.0,,14.416457176208496,0.0,0.0,0.0,229990.2914571762,459980.5829143524,229990.2836446762,459980.5672893524,229990.2914571762,459980.5829143524
1517,Lower Juba,Kismaayo,2014-10-01,206527.6875,0.0,0.0,,87270.859375,163317.0625,43210.63671875,0.0,,87270.859375,206527.6875,0.0,0.0,,87270.859375,0.0,0.0,0.0,293798.546875,587597.09375,293798.55859375,587597.1171875,293798.546875,587597.09375
1518,Lower Shabelle,Afgooye,2014-10-01,385434.96875,0.0,0.0,,0.0,385434.96875,0.0,0.0,,0.0,385434.96875,0.0,0.0,,0.0,0.0,0.0,0.0,385434.96875,770869.9375,385434.96875,770869.9375,385434.96875,770869.9375
1519,Lower Shabelle,Baraawe,2014-10-01,121800.5,0.0,0.0,,0.0,121800.5,0.0,0.0,,0.0,121800.5,0.0,0.0,,0.0,0.0,0.0,0.0,121800.5,243601.0,121800.5,243601.0,121800.5,243601.0
1520,Lower Shabelle,Kurtunwaarey,2014-10-01,98918.75,0.0,0.0,,0.0,98918.75,0.0,0.0,,0.0,98918.75,0.0,0.0,,0.0,0.0,0.0,0.0,98918.75,197837.5,98918.75,197837.5,98918.75,197837.5
1521,Lower Shabelle,Marka,2014-10-01,358992.0625,0.0,0.0,,0.0,358992.0625,0.0,0.0,,0.0,358992.0625,0.0,0.0,,0.0,0.0,0.0,0.0,358992.0625,717984.125,358992.0625,717984.125,358992.0625,717984.125
1522,Lower Shabelle,Qoryooley,2014-10-01,224634.75,0.0,0.0,,0.0,224634.75,0.0,0.0,,0.0,224634.75,0.0,0.0,,0.0,0.0,0.0,0.0,224634.75,449269.5,224634.75,449269.5,224634.75,449269.5
1523,Lower Shabelle,Sablaale,2014-10-01,71271.8671875,0.0,0.0,,0.0,71271.8671875,0.0,0.0,,0.0,71271.8671875,0.0,0.0,,0.0,0.0,0.0,0.0,71271.8671875,142543.734375,71271.8671875,142543.734375,71271.8671875,142543.734375
1524,Lower Shabelle,Wanla Weyn,2014-10-01,273721.875,42.561222076416016,0.0,,0.0,273721.875,42.561222076416016,0.0,,0.0,273764.4375,0.0,0.0,,0.0,0.0,0.0,0.0,273764.4362220764,547528.8724441528,273764.4362220764,547528.8724441528,273764.4375,547528.875
1525,Middle Juba,Bu'aale,2014-10-01,51707.0546875,49695.9453125,0.0,,3463.64208984375,18787.80078125,82615.203125,0.0,,3463.64208984375,101403.0,0.0,0.0,,3463.64208984375,0.0,0.0,0.0,104866.64208984375,209733.2841796875,104866.64599609375,209733.2919921875,104866.64208984375,209733.2841796875
1526,Middle Juba,Jilib,2014-10-01,178362.96875,10385.01171875,0.0,,15667.9716796875,132859.890625,55888.09375,0.0,,15667.9716796875,188747.984375,0.0,0.0,,15667.9716796875,0.0,0.0,0.0,204415.9521484375,408831.904296875,204415.9560546875,408831.912109375,204415.9560546875,408831.912109375
1527,Middle Juba,Saakow,2014-10-01,37410.0546875,55362.6015625,0.0,,22294.515625,37410.0546875,55362.6015625,0.0,,22381.603515625,92685.5703125,0.0,0.0,,22294.515625,0.0,0.0,0.0,115067.171875,230134.34375,115067.171875,230134.34375,115067.173828125,230134.34765625
1528,Middle Shabelle,Adan Yabaal,2014-10-01,107088.2890625,87.09904479980469,0.0,,0.0,107088.2890625,87.09904479980469,0.0,,0.0,107088.2890625,87.09904479980469,0.0,,0.0,0.0,0.0,0.0,107175.3881072998,214350.7762145996,107175.3881072998,214350.7762145996,107175.3881072998,214350.7762145996
1529,Middle Shabelle,Balcad,2014-10-01,269803.6523284912,0.0,0.0,,0.0,269803.6523284912,0.0,0.0,,0.0,269803.65625,0.0,0.0,,0.0,0.0,0.0,0.0,269803.6523284912,539607.3046569824,269803.6523284912,539607.3046569824,269803.65625,539607.3125
1530,Middle Shabelle,Cadale,2014-10-01,87959.2109375,0.0,0.0,,0.0,87959.2109375,0.0,0.0,,0.0,87959.2109375,0.0,0.0,,0.0,0.0,0.0,0.0,87959.2109375,175918.421875,87959.2109375,175918.421875,87959.2109375,175918.421875
1531,Middle Shabelle,Jowhar,2014-10-01,456482.3984375,593.7593383789062,0.0,,0.0,456482.3984375,593.7593383789062,0.0,,0.0,457076.1875,0.0,0.0,,0.0,0.0,0.0,0.0,457076.1577758789,914152.3155517578,457076.1577758789,914152.3155517578,457076.1875,914152.375
1532,Mudug,Gaalkacyo,2014-10-01,243355.5,0.0,0.0,,0.0,243355.5,0.0,0.0,,151007.4375,92348.0625,0.0,0.0,,0.0,0.0,0.0,0.0,243355.5,486711.0,243355.5,486711.0,243355.5,486711.0
1533,Mudug,Galdogob,2014-10-01,73259.0625,0.0,0.0,,0.0,73259.0625,0.0,0.0,,73259.0625,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,73259.0625,146518.125,73259.0625,146518.125,73259.0625,146518.125
1534,Mudug,Hobyo,2014-10-01,100817.6484375,21292.66796875,0.0,,0.0,100817.6484375,21292.66796875,0.0,,0.0,100855.265625,21255.048828125,0.0,,0.0,0.0,0.0,0.0,122110.31640625,244220.6328125,122110.31640625,244220.6328125,122110.314453125,244220.62890625
1535,Mudug,Jariiban,2014-10-01,48882.37109375,19464.392578125,0.0,,0.0,48882.37109375,19464.392578125,0.0,,1847.742919921875,66499.0234375,0.0,0.0,,0.0,0.0,0.0,0.0,68346.763671875,136693.52734375,68346.763671875,136693.52734375,68346.76635742188,136693.53271484375
1536,Mudug,Xarardheere,2014-10-01,65302.47265625,52767.33984375,0.0,,0.0,65302.47265625,52767.33984375,0.0,,0.0,65302.47265625,52767.33984375,0.0,,0.0,0.0,0.0,0.0,118069.8125,236139.625,118069.8125,236139.625,118069.8125,236139.625
1537,Nugaal,Burtinle,2014-10-01,65452.80078125,0.0,0.0,,0.0,65452.80078125,0.0,0.0,,65452.80078125,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,65452.80078125,130905.6015625,65452.80078125,130905.6015625,65452.80078125,130905.6015625
1538,Nugaal,Eyl,2014-10-01,33946.359375,22830.681640625,0.0,,0.0,33946.359375,22830.681640625,0.0,,10490.724609375,46286.31640625,0.0,0.0,,0.0,0.0,0.0,0.0,56777.041015625,113554.08203125,56777.041015625,113554.08203125,56777.041015625,113554.08203125
1539,Nugaal,Garoowe,2014-10-01,100989.3125,0.0,0.0,,0.0,100989.3125,0.0,0.0,,16211.1181640625,84778.1953125,0.0,0.0,,0.0,0.0,0.0,0.0,100989.3125,201978.625,100989.3125,201978.625,100989.3134765625,201978.626953125
1540,Sanaag,Ceel Afweyn,2014-10-01,122500.3984375,0.0,0.0,,0.0,122500.3984375,0.0,0.0,,0.0,122500.3984375,0.0,0.0,,0.0,0.0,0.0,0.0,122500.3984375,245000.796875,122500.3984375,245000.796875,122500.3984375,245000.796875
1541,Sanaag,Ceerigaabo,2014-10-01,207134.84375,0.0,0.0,,0.0,207134.84375,0.0,0.0,,0.0,207134.84375,0.0,0.0,,0.0,0.0,0.0,0.0,207134.84375,414269.6875,207134.84375,414269.6875,207134.84375,414269.6875
1542,Sanaag,Laasqoray,2014-10-01,151432.0625,0.0,0.0,,0.0,151432.0625,0.0,0.0,,0.0,151432.0625,0.0,0.0,,0.0,0.0,0.0,0.0,151432.0625,302864.125,151432.0625,302864.125,151432.0625,302864.125
1543,Sool,Caynabo,2014-10-01,49779.15625,0.0,0.0,,0.0,49779.15625,0.0,0.0,,48278.40625,1500.7489013671875,0.0,0.0,,0.0,0.0,0.0,0.0,49779.15625,99558.3125,49779.15625,99558.3125,49779.15515136719,99558.31030273438
1544,Sool,Laas Caanood,2014-10-01,134416.875,0.0,0.0,,0.0,134416.875,0.0,0.0,,134416.875,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,134416.875,268833.75,134416.875,268833.75,134416.875,268833.75
1545,Sool,Taleex,2014-10-01,44136.03125,0.0,0.0,,0.0,44136.03125,0.0,0.0,,27204.763671875,16931.267578125,0.0,0.0,,0.0,0.0,0.0,0.0,44136.03125,88272.0625,44136.03125,88272.0625,44136.03125,88272.0625
1546,Sool,Xudun,2014-10-01,33517.2890625,0.0,0.0,,0.0,33517.2890625,0.0,0.0,,29838.48828125,3678.80419921875,0.0,0.0,,0.0,0.0,0.0,0.0,33517.2890625,67034.578125,33517.2890625,67034.578125,33517.29248046875,67034.5849609375
1547,Togdheer,Burco,2014-10-01,512247.1875,0.0,0.0,,0.0,512247.1875,0.0,0.0,,366841.46875,145405.78125,0.0,0.0,,0.0,0.0,0.0,0.0,512247.1875,1024494.375,512247.1875,1024494.375,512247.25,1024494.5
1548,Togdheer,Buuhoodle,2014-10-01,67112.359375,0.0,0.0,,0.0,67112.359375,0.0,0.0,,67112.359375,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,67112.359375,134224.71875,67112.359375,134224.71875,67112.359375,134224.71875
1549,Togdheer,Owdweyne,2014-10-01,85978.0234375,0.0,0.0,,0.0,85978.0234375,0.0,0.0,,38244.3671875,47733.65234375,0.0,0.0,,0.0,0.0,0.0,0.0,85978.0234375,171956.046875,85978.0234375,171956.046875,85978.01953125,171956.0390625
1550,Togdheer,Sheikh,2014-10-01,55119.8359375,0.0,0.0,,0.0,55119.8359375,0.0,0.0,,3542.95166015625,51576.88671875,0.0,0.0,,0.0,0.0,0.0,0.0,55119.8359375,110239.671875,55119.8359375,110239.671875,55119.83837890625,110239.6767578125
1551,Woqooyi Galbeed,Berbera,2014-10-01,105199.765625,0.0,0.0,,0.0,105199.765625,0.0,0.0,,0.0,105199.765625,0.0,0.0,,0.0,0.0,0.0,0.0,105199.765625,210399.53125,105199.765625,210399.53125,105199.765625,210399.53125
1552,Woqooyi Galbeed,Gebiley,2014-10-01,146575.9375,0.0,0.0,,0.0,146575.9375,0.0,0.0,,7681.505859375,138894.4375,0.0,0.0,,0.0,0.0,0.0,0.0,146575.9375,293151.875,146575.9375,293151.875,146575.943359375,293151.88671875
1553,Woqooyi Galbeed,Hargeysa,2014-10-01,1001827.625,0.0,0.0,,0.0,1001827.625,0.0,0.0,,318189.59375,683638.0625,0.0,0.0,,0.0,0.0,0.0,0.0,1001827.625,2003655.25,1001827.625,2003655.25,1001827.65625,2003655.3125
1554,Awdal,Baki,2015-01-01,45540.0234375,0.0,0.0,,0.0,45540.0234375,0.0,0.0,,0.0,45540.0234375,0.0,0.0,,0.0,0.0,0.0,0.0,45540.0234375,91080.046875,45540.0234375,91080.046875,45540.0234375,91080.046875
1555,Awdal,Borama,2015-01-01,386322.96875,0.0,0.0,,0.0,386322.96875,0.0,0.0,,0.0,386322.96875,0.0,0.0,,0.0,0.0,0.0,0.0,386322.96875,772645.9375,386322.96875,772645.9375,386322.96875,772645.9375
1556,Awdal,Lughaye,2015-01-01,63209.58984375,0.0,0.0,,0.0,63209.58984375,0.0,0.0,,0.0,63209.58984375,0.0,0.0,,0.0,0.0,0.0,0.0,63209.58984375,126419.1796875,63209.58984375,126419.1796875,63209.58984375,126419.1796875
1557,Awdal,Zeylac,2015-01-01,49860.16619491577,0.0,0.0,,0.0,49860.16619491577,0.0,0.0,,0.0,49860.16619491577,0.0,0.0,,0.0,0.0,0.0,0.0,49860.16619491577,99720.33238983154,49860.16619491577,99720.33238983154,49860.16619491577,99720.33238983154
1558,Bakool,Ceel Barde,2015-01-01,52516.0390625,0.0,0.0,,0.0,52516.0390625,0.0,0.0,,0.0,52516.0390625,0.0,0.0,,0.0,0.0,0.0,0.0,52516.0390625,105032.078125,52516.0390625,105032.078125,52516.0390625,105032.078125
1559,Bakool,Rab Dhuure,2015-01-01,5542.96435546875,0.0,0.0,,62700.59375,5542.96435546875,0.0,0.0,,0.0,68243.5625,0.0,0.0,,62700.59375,0.0,0.0,0.0,68243.55810546875,136487.1162109375,68243.55810546875,136487.1162109375,68243.5625,136487.125
1560,Bakool,Tayeeglow,2015-01-01,5478.353515625,0.0,0.0,,141295.453125,5478.353515625,0.0,0.0,,0.0,146773.8125,0.0,0.0,,141295.453125,0.0,0.0,0.0,146773.806640625,293547.61328125,146773.806640625,293547.61328125,146773.8125,293547.625
1561,Bakool,Waajid,2015-01-01,0.0,0.0,0.0,,129558.578125,0.0,0.0,0.0,,0.0,129558.578125,0.0,0.0,,129558.578125,0.0,0.0,0.0,129558.578125,259117.15625,129558.578125,259117.15625,129558.578125,259117.15625
1562,Bakool,Xudur,2015-01-01,139.76837158203125,0.0,0.0,,171631.984375,139.76837158203125,0.0,0.0,,0.0,171771.75,0.0,0.0,,171631.984375,0.0,0.0,0.0,171771.75274658203,343543.50549316406,171771.75274658203,343543.50549316406,171771.75,343543.5
1563,Banadir,Banadir,2015-01-01,1630233.125,0.0,0.0,,5494.5166015625,1630233.125,0.0,0.0,,0.0,1635727.75,0.0,0.0,,5494.5166015625,0.0,0.0,0.0,1635727.6416015625,3271455.283203125,1635727.6416015625,3271455.283203125,1635727.75,3271455.5
1564,Bari,Bandarbeyla,2015-01-01,26618.896484375,0.0,0.0,,0.0,26618.896484375,0.0,0.0,,0.0,26618.896484375,0.0,0.0,,0.0,0.0,0.0,0.0,26618.896484375,53237.79296875,26618.896484375,53237.79296875,26618.896484375,53237.79296875
1565,Bari,Bossaso,2015-01-01,291593.6875,0.0,0.0,,0.0,291593.6875,0.0,0.0,,0.0,291593.6875,0.0,0.0,,0.0,0.0,0.0,0.0,291593.6875,583187.375,291593.6875,583187.375,291593.6875,583187.375
1566,Bari,Caluula,2015-01-01,67849.671875,0.0,0.0,,0.0,67849.671875,0.0,0.0,,0.0,67849.671875,0.0,0.0,,0.0,0.0,0.0,0.0,67849.671875,135699.34375,67849.671875,135699.34375,67849.671875,135699.34375
1567,Bari,Iskushuban,2015-01-01,89151.6484375,0.0,0.0,,0.0,89151.6484375,0.0,0.0,,0.0,89151.6484375,0.0,0.0,,0.0,0.0,0.0,0.0,89151.6484375,178303.296875,89151.6484375,178303.296875,89151.6484375,178303.296875
1568,Bari,Qandala,2015-01-01,72995.53125,0.0,0.0,,0.0,72995.53125,0.0,0.0,,0.0,72995.53125,0.0,0.0,,0.0,0.0,0.0,0.0,72995.53125,145991.0625,72995.53125,145991.0625,72995.53125,145991.0625
1569,Bari,Qardho,2015-01-01,152932.75,0.0,0.0,,0.0,152932.75,0.0,0.0,,0.0,152932.75,0.0,0.0,,0.0,0.0,0.0,0.0,152932.75,305865.5,152932.75,305865.5,152932.75,305865.5
1570,Bay,Baydhaba,2015-01-01,1954.04638671875,0.0,0.0,,573199.3125,1954.04638671875,0.0,0.0,,0.0,575153.375,0.0,0.0,,573199.3125,0.0,0.0,0.0,575153.3588867188,1150306.7177734375,575153.3588867188,1150306.7177734375,575153.375,1150306.75
1571,Bay,Buur Hakaba,2015-01-01,20718.9296875,0.0,0.0,,227544.59375,20718.9296875,0.0,0.0,,0.0,248263.53125,0.0,0.0,,227544.59375,0.0,0.0,0.0,248263.5234375,496527.046875,248263.5234375,496527.046875,248263.53125,496527.0625
1572,Bay,Diinsoor,2015-01-01,2800.40087890625,0.0,0.0,,142962.953125,2800.40087890625,0.0,0.0,,0.0,145763.34375,0.0,0.0,,142962.953125,0.0,0.0,0.0,145763.35400390625,291526.7080078125,145763.35400390625,291526.7080078125,145763.34375,291526.6875
1573,Bay,Qansax Dheere,2015-01-01,2722.6689453125,0.0,0.0,,168181.71875,2722.6689453125,0.0,0.0,,0.0,170904.375,0.0,0.0,,168181.71875,0.0,0.0,0.0,170904.3876953125,341808.775390625,170904.3876953125,341808.775390625,170904.375,341808.75
1574,Galgaduud,Cabudwaaq,2015-01-01,80034.6796875,0.0,0.0,,0.0,80034.6796875,0.0,0.0,,0.0,80034.6796875,0.0,0.0,,0.0,0.0,0.0,0.0,80034.6796875,160069.359375,80034.6796875,160069.359375,80034.6796875,160069.359375
1575,Galgaduud,Cadaado,2015-01-01,78341.8359375,0.0,0.0,,0.0,78341.8359375,0.0,0.0,,0.0,78341.8359375,0.0,0.0,,0.0,0.0,0.0,0.0,78341.8359375,156683.671875,78341.8359375,156683.671875,78341.8359375,156683.671875
1576,Galgaduud,Ceel Buur,2015-01-01,146067.546875,0.0,0.0,,0.0,146067.546875,0.0,0.0,,0.0,146067.546875,0.0,0.0,,0.0,0.0,0.0,0.0,146067.546875,292135.09375,146067.546875,292135.09375,146067.546875,292135.09375
1577,Galgaduud,Ceel Dheer,2015-01-01,133354.07421875,0.0,0.0,,0.0,133354.07421875,0.0,0.0,,0.0,133354.078125,0.0,0.0,,0.0,0.0,0.0,0.0,133354.07421875,266708.1484375,133354.07421875,266708.1484375,133354.078125,266708.15625
1578,Galgaduud,Dhuusamarreeb,2015-01-01,167432.484375,0.0,0.0,,0.0,167432.484375,0.0,0.0,,0.0,167432.484375,0.0,0.0,,0.0,0.0,0.0,0.0,167432.484375,334864.96875,167432.484375,334864.96875,167432.484375,334864.96875
1579,Gedo,Baardheere,2015-01-01,71820.8515625,0.0,0.0,,125911.078125,71820.8515625,0.0,0.0,,0.0,197731.953125,0.0,0.0,,125911.078125,0.0,0.0,0.0,197731.9296875,395463.859375,197731.9296875,395463.859375,197731.953125,395463.90625
1580,Gedo,Belet Xaawo,2015-01-01,95293.28125,0.0,0.0,,0.0,95293.28125,0.0,0.0,,0.0,95293.28125,0.0,0.0,,0.0,0.0,0.0,0.0,95293.28125,190586.5625,95293.28125,190586.5625,95293.28125,190586.5625
1581,Gedo,Ceel Waaq,2015-01-01,35298.71875,0.0,0.0,,0.0,35298.71875,0.0,0.0,,0.0,35298.71875,0.0,0.0,,0.0,0.0,0.0,0.0,35298.71875,70597.4375,35298.71875,70597.4375,35298.71875,70597.4375
1582,Gedo,Doolow,2015-01-01,22687.79296875,0.0,0.0,,26282.231006622314,22687.79296875,0.0,0.0,,0.0,48970.025390625,0.0,0.0,,26282.231006622314,0.0,0.0,0.0,48970.023975372314,97940.04795074463,48970.023975372314,97940.04795074463,48970.025390625,97940.05078125
1583,Gedo,Garbahaarey,2015-01-01,109176.40625,0.0,0.0,,1671.289794921875,109176.40625,0.0,0.0,,0.0,110847.6875,0.0,0.0,,1671.289794921875,0.0,0.0,0.0,110847.69604492188,221695.39208984375,110847.69604492188,221695.39208984375,110847.6875,221695.375
1584,Gedo,Luuq,2015-01-01,78439.890625,0.0,0.0,,37661.45703125,78439.890625,0.0,0.0,,0.0,116101.34375,0.0,0.0,,37661.45703125,0.0,0.0,0.0,116101.34765625,232202.6953125,116101.34765625,232202.6953125,116101.34375,232202.6875
1585,Hiraan,Belet Weyne,2015-01-01,241704.12890625,73323.84375,0.0,,0.0,241704.12890625,73323.84375,0.0,,0.0,315028.0,0.0,0.0,,0.0,0.0,0.0,0.0,315027.97265625,630055.9453125,315027.97265625,630055.9453125,315028.0,630056.0
1586,Hiraan,Bulo Burto,2015-01-01,150005.3046875,55372.51953125,0.0,,0.0,150005.3046875,55372.51953125,0.0,,0.0,205377.828125,0.0,0.0,,0.0,0.0,0.0,0.0,205377.82421875,410755.6484375,205377.82421875,410755.6484375,205377.828125,410755.65625
1587,Hiraan,Jalalaqsi,2015-01-01,36212.990234375,46809.6640625,0.0,,0.0,36212.990234375,46809.6640625,0.0,,0.0,83022.65625,0.0,0.0,,0.0,0.0,0.0,0.0,83022.654296875,166045.30859375,83022.654296875,166045.30859375,83022.65625,166045.3125
1588,Lower Juba,Afmadow,2015-01-01,92480.5859375,562.9387817382812,0.0,,0.0,92480.5859375,562.9387817382812,0.0,,0.0,93043.5234375,0.0,0.0,,0.0,0.0,0.0,0.0,93043.52471923828,186087.04943847656,93043.52471923828,186087.04943847656,93043.5234375,186087.046875
1589,Lower Juba,Badhaadhe,2015-01-01,67590.2109375,0.0,0.0,,0.0,67590.2109375,0.0,0.0,,0.0,67590.2109375,0.0,0.0,,0.0,0.0,0.0,0.0,67590.2109375,135180.421875,67590.2109375,135180.421875,67590.2109375,135180.421875
1590,Lower Juba,Jamaame,2015-01-01,236087.515625,484.2723388671875,0.0,,0.0,236087.515625,484.2723388671875,0.0,,0.0,236571.78125,0.0,0.0,,0.0,0.0,0.0,0.0,236571.7879638672,473143.5759277344,236571.7879638672,473143.5759277344,236571.78125,473143.5625
1591,Lower Juba,Kismaayo,2015-01-01,300553.03125,0.0,0.0,,0.0,300553.03125,0.0,0.0,,0.0,300553.03125,0.0,0.0,,0.0,0.0,0.0,0.0,300553.03125,601106.0625,300553.03125,601106.0625,300553.03125,601106.0625
1592,Lower Shabelle,Afgooye,2015-01-01,174929.84375,0.0,0.0,,218794.546875,174929.84375,0.0,0.0,,0.0,393724.40625,0.0,0.0,,218794.546875,0.0,0.0,0.0,393724.390625,787448.78125,393724.390625,787448.78125,393724.40625,787448.8125
1593,Lower Shabelle,Baraawe,2015-01-01,125561.828125,0.0,0.0,,0.0,125561.828125,0.0,0.0,,0.0,125561.828125,0.0,0.0,,0.0,0.0,0.0,0.0,125561.828125,251123.65625,125561.828125,251123.65625,125561.828125,251123.65625
1594,Lower Shabelle,Kurtunwaarey,2015-01-01,101277.875,0.0,0.0,,1029.265380859375,101277.875,0.0,0.0,,0.0,102307.1328125,0.0,0.0,,1029.265380859375,0.0,0.0,0.0,102307.14038085938,204614.28076171875,102307.14038085938,204614.28076171875,102307.1328125,204614.265625
1595,Lower Shabelle,Marka,2015-01-01,348814.46875,0.0,0.0,,19093.958984375,348814.46875,0.0,0.0,,0.0,367908.4375,0.0,0.0,,19093.958984375,0.0,0.0,0.0,367908.427734375,735816.85546875,367908.427734375,735816.85546875,367908.4375,735816.875
