ADMIN0,ADMIN1,date,CS_2,CS_3,CS_4,CS_99,ML1_1,ML1_2,ML1_3,ML1_4,ML1_99,ML2_1,ML2_2,ML2_3,ML2_4,ML2_99,CS_1,CS_5,ML1_5,ML2_5,pop_CS,pop_total_CS,pop_ML1,pop_total_ML1,pop_ML2,pop_total_ML2,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,CS_3p,perc_CS_3p,CS_4p,perc_CS_4p,CS_2m,perc_CS_2m,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,ML1_3p,perc_ML1_3p,ML1_4p,perc_ML1_4p,ML1_2m,perc_ML1_2m,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,ML2_3p,perc_ML2_3p,ML2_4p,perc_ML2_4p,ML2_2m,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p,period_ML1,period_ML2
Somalia,Togdheer,2015-01-01,740179.6660609245,0.0,0.0,,0.0,740265.9420161247,0.0,0.0,,86.27595520019531,740179.6660609245,0.0,0.0,,86.27595520019531,0.0,0.0,0.0,740265.9420161247,740265.9420161247,740265.9420161247,740265.9420161247,740265.9420161247,740265.9420161247,0.011654724377190923,99.98834527562279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740265.9420161247,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740265.9420161247,100.0,0.011654724377190923,99.98834527562279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740265.9420161247,100.0,0.0,0.0,Jan - Mar 2015,Apr - Jun 2015
Somalia,Sool,2015-01-01,112259.47034072877,0.0,0.0,,0.0,269317.12854385376,0.0,0.0,,157057.658203125,112259.47034072877,0.0,0.0,,157057.658203125,0.0,0.0,0.0,269317.12854385376,269317.12854385376,269317.12854385376,269317.12854385376,269317.12854385376,269317.12854385376,58.316995674321106,41.683004325678894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269317.12854385376,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269317.12854385376,100.0,58.316995674321106,41.683004325678894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269317.12854385376,100.0,0.0,0.0,Jan - Mar 2015,Apr - Jun 2015
Somalia,Sanaag,2015-01-01,493834.8724746704,0.0,0.0,,0.0,493834.8724746704,0.0,0.0,,0.0,493834.8724746704,0.0,0.0,,0.0,0.0,0.0,0.0,493834.8724746704,493834.8724746704,493834.8724746704,493834.8724746704,493834.8724746704,493834.8724746704,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493834.8724746704,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493834.8724746704,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493834.8724746704,100.0,0.0,0.0,Jan - Mar 2015,Apr - Jun 2015
Somalia,Nugaal,2015-01-01,229436.51022005078,0.0,0.0,,0.0,229436.51022005078,0.0,0.0,,0.0,229436.51022005078,0.0,0.0,,0.0,0.0,0.0,0.0,229436.51022005078,229436.51022005078,229436.51022005078,229436.51022005078,229436.51022005078,229436.51022005078,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229436.51022005078,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229436.51022005078,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229436.51022005078,100.0,0.0,0.0,Jan - Mar 2015,Apr - Jun 2015
Somalia,Mudug,2015-01-01,642608.6869430542,0.0,0.0,,0.0,642608.6869430542,0.0,0.0,,0.0,642608.6869430542,0.0,0.0,,0.0,0.0,0.0,0.0,642608.6869430542,642608.6869430542,642608.6869430542,642608.6869430542,642608.6869430542,642608.6869430542,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642608.6869430542,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642608.6869430542,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642608.6869430542,100.0,0.0,0.0,Jan - Mar 2015,Apr - Jun 2015
Somalia,Middle Shabelle,2015-01-01,357030.6996154785,126127.16625976562,0.0,,0.0,947117.2285766602,486.158447265625,0.0,,0.0,947603.3870239258,0.0,0.0,,464445.5211486816,0.0,0.0,0.0,947603.3870239258,947603.3870239258,947603.3870239258,947603.3870239258,947603.3870239258,947603.3870239258,49.01264891077842,37.67722915562605,13.310121933595527,0.0,0.0,126127.16625976562,13.310121933595527,0.0,0.0,821476.2207641602,86.68987806640448,0.0,99.94869599941042,0.05130400058957895,0.0,0.0,486.158447265625,0.05130400058957895,0.0,0.0,947117.2285766602,99.94869599941042,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947603.3870239258,100.0,-13.310121933595527,-13.258817933005945,Jan - Mar 2015,Apr - Jun 2015
Somalia,Middle Juba,2015-01-01,347403.0505313873,88516.28125,0.0,,0.0,231124.64091682434,148940.03125,56019.40625,,0.0,436084.0784168243,0.0,0.0,,164.74663543701172,0.0,0.0,0.0,436084.0784168243,436084.0784168243,436084.0784168243,436084.0784168243,436084.0784168243,436084.0784168243,0.037778640310628615,79.6642362621016,20.297985097587773,0.0,0.0,88516.28125,20.297985097587773,0.0,0.0,347567.79716682434,79.70201490241222,0.0,53.00001819738701,34.153971360458144,12.846010442154851,0.0,204959.4375,46.99998180261297,56019.40625,12.846010442154851,231124.64091682434,53.00001819738701,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436084.0784168243,100.0,-20.297985097587773,26.70199670502521,Jan - Mar 2015,Apr - Jun 2015
Somalia,Lower Shabelle,2015-01-01,981295.8230667114,0.0,0.0,,0.0,1575523.6647109985,0.0,0.0,,0.0,1575523.6647109985,0.0,0.0,,594227.8416442871,0.0,0.0,0.0,1575523.6647109985,1575523.6647109985,1575523.6647109985,1575523.6647109985,1575523.6647109985,1575523.6647109985,37.716211755745825,62.28378824425417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575523.6647109985,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575523.6647109985,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575523.6647109985,100.0,0.0,0.0,Jan - Mar 2015,Apr - Jun 2015
Somalia,Woqooyi Galbeed,2015-01-01,1288167.2623405457,0.0,0.0,,0.0,1288167.2623405457,0.0,0.0,,0.0,1288167.2623405457,0.0,0.0,,0.0,0.0,0.0,0.0,1288167.2623405457,1288167.2623405457,1288167.2623405457,1288167.2623405457,1288167.2623405457,1288167.2623405457,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288167.2623405457,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288167.2623405457,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288167.2623405457,100.0,0.0,0.0,Jan - Mar 2015,Apr - Jun 2015
Somalia,Hiraan,2015-01-01,427922.41504859924,175506.03515625,0.0,,0.0,427922.41504859924,175506.03515625,0.0,,0.0,603428.4502048492,0.0,0.0,,0.0,0.0,0.0,0.0,603428.4502048492,603428.4502048492,603428.4502048492,603428.4502048492,603428.4502048492,603428.4502048492,0.0,70.91518719465913,29.084812805340878,0.0,0.0,175506.03515625,29.084812805340878,0.0,0.0,427922.41504859924,70.91518719465913,0.0,70.91518719465913,29.084812805340878,0.0,0.0,175506.03515625,29.084812805340878,0.0,0.0,427922.41504859924,70.91518719465913,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603428.4502048492,100.0,-29.084812805340878,0.0,Jan - Mar 2015,Apr - Jun 2015
Somalia,Awdal,2015-01-01,544904.6430559158,0.0,0.0,,0.0,544904.6430559158,0.0,0.0,,0.0,544904.6430559158,0.0,0.0,,0.0,0.0,0.0,0.0,544904.6430559158,544904.6430559158,544904.6430559158,544904.6430559158,544904.6430559158,544904.6430559158,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544904.6430559158,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544904.6430559158,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544904.6430559158,100.0,0.0,0.0,Jan - Mar 2015,Apr - Jun 2015
Somalia,Bakool,2015-01-01,63677.12456512451,0.0,0.0,,0.0,506257.3394088745,62606.37109375,0.0,,0.0,568863.7105026245,0.0,0.0,,505186.5859375,0.0,0.0,0.0,568863.7105026245,568863.7105026245,568863.7105026245,568863.7105026245,568863.7105026245,568863.7105026245,88.80626002511885,11.19373997488116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568863.7105026245,100.0,0.0,88.99448673946286,11.00551326053715,0.0,0.0,62606.37109375,11.00551326053715,0.0,0.0,506257.3394088745,88.99448673946286,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568863.7105026245,100.0,0.0,11.00551326053715,Jan - Mar 2015,Apr - Jun 2015
Somalia,Banadir,2015-01-01,1630233.2338867188,0.0,0.0,,0.0,1635727.7508544922,0.0,0.0,,0.0,1635727.7508544922,0.0,0.0,,5494.516967773438,0.0,0.0,0.0,1635727.7508544922,1635727.7508544922,1635727.7508544922,1635727.7508544922,1635727.7508544922,1635727.7508544922,0.3359065691037608,99.66409343089623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1635727.7508544922,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1635727.7508544922,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1635727.7508544922,100.0,0.0,0.0,Jan - Mar 2015,Apr - Jun 2015
Somalia,Lower Juba,2015-01-01,696711.3196182251,1047.2110595703123,0.0,,0.0,691993.5771560669,5764.953521728516,0.0,,0.0,697758.5306777954,0.0,0.0,,0.0,0.0,0.0,0.0,697758.5306777954,697758.5306777954,697758.5306777954,697758.5306777954,697758.5306777954,697758.5306777954,0.0,99.849917842129,0.15008215787101342,0.0,0.0,1047.2110595703123,0.15008215787101342,0.0,0.0,696711.3196182251,99.849917842129,0.0,99.17378960367157,0.8262103963284404,0.0,0.0,5764.953521728516,0.8262103963284404,0.0,0.0,691993.5771560669,99.17378960367157,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697758.5306777954,100.0,-0.15008215787101342,0.676128238457427,Jan - Mar 2015,Apr - Jun 2015
Somalia,Bay,2015-01-01,28196.049659729004,0.0,0.0,,0.0,1140084.6127738953,0.0,0.0,,0.0,1140084.6127738953,0.0,0.0,,1111888.5631141665,0.0,0.0,0.0,1140084.6127738953,1140084.6127738953,1140084.6127738953,1140084.6127738953,1140084.6127738953,1140084.6127738953,97.52684587233169,2.4731541276683227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140084.6127738953,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140084.6127738953,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140084.6127738953,100.0,0.0,0.0,Jan - Mar 2015,Apr - Jun 2015
Somalia,Galgaduud,2015-01-01,605230.6056289673,0.0,0.0,,0.0,605230.6056289673,0.0,0.0,,0.0,605230.6056289673,0.0,0.0,,0.0,0.0,0.0,0.0,605230.6056289673,605230.6056289673,605230.6056289673,605230.6056289673,605230.6056289673,605230.6056289673,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605230.6056289673,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605230.6056289673,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605230.6056289673,100.0,0.0,0.0,Jan - Mar 2015,Apr - Jun 2015
Somalia,Gedo,2015-01-01,412716.93149757385,0.0,0.0,,0.0,604178.8360652925,64.15904235839844,0.0,,0.0,604242.9951076508,0.0,0.0,,191526.0636100769,0.0,0.0,0.0,604242.9951076508,604242.9951076508,604242.9951076508,604242.9951076508,604242.9951076508,604242.9951076508,31.696861223183063,68.30313877681692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604242.9951076508,100.0,0.0,99.98938191375359,0.010618086246406214,0.0,0.0,64.15904235839844,0.010618086246406214,0.0,0.0,604178.8360652925,99.98938191375359,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604242.9951076508,100.0,0.0,0.010618086246406214,Jan - Mar 2015,Apr - Jun 2015
Somalia,Bari,2015-01-01,701142.189699173,0.0,0.0,,0.0,701142.189699173,0.0,0.0,,0.0,701142.189699173,0.0,0.0,,0.0,0.0,0.0,0.0,701142.189699173,701142.189699173,701142.189699173,701142.189699173,701142.189699173,701142.189699173,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701142.189699173,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701142.189699173,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701142.189699173,100.0,0.0,0.0,Jan - Mar 2015,Apr - Jun 2015
Somalia,Middle Juba,2015-04-01,231124.64091682434,204959.4375,0.0,,40035.14925956726,279605.77290725714,116443.15625,0.0,,0.0,319640.92216682434,116443.15625,0.0,,0.0,0.0,0.0,0.0,436084.0784168243,436084.0784168243,436084.0784168243,436084.0784168243,436084.0784168243,436084.0784168243,0.0,53.00001819738701,46.99998180261297,0.0,0.0,204959.4375,46.99998180261297,0.0,0.0,231124.64091682434,53.00001819738701,9.180603292124843,64.11740000284995,26.70199670502521,0.0,0.0,116443.15625,26.70199670502521,0.0,0.0,319640.92216682434,73.29800329497479,0.0,73.29800329497479,26.70199670502521,0.0,0.0,116443.15625,26.70199670502521,0.0,0.0,319640.92216682434,73.29800329497479,-20.297985097587773,-20.297985097587773,Apr - Jun 2015,Jul - Sep 2015
Somalia,Togdheer,2015-04-01,740265.9420161247,0.0,0.0,,0.0,740265.9420161247,0.0,0.0,,0.0,740265.9420161247,0.0,0.0,,0.0,0.0,0.0,0.0,740265.9420161247,740265.9420161247,740265.9420161247,740265.9420161247,740265.9420161247,740265.9420161247,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740265.9420161247,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740265.9420161247,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740265.9420161247,100.0,0.0,0.0,Apr - Jun 2015,Jul - Sep 2015
Somalia,Sool,2015-04-01,269317.12854385376,0.0,0.0,,0.0,269317.12854385376,0.0,0.0,,0.0,269317.12854385376,0.0,0.0,,0.0,0.0,0.0,0.0,269317.12854385376,269317.12854385376,269317.12854385376,269317.12854385376,269317.12854385376,269317.12854385376,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269317.12854385376,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269317.12854385376,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269317.12854385376,100.0,0.0,0.0,Apr - Jun 2015,Jul - Sep 2015
Somalia,Sanaag,2015-04-01,493834.8724746704,0.0,0.0,,0.0,493834.8724746704,0.0,0.0,,0.0,493834.8724746704,0.0,0.0,,0.0,0.0,0.0,0.0,493834.8724746704,493834.8724746704,493834.8724746704,493834.8724746704,493834.8724746704,493834.8724746704,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493834.8724746704,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493834.8724746704,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493834.8724746704,100.0,0.0,0.0,Apr - Jun 2015,Jul - Sep 2015
Somalia,Nugaal,2015-04-01,229436.51022005078,0.0,0.0,,0.0,229436.51022005078,0.0,0.0,,0.0,229436.51022005078,0.0,0.0,,0.0,0.0,0.0,0.0,229436.51022005078,229436.51022005078,229436.51022005078,229436.51022005078,229436.51022005078,229436.51022005078,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229436.51022005078,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229436.51022005078,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229436.51022005078,100.0,0.0,0.0,Apr - Jun 2015,Jul - Sep 2015
Somalia,Mudug,2015-04-01,642608.6869430542,0.0,0.0,,0.0,642608.6869430542,0.0,0.0,,0.0,642608.6869430542,0.0,0.0,,0.0,0.0,0.0,0.0,642608.6869430542,642608.6869430542,642608.6869430542,642608.6869430542,642608.6869430542,642608.6869430542,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642608.6869430542,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642608.6869430542,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642608.6869430542,100.0,0.0,0.0,Apr - Jun 2015,Jul - Sep 2015
Somalia,Middle Shabelle,2015-04-01,947117.2285766602,486.158447265625,0.0,,0.0,859893.3535766602,87710.03344726562,0.0,,0.0,947117.2285766602,486.158447265625,0.0,,0.0,0.0,0.0,0.0,947603.3870239258,947603.3870239258,947603.3870239258,947603.3870239258,947603.3870239258,947603.3870239258,0.0,99.94869599941042,0.05130400058957895,0.0,0.0,486.158447265625,0.05130400058957895,0.0,0.0,947117.2285766602,99.94869599941042,0.0,90.74401435787071,9.255985642129312,0.0,0.0,87710.03344726562,9.255985642129312,0.0,0.0,859893.3535766602,90.74401435787071,0.0,99.94869599941042,0.05130400058957895,0.0,0.0,486.158447265625,0.05130400058957895,0.0,0.0,947117.2285766602,99.94869599941042,0.0,9.204681641539734,Apr - Jun 2015,Jul - Sep 2015
Somalia,Lower Shabelle,2015-04-01,1575523.6647109985,0.0,0.0,,186607.912109375,1388915.7526016235,0.0,0.0,,0.0,1575523.6647109985,0.0,0.0,,0.0,0.0,0.0,0.0,1575523.6647109985,1575523.6647109985,1575523.6647109985,1575523.6647109985,1575523.6647109985,1575523.6647109985,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575523.6647109985,100.0,11.844183384170547,88.15581661582945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575523.6647109985,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575523.6647109985,100.0,0.0,0.0,Apr - Jun 2015,Jul - Sep 2015
Somalia,Woqooyi Galbeed,2015-04-01,1288167.2623405457,0.0,0.0,,0.0,1288167.2623405457,0.0,0.0,,0.0,1288167.2623405457,0.0,0.0,,0.0,0.0,0.0,0.0,1288167.2623405457,1288167.2623405457,1288167.2623405457,1288167.2623405457,1288167.2623405457,1288167.2623405457,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288167.2623405457,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288167.2623405457,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288167.2623405457,100.0,0.0,0.0,Apr - Jun 2015,Jul - Sep 2015
Somalia,Hiraan,2015-04-01,427922.41504859924,175506.03515625,0.0,,0.0,427922.41504859924,175506.03515625,0.0,,0.0,427922.41504859924,175506.03515625,0.0,,0.0,0.0,0.0,0.0,603428.4502048492,603428.4502048492,603428.4502048492,603428.4502048492,603428.4502048492,603428.4502048492,0.0,70.91518719465913,29.084812805340878,0.0,0.0,175506.03515625,29.084812805340878,0.0,0.0,427922.41504859924,70.91518719465913,0.0,70.91518719465913,29.084812805340878,0.0,0.0,175506.03515625,29.084812805340878,0.0,0.0,427922.41504859924,70.91518719465913,0.0,70.91518719465913,29.084812805340878,0.0,0.0,175506.03515625,29.084812805340878,0.0,0.0,427922.41504859924,70.91518719465913,0.0,0.0,Apr - Jun 2015,Jul - Sep 2015
Somalia,Awdal,2015-04-01,544904.6430559158,0.0,0.0,,0.0,323891.2900285721,221013.35302734366,0.0,,0.0,544904.6430559158,0.0,0.0,,0.0,0.0,0.0,0.0,544904.6430559158,544904.6430559158,544904.6430559158,544904.6430559158,544904.6430559158,544904.6430559158,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544904.6430559158,100.0,0.0,59.43999453044406,40.560005469555946,0.0,0.0,221013.35302734366,40.560005469555946,0.0,0.0,323891.2900285721,59.43999453044406,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544904.6430559158,100.0,0.0,40.560005469555946,Apr - Jun 2015,Jul - Sep 2015
Somalia,Bakool,2015-04-01,506257.3394088745,62606.37109375,0.0,,0.0,506257.3394088745,62606.37109375,0.0,,0.0,568863.7105026245,0.0,0.0,,0.0,0.0,0.0,0.0,568863.7105026245,568863.7105026245,568863.7105026245,568863.7105026245,568863.7105026245,568863.7105026245,0.0,88.99448673946286,11.00551326053715,0.0,0.0,62606.37109375,11.00551326053715,0.0,0.0,506257.3394088745,88.99448673946286,0.0,88.99448673946286,11.00551326053715,0.0,0.0,62606.37109375,11.00551326053715,0.0,0.0,506257.3394088745,88.99448673946286,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568863.7105026245,100.0,-11.00551326053715,0.0,Apr - Jun 2015,Jul - Sep 2015
Somalia,Banadir,2015-04-01,1635727.7508544922,0.0,0.0,,0.0,1635727.7508544922,0.0,0.0,,0.0,1635727.7508544922,0.0,0.0,,0.0,0.0,0.0,0.0,1635727.7508544922,1635727.7508544922,1635727.7508544922,1635727.7508544922,1635727.7508544922,1635727.7508544922,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1635727.7508544922,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1635727.7508544922,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1635727.7508544922,100.0,0.0,0.0,Apr - Jun 2015,Jul - Sep 2015
Somalia,Lower Juba,2015-04-01,691993.5771560669,5764.953521728516,0.0,,126363.74465179445,566677.0435638428,4717.742462158203,0.0,,0.0,693040.7882156372,4717.742462158203,0.0,,0.0,0.0,0.0,0.0,697758.5306777954,697758.5306777954,697758.5306777954,697758.5306777954,697758.5306777954,697758.5306777954,0.0,99.17378960367157,0.8262103963284404,0.0,0.0,5764.953521728516,0.8262103963284404,0.0,0.0,691993.5771560669,99.17378960367157,18.10995338588637,81.2139183756562,0.676128238457427,0.0,0.0,4717.742462158203,0.676128238457427,0.0,0.0,693040.7882156372,99.32387176154259,0.0,99.32387176154259,0.676128238457427,0.0,0.0,4717.742462158203,0.676128238457427,0.0,0.0,693040.7882156372,99.32387176154259,-0.15008215787101342,-0.15008215787101342,Apr - Jun 2015,Jul - Sep 2015
Somalia,Bay,2015-04-01,1140084.6127738953,0.0,0.0,,150.4918212890625,1139934.1209526062,0.0,0.0,,0.0,1140084.6127738953,0.0,0.0,,0.0,0.0,0.0,0.0,1140084.6127738953,1140084.6127738953,1140084.6127738953,1140084.6127738953,1140084.6127738953,1140084.6127738953,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140084.6127738953,100.0,0.013200057224078021,99.98679994277592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140084.6127738953,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140084.6127738953,100.0,0.0,0.0,Apr - Jun 2015,Jul - Sep 2015
Somalia,Galgaduud,2015-04-01,605230.6056289673,0.0,0.0,,0.0,605230.6056289673,0.0,0.0,,0.0,605230.6056289673,0.0,0.0,,0.0,0.0,0.0,0.0,605230.6056289673,605230.6056289673,605230.6056289673,605230.6056289673,605230.6056289673,605230.6056289673,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605230.6056289673,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605230.6056289673,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605230.6056289673,100.0,0.0,0.0,Apr - Jun 2015,Jul - Sep 2015
Somalia,Gedo,2015-04-01,604178.8360652925,64.15904235839844,0.0,,8.733919143676758,604170.1021461487,64.15904235839844,0.0,,0.0,604242.9951076508,0.0,0.0,,0.0,0.0,0.0,0.0,604242.9951076508,604242.9951076508,604242.9951076508,604242.9951076508,604242.9951076508,604242.9951076508,0.0,99.98938191375359,0.010618086246406214,0.0,0.0,64.15904235839844,0.010618086246406214,0.0,0.0,604178.8360652925,99.98938191375359,0.0014454315919906926,99.9879364821616,0.010618086246406214,0.0,0.0,64.15904235839844,0.010618086246406214,0.0,0.0,604178.8360652925,99.98938191375359,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604242.9951076508,100.0,-0.010618086246406214,0.0,Apr - Jun 2015,Jul - Sep 2015
Somalia,Bari,2015-04-01,701142.189699173,0.0,0.0,,0.0,701142.189699173,0.0,0.0,,0.0,701142.189699173,0.0,0.0,,0.0,0.0,0.0,0.0,701142.189699173,701142.189699173,701142.189699173,701142.189699173,701142.189699173,701142.189699173,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701142.189699173,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701142.189699173,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701142.189699173,100.0,0.0,0.0,Apr - Jun 2015,Jul - Sep 2015
Somalia,Lower Shabelle,2015-07-01,1388915.7526016235,0.0,0.0,,42352.677734375,1479838.9283828738,53332.05859375,0.0,,0.0,1575523.6647109985,0.0,0.0,,186607.912109375,0.0,0.0,0.0,1575523.6647109985,1575523.6647109985,1575523.6647109985,1575523.6647109985,1575523.6647109985,1575523.6647109985,11.844183384170547,88.15581661582945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575523.6647109985,100.0,2.6881651277604792,93.92679789765795,3.3850369745815785,0.0,0.0,53332.05859375,3.3850369745815785,0.0,0.0,1522191.6061172485,96.61496302541842,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575523.6647109985,100.0,0.0,3.3850369745815785,Jul - Sep 2015,Oct - Dec 2015
Somalia,Togdheer,2015-07-01,740265.9420161247,0.0,0.0,,499020.17435836786,241092.61334562305,153.15431213378906,0.0,,0.0,740265.9420161247,0.0,0.0,,0.0,0.0,0.0,0.0,740265.9420161247,740265.9420161247,740265.9420161247,740265.9420161247,740265.9420161247,740265.9420161247,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740265.9420161247,100.0,67.41093248181585,32.56837842478662,0.020689093397525643,0.0,0.0,153.15431213378906,0.020689093397525643,0.0,0.0,740112.7877039909,99.97931090660246,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740265.9420161247,100.0,0.0,0.020689093397525643,Jul - Sep 2015,Oct - Dec 2015
Somalia,Sool,2015-07-01,269317.12854385376,0.0,0.0,,247387.78409957892,21929.344444274906,0.0,0.0,,0.0,269317.12854385376,0.0,0.0,,0.0,0.0,0.0,0.0,269317.12854385376,269317.12854385376,269317.12854385376,269317.12854385376,269317.12854385376,269317.12854385376,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269317.12854385376,100.0,91.85742675824494,8.142573241755056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269317.12854385376,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269317.12854385376,100.0,0.0,0.0,Jul - Sep 2015,Oct - Dec 2015
