,date,ADMIN1,CS_2,CS_3,CS_4,CS_99,ML1_1,ML1_2,ML1_3,ML1_4,ML1_99,ML2_1,ML2_2,ML2_3,ML2_4,ML2_99,CS_1,CS_5,ML1_5,ML2_5,pop_CS,pop_Total_CS,pop_ML1,pop_Total_ML1,pop_ML2,pop_Total_ML2
392,2015-01-01,Sanaag,493834.879278183,0.0,0.0,,0.0,493834.879278183,0.0,0.0,,0.0,493834.879278183,0.0,0.0,,0.0,0.0,0.0,0.0,493834.879278183,493834.879278183,493834.879278183,493834.879278183,493834.879278183,493834.879278183
393,2015-01-01,Sool,112259.46880674362,0.0,0.0,,0.0,269317.12772130966,0.0,0.0,,157057.65891456604,112259.46880674362,0.0,0.0,,157057.65891456604,0.0,0.0,0.0,269317.12772130966,269317.12772130966,269317.12772130966,269317.12772130966,269317.12772130966,269317.12772130966
394,2015-01-01,Togdheer,740179.6569504738,0.0,0.0,,0.0,740265.932905674,0.0,0.0,,86.27595520019531,740179.6569504738,0.0,0.0,,86.27595520019531,0.0,0.0,0.0,740265.932905674,740265.932905674,740265.932905674,740265.932905674,740265.932905674,740265.932905674
395,2015-01-01,Woqooyi Galbeed,1288167.2345085144,0.0,0.0,,0.0,1288167.2345085144,0.0,0.0,,0.0,1288167.2345085144,0.0,0.0,,0.0,0.0,0.0,0.0,1288167.2345085144,1288167.2345085144,1288167.2345085144,1288167.2345085144,1288167.2345085144,1288167.2345085144
396,2015-04-01,Awdal,544904.6504900455,0.0,0.0,,0.0,323891.2970201969,221013.35346984863,0.0,,0.0,544904.6504900455,0.0,0.0,,0.0,0.0,0.0,0.0,544904.6504900455,544904.6504900455,544904.6504900455,544904.6504900455,544904.6504900455,544904.6504900455
397,2015-04-01,Bakool,506257.34397888184,62606.373275756836,0.0,,0.0,506257.34397888184,62606.373275756836,0.0,,0.0,568863.7172546387,0.0,0.0,,0.0,0.0,0.0,0.0,568863.7172546387,568863.7172546387,568863.7172546387,568863.7172546387,568863.7172546387,568863.7172546387
398,2015-04-01,Banadir,1635727.7508544922,0.0,0.0,,0.0,1635727.7508544922,0.0,0.0,,0.0,1635727.7508544922,0.0,0.0,,0.0,0.0,0.0,0.0,1635727.7508544922,1635727.7508544922,1635727.7508544922,1635727.7508544922,1635727.7508544922,1635727.7508544922
399,2015-04-01,Bari,701142.1822657585,0.0,0.0,,0.0,701142.1822657585,0.0,0.0,,0.0,701142.1822657585,0.0,0.0,,0.0,0.0,0.0,0.0,701142.1822657585,701142.1822657585,701142.1822657585,701142.1822657585,701142.1822657585,701142.1822657585
400,2015-04-01,Bay,1140084.6327762604,0.0,0.0,,150.4918212890625,1139934.1409549713,0.0,0.0,,0.0,1140084.6327762604,0.0,0.0,,0.0,0.0,0.0,0.0,1140084.6327762604,1140084.6327762604,1140084.6327762604,1140084.6327762604,1140084.6327762604,1140084.6327762604
401,2015-04-01,Galgaduud,605230.5992975235,0.0,0.0,,0.0,605230.5992975235,0.0,0.0,,0.0,605230.5992975235,0.0,0.0,,0.0,0.0,0.0,0.0,605230.5992975235,605230.5992975235,605230.5992975235,605230.5992975235,605230.5992975235,605230.5992975235
402,2015-04-01,Gedo,604178.8458433151,64.15904235839844,0.0,,8.733919143676758,604170.1119241714,64.15904235839844,0.0,,0.0,604243.0048856735,0.0,0.0,,0.0,0.0,0.0,0.0,604243.0048856735,604243.0048856735,604243.0048856735,604243.0048856735,604243.0048856735,604243.0048856735
403,2015-04-01,Hiraan,427922.4238271713,175506.02781677246,0.0,,0.0,427922.4238271713,175506.02781677246,0.0,,0.0,427922.4238271713,175506.02781677246,0.0,,0.0,0.0,0.0,0.0,603428.4516439438,603428.4516439438,603428.4516439438,603428.4516439438,603428.4516439438,603428.4516439438
404,2015-04-01,Lower Juba,691993.5671548843,5764.953552246094,0.0,,126363.75029373169,566677.0279512405,4717.742462158203,0.0,,0.0,693040.7782449722,4717.742462158203,0.0,,0.0,0.0,0.0,0.0,697758.5207071304,697758.5207071304,697758.5207071304,697758.5207071304,697758.5207071304,697758.5207071304
405,2015-04-01,Lower Shabelle,1575523.6826705933,0.0,0.0,,186607.9122314453,1388915.770439148,0.0,0.0,,0.0,1575523.6826705933,0.0,0.0,,0.0,0.0,0.0,0.0,1575523.6826705933,1575523.6826705933,1575523.6826705933,1575523.6826705933,1575523.6826705933,1575523.6826705933
406,2015-04-01,Middle Juba,231124.64177036285,204959.43523788452,0.0,,40035.14923095703,279605.7736673355,116443.15410995483,0.0,,0.0,319640.92289829254,116443.15410995483,0.0,,0.0,0.0,0.0,0.0,436084.0770082474,436084.0770082474,436084.0770082474,436084.0770082474,436084.0770082474,436084.0770082474
407,2015-04-01,Middle Shabelle,947117.2442646027,486.158447265625,0.0,,0.0,859893.3648548126,87710.03785705566,0.0,,0.0,947117.2442646027,486.158447265625,0.0,,0.0,0.0,0.0,0.0,947603.4027118683,947603.4027118683,947603.4027118683,947603.4027118683,947603.4027118683,947603.4027118683
408,2015-04-01,Mudug,642608.6736636162,0.0,0.0,,0.0,642608.6736636162,0.0,0.0,,0.0,642608.6736636162,0.0,0.0,,0.0,0.0,0.0,0.0,642608.6736636162,642608.6736636162,642608.6736636162,642608.6736636162,642608.6736636162,642608.6736636162
409,2015-04-01,Nugaal,229436.50943803787,0.0,0.0,,0.0,229436.50943803787,0.0,0.0,,0.0,229436.50943803787,0.0,0.0,,0.0,0.0,0.0,0.0,229436.50943803787,229436.50943803787,229436.50943803787,229436.50943803787,229436.50943803787,229436.50943803787
410,2015-04-01,Sanaag,493834.879278183,0.0,0.0,,0.0,493834.879278183,0.0,0.0,,0.0,493834.879278183,0.0,0.0,,0.0,0.0,0.0,0.0,493834.879278183,493834.879278183,493834.879278183,493834.879278183,493834.879278183,493834.879278183
411,2015-04-01,Sool,269317.12772130966,0.0,0.0,,0.0,269317.12772130966,0.0,0.0,,0.0,269317.12772130966,0.0,0.0,,0.0,0.0,0.0,0.0,269317.12772130966,269317.12772130966,269317.12772130966,269317.12772130966,269317.12772130966,269317.12772130966
412,2015-04-01,Togdheer,740265.932905674,0.0,0.0,,0.0,740265.932905674,0.0,0.0,,0.0,740265.932905674,0.0,0.0,,0.0,0.0,0.0,0.0,740265.932905674,740265.932905674,740265.932905674,740265.932905674,740265.932905674,740265.932905674
413,2015-04-01,Woqooyi Galbeed,1288167.2345085144,0.0,0.0,,0.0,1288167.2345085144,0.0,0.0,,0.0,1288167.2345085144,0.0,0.0,,0.0,0.0,0.0,0.0,1288167.2345085144,1288167.2345085144,1288167.2345085144,1288167.2345085144,1288167.2345085144,1288167.2345085144
414,2015-07-01,Awdal,323891.2970201969,221013.35346984863,0.0,,0.0,200973.59954357147,343931.0509464741,0.0,,0.0,544904.6504900455,0.0,0.0,,0.0,0.0,0.0,0.0,544904.6504900455,544904.6504900455,544904.6504900455,544904.6504900455,544904.6504900455,544904.6504900455
415,2015-07-01,Bakool,506257.34397888184,62606.373275756836,0.0,,63394.56768798828,442862.77629089355,62606.373275756836,0.0,,0.0,506257.34397888184,62606.373275756836,0.0,,0.0,0.0,0.0,0.0,568863.7172546387,568863.7172546387,568863.7172546387,568863.7172546387,568863.7172546387,568863.7172546387
416,2015-07-01,Banadir,1635727.7508544922,0.0,0.0,,0.0,1635727.7508544922,0.0,0.0,,0.0,1635727.7508544922,0.0,0.0,,0.0,0.0,0.0,0.0,1635727.7508544922,1635727.7508544922,1635727.7508544922,1635727.7508544922,1635727.7508544922,1635727.7508544922
417,2015-07-01,Bari,701142.1822657585,0.0,0.0,,0.0,701142.1822657585,0.0,0.0,,0.0,701142.1822657585,0.0,0.0,,0.0,0.0,0.0,0.0,701142.1822657585,701142.1822657585,701142.1822657585,701142.1822657585,701142.1822657585,701142.1822657585
418,2015-07-01,Bay,1139934.1409549713,0.0,0.0,,6713.238731384277,1133371.394044876,0.0,0.0,,0.0,1140084.6327762604,0.0,0.0,,150.4918212890625,0.0,0.0,0.0,1140084.6327762604,1140084.6327762604,1140084.6327762604,1140084.6327762604,1140084.6327762604,1140084.6327762604
419,2015-07-01,Galgaduud,605230.5992975235,0.0,0.0,,0.0,605230.5992975235,0.0,0.0,,0.0,605230.5992975235,0.0,0.0,,0.0,0.0,0.0,0.0,605230.5992975235,605230.5992975235,605230.5992975235,605230.5992975235,605230.5992975235,605230.5992975235
420,2015-07-01,Gedo,604170.1119241714,64.15904235839844,0.0,,274658.5653295517,329520.2805137634,64.15904235839844,0.0,,0.0,604178.8458433151,64.15904235839844,0.0,,8.733919143676758,0.0,0.0,0.0,604243.0048856735,604243.0048856735,604243.0048856735,604243.0048856735,604243.0048856735,604243.0048856735
421,2015-07-01,Hiraan,427922.4238271713,175506.02781677246,0.0,,0.0,603428.4516439438,0.0,0.0,,0.0,427922.4238271713,175506.02781677246,0.0,,0.0,0.0,0.0,0.0,603428.4516439438,603428.4516439438,603428.4516439438,603428.4516439438,603428.4516439438,603428.4516439438
422,2015-07-01,Lower Juba,566677.0279512405,4717.742462158203,0.0,,201230.46333694458,327649.0892305374,48710.6328125,120168.33532714844,,0.0,691993.5671548843,5764.953552246094,0.0,,126363.75029373169,0.0,0.0,0.0,697758.5207071304,697758.5207071304,697758.5207071304,697758.5207071304,697758.5207071304,697758.5207071304
423,2015-07-01,Lower Shabelle,1388915.770439148,0.0,0.0,,42352.67812538147,1479838.9484386444,53332.05610656738,0.0,,0.0,1575523.6826705933,0.0,0.0,,186607.9122314453,0.0,0.0,0.0,1575523.6826705933,1575523.6826705933,1575523.6826705933,1575523.6826705933,1575523.6826705933,1575523.6826705933
424,2015-07-01,Middle Juba,279605.7736673355,116443.15410995483,0.0,,129160.54337978363,171600.92316246033,46806.32933807373,88516.28112792969,,0.0,184341.92887973785,251742.14812850952,0.0,,40035.14923095703,0.0,0.0,0.0,436084.0770082474,436084.0770082474,436084.0770082474,436084.0770082474,436084.0770082474,436084.0770082474
425,2015-07-01,Middle Shabelle,859893.3648548126,87710.03785705566,0.0,,0.0,821962.3904895782,125641.01222229004,0.0,,0.0,821476.2320423126,126127.17066955566,0.0,,0.0,0.0,0.0,0.0,947603.4027118683,947603.4027118683,947603.4027118683,947603.4027118683,947603.4027118683,947603.4027118683
426,2015-07-01,Mudug,642608.6736636162,0.0,0.0,,77616.69787740707,564991.9757862091,0.0,0.0,,0.0,642608.6736636162,0.0,0.0,,0.0,0.0,0.0,0.0,642608.6736636162,642608.6736636162,642608.6736636162,642608.6736636162,642608.6736636162,642608.6736636162
427,2015-07-01,Nugaal,229436.50943803787,0.0,0.0,,93316.7738609314,136119.73557710648,0.0,0.0,,0.0,229436.50943803787,0.0,0.0,,0.0,0.0,0.0,0.0,229436.50943803787,229436.50943803787,229436.50943803787,229436.50943803787,229436.50943803787,229436.50943803787
428,2015-07-01,Sanaag,493834.879278183,0.0,0.0,,43567.47856140137,442443.8479824066,7823.552734375,0.0,,0.0,493834.879278183,0.0,0.0,,0.0,0.0,0.0,0.0,493834.879278183,493834.879278183,493834.879278183,493834.879278183,493834.879278183,493834.879278183
429,2015-07-01,Sool,269317.12772130966,0.0,0.0,,247387.78481054306,21929.3429107666,0.0,0.0,,0.0,269317.12772130966,0.0,0.0,,0.0,0.0,0.0,0.0,269317.12772130966,269317.12772130966,269317.12772130966,269317.12772130966,269317.12772130966,269317.12772130966
430,2015-07-01,Togdheer,740265.932905674,0.0,0.0,,499020.16799354553,241092.61059999466,153.15431213378906,0.0,,0.0,740265.932905674,0.0,0.0,,0.0,0.0,0.0,0.0,740265.932905674,740265.932905674,740265.932905674,740265.932905674,740265.932905674,740265.932905674
431,2015-07-01,Woqooyi Galbeed,1288167.2345085144,0.0,0.0,,346448.62109375,326641.5231704712,615077.0902442932,0.0,,0.0,1288167.2345085144,0.0,0.0,,0.0,0.0,0.0,0.0,1288167.2345085144,1288167.2345085144,1288167.2345085144,1288167.2345085144,1288167.2345085144,1288167.2345085144
432,2015-10-01,Awdal,200973.59954357147,343931.0509464741,0.0,,0.0,200973.6005859375,343931.063873291,0.0,,0.0,200987.9837064743,343916.66678357124,0.0,,0.0,0.0,0.0,0.0,544904.6504900455,544904.6504900455,544904.6644592285,544904.6644592285,544904.6504900455,544904.6504900455
433,2015-10-01,Bakool,506257.34397888184,62606.373275756836,0.0,,63394.56768798828,442862.79135894775,62606.373275756836,0.0,,257895.7914428711,310967.9258117676,0.0,0.0,,0.0,0.0,0.0,0.0,568863.7172546387,568863.7172546387,568863.7323226929,568863.7323226929,568863.7172546387,568863.7172546387
434,2015-10-01,Banadir,1635727.7508544922,0.0,0.0,,0.0,1635727.75,0.0,0.0,,0.0,1635727.7508544922,0.0,0.0,,0.0,0.0,0.0,0.0,1635727.7508544922,1635727.7508544922,1635727.75,1635727.75,1635727.7508544922,1635727.7508544922
435,2015-10-01,Bari,701142.1822657585,0.0,0.0,,0.0,701142.185546875,0.0,0.0,,0.0,701142.1822657585,0.0,0.0,,0.0,0.0,0.0,0.0,701142.1822657585,701142.1822657585,701142.185546875,701142.185546875,701142.1822657585,701142.1822657585
436,2015-10-01,Bay,1140084.6327762604,0.0,0.0,,6713.23876953125,1133371.390625,0.0,0.0,,6713.238731384277,1133371.394044876,0.0,0.0,,0.0,0.0,0.0,0.0,1140084.6327762604,1140084.6327762604,1140084.6293945312,1140084.6293945312,1140084.6327762604,1140084.6327762604
437,2015-10-01,Galgaduud,605230.5992975235,0.0,0.0,,0.0,605230.625,0.0,0.0,,248.2073974609375,604982.3919000626,0.0,0.0,,0.0,0.0,0.0,0.0,605230.5992975235,605230.5992975235,605230.625,605230.625,605230.5992975235,605230.5992975235
438,2015-10-01,Gedo,604170.1119241714,64.15904235839844,0.0,,274658.5615234375,329520.28271484375,64.15904235839844,0.0,,274995.2118139267,329247.7930717468,0.0,0.0,,8.733919143676758,0.0,0.0,0.0,604243.0048856735,604243.0048856735,604243.0032806396,604243.0032806396,604243.0048856735,604243.0048856735
439,2015-10-01,Hiraan,427922.4238271713,175506.02781677246,0.0,,0.0,603428.484375,0.0,0.0,,0.0,603428.4516439438,0.0,0.0,,0.0,0.0,0.0,0.0,603428.4516439438,603428.4516439438,603428.484375,603428.484375,603428.4516439438,603428.4516439438
440,2015-10-01,Lower Juba,566677.0279512405,4717.742462158203,0.0,,201230.45511817932,327649.1015625,48710.6328125,120168.33615112305,,403662.8681945801,294095.65251255035,0.0,0.0,,126363.75029373169,0.0,0.0,0.0,697758.5207071304,697758.5207071304,697758.5256443024,697758.5256443024,697758.5207071304,697758.5207071304
441,2015-10-01,Lower Shabelle,1575523.6826705933,0.0,0.0,,42352.6787109375,1479838.953125,53332.057540893555,0.0,,42352.67812538147,1533171.0045452118,0.0,0.0,,0.0,0.0,0.0,0.0,1575523.6826705933,1575523.6826705933,1575523.689376831,1575523.689376831,1575523.6826705933,1575523.6826705933
442,2015-10-01,Middle Juba,279636.8164815903,116443.15410995483,0.0,,129160.548828125,171600.92578125,46806.3291015625,88516.28515625,,158363.29728603363,277720.77972221375,0.0,0.0,,40004.10641670227,0.0,0.0,0.0,436084.0770082474,436084.0770082474,436084.0888671875,436084.0888671875,436084.0770082474,436084.0770082474
443,2015-10-01,Middle Shabelle,821476.2320423126,126127.17066955566,0.0,,0.0,821962.3828125,125641.015625,0.0,,0.0,947603.4027118683,0.0,0.0,,0.0,0.0,0.0,0.0,947603.4027118683,947603.4027118683,947603.3984375,947603.3984375,947603.4027118683,947603.4027118683
444,2015-10-01,Mudug,642608.6736636162,0.0,0.0,,77616.69775390625,564991.9921875,0.0,0.0,,232004.29162740707,410604.3820362091,0.0,0.0,,0.0,0.0,0.0,0.0,642608.6736636162,642608.6736636162,642608.6899414062,642608.6899414062,642608.6736636162,642608.6736636162
445,2015-10-01,Nugaal,229436.50943803787,0.0,0.0,,93316.783203125,136119.73828125,0.0,0.0,,93316.7738609314,136119.73557710648,0.0,0.0,,0.0,0.0,0.0,0.0,229436.50943803787,229436.50943803787,229436.521484375,229436.521484375,229436.50943803787,229436.50943803787
446,2015-10-01,Sanaag,486011.326543808,7823.552734375,0.0,,43567.4755859375,442443.84375,7823.552734375,0.0,,43567.47856140137,450267.4007167816,0.0,0.0,,0.0,0.0,0.0,0.0,493834.879278183,493834.879278183,493834.8720703125,493834.8720703125,493834.879278183,493834.879278183
447,2015-10-01,Sool,269317.12772130966,0.0,0.0,,247387.767578125,21929.344970703125,0.0,0.0,,247387.78481054306,21929.3429107666,0.0,0.0,,0.0,0.0,0.0,0.0,269317.12772130966,269317.12772130966,269317.1125488281,269317.1125488281,269317.12772130966,269317.12772130966
448,2015-10-01,Togdheer,740112.7785935402,153.15431213378906,0.0,,499020.13818359375,241092.6171875,153.15431213378906,0.0,,499020.16799354553,241092.61059999466,153.15431213378906,0.0,,0.0,0.0,0.0,0.0,740265.932905674,740265.932905674,740265.9096832275,740265.9096832275,740265.932905674,740265.932905674
449,2015-10-01,Woqooyi Galbeed,673090.1442642212,615077.0902442932,0.0,,346448.62109375,326641.50390625,615077.1228065491,0.0,,346448.62109375,382425.98972702026,559292.6236877441,0.0,,0.0,0.0,0.0,0.0,1288167.2345085144,1288167.2345085144,1288167.247806549,1288167.247806549,1288167.2345085144,1288167.2345085144
450,2016-02-01,Awdal,201750.85811710358,358153.5613694191,0.0,,0.0,201750.85811710358,358153.5613694191,0.0,,0.0,432177.6015625,127726.833984375,0.0,,0.0,0.0,0.0,0.0,559904.4194865227,559904.4194865227,559904.4194865227,559904.4194865227,559904.435546875,559904.435546875
451,2016-02-01,Bakool,519885.2088165283,0.0,0.0,,65077.04709625244,519885.2088165283,0.0,0.0,,65077.042388916016,519885.203125,0.0,0.0,,65077.04709625244,0.0,0.0,0.0,584962.2559127808,584962.2559127808,584962.2559127808,584962.2559127808,584962.245513916,584962.245513916
452,2016-02-01,Banadir,1681153.9965820312,0.0,0.0,,0.0,1681153.9965820312,0.0,0.0,,0.0,1681154.0,0.0,0.0,,0.0,0.0,0.0,0.0,1681153.9965820312,1681153.9965820312,1681153.9965820312,1681153.9965820312,1681154.0,1681154.0
453,2016-02-01,Bari,446164.8245296478,275963.50873470306,0.0,,0.0,446164.8245296478,275963.50873470306,0.0,,0.0,722128.349609375,0.0,0.0,,0.0,0.0,0.0,0.0,722128.3332643509,722128.3332643509,722128.3332643509,722128.3332643509,722128.349609375,722128.349609375
454,2016-02-01,Bay,1142010.6820907593,0.0,0.0,,27356.007720947266,1145001.0988388062,0.0,0.0,,30346.42529296875,1142010.703125,0.0,0.0,,30346.42446899414,0.0,0.0,0.0,1172357.1065597534,1172357.1065597534,1172357.1065597534,1172357.1065597534,1172357.1284179688,1172357.1284179688
455,2016-02-01,Galgaduud,622055.2238292694,0.0,0.0,,0.0,622315.0942516327,0.0,0.0,,259.87042236328125,622055.234375,0.0,0.0,,259.87042236328125,0.0,0.0,0.0,622315.0942516327,622315.0942516327,622315.0942516327,622315.0942516327,622315.1047973633,622315.1047973633
456,2016-02-01,Gedo,326287.95208740234,0.0,0.0,,294256.47332286835,326287.95208740234,0.0,0.0,,294256.47265625,326287.9560546875,0.0,0.0,,294256.47332286835,0.0,0.0,0.0,620544.4254102707,620544.4254102707,620544.4254102707,620544.4254102707,620544.4287109375,620544.4287109375
457,2016-02-01,Hiraan,412068.5806617737,0.0,0.0,,208271.55346870422,412068.5806617737,0.0,0.0,,208271.5546875,412068.578125,0.0,0.0,,208271.55346870422,0.0,0.0,0.0,620340.1341304779,620340.1341304779,620340.1341304779,620340.1341304779,620340.1328125,620340.1328125
458,2016-02-01,Lower Juba,488086.47451114655,0.0,0.0,,134432.1768093109,583760.821267128,0.0,0.0,,230122.7998046875,488070.21484375,0.0,0.0,,230106.52356529236,0.0,0.0,0.0,718192.9980764389,718192.9980764389,718192.9980764389,718192.9980764389,718193.0146484375,718193.0146484375
459,2016-02-01,Lower Shabelle,1372218.293762207,0.0,0.0,,203144.06983947754,1418187.880241394,0.0,0.0,,249113.66796875,1372218.296875,0.0,0.0,,249113.65631866455,0.0,0.0,0.0,1621331.9500808716,1621331.9500808716,1621331.9500808716,1621331.9500808716,1621331.96484375,1621331.96484375
460,2016-02-01,Middle Juba,305425.67447185516,0.0,0.0,,44217.17920303345,404111.8586654663,0.0,0.0,,142903.36328125,305425.6875,0.0,0.0,,142903.3633966446,0.0,0.0,0.0,448329.03786849976,448329.03786849976,448329.03786849976,448329.03786849976,448329.05078125,448329.05078125
461,2016-02-01,Middle Shabelle,922008.0383071899,0.0,0.0,,52454.43123817444,922008.0383071899,0.0,0.0,,52454.428955078125,922008.03125,0.0,0.0,,52454.43123817444,0.0,0.0,0.0,974462.4695453644,974462.4695453644,974462.4695453644,974462.4695453644,974462.4602050781,974462.4602050781
462,2016-02-01,Mudug,373277.0651702881,0.0,0.0,,0.0,660794.7754926682,0.0,0.0,,287517.7289428711,373277.0625,0.0,0.0,,287517.71032238007,0.0,0.0,0.0,660794.7754926682,660794.7754926682,660794.7754926682,660794.7754926682,660794.7914428711,660794.7914428711
463,2016-02-01,Nugaal,24215.18168735504,105638.64657402039,0.0,,0.0,130295.58078289032,105638.64657402039,0.0,,106080.3984375,129853.828125,0.0,0.0,,106080.39909553528,0.0,0.0,0.0,235934.2273569107,235934.2273569107,235934.2273569107,235934.2273569107,235934.2265625,235934.2265625
464,2016-02-01,Sanaag,307130.4351119995,201174.55620384216,0.0,,0.0,307130.4351119995,201174.55620384216,0.0,,43164.21484375,465140.7890625,0.0,0.0,,0.0,0.0,0.0,0.0,508304.9913158417,508304.9913158417,508304.9913158417,508304.9913158417,508305.00390625,508305.00390625
465,2016-02-01,Sool,101706.35346984863,82106.92867946625,0.0,,0.0,194668.28059005737,82106.92867946625,0.0,,193270.703540802,83504.49715805054,0.0,0.0,,92961.92712020874,0.0,0.0,0.0,276775.2092695236,276775.2092695236,276775.2092695236,276775.2092695236,276775.20069885254,276775.20069885254
466,2016-02-01,Togdheer,314610.9365949631,144.0464324951172,0.0,,0.0,761148.605931282,144.0464324951172,0.0,,505266.95556640625,256025.703125,0.0,0.0,,446537.66933631897,0.0,0.0,0.0,761292.6523637772,761292.6523637772,761292.6523637772,761292.6523637772,761292.6586914062,761292.6586914062
467,2016-02-01,Woqooyi Galbeed,669983.0829601288,654844.539691925,0.0,,0.0,669983.0829601288,654844.539691925,0.0,,339512.5654296875,928169.4140625,57145.640625,0.0,,0.0,0.0,0.0,0.0,1324827.6226520538,1324827.6226520538,1324827.6226520538,1324827.6226520538,1324827.6201171875,1324827.6201171875
468,2016-06-01,Awdal,4266.166015625,372518.10525369644,0.0,,178371.22145938873,23379.636657714844,358153.5613694191,0.0,,0.0,432177.587471962,127726.8320145607,0.0,,183120.14821720123,0.0,0.0,0.0,559904.4194865227,559904.4194865227,559904.4194865227,559904.4194865227,559904.4194865227,559904.4194865227
469,2016-06-01,Bakool,344602.6450805664,175282.5637359619,0.0,,126399.04709625244,283280.6450805664,175282.5637359619,0.0,,65077.04709625244,519885.2088165283,0.0,0.0,,65077.04709625244,0.0,0.0,0.0,584962.2559127808,584962.2559127808,584962.2559127808,584962.2559127808,584962.2559127808,584962.2559127808
470,2016-06-01,Banadir,1677829.189453125,0.0,0.0,,3324.80712890625,1677829.189453125,0.0,0.0,,0.0,1681153.9965820312,0.0,0.0,,3324.80712890625,0.0,0.0,0.0,1681153.9965820312,1681153.9965820312,1681153.9965820312,1681153.9965820312,1681153.9965820312,1681153.9965820312
471,2016-06-01,Bari,402374.63004875183,275963.50873470306,0.0,,0.0,446164.8245296478,275963.50873470306,0.0,,0.0,722128.3332643509,0.0,0.0,,43790.194480895996,0.0,0.0,0.0,722128.3332643509,722128.3332643509,722128.3332643509,722128.3332643509,722128.3332643509,722128.3332643509
472,2016-06-01,Bay,1141970.3430480957,0.0,0.0,,31051.715324401855,1141305.3912353516,0.0,0.0,,30346.42446899414,1142010.6820907593,0.0,0.0,,30386.763511657715,0.0,0.0,0.0,1172357.1065597534,1172357.1065597534,1172357.1065597534,1172357.1065597534,1172357.1065597534,1172357.1065597534
473,2016-06-01,Galgaduud,378538.0385246277,0.0,0.0,,243777.055727005,378538.0385246277,0.0,0.0,,259.87042236328125,622055.2238292694,0.0,0.0,,243777.055727005,0.0,0.0,0.0,622315.0942516327,622315.0942516327,622315.0942516327,622315.0942516327,622315.0942516327,622315.0942516327
474,2016-06-01,Gedo,168574.71585464478,427.21946716308594,0.0,,440343.8700723648,179773.3358707428,427.21946716308594,0.0,,294256.47332286835,326287.95208740234,0.0,0.0,,451542.49008846283,0.0,0.0,0.0,620544.4254102707,620544.4254102707,620544.4254102707,620544.4254102707,620544.4254102707,620544.4254102707
475,2016-06-01,Hiraan,180678.1757030487,121547.01696777344,0.0,,313317.2358932495,185475.88126945496,121547.01696777344,0.0,,208271.55346870422,412068.5806617737,0.0,0.0,,318114.94145965576,0.0,0.0,0.0,620340.1341304779,620340.1341304779,620340.1341304779,620340.1341304779,620340.1341304779,620340.1341304779
476,2016-06-01,Lower Juba,287321.1194639206,0.0,0.0,,426135.7926750183,292057.2054014206,0.0,0.0,,230122.79119491577,488070.20688152313,0.0,0.0,,430871.8786125183,0.0,0.0,0.0,718192.9980764389,718192.9980764389,718192.9980764389,718192.9980764389,718192.9980764389,718192.9980764389
477,2016-06-01,Lower Shabelle,1163435.9887237549,0.0,0.0,,457895.9613571167,1163435.9887237549,0.0,0.0,,249113.65631866455,1372218.293762207,0.0,0.0,,457895.9613571167,0.0,0.0,0.0,1621331.9500808716,1621331.9500808716,1621331.9500808716,1621331.9500808716,1621331.9500808716,1621331.9500808716
478,2016-06-01,Middle Juba,174691.6905298233,0.0,0.0,,186440.99875545502,261888.03911304474,0.0,0.0,,142903.3633966446,305425.67447185516,0.0,0.0,,273637.34733867645,0.0,0.0,0.0,448329.03786849976,448329.03786849976,448329.03786849976,448329.03786849976,448329.03786849976,448329.03786849976
479,2016-06-01,Middle Shabelle,881610.0878067017,0.0,0.0,,92710.3996219635,881752.0699234009,0.0,0.0,,52454.43123817444,922008.0383071899,0.0,0.0,,92852.38173866272,0.0,0.0,0.0,974462.4695453644,974462.4695453644,974462.4695453644,974462.4695453644,974462.4695453644,974462.4695453644
480,2016-06-01,Mudug,422121.74576950073,0.0,0.0,,238639.44462108612,422155.33087158203,0.0,0.0,,287517.71032238007,373277.0651702881,0.0,0.0,,238673.02972316742,0.0,0.0,0.0,660794.7754926682,660794.7754926682,660794.7754926682,660794.7754926682,660794.7754926682,660794.7754926682
481,2016-06-01,Nugaal,115307.43305206299,96.45766258239746,0.0,,96315.15495491028,139522.61473941803,96.45766258239746,0.0,,106080.39909553528,129853.82826137543,0.0,0.0,,120530.33664226532,0.0,0.0,0.0,235934.2273569107,235934.2273569107,235934.2273569107,235934.2273569107,235934.2273569107,235934.2273569107
482,2016-06-01,Sanaag,282584.54039001465,182463.64999198914,0.0,,42954.11328125,282887.22804260254,182463.64999198914,0.0,,43164.2138671875,465140.7774486542,0.0,0.0,,43256.80093383789,0.0,0.0,0.0,508304.9913158417,508304.9913158417,508304.9913158417,508304.9913158417,508304.9913158417,508304.9913158417
483,2016-06-01,Sool,82027.00089931488,162.78735733032227,0.0,,194585.42101287842,82027.00089931488,162.78735733032227,0.0,,193270.7085723877,83504.50069713593,0.0,0.0,,194585.42101287842,0.0,0.0,0.0,276775.2092695236,276775.2092695236,276775.2092695236,276775.2092695236,276775.2092695236,276775.2092695236
484,2016-06-01,Togdheer,203542.29222869873,1106.3235549926758,0.0,,556644.0365800858,204504.5693511963,144.0464324951172,0.0,,505266.95049095154,256025.70187282562,0.0,0.0,,556644.0365800858,0.0,0.0,0.0,761292.6523637772,761292.6523637772,761292.6523637772,761292.6523637772,761292.6523637772,761292.6523637772
