ADMIN0,ADMIN1,ADMIN2,date,CS_2,CS_3,CS_4,CS_99,ML1_1,ML1_2,ML1_3,ML1_4,ML1_99,ML2_1,ML2_2,ML2_3,ML2_4,ML2_99,CS_1,CS_5,ML1_5,ML2_5,pop_CS,pop_total_CS,pop_ML1,pop_total_ML1,pop_ML2,pop_total_ML2,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,CS_3p,perc_CS_3p,CS_4p,perc_CS_4p,CS_2m,perc_CS_2m,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,ML1_3p,perc_ML1_3p,ML1_4p,perc_ML1_4p,ML1_2m,perc_ML1_2m,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,ML2_3p,perc_ML2_3p,ML2_4p,perc_ML2_4p,ML2_2m,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p,period_ML1,period_ML2
Somalia,Lower Juba,Kismaayo,2014-04-01,206527.67448806766,0.0,0.0,,87270.86491394043,206527.67448806766,0.0,0.0,,87270.86491394043,206527.67448806766,0.0,0.0,,87270.86491394043,0.0,0.0,0.0,293798.5394020081,293798.5394020081,293798.5394020081,293798.5394020081,293798.5394020081,293798.5394020081,29.70432225142095,70.29567774857904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293798.5394020081,100.0,29.70432225142095,70.29567774857904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293798.5394020081,100.0,29.70432225142095,70.29567774857904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293798.5394020081,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Woqooyi Galbeed,Gebiley,2014-04-01,146575.93433380127,0.0,0.0,,0.0,146575.93433380127,0.0,0.0,,7681.505859375,138894.42847442627,0.0,0.0,,0.0,0.0,0.0,0.0,146575.93433380127,146575.93433380127,146575.93433380127,146575.93433380127,146575.93433380127,146575.93433380127,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146575.93433380127,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146575.93433380127,100.0,5.240632368668177,94.75936763133184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146575.93433380127,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Woqooyi Galbeed,Berbera,2014-04-01,105199.75310134886,0.0,0.0,,0.0,105199.75310134886,0.0,0.0,,0.0,105199.75310134886,0.0,0.0,,0.0,0.0,0.0,0.0,105199.75310134886,105199.75310134886,105199.75310134886,105199.75310134886,105199.75310134886,105199.75310134886,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105199.75310134886,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105199.75310134886,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105199.75310134886,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Togdheer,Sheikh,2014-04-01,55119.841695785515,0.0,0.0,,0.0,55119.841695785515,0.0,0.0,,0.0,55119.841695785515,0.0,0.0,,0.0,0.0,0.0,0.0,55119.841695785515,55119.841695785515,55119.841695785515,55119.841695785515,55119.841695785515,55119.841695785515,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55119.841695785515,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55119.841695785515,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55119.841695785515,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Togdheer,Owdweyne,2014-04-01,85978.0216217041,0.0,0.0,,0.0,85978.0216217041,0.0,0.0,,38244.36994934082,47733.65167236328,0.0,0.0,,0.0,0.0,0.0,0.0,85978.0216217041,85978.0216217041,85978.0216217041,85978.0216217041,85978.0216217041,85978.0216217041,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85978.0216217041,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85978.0216217041,100.0,44.48156543728437,55.51843456271562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85978.0216217041,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Togdheer,Buuhoodle,2014-04-01,67112.35329246521,0.0,0.0,,0.0,67112.35329246521,0.0,0.0,,52888.24857902528,14224.104713439941,0.0,0.0,,0.0,0.0,0.0,0.0,67112.35329246521,67112.35329246521,67112.35329246521,67112.35329246521,67112.35329246521,67112.35329246521,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67112.35329246521,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67112.35329246521,100.0,78.80553427853513,21.19446572146488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67112.35329246521,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Togdheer,Burco,2014-04-01,512247.2236828804,0.0,0.0,,0.0,512247.2236828804,0.0,0.0,,329997.22521209717,182249.99847078323,0.0,0.0,,0.0,0.0,0.0,0.0,512247.2236828804,512247.2236828804,512247.2236828804,512247.2236828804,512247.2236828804,512247.2236828804,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512247.2236828804,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512247.2236828804,100.0,64.42147657522304,35.57852342477696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512247.2236828804,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Mudug,Jariiban,2014-04-01,48882.37169647217,19464.39236450196,0.0,,0.0,48882.37169647217,19464.39236450196,0.0,,1847.742790222168,66499.02127075195,0.0,0.0,,0.0,0.0,0.0,0.0,68346.76406097412,68346.76406097412,68346.76406097412,68346.76406097412,68346.76406097412,68346.76406097412,0.0,71.52112081394634,28.478879186053646,0.0,0.0,19464.39236450196,28.478879186053646,0.0,0.0,48882.37169647217,71.52112081394634,0.0,71.52112081394634,28.478879186053646,0.0,0.0,19464.39236450196,28.478879186053646,0.0,0.0,48882.37169647217,71.52112081394634,2.7034824773470523,97.29651752265295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68346.76406097412,100.0,-28.478879186053646,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Sool,Xudun,2014-04-01,33517.290989875786,0.0,0.0,,0.0,33517.290989875786,0.0,0.0,,0.0,33517.290989875786,0.0,0.0,,0.0,0.0,0.0,0.0,33517.290989875786,33517.290989875786,33517.290989875786,33517.290989875786,33517.290989875786,33517.290989875786,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33517.290989875786,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33517.290989875786,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33517.290989875786,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Sool,Laas Caanood,2014-04-01,134416.87104034427,0.0,0.0,,0.0,134416.87104034427,0.0,0.0,,40047.805603027344,94369.0654373169,0.0,0.0,,0.0,0.0,0.0,0.0,134416.87104034427,134416.87104034427,134416.87104034427,134416.87104034427,134416.87104034427,134416.87104034427,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134416.87104034427,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134416.87104034427,100.0,29.79373444201605,70.20626555798395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134416.87104034427,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Sanaag,Laasqoray,2014-04-01,151432.05854034427,0.0,0.0,,0.0,151432.05854034427,0.0,0.0,,0.0,151432.05854034427,0.0,0.0,,0.0,0.0,0.0,0.0,151432.05854034427,151432.05854034427,151432.05854034427,151432.05854034427,151432.05854034427,151432.05854034427,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151432.05854034427,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151432.05854034427,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151432.05854034427,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Sanaag,Ceerigaabo,2014-04-01,207134.8311767578,0.0,0.0,,0.0,207134.8311767578,0.0,0.0,,0.0,207134.8311767578,0.0,0.0,,0.0,0.0,0.0,0.0,207134.8311767578,207134.8311767578,207134.8311767578,207134.8311767578,207134.8311767578,207134.8311767578,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207134.8311767578,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207134.8311767578,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207134.8311767578,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Sanaag,Ceel Afweyn,2014-04-01,122500.39174270633,0.0,0.0,,0.0,122500.39174270633,0.0,0.0,,0.0,122500.39174270633,0.0,0.0,,0.0,0.0,0.0,0.0,122500.39174270633,122500.39174270633,122500.39174270633,122500.39174270633,122500.39174270633,122500.39174270633,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122500.39174270633,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122500.39174270633,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122500.39174270633,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Nugaal,Garoowe,2014-04-01,100981.52997779846,7.770008563995361,0.0,,0.0,100989.29998636246,0.0,0.0,,16211.119020462036,84778.18096590044,0.0,0.0,,0.0,0.0,0.0,0.0,100989.29998636246,100989.29998636246,100989.29998636246,100989.29998636246,100989.29998636246,100989.29998636246,0.0,99.99230610711723,0.0076938928827555205,0.0,0.0,7.770008563995361,0.0076938928827555205,0.0,0.0,100981.52997779846,99.99230610711723,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100989.29998636246,100.0,16.0523134853407,83.94768651465931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100989.29998636246,100.0,-0.0076938928827555205,-0.0076938928827555205,Apr - Jun 2014,Jul - Sep 2014
Somalia,Nugaal,Eyl,2014-04-01,27586.197511672974,29190.841506958008,0.0,,0.0,33946.358644485466,22830.680374145508,0.0,,10490.724609375,46286.31440925597,0.0,0.0,,0.0,0.0,0.0,0.0,56777.039018630974,56777.039018630974,56777.039018630974,56777.039018630974,56777.039018630974,56777.039018630974,0.0,48.58689003246675,51.41310996753325,0.0,0.0,29190.841506958008,51.41310996753325,0.0,0.0,27586.197511672974,48.58689003246675,0.0,59.78888513954773,40.21111486045228,0.0,0.0,22830.680374145508,40.21111486045228,0.0,0.0,33946.358644485466,59.78888513954773,18.477054793104912,81.52294520689509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56777.039018630974,100.0,-51.41310996753325,-11.201995107080977,Apr - Jun 2014,Jul - Sep 2014
Somalia,Nugaal,Burtinle,2014-04-01,65452.79962348937,0.0,0.0,,0.0,65452.79962348937,0.0,0.0,,65452.79962348937,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,65452.79962348937,65452.79962348937,65452.79962348937,65452.79962348937,65452.79962348937,65452.79962348937,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65452.79962348937,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65452.79962348937,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65452.79962348937,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Sool,Taleex,2014-04-01,44136.03200817108,0.0,0.0,,0.0,44136.03200817108,0.0,0.0,,0.0,44136.03200817108,0.0,0.0,,0.0,0.0,0.0,0.0,44136.03200817108,44136.03200817108,44136.03200817108,44136.03200817108,44136.03200817108,44136.03200817108,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44136.03200817108,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44136.03200817108,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44136.03200817108,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Woqooyi Galbeed,Hargeysa,2014-04-01,1001827.6587829592,0.0,0.0,,0.0,1001827.6587829592,0.0,0.0,,318189.59375,683638.065032959,0.0,0.0,,0.0,0.0,0.0,0.0,1001827.6587829592,1001827.6587829592,1001827.6587829592,1001827.6587829592,1001827.6587829592,1001827.6587829592,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001827.6587829592,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001827.6587829592,100.0,31.76091126656888,68.23908873343113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001827.6587829592,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Lower Juba,Jamaame,2014-04-01,229567.0429992676,408.81256103515625,0.0,,14.416457176208494,229975.85556030273,0.0,0.0,,14.416457176208494,229975.85556030273,0.0,0.0,,14.416457176208494,0.0,0.0,0.0,229990.2720174789,229990.2720174789,229990.2720174789,229990.2720174789,229990.2720174789,229990.2720174789,0.00626828998015745,99.81597960013752,0.17775210988232018,0.0,0.0,408.81256103515625,0.17775210988232018,0.0,0.0,229581.4594564438,99.82224789011768,0.00626828998015745,99.99373171001983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229990.2720174789,100.0,0.00626828998015745,99.99373171001983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229990.2720174789,100.0,-0.17775210988232018,-0.17775210988232018,Apr - Jun 2014,Jul - Sep 2014
Somalia,Lower Juba,Afmadow,2014-04-01,48439.6568031311,5232.2901306152335,0.0,,36847.828125,53416.32489776611,312.9295654296875,0.0,,36905.13565444946,53671.94693374634,0.0,0.0,,36905.13565444946,0.0,0.0,0.0,90577.0825881958,90577.0825881958,90577.0825881958,90577.0825881958,90577.0825881958,90577.0825881958,40.744451686787954,53.47893243963222,5.776615873579834,0.0,0.0,5232.2901306152335,5.776615873579834,0.0,0.0,85344.79245758058,94.22338412642016,40.68118233894419,58.973333398935786,0.34548426212004,0.0,0.0,312.9295654296875,0.34548426212004,0.0,0.0,90264.15302276613,99.65451573787995,40.744451686787954,59.25554831321205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90577.0825881958,100.0,-5.776615873579834,-5.431131611459794,Apr - Jun 2014,Jul - Sep 2014
Somalia,Bari,Qandala,2014-04-01,71507.36994552612,0.0,0.0,,0.0,71507.36994552612,0.0,0.0,,0.0,71507.36994552612,0.0,0.0,,0.0,0.0,0.0,0.0,71507.36994552612,71507.36994552612,71507.36994552612,71507.36994552612,71507.36994552612,71507.36994552612,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71507.36994552612,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71507.36994552612,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71507.36994552612,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Bari,Iskushuban,2014-04-01,86995.80905342102,0.0,0.0,,0.0,68488.74850654602,18507.060546875,0.0,,0.0,86995.80905342102,0.0,0.0,,0.0,0.0,0.0,0.0,86995.80905342102,86995.80905342102,86995.80905342102,86995.80905342102,86995.80905342102,86995.80905342102,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86995.80905342102,100.0,0.0,78.72649182961163,21.273508170388386,0.0,0.0,18507.060546875,21.273508170388386,0.0,0.0,68488.74850654602,78.72649182961163,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86995.80905342102,100.0,0.0,21.273508170388386,Apr - Jun 2014,Jul - Sep 2014
Somalia,Bari,Caluula,2014-04-01,65785.47943115233,0.0,0.0,,0.0,60049.29193115234,5736.1875,0.0,,0.0,65785.47943115233,0.0,0.0,,0.0,0.0,0.0,0.0,65785.47943115233,65785.47943115233,65785.47943115233,65785.47943115233,65785.47943115233,65785.47943115233,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65785.47943115233,100.0,0.0,91.28046561399131,8.719534386008688,0.0,0.0,5736.1875,8.719534386008688,0.0,0.0,60049.29193115234,91.28046561399131,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65785.47943115233,100.0,0.0,8.719534386008688,Apr - Jun 2014,Jul - Sep 2014
Somalia,Bari,Bossaso,2014-04-01,284463.6591415405,0.0,0.0,,0.0,284463.6591415405,0.0,0.0,,0.0,284463.6591415405,0.0,0.0,,0.0,0.0,0.0,0.0,284463.6591415405,284463.6591415405,284463.6591415405,284463.6591415405,284463.6591415405,284463.6591415405,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284463.6591415405,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284463.6591415405,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284463.6591415405,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Bari,Bandarbeyla,2014-04-01,16115.034634590149,9865.572265625,0.0,,0.0,16087.452525138855,9893.154375076294,0.0,,0.0,25980.606900215156,0.0,0.0,,0.0,0.0,0.0,0.0,25980.606900215156,25980.606900215156,25980.606900215156,25980.606900215156,25980.606900215156,25980.606900215156,0.0,62.02716778897378,37.97283221102622,0.0,0.0,9865.572265625,37.97283221102622,0.0,0.0,16115.034634590149,62.02716778897378,0.0,61.92100356595454,38.07899643404545,0.0,0.0,9893.154375076294,38.07899643404545,0.0,0.0,16087.452525138855,61.92100356595454,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25980.606900215156,100.0,-37.97283221102622,0.10616422301922768,Apr - Jun 2014,Jul - Sep 2014
Somalia,Banadir,Banadir,2014-04-01,1590308.0548095703,0.0,0.0,,0.0,1590308.0548095703,0.0,0.0,,0.0,1590308.0548095703,0.0,0.0,,0.0,0.0,0.0,0.0,1590308.0548095703,1590308.0548095703,1590308.0548095703,1590308.0548095703,1590308.0548095703,1590308.0548095703,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590308.0548095703,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590308.0548095703,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590308.0548095703,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Bakool,Waajid,2014-04-01,126088.2699584961,0.0,0.0,,0.0,24600.490020751957,101487.77993774414,0.0,,0.0,126088.2699584961,0.0,0.0,,0.0,0.0,0.0,0.0,126088.2699584961,126088.2699584961,126088.2699584961,126088.2699584961,126088.2699584961,126088.2699584961,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126088.2699584961,100.0,0.0,19.51053022525377,80.48946977474624,0.0,0.0,101487.77993774414,80.48946977474624,0.0,0.0,24600.490020751957,19.51053022525377,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126088.2699584961,100.0,0.0,80.48946977474624,Apr - Jun 2014,Jul - Sep 2014
Somalia,Bakool,Tayeeglow,2014-04-01,142959.69760894775,0.0,0.0,,0.0,63173.72885894776,79785.96875,0.0,,0.0,142959.69760894775,0.0,0.0,,0.0,0.0,0.0,0.0,142959.69760894775,142959.69760894775,142959.69760894775,142959.69760894775,142959.69760894775,142959.69760894775,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142959.69760894775,100.0,0.0,44.189887020993346,55.810112979006654,0.0,0.0,79785.96875,55.810112979006654,0.0,0.0,63173.72885894776,44.189887020993346,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142959.69760894775,100.0,0.0,55.810112979006654,Apr - Jun 2014,Jul - Sep 2014
Somalia,Bakool,Rab Dhuure,2014-04-01,66306.14422607423,0.0,0.0,,0.0,66306.14422607423,0.0,0.0,,0.0,66306.14422607423,0.0,0.0,,0.0,0.0,0.0,0.0,66306.14422607423,66306.14422607423,66306.14422607423,66306.14422607423,66306.14422607423,66306.14422607423,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66306.14422607423,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66306.14422607423,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66306.14422607423,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Bakool,Ceel Barde,2014-04-01,51111.88401031494,0.0,0.0,,0.0,51111.88401031494,0.0,0.0,,0.0,51111.88401031494,0.0,0.0,,0.0,0.0,0.0,0.0,51111.88401031494,51111.88401031494,51111.88401031494,51111.88401031494,51111.88401031494,51111.88401031494,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51111.88401031494,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51111.88401031494,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51111.88401031494,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Awdal,Zeylac,2014-04-01,48571.16374206543,0.0,0.0,,0.0,48571.16374206543,0.0,0.0,,0.0,48571.16374206543,0.0,0.0,,0.0,0.0,0.0,0.0,48571.16374206543,48571.16374206543,48571.16374206543,48571.16374206543,48571.16374206543,48571.16374206543,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48571.16374206543,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48571.16374206543,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48571.16374206543,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Awdal,Lughaye,2014-04-01,61423.49987411499,0.0,0.0,,0.0,61423.49987411499,0.0,0.0,,0.0,61423.49987411499,0.0,0.0,,0.0,0.0,0.0,0.0,61423.49987411499,61423.49987411499,61423.49987411499,61423.49987411499,61423.49987411499,61423.49987411499,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61423.49987411499,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61423.49987411499,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61423.49987411499,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Awdal,Borama,2014-04-01,375708.9631838799,0.0,0.0,,0.0,375708.9631838799,0.0,0.0,,0.0,375708.9631838799,0.0,0.0,,0.0,0.0,0.0,0.0,375708.9631838799,375708.9631838799,375708.9631838799,375708.9631838799,375708.9631838799,375708.9631838799,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375708.9631838799,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375708.9631838799,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375708.9631838799,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Awdal,Baki,2014-04-01,44254.580905914314,0.0,0.0,,0.0,44254.580905914314,0.0,0.0,,0.0,44254.580905914314,0.0,0.0,,0.0,0.0,0.0,0.0,44254.580905914314,44254.580905914314,44254.580905914314,44254.580905914314,44254.580905914314,44254.580905914314,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44254.580905914314,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44254.580905914314,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44254.580905914314,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Lower Juba,Badhaadhe,2014-04-01,61354.053709030144,0.0,0.0,,5094.034328460692,61354.053709030144,0.0,0.0,,5094.034328460692,61354.053709030144,0.0,0.0,,5094.034328460692,0.0,0.0,0.0,66448.08803749084,66448.08803749084,66448.08803749084,66448.08803749084,66448.08803749084,66448.08803749084,7.666186460604518,92.33381353939548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66448.08803749084,100.0,7.666186460604518,92.33381353939548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66448.08803749084,100.0,7.666186460604518,92.33381353939548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66448.08803749084,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Bari,Qardho,2014-04-01,148924.3840932846,15.288244247436525,0.0,,0.0,148924.3840932846,15.288244247436525,0.0,,0.0,148939.67233753204,0.0,0.0,,0.0,0.0,0.0,0.0,148939.67233753204,148939.67233753204,148939.67233753204,148939.67233753204,148939.67233753204,148939.67233753204,0.0,99.98973527737272,0.010264722627286164,0.0,0.0,15.288244247436525,0.010264722627286164,0.0,0.0,148924.3840932846,99.98973527737272,0.0,99.98973527737272,0.010264722627286164,0.0,0.0,15.288244247436525,0.010264722627286164,0.0,0.0,148924.3840932846,99.98973527737272,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148939.67233753204,100.0,-0.010264722627286164,0.0,Apr - Jun 2014,Jul - Sep 2014
Somalia,Bay,Baydhaba,2014-04-01,560448.6223526001,0.0,0.0,,0.0,559107.2395019531,1341.3828506469729,0.0,,0.0,560448.6223526001,0.0,0.0,,0.0,0.0,0.0,0.0,560448.6223526001,560448.6223526001,560448.6223526001,560448.6223526001,560448.6223526001,560448.6223526001,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560448.6223526001,100.0,0.0,99.76065908681936,0.23934091318062986,0.0,0.0,1341.3828506469729,0.23934091318062986,0.0,0.0,559107.2395019531,99.76065908681936,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560448.6223526001,100.0,0.0,0.23934091318062986,Apr - Jun 2014,Jul - Sep 2014
Somalia,Bakool,Xudur,2014-04-01,166946.25387573242,0.0,0.0,,0.0,102232.43356323242,64713.8203125,0.0,,0.0,166946.25387573242,0.0,0.0,,0.0,0.0,0.0,0.0,166946.25387573242,166946.25387573242,166946.25387573242,166946.25387573242,166946.25387573242,166946.25387573242,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166946.25387573242,100.0,0.0,61.236734092476155,38.76326590752385,0.0,0.0,64713.8203125,38.76326590752385,0.0,0.0,102232.43356323242,61.236734092476155,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166946.25387573242,100.0,0.0,38.76326590752385,Apr - Jun 2014,Jul - Sep 2014
Somalia,Bay,Diinsoor,2014-04-01,141453.091506958,0.0,0.0,,0.0,141453.091506958,0.0,0.0,,0.0,141453.091506958,0.0,0.0,,0.0,0.0,0.0,0.0,141453.091506958,141453.091506958,141453.091506958,141453.091506958,141453.091506958,141453.091506958,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141453.091506958,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141453.091506958,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141453.091506958,100.0,0.0,0.0,Apr - Jun 2014,Jul - Sep 2014
