ADMIN0,ADMIN1,ADMIN2,date,CS_1,CS_2,CS_3,CS_4,CS_99,ML1_1,ML1_2,ML1_3,ML1_4,ML1_99,ML2_1,ML2_2,ML2_3,ML2_4,ML2_99,CS_5,ML1_5,ML2_5,pop_CS,pop_total_CS,pop_ML1,pop_total_ML1,pop_ML2,pop_total_ML2,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,CS_3p,perc_CS_3p,CS_4p,perc_CS_4p,CS_2m,perc_CS_2m,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,ML1_3p,perc_ML1_3p,ML1_4p,perc_ML1_4p,ML1_2m,perc_ML1_2m,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,ML2_3p,perc_ML2_3p,ML2_4p,perc_ML2_4p,ML2_2m,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p,period_ML1,period_ML2
Ethiopia,SNNP,Halaba,2013-07-01,0.0,11476.2470703125,324363.6875,0.0,0.0,0.0,11476.2470703125,324363.6875,0.0,0.0,0.0,335839.96875,0.0,0.0,0.0,0,0.0,0.0,335839.9345703125,335839.9345703125,335839.9345703125,335839.9345703125,335839.96875,335839.96875,0.0,3.417177616174707,96.58282238382529,0.0,0.0,324363.6875,96.58282238382529,0.0,0.0,11476.2470703125,3.417177616174707,0.0,3.417177616174707,96.58282238382529,0.0,0.0,324363.6875,96.58282238382529,0.0,0.0,11476.2470703125,3.417177616174707,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335839.96875,100.0,-96.58282238382529,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,SNNP,Konta Special,2013-07-01,122321.484375,74.2129135131836,0.0,0.0,0.0,122321.484375,74.2129135131836,0.0,0.0,0.0,122321.484375,74.2129135131836,0.0,0.0,0.0,0,0.0,0.0,122395.69728851318,122395.69728851318,122395.69728851318,122395.69728851318,122395.69728851318,122395.69728851318,99.9393664032664,0.060633596733590776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122395.69728851318,100.0,99.9393664032664,0.060633596733590776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122395.69728851318,100.0,99.9393664032664,0.060633596733590776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122395.69728851318,100.0,0.0,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,SNNP,Kembata Tibaro,2013-07-01,0.0,899420.625,1374.4161376953125,0.0,0.0,0.0,899420.625,1374.4161376953125,0.0,0.0,0.0,900795.0,0.0,0.0,0.0,0,0.0,0.0,900795.0411376952,900795.0411376952,900795.0411376952,900795.0411376952,900795.0,900795.0,0.0,99.84742188012495,0.15257811987502046,0.0,0.0,1374.4161376953125,0.15257811987502046,0.0,0.0,899420.625,99.84742188012495,0.0,99.84742188012495,0.15257811987502046,0.0,0.0,1374.4161376953125,0.15257811987502046,0.0,0.0,899420.625,99.84742188012495,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900795.0,100.0,-0.15257811987502046,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,SNNP,Konso,2013-07-01,0.0,345307.6875,0.0,0.0,0.0,0.0,345307.6875,0.0,0.0,0.0,0.0,345307.6875,0.0,0.0,0.0,0,0.0,0.0,345307.6875,345307.6875,345307.6875,345307.6875,345307.6875,345307.6875,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345307.6875,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345307.6875,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345307.6875,100.0,0.0,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,SNNP,Gofa,2013-07-01,152006.5625,451937.0625,0.0,0.0,0.0,152006.5625,451937.0625,0.0,0.0,0.0,152006.5625,451937.0625,0.0,0.0,0.0,0,0.0,0.0,603943.625,603943.625,603943.625,603943.625,603943.625,603943.625,25.16899859651636,74.83100140348364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603943.625,100.0,25.16899859651636,74.83100140348364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603943.625,100.0,25.16899859651636,74.83100140348364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603943.625,100.0,0.0,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,SNNP,Kefa,2013-07-01,1134126.125,566.6377563476562,0.0,0.0,0.0,1134126.125,566.6377563476562,0.0,0.0,0.0,1134126.125,566.6377563476562,0.0,0.0,0.0,0,0.0,0.0,1134692.7627563477,1134692.7627563477,1134692.7627563477,1134692.7627563477,1134692.7627563477,1134692.7627563477,99.95006245082844,0.04993754917156639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134692.7627563477,100.0,99.95006245082844,0.04993754917156639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134692.7627563477,100.0,99.95006245082844,0.04993754917156639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134692.7627563477,100.0,0.0,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,SNNP,Gedeo,2013-07-01,314029.75,802831.0,0.0,0.0,0.0,314029.75,802831.0,0.0,0.0,0.0,314029.75,802831.0,0.0,0.0,0.0,0,0.0,0.0,1116860.75,1116860.75,1116860.75,1116860.75,1116860.75,1116860.75,28.117180230391305,71.8828197696087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116860.75,100.0,28.117180230391305,71.8828197696087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116860.75,100.0,28.117180230391305,71.8828197696087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116860.75,100.0,0.0,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,SNNP,Bench Sheko,2013-07-01,600780.875,0.0,0.0,0.0,0.0,600780.875,0.0,0.0,0.0,0.0,600780.875,0.0,0.0,0.0,0.0,0,0.0,0.0,600780.875,600780.875,600780.875,600780.875,600780.875,600780.875,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600780.875,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600780.875,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600780.875,100.0,0.0,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,SNNP,Derashe,2013-07-01,0.0,102788.9453125,0.0,0.0,0.0,0.0,102788.9453125,0.0,0.0,0.0,0.0,102788.9453125,0.0,0.0,0.0,0,0.0,0.0,102788.9453125,102788.9453125,102788.9453125,102788.9453125,102788.9453125,102788.9453125,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102788.9453125,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102788.9453125,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102788.9453125,100.0,0.0,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,SNNP,Dawuro,2013-07-01,385260.9375,265094.78125,0.0,0.0,0.0,385260.9375,265094.78125,0.0,0.0,0.0,385260.9375,265094.78125,0.0,0.0,0.0,0,0.0,0.0,650355.71875,650355.71875,650355.71875,650355.71875,650355.71875,650355.71875,59.23849462575361,40.76150537424639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650355.71875,100.0,59.23849462575361,40.76150537424639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650355.71875,100.0,59.23849462575361,40.76150537424639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650355.71875,100.0,0.0,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,SNNP,Burji,2013-07-01,0.0,77228.515625,0.0,0.0,0.0,0.0,77228.515625,0.0,0.0,0.0,0.0,77228.515625,0.0,0.0,0.0,0,0.0,0.0,77228.515625,77228.515625,77228.515625,77228.515625,77228.515625,77228.515625,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77228.515625,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77228.515625,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77228.515625,100.0,0.0,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,SNNP,Basketo,2013-07-01,68134.1171875,162.2075958251953,0.0,0.0,0.0,68134.1171875,162.2075958251953,0.0,0.0,0.0,68134.1171875,162.2075958251953,0.0,0.0,0.0,0,0.0,0.0,68296.3247833252,68296.3247833252,68296.3247833252,68296.3247833252,68296.3247833252,68296.3247833252,99.76249440018944,0.23750559981054634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68296.3247833252,100.0,99.76249440018944,0.23750559981054634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68296.3247833252,100.0,99.76249440018944,0.23750559981054634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68296.3247833252,100.0,0.0,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,SNNP,Amaro,2013-07-01,0.0,198449.8125,0.0,0.0,0.0,0.0,198449.8125,0.0,0.0,0.0,0.0,198449.8125,0.0,0.0,0.0,0,0.0,0.0,198449.8125,198449.8125,198449.8125,198449.8125,198449.8125,198449.8125,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198449.8125,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198449.8125,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198449.8125,100.0,0.0,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,SNNP,Alle,2013-07-01,0.0,41918.5703125,0.0,0.0,0.0,0.0,41918.5703125,0.0,0.0,0.0,0.0,41918.5703125,0.0,0.0,0.0,0,0.0,0.0,41918.5703125,41918.5703125,41918.5703125,41918.5703125,41918.5703125,41918.5703125,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41918.5703125,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41918.5703125,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41918.5703125,100.0,0.0,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,Oromia,West Wellega,2013-07-01,1735438.0,0.0,0.0,0.0,0.0,1735438.0,0.0,0.0,0.0,0.0,1735438.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1735438.0,1735438.0,1735438.0,1735438.0,1735438.0,1735438.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735438.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735438.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735438.0,100.0,0.0,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,Oromia,West Shewa,2013-07-01,1569063.5,947162.75,1434.3482666015625,0.0,0.0,1569063.5,947162.75,1434.3482666015625,0.0,0.0,2516226.5,1434.3482666015625,0.0,0.0,0.0,0,0.0,0.0,2517660.5982666016,2517660.5982666016,2517660.5982666016,2517660.5982666016,2517660.8482666016,2517660.8482666016,62.3222804964376,37.620748033000055,0.05697147056235876,0.0,0.0,1434.3482666015625,0.05697147056235876,0.0,0.0,2516226.25,99.94302852943764,62.3222804964376,37.620748033000055,0.05697147056235876,0.0,0.0,1434.3482666015625,0.05697147056235876,0.0,0.0,2516226.25,99.94302852943764,99.94302853509485,0.05697146490517596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2517660.8482666016,100.0,-0.05697147056235876,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,SNNP,Mirab Omo,2013-07-01,260741.359375,389.6735229492188,13.286691665649414,0.0,0.0,260741.359375,391.2749891281128,13.286691665649414,0.0,0.0,260748.96875,383.669581413269,13.286691665649414,0.0,0.0,0,0.0,0.0,261144.3195896149,261144.3195896149,261145.92105579376,261145.92105579376,261145.92502307892,261145.92502307892,99.8456944362228,0.1492176906476794,0.005087873129512941,0.0,0.0,13.286691665649414,0.005087873129512941,0.0,0.0,261131.03289794922,99.99491212687047,99.84508213677697,0.14983002129469106,0.005087841928348831,0.0,0.0,13.286691665649414,0.005087841928348831,0.0,0.0,261132.63436412808,99.99491215807163,99.84799446016865,0.14691769798030047,0.005087841851055189,0.0,0.0,13.286691665649414,0.005087841851055189,0.0,0.0,261132.63833141327,99.99491215814894,-3.127845775181132e-08,-3.1201164109838364e-08,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,SNNP,Gamo,2013-07-01,0.0,1469863.125,0.0,0.0,0.0,0.0,1469863.125,0.0,0.0,0.0,0.0,1469863.125,0.0,0.0,0.0,0,0.0,0.0,1469863.125,1469863.125,1469863.125,1469863.125,1469863.125,1469863.125,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469863.125,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469863.125,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469863.125,100.0,0.0,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,SNNP,Sheka,2013-07-01,265109.875,0.0,0.0,0.0,0.0,265109.875,0.0,0.0,0.0,0.0,265109.875,0.0,0.0,0.0,0.0,0,0.0,0.0,265109.875,265109.875,265109.875,265109.875,265109.875,265109.875,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265109.875,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265109.875,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265109.875,100.0,0.0,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,Somali,Jarar,2013-07-01,0.0,577521.6372070311,0.0,0.0,0.0,0.0,577521.6372070311,0.0,0.0,0.0,0.0,574256.875,0.0,0.0,3264.76220703125,0,0.0,0.0,577521.6372070311,577521.6372070311,577521.6372070311,577521.6372070311,574256.875,577521.6372070311,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577521.6372070311,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577521.6372070311,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574256.875,100.0,0.0,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,SNNP,South Omo,2013-07-01,10110.9501953125,756902.0625,0.0,0.0,0.0,10110.9501953125,757028.6558837891,0.0,0.0,0.0,10237.54296875,756902.0308761597,0.0,0.0,0.0,0,0.0,0.0,767013.0126953125,767013.0126953125,767139.6060791016,767139.6060791016,767139.5738449097,767139.5738449097,1.3182240754667571,98.68177592453323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767013.0126953125,100.0,1.3180065421195235,98.68199345788048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767139.6060791016,100.0,1.3345085194131432,98.66549148058685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767139.5738449097,100.0,0.0,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,Tigray,Southern,2013-07-01,0.0,280.60858154296875,786753.625,0.0,0.0,0.0,280.60858154296875,786753.625,0.0,0.0,0.0,787034.25,0.0,0.0,0.0,0,0.0,0.0,787034.233581543,787034.233581543,787034.233581543,787034.233581543,787034.25,787034.25,0.0,0.035653923243720693,99.96434607675629,0.0,0.0,786753.625,99.96434607675629,0.0,0.0,280.60858154296875,0.035653923243720693,0.0,0.035653923243720693,99.96434607675629,0.0,0.0,786753.625,99.96434607675629,0.0,0.0,280.60858154296875,0.035653923243720693,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787034.25,100.0,-99.96434607675629,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,Tigray,South Eastern,2013-07-01,0.0,68.21571350097656,535296.6875,0.0,0.0,0.0,68.21571350097656,535296.6875,0.0,0.0,0.0,535364.9375,0.0,0.0,0.0,0,0.0,0.0,535364.903213501,535364.903213501,535364.903213501,535364.903213501,535364.9375,535364.9375,0.0,0.012741909880814964,99.98725809011918,0.0,0.0,535296.6875,99.98725809011918,0.0,0.0,68.21571350097656,0.012741909880814964,0.0,0.012741909880814964,99.98725809011918,0.0,0.0,535296.6875,99.98725809011918,0.0,0.0,68.21571350097656,0.012741909880814964,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535364.9375,100.0,-99.98725809011918,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,Tigray,North Western,2013-07-01,634.9791259765625,927727.6070556641,2812.662841796875,0.0,0.0,634.9791259765625,927727.6070556641,2812.662841796875,0.0,0.0,634.9791259765625,930540.25,0.0,0.0,0.0,0,0.0,0.0,931175.2490234376,931175.2490234376,931175.2490234376,931175.2490234376,931175.2291259766,931175.2291259766,0.06819115162720356,99.62975369336876,0.30205515500402663,0.0,0.0,2812.662841796875,0.30205515500402663,0.0,0.0,928362.5861816406,99.69794484499596,0.06819115162720356,99.62975369336876,0.30205515500402663,0.0,0.0,2812.662841796875,0.30205515500402663,0.0,0.0,928362.5861816406,99.69794484499596,0.06819115308432003,99.93180884691569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931175.2291259766,100.0,-0.30205515500402663,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,Tigray,Mekelle,2013-07-01,0.0,0.0,355325.0625,0.0,0.0,0.0,0.0,355325.0625,0.0,0.0,0.0,355325.0625,0.0,0.0,0.0,0,0.0,0.0,355325.0625,355325.0625,355325.0625,355325.0625,355325.0625,355325.0625,0.0,0.0,100.0,0.0,0.0,355325.0625,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,355325.0625,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355325.0625,100.0,-100.0,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,Tigray,Eastern,2013-07-01,0.0,0.0,977242.125,0.0,0.0,0.0,0.0,977242.125,0.0,0.0,0.0,976213.1875,1029.001953125,0.0,0.0,0,0.0,0.0,977242.125,977242.125,977242.125,977242.125,977242.189453125,977242.189453125,0.0,0.0,100.0,0.0,0.0,977242.125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,977242.125,100.0,0.0,0.0,0.0,0.0,0.0,99.89470348658394,0.1052965134160694,0.0,0.0,1029.001953125,0.1052965134160694,0.0,0.0,976213.1875,99.89470348658394,-99.89470348658394,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,Tigray,Central,2013-07-01,0.0,9010.373046875,1459909.0,0.0,0.0,0.0,9010.373046875,1459909.0,0.0,0.0,0.0,1468919.5,0.0,0.0,0.0,0,0.0,0.0,1468919.373046875,1468919.373046875,1468919.373046875,1468919.373046875,1468919.5,1468919.5,0.0,0.6134014713268724,99.38659852867313,0.0,0.0,1459909.0,99.38659852867313,0.0,0.0,9010.373046875,0.6134014713268724,0.0,0.6134014713268724,99.38659852867313,0.0,0.0,1459909.0,99.38659852867313,0.0,0.0,9010.373046875,0.6134014713268724,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1468919.5,100.0,-99.38659852867313,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,Somali,Siti,2013-07-01,0.0,408199.73188781744,314250.15625,0.0,239.4320068359375,0.0,408199.73188781744,314250.15625,0.0,239.4320068359375,0.0,417505.625,304900.75,0.0,282.91387939453125,0,0.0,0.0,722449.8881378174,722689.3201446533,722449.8881378174,722689.3201446533,722406.375,722689.2888793945,0.0,56.502151718784354,43.497848281215646,0.0,0.0,314250.15625,43.497848281215646,0.0,0.0,408199.73188781744,56.502151718784354,0.0,56.502151718784354,43.497848281215646,0.0,0.0,314250.15625,43.497848281215646,0.0,0.0,408199.73188781744,56.502151718784354,0.0,57.793734862874096,42.206265137125904,0.0,0.0,304900.75,42.206265137125904,0.0,0.0,417505.625,57.793734862874096,-1.2915831440897492,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,Somali,Shabelle,2013-07-01,0.0,534240.875,88810.828125,0.0,0.0,0.0,534240.875,88810.828125,0.0,0.0,0.0,534240.875,88810.828125,0.0,0.0,0,0.0,0.0,623051.703125,623051.703125,623051.703125,623051.703125,623051.703125,623051.703125,0.0,85.74583334263315,14.254166657366845,0.0,0.0,88810.828125,14.254166657366845,0.0,0.0,534240.875,85.74583334263315,0.0,85.74583334263315,14.254166657366845,0.0,0.0,88810.828125,14.254166657366845,0.0,0.0,534240.875,85.74583334263315,0.0,85.74583334263315,14.254166657366845,0.0,0.0,88810.828125,14.254166657366845,0.0,0.0,534240.875,85.74583334263315,0.0,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,Somali,Nogob,2013-07-01,0.0,171907.203125,0.0,0.0,0.0,0.0,171907.203125,0.0,0.0,0.0,0.0,171907.203125,0.0,0.0,0.0,0,0.0,0.0,171907.203125,171907.203125,171907.203125,171907.203125,171907.203125,171907.203125,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171907.203125,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171907.203125,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171907.203125,100.0,0.0,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,SNNP,Siltie,2013-07-01,285414.71875,119405.072265625,593759.25,0.0,0.0,285414.71875,119405.072265625,593759.25,0.0,0.0,285414.71875,713164.375,0.0,0.0,0.0,0,0.0,0.0,998579.041015625,998579.041015625,998579.041015625,998579.041015625,998579.09375,998579.09375,28.582085846676016,11.957498341261164,59.46041581206283,0.0,0.0,593759.25,59.46041581206283,0.0,0.0,404819.791015625,40.53958418793718,28.582085846676016,11.957498341261164,59.46041581206283,0.0,0.0,593759.25,59.46041581206283,0.0,0.0,404819.791015625,40.53958418793718,28.582084337272853,71.41791566272714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998579.09375,100.0,-59.46041581206283,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,Somali,Liban,2013-07-01,0.0,310071.6134033203,137123.96875,0.0,0.0,0.0,310071.6134033203,137123.96875,0.0,0.0,0.0,310096.875,137098.65625,0.0,0.0,0,0.0,0.0,447195.5821533203,447195.5821533203,447195.5821533203,447195.5821533203,447195.53125,447195.53125,0.0,69.33691337250572,30.663086627494287,0.0,0.0,137123.96875,30.663086627494287,0.0,0.0,310071.6134033203,69.33691337250572,0.0,69.33691337250572,30.663086627494287,0.0,0.0,137123.96875,30.663086627494287,0.0,0.0,310071.6134033203,69.33691337250572,0.0,69.34257015789443,30.65742984210556,0.0,0.0,137098.65625,30.65742984210556,0.0,0.0,310096.875,69.34257015789443,-0.005656785388730157,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,Oromia,West Hararge,2013-07-01,4498.3310546875,341569.28125,2102912.25,0.0,0.0,4498.3310546875,341569.28125,2102912.25,0.0,0.0,4498.3310546875,2444481.25,0.0,0.0,0.0,0,0.0,0.0,2448979.8623046875,2448979.8623046875,2448979.8623046875,2448979.8623046875,2448979.5810546875,2448979.5810546875,0.18368183111371966,13.947410777341213,85.86890739154506,0.0,0.0,2102912.25,85.86890739154506,0.0,0.0,346067.6123046875,14.131092608454935,0.18368183111371966,13.947410777341213,85.86890739154506,0.0,0.0,2102912.25,85.86890739154506,0.0,0.0,346067.6123046875,14.131092608454935,0.18368185220843009,99.81631814779158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2448979.5810546875,100.0,-85.86890739154506,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,Somali,Fafan,2013-07-01,0.0,1284230.9345703123,7605.927734375,0.0,0.0,0.0,1284230.9345703123,7605.927734375,0.0,0.0,0.0,1283262.625,5359.62939453125,0.0,3214.5595703125,0,0.0,0.0,1291836.8623046877,1291836.8623046877,1291836.8623046877,1291836.8623046877,1288622.2543945312,1291836.8139648438,0.0,99.41123156055436,0.5887684394456532,0.0,0.0,7605.927734375,0.5887684394456532,0.0,0.0,1284230.9345703123,99.41123156055436,0.0,99.41123156055436,0.5887684394456532,0.0,0.0,7605.927734375,0.5887684394456532,0.0,0.0,1284230.9345703123,99.41123156055436,0.0,99.58408064300819,0.4159193569918216,0.0,0.0,5359.62939453125,0.4159193569918216,0.0,0.0,1283262.625,99.58408064300819,-0.17284908245383152,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,Somali,Erer,2013-07-01,0.0,328231.09375,560.7783203125,0.0,0.0,0.0,328231.09375,560.7783203125,0.0,0.0,0.0,328791.84375,0.0,0.0,0.0,0,0.0,0.0,328791.8720703125,328791.8720703125,328791.8720703125,328791.8720703125,328791.84375,328791.84375,0.0,99.82944276670179,0.17055723329820546,0.0,0.0,560.7783203125,0.17055723329820546,0.0,0.0,328231.09375,99.82944276670179,0.0,99.82944276670179,0.17055723329820546,0.0,0.0,560.7783203125,0.17055723329820546,0.0,0.0,328231.09375,99.82944276670179,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328791.84375,100.0,-0.17055723329820546,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,Somali,Doolo,2013-07-01,0.0,339183.56896972656,0.0,0.0,0.0,0.0,339183.56896972656,0.0,0.0,0.0,0.0,338312.75,0.0,0.0,870.8189697265625,0,0.0,0.0,339183.56896972656,339183.56896972656,339183.56896972656,339183.56896972656,338312.75,339183.56896972656,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339183.56896972656,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339183.56896972656,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338312.75,100.0,0.0,0.0,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,Somali,Daawa,2013-07-01,0.0,288325.75561523443,630.145751953125,0.0,0.0,0.0,288325.71337890625,630.145751953125,0.0,0.0,0.0,288325.71875,630.145751953125,0.0,0.0,0,0.0,0.0,288955.9013671875,288955.9013671875,288955.85913085943,288955.85913085943,288955.86450195307,288955.86450195307,0.0,99.7819232107835,0.2180767892164882,0.0,0.0,630.145751953125,0.2180767892164882,0.0,0.0,288325.75561523443,99.7819232107835,0.0,99.78192317890749,0.21807682109250848,0.0,0.0,630.145751953125,0.21807682109250848,0.0,0.0,288325.71337890625,99.78192317890749,0.0,99.78192318296108,0.21807681703891,0.0,0.0,630.145751953125,0.21807681703891,0.0,0.0,288325.71875,99.78192318296108,2.782242178311911e-08,3.18760202677737e-08,Jul - Sep 2013,Oct - Dec 2013
Ethiopia,Somali,Afder,2013-07-01,0.0,245238.390625,319053.875,0.0,0.0,0.0,245238.390625,319053.875,0.0,0.0,0.0,245238.390625,319053.875,0.0,0.0,0,0.0,0.0,564292.265625,564292.265625,564292.265625,564292.265625,564292.265625,564292.265625,0.0,43.45946339586603,56.54053660413396,0.0,0.0,319053.875,56.54053660413396,0.0,0.0,245238.390625,43.45946339586603,0.0,43.45946339586603,56.54053660413396,0.0,0.0,319053.875,56.54053660413396,0.0,0.0,245238.390625,43.45946339586603,0.0,43.45946339586603,56.54053660413396,0.0,0.0,319053.875,56.54053660413396,0.0,0.0,245238.390625,43.45946339586603,0.0,0.0,Jul - Sep 2013,Oct - Dec 2013
