,date,ADMIN1,CS_1,CS_2,CS_3,ML1_2,ML1_3,ML2_1,ML2_2,ML2_3,CS_4,CS_5,ML1_1,ML1_4,ML1_5,ML2_4,ML2_5,pop_CS,pop_Total_CS,pop_ML1,pop_Total_ML1,pop_ML2,pop_Total_ML2,ML1_99,CS_99,ML2_99
241,2012-01-01,Logone Oriental,989898.5544223785,0.0,0.0,718583.5284805298,0.0,271315.02594184875,718583.5284805298,0.0,0.0,0,271315.02594184875,0.0,0,0.0,0,989898.5544223785,989898.5544223785,989898.5544223785,989898.5544223785,989898.5544223785,989898.5544223785,,0.0,0.0
242,2012-01-01,Mandoul,712278.7583637238,0.0,0.0,293.31524658203125,0.0,711985.4431171417,293.31524658203125,0.0,0.0,0,711985.4431171417,0.0,0,0.0,0,712278.7583637238,712278.7583637238,712278.7583637238,712278.7583637238,712278.7583637238,712278.7583637238,,0.0,0.0
243,2012-01-01,Mayo-Kebbi Est,876882.3531646729,0.0,0.0,91940.91793823242,0.0,784941.4352264404,91940.91793823242,0.0,0.0,0,784941.4352264404,0.0,0,0.0,0,876882.3531646729,876882.3531646729,876882.3531646729,876882.3531646729,876882.3531646729,876882.3531646729,,0.0,0.0
244,2012-01-01,Mayo-Kebbi Ouest,621200.200668335,0.0,0.0,0.0,0.0,621200.200668335,0.0,0.0,0.0,0,621200.200668335,0.0,0,0.0,0,621200.200668335,621200.200668335,621200.200668335,621200.200668335,621200.200668335,621200.200668335,,0.0,0.0
245,2012-01-01,Moyen-Chari,658764.6173702478,0.0,0.0,121328.98327636719,0.0,537435.6340938807,121328.98327636719,0.0,0.0,0,537435.6340938807,0.0,0,0.0,0,658764.6173702478,658764.6173702478,658764.6173702478,658764.6173702478,658764.6173702478,658764.6173702478,,0.0,0.0
246,2012-01-01,N'Djamena,1063414.6955566406,0.0,0.0,0.0,0.0,1063414.6955566406,0.0,0.0,0.0,0,1063414.6955566406,0.0,0,0.0,0,1063414.6955566406,1063414.6955566406,1063414.6955566406,1063414.6955566406,1063414.6955566406,1063414.6955566406,,0.0,0.0
247,2012-01-01,Ouaddaï,0.0,0.0,0.0,855289.789232254,16.68993377685547,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,855306.4791660309,855306.4791660309,855306.4791660309,0.0,855306.4791660309,,855306.4791660309,855306.4791660309
248,2012-01-01,Salamat,345071.94607257843,0.0,0.0,74073.23241043091,0.0,270998.7136621475,74073.23241043091,0.0,0.0,0,270998.7136621475,0.0,0,0.0,0,345071.94607257843,345071.94607257843,345071.94607257843,345071.94607257843,345071.94607257843,345071.94607257843,,0.0,0.0
249,2012-01-01,Sila,318664.2139749527,0.0,0.0,449722.01167297363,9078.923828125,362.80381870269775,318301.41015625,0.0,0.0,0,362.80381870269775,0.0,0,0.0,0,318664.2139749527,459163.73931980133,459163.73931980133,459163.73931980133,318664.2139749527,459163.73931980133,,140499.52534484863,140499.52534484863
250,2012-01-01,Tandjilé,730872.7566375732,0.0,0.0,337.7857666015625,0.0,730534.9708709717,337.7857666015625,0.0,0.0,0,730534.9708709717,0.0,0,0.0,0,730872.7566375732,730872.7566375732,730872.7566375732,730872.7566375732,730872.7566375732,730872.7566375732,,0.0,0.0
251,2012-01-01,Tibesti,34231.28280997276,0.0,0.0,0.0,0.0,34231.28280997276,0.0,0.0,0.0,0,34231.28280997276,0.0,0,0.0,0,34231.28280997276,34231.28280997276,34231.28280997276,34231.28280997276,34231.28280997276,34231.28280997276,,0.0,0.0
252,2012-01-01,Wadi Fira,9857.96546125412,0.0,0.0,626835.5107126236,0.0,9857.96546125412,0.0,0.0,0.0,0,9857.96546125412,0.0,0,0.0,0,9857.96546125412,636693.4761738777,636693.4761738777,636693.4761738777,9857.96546125412,636693.4761738777,,626835.5107126236,626835.5107126236
253,2012-04-01,Barh-El-Gazel,18718.692333996296,291032.83675956726,0.0,291032.83675956726,0.0,18688.20555573702,291063.32353782654,0.0,0.0,0,18718.692333996296,0.0,0,0.0,0,309751.52909356356,309751.52909356356,309751.52909356356,309751.52909356356,309751.52909356356,309751.52909356356,,,
254,2012-04-01,Batha,29138.648444652557,250382.5988407135,280876.6043930054,406298.6407337189,0.0,29138.648444652557,531259.2032337189,0.0,0.0,0,154099.21094465256,0.0,0,0.0,0,560397.8516783714,560397.8516783714,560397.8516783714,560397.8516783714,560397.8516783714,560397.8516783714,,,
255,2012-04-01,Borkou,125503.26885223389,0.0,0.0,0.0,0.0,125503.26885223389,0.0,0.0,0.0,0,125503.26885223389,0.0,0,0.0,0,125503.26885223389,125503.26885223389,125503.26885223389,125503.26885223389,125503.26885223389,125503.26885223389,,,
256,2012-04-01,Chari-Baguirmi,664688.3448486328,0.0,0.0,0.0,0.0,664415.7905578613,272.5542907714844,0.0,0.0,0,664688.3448486328,0.0,0,0.0,0,664688.3448486328,664688.3448486328,664688.3448486328,664688.3448486328,664688.3448486328,664688.3448486328,,,
257,2012-04-01,Ennedi Est,160335.5234375,271.1079406738281,0.0,0.0,0.0,160335.5234375,271.1079406738281,0.0,0.0,0,160606.63137817383,0.0,0,0.0,0,160606.63137817383,160606.63137817383,160606.63137817383,160606.63137817383,160606.63137817383,160606.63137817383,,,
258,2012-04-01,Ennedi Ouest,64767.98511505127,7.397127866744995,0.0,5.386656761169434,0.0,64767.98511505127,7.397127866744995,0.0,0.0,0,64769.995586156845,0.0,0,0.0,0,64775.382242918015,64775.382242918015,64775.382242918015,64775.382242918015,64775.382242918015,64775.382242918015,,,
259,2012-04-01,Guéra,83662.9732837677,429633.7310810089,109932.9296875,539539.6899833679,0.0,83662.9732837677,539566.6607685089,0.0,0.0,0,83689.94406890869,0.0,0,0.0,0,623229.6340522766,623229.6340522766,623229.6340522766,623229.6340522766,623229.6340522766,623229.6340522766,,,
260,2012-04-01,Hadjer-Lamis,559456.2266464233,73.57206726074219,0.0,0.0,0.0,263142.82039642334,296386.97831726074,0.0,0.0,0,559529.7987136841,0.0,0,0.0,0,559529.7987136841,559529.7987136841,559529.7987136841,559529.7987136841,559529.7987136841,559529.7987136841,,,
261,2012-04-01,Kanem,24627.079929351807,373661.83885860443,0.0,373661.83885860443,0.0,15891.182529449463,382397.7362585068,0.0,0.0,0,24627.079929351807,0.0,0,0.0,0,398288.91878795624,398288.91878795624,398288.91878795624,398288.91878795624,398288.91878795624,398288.91878795624,,,
262,2012-04-01,Lac,403217.5207519531,11327.490112304688,0.0,11327.490112304688,0.0,149312.62475585938,265232.38610839844,0.0,0.0,0,403217.5207519531,0.0,0,0.0,0,414545.0108642578,414545.0108642578,414545.0108642578,414545.0108642578,414545.0108642578,414545.0108642578,,,
263,2012-04-01,Logone Occidental,596290.7206420898,120272.26783752441,0.0,0.0,0.0,596290.7206420898,120272.26783752441,0.0,0.0,0,716562.9884796143,0.0,0,0.0,0,716562.9884796143,716562.9884796143,716562.9884796143,716562.9884796143,716562.9884796143,716562.9884796143,,,
264,2012-04-01,Logone Oriental,271315.02594184875,718583.5284805298,0.0,0.0,0.0,271315.02594184875,718583.5284805298,0.0,0.0,0,989898.5544223785,0.0,0,0.0,0,989898.5544223785,989898.5544223785,989898.5544223785,989898.5544223785,989898.5544223785,989898.5544223785,,,
265,2012-04-01,Mandoul,711985.4431171417,293.31524658203125,0.0,0.0,0.0,711985.4431171417,293.31524658203125,0.0,0.0,0,712278.7583637238,0.0,0,0.0,0,712278.7583637238,712278.7583637238,712278.7583637238,712278.7583637238,712278.7583637238,712278.7583637238,,,
266,2012-04-01,Mayo-Kebbi Est,784941.4352264404,91940.91793823242,0.0,0.0,0.0,784941.4352264404,91940.91793823242,0.0,0.0,0,876882.3531646729,0.0,0,0.0,0,876882.3531646729,876882.3531646729,876882.3531646729,876882.3531646729,876882.3531646729,876882.3531646729,,,
267,2012-04-01,Mayo-Kebbi Ouest,621200.200668335,0.0,0.0,0.0,0.0,621200.200668335,0.0,0.0,0.0,0,621200.200668335,0.0,0,0.0,0,621200.200668335,621200.200668335,621200.200668335,621200.200668335,621200.200668335,621200.200668335,,,
268,2012-04-01,Moyen-Chari,537435.6340938807,121328.98327636719,0.0,0.0,0.0,537435.6340938807,121328.98327636719,0.0,0.0,0,658764.6173702478,0.0,0,0.0,0,658764.6173702478,658764.6173702478,658764.6173702478,658764.6173702478,658764.6173702478,658764.6173702478,,,
269,2012-04-01,N'Djamena,1063414.6955566406,0.0,0.0,0.0,0.0,1061433.748046875,1980.947509765625,0.0,0.0,0,1063414.6955566406,0.0,0,0.0,0,1063414.6955566406,1063414.6955566406,1063414.6955566406,1063414.6955566406,1063414.6955566406,1063414.6955566406,,,
270,2012-04-01,Ouaddaï,0.0,855289.789232254,16.68993377685547,28579.54058074951,0.0,0.0,855306.4791660309,0.0,0.0,0,826726.9385852814,0.0,0,0.0,0,855306.4791660309,855306.4791660309,855306.4791660309,855306.4791660309,855306.4791660309,855306.4791660309,,,
271,2012-04-01,Salamat,270998.7136621475,74073.23241043091,0.0,74073.23241043091,0.0,270998.7136621475,74073.23241043091,0.0,0.0,0,270998.7136621475,0.0,0,0.0,0,345071.94607257843,345071.94607257843,345071.94607257843,345071.94607257843,345071.94607257843,345071.94607257843,,,
272,2012-04-01,Sila,362.80381870269775,449722.01167297363,9078.923828125,318301.41015625,0.0,362.80381870269775,458800.93550109863,0.0,0.0,0,140862.32916355133,0.0,0,0.0,0,459163.73931980133,459163.73931980133,459163.73931980133,459163.73931980133,459163.73931980133,459163.73931980133,,,
273,2012-04-01,Tandjilé,730534.9708709717,337.7857666015625,0.0,0.0,0.0,730534.9708709717,337.7857666015625,0.0,0.0,0,730872.7566375732,0.0,0,0.0,0,730872.7566375732,730872.7566375732,730872.7566375732,730872.7566375732,730872.7566375732,730872.7566375732,,,
274,2012-04-01,Tibesti,34231.28280997276,0.0,0.0,0.0,0.0,34231.28280997276,0.0,0.0,0.0,0,34231.28280997276,0.0,0,0.0,0,34231.28280997276,34231.28280997276,34231.28280997276,34231.28280997276,34231.28280997276,34231.28280997276,,,
275,2012-04-01,Wadi Fira,9857.96546125412,626835.5107126236,0.0,202453.5928850174,0.0,9857.96546125412,626835.5107126236,0.0,0.0,0,434239.8832888603,0.0,0,0.0,0,636693.4761738777,636693.4761738777,636693.4761738777,636693.4761738777,636693.4761738777,636693.4761738777,,,
276,2012-07-01,Barh-El-Gazel,18718.692333996296,291032.83675956726,0.0,0.0,0.0,309751.52909356356,0.0,0.0,0.0,0,309751.52909356356,0.0,0,0.0,0,309751.52909356356,309751.52909356356,309751.52909356356,309751.52909356356,309751.52909356356,309751.52909356356,,,
277,2012-07-01,Batha,29138.648444652557,531259.2032337189,0.0,0.0,0.0,560397.8516783714,0.0,0.0,0.0,0,560397.8516783714,0.0,0,0.0,0,560397.8516783714,560397.8516783714,560397.8516783714,560397.8516783714,560397.8516783714,560397.8516783714,,,
278,2012-07-01,Borkou,125503.26885223389,0.0,0.0,0.0,0.0,125503.26885223389,0.0,0.0,0.0,0,125503.26885223389,0.0,0,0.0,0,125503.26885223389,125503.26885223389,125503.26885223389,125503.26885223389,125503.26885223389,125503.26885223389,,,
279,2012-07-01,Chari-Baguirmi,664688.3448486328,0.0,0.0,0.0,0.0,664688.3448486328,0.0,0.0,0.0,0,664688.3448486328,0.0,0,0.0,0,664688.3448486328,664688.3448486328,664688.3448486328,664688.3448486328,664688.3448486328,664688.3448486328,,,
280,2012-07-01,Ennedi Est,160335.5234375,271.1079406738281,0.0,0.0,0.0,160606.63137817383,0.0,0.0,0.0,0,160606.63137817383,0.0,0,0.0,0,160606.63137817383,160606.63137817383,160606.63137817383,160606.63137817383,160606.63137817383,160606.63137817383,,,
281,2012-07-01,Ennedi Ouest,64767.98511505127,7.397127866744995,0.0,0.0,0.0,64775.382242918015,0.0,0.0,0.0,0,64775.382242918015,0.0,0,0.0,0,64775.382242918015,64775.382242918015,64775.382242918015,64775.382242918015,64775.382242918015,64775.382242918015,,,
282,2012-07-01,Guéra,83662.9732837677,539566.6607685089,0.0,0.0,0.0,623229.6340522766,0.0,0.0,0.0,0,623229.6340522766,0.0,0,0.0,0,623229.6340522766,623229.6340522766,623229.6340522766,623229.6340522766,623229.6340522766,623229.6340522766,,,
283,2012-07-01,Hadjer-Lamis,559456.2266464233,73.57206726074219,0.0,0.0,0.0,559529.7987136841,0.0,0.0,0.0,0,559529.7987136841,0.0,0,0.0,0,559529.7987136841,559529.7987136841,559529.7987136841,559529.7987136841,559529.7987136841,559529.7987136841,,,
284,2012-07-01,Kanem,24627.079929351807,373661.83885860443,0.0,0.0,0.0,398288.91878795624,0.0,0.0,0.0,0,398288.91878795624,0.0,0,0.0,0,398288.91878795624,398288.91878795624,398288.91878795624,398288.91878795624,398288.91878795624,398288.91878795624,,,
285,2012-07-01,Lac,403217.5207519531,11327.490112304688,0.0,0.0,0.0,414545.0108642578,0.0,0.0,0.0,0,414545.0108642578,0.0,0,0.0,0,414545.0108642578,414545.0108642578,414545.0108642578,414545.0108642578,414545.0108642578,414545.0108642578,,,
286,2012-07-01,Logone Occidental,716562.9884796143,0.0,0.0,0.0,0.0,716562.9884796143,0.0,0.0,0.0,0,716562.9884796143,0.0,0,0.0,0,716562.9884796143,716562.9884796143,716562.9884796143,716562.9884796143,716562.9884796143,716562.9884796143,,,
287,2012-07-01,Logone Oriental,989898.5544223785,0.0,0.0,0.0,0.0,989898.5544223785,0.0,0.0,0.0,0,989898.5544223785,0.0,0,0.0,0,989898.5544223785,989898.5544223785,989898.5544223785,989898.5544223785,989898.5544223785,989898.5544223785,,,
288,2012-07-01,Mandoul,712278.7583637238,0.0,0.0,0.0,0.0,712278.7583637238,0.0,0.0,0.0,0,712278.7583637238,0.0,0,0.0,0,712278.7583637238,712278.7583637238,712278.7583637238,712278.7583637238,712278.7583637238,712278.7583637238,,,
289,2012-07-01,Mayo-Kebbi Est,876882.3531646729,0.0,0.0,0.0,0.0,876882.3531646729,0.0,0.0,0.0,0,876882.3531646729,0.0,0,0.0,0,876882.3531646729,876882.3531646729,876882.3531646729,876882.3531646729,876882.3531646729,876882.3531646729,,,
290,2012-07-01,Mayo-Kebbi Ouest,621200.200668335,0.0,0.0,0.0,0.0,621200.200668335,0.0,0.0,0.0,0,621200.200668335,0.0,0,0.0,0,621200.200668335,621200.200668335,621200.200668335,621200.200668335,621200.200668335,621200.200668335,,,
291,2012-07-01,Moyen-Chari,658764.6173702478,0.0,0.0,0.0,0.0,658764.6173702478,0.0,0.0,0.0,0,658764.6173702478,0.0,0,0.0,0,658764.6173702478,658764.6173702478,658764.6173702478,658764.6173702478,658764.6173702478,658764.6173702478,,,
292,2012-07-01,N'Djamena,1063414.6955566406,0.0,0.0,0.0,0.0,1063414.6955566406,0.0,0.0,0.0,0,1063414.6955566406,0.0,0,0.0,0,1063414.6955566406,1063414.6955566406,1063414.6955566406,1063414.6955566406,1063414.6955566406,1063414.6955566406,,,
293,2012-07-01,Ouaddaï,0.0,855306.4791660309,0.0,0.0,0.0,855306.4791660309,0.0,0.0,0.0,0,855306.4791660309,0.0,0,0.0,0,855306.4791660309,855306.4791660309,855306.4791660309,855306.4791660309,855306.4791660309,855306.4791660309,,,
294,2012-07-01,Salamat,270998.7136621475,74073.23241043091,0.0,0.0,0.0,345071.94607257843,0.0,0.0,0.0,0,345071.94607257843,0.0,0,0.0,0,345071.94607257843,345071.94607257843,345071.94607257843,345071.94607257843,345071.94607257843,345071.94607257843,,,
295,2012-07-01,Sila,362.80381870269775,458800.93550109863,0.0,0.0,0.0,459163.73931980133,0.0,0.0,0.0,0,459163.73931980133,0.0,0,0.0,0,459163.73931980133,459163.73931980133,459163.73931980133,459163.73931980133,459163.73931980133,459163.73931980133,,,
296,2012-07-01,Tandjilé,730872.7566375732,0.0,0.0,0.0,0.0,730872.7566375732,0.0,0.0,0.0,0,730872.7566375732,0.0,0,0.0,0,730872.7566375732,730872.7566375732,730872.7566375732,730872.7566375732,730872.7566375732,730872.7566375732,,,
297,2012-07-01,Tibesti,34231.28280997276,0.0,0.0,0.0,0.0,34231.28280997276,0.0,0.0,0.0,0,34231.28280997276,0.0,0,0.0,0,34231.28280997276,34231.28280997276,34231.28280997276,34231.28280997276,34231.28280997276,34231.28280997276,,,
298,2012-07-01,Wadi Fira,9857.96546125412,626835.5107126236,0.0,0.0,0.0,636693.4761738777,0.0,0.0,0.0,0,636693.4761738777,0.0,0,0.0,0,636693.4761738777,636693.4761738777,636693.4761738777,636693.4761738777,636693.4761738777,636693.4761738777,,,
299,2012-10-01,Barh-El-Gazel,309751.52909356356,0.0,0.0,0.0,0.0,309751.52909356356,0.0,0.0,0.0,0,309751.52909356356,0.0,0,0.0,0,309751.52909356356,309751.52909356356,309751.52909356356,309751.52909356356,309751.52909356356,309751.52909356356,,,
300,2012-10-01,Batha,560397.8516783714,0.0,0.0,0.0,0.0,560397.8516783714,0.0,0.0,0.0,0,560397.8516783714,0.0,0,0.0,0,560397.8516783714,560397.8516783714,560397.8516783714,560397.8516783714,560397.8516783714,560397.8516783714,,,
301,2012-10-01,Borkou,125503.26885223389,0.0,0.0,0.0,0.0,125503.26885223389,0.0,0.0,0.0,0,125503.26885223389,0.0,0,0.0,0,125503.26885223389,125503.26885223389,125503.26885223389,125503.26885223389,125503.26885223389,125503.26885223389,,,
302,2012-10-01,Chari-Baguirmi,664688.3448486328,0.0,0.0,0.0,0.0,664688.3448486328,0.0,0.0,0.0,0,664688.3448486328,0.0,0,0.0,0,664688.3448486328,664688.3448486328,664688.3448486328,664688.3448486328,664688.3448486328,664688.3448486328,,,
303,2012-10-01,Ennedi Est,160606.63137817383,0.0,0.0,0.0,0.0,160606.63137817383,0.0,0.0,0.0,0,160606.63137817383,0.0,0,0.0,0,160606.63137817383,160606.63137817383,160606.63137817383,160606.63137817383,160606.63137817383,160606.63137817383,,,
304,2012-10-01,Ennedi Ouest,64775.382242918015,0.0,0.0,0.0,0.0,64775.382242918015,0.0,0.0,0.0,0,64775.382242918015,0.0,0,0.0,0,64775.382242918015,64775.382242918015,64775.382242918015,64775.382242918015,64775.382242918015,64775.382242918015,,,
305,2012-10-01,Guéra,623229.6340522766,0.0,0.0,0.0,0.0,623229.6340522766,0.0,0.0,0.0,0,623229.6340522766,0.0,0,0.0,0,623229.6340522766,623229.6340522766,623229.6340522766,623229.6340522766,623229.6340522766,623229.6340522766,,,
306,2012-10-01,Hadjer-Lamis,559529.7987136841,0.0,0.0,0.0,0.0,559529.7987136841,0.0,0.0,0.0,0,559529.7987136841,0.0,0,0.0,0,559529.7987136841,559529.7987136841,559529.7987136841,559529.7987136841,559529.7987136841,559529.7987136841,,,
307,2012-10-01,Kanem,398288.91878795624,0.0,0.0,0.0,0.0,398288.91878795624,0.0,0.0,0.0,0,398288.91878795624,0.0,0,0.0,0,398288.91878795624,398288.91878795624,398288.91878795624,398288.91878795624,398288.91878795624,398288.91878795624,,,
308,2012-10-01,Lac,414545.0108642578,0.0,0.0,0.0,0.0,414545.0108642578,0.0,0.0,0.0,0,414545.0108642578,0.0,0,0.0,0,414545.0108642578,414545.0108642578,414545.0108642578,414545.0108642578,414545.0108642578,414545.0108642578,,,
309,2012-10-01,Logone Occidental,716562.9884796143,0.0,0.0,0.0,0.0,716562.9884796143,0.0,0.0,0.0,0,716562.9884796143,0.0,0,0.0,0,716562.9884796143,716562.9884796143,716562.9884796143,716562.9884796143,716562.9884796143,716562.9884796143,,,
310,2012-10-01,Logone Oriental,989898.5544223785,0.0,0.0,0.0,0.0,989898.5544223785,0.0,0.0,0.0,0,989898.5544223785,0.0,0,0.0,0,989898.5544223785,989898.5544223785,989898.5544223785,989898.5544223785,989898.5544223785,989898.5544223785,,,
311,2012-10-01,Mandoul,712278.7583637238,0.0,0.0,0.0,0.0,712278.7583637238,0.0,0.0,0.0,0,712278.7583637238,0.0,0,0.0,0,712278.7583637238,712278.7583637238,712278.7583637238,712278.7583637238,712278.7583637238,712278.7583637238,,,
312,2012-10-01,Mayo-Kebbi Est,876882.3531646729,0.0,0.0,0.0,0.0,876882.3531646729,0.0,0.0,0.0,0,876882.3531646729,0.0,0,0.0,0,876882.3531646729,876882.3531646729,876882.3531646729,876882.3531646729,876882.3531646729,876882.3531646729,,,
313,2012-10-01,Mayo-Kebbi Ouest,621200.200668335,0.0,0.0,0.0,0.0,621200.200668335,0.0,0.0,0.0,0,621200.200668335,0.0,0,0.0,0,621200.200668335,621200.200668335,621200.200668335,621200.200668335,621200.200668335,621200.200668335,,,
314,2012-10-01,Moyen-Chari,658764.6173702478,0.0,0.0,0.0,0.0,658764.6173702478,0.0,0.0,0.0,0,658764.6173702478,0.0,0,0.0,0,658764.6173702478,658764.6173702478,658764.6173702478,658764.6173702478,658764.6173702478,658764.6173702478,,,
315,2012-10-01,N'Djamena,1063414.6955566406,0.0,0.0,0.0,0.0,1063414.6955566406,0.0,0.0,0.0,0,1063414.6955566406,0.0,0,0.0,0,1063414.6955566406,1063414.6955566406,1063414.6955566406,1063414.6955566406,1063414.6955566406,1063414.6955566406,,,
316,2012-10-01,Ouaddaï,855306.4791660309,0.0,0.0,0.0,0.0,855306.4791660309,0.0,0.0,0.0,0,855306.4791660309,0.0,0,0.0,0,855306.4791660309,855306.4791660309,855306.4791660309,855306.4791660309,855306.4791660309,855306.4791660309,,,
317,2012-10-01,Salamat,345071.94607257843,0.0,0.0,0.0,0.0,345071.94607257843,0.0,0.0,0.0,0,345071.94607257843,0.0,0,0.0,0,345071.94607257843,345071.94607257843,345071.94607257843,345071.94607257843,345071.94607257843,345071.94607257843,,,
318,2012-10-01,Sila,459163.73931980133,0.0,0.0,0.0,0.0,459163.73931980133,0.0,0.0,0.0,0,459163.73931980133,0.0,0,0.0,0,459163.73931980133,459163.73931980133,459163.73931980133,459163.73931980133,459163.73931980133,459163.73931980133,,,
319,2012-10-01,Tandjilé,730872.7566375732,0.0,0.0,0.0,0.0,730872.7566375732,0.0,0.0,0.0,0,730872.7566375732,0.0,0,0.0,0,730872.7566375732,730872.7566375732,730872.7566375732,730872.7566375732,730872.7566375732,730872.7566375732,,,
320,2012-10-01,Tibesti,34231.28280997276,0.0,0.0,0.0,0.0,34231.28280997276,0.0,0.0,0.0,0,34231.28280997276,0.0,0,0.0,0,34231.28280997276,34231.28280997276,34231.28280997276,34231.28280997276,34231.28280997276,34231.28280997276,,,
321,2012-10-01,Wadi Fira,636693.4761738777,0.0,0.0,0.0,0.0,636693.4761738777,0.0,0.0,0.0,0,636693.4761738777,0.0,0,0.0,0,636693.4761738777,636693.4761738777,636693.4761738777,636693.4761738777,636693.4761738777,636693.4761738777,,,
322,2013-01-01,Barh-El-Gazel,323363.4151580334,0.0,0.0,0.0,0.0,323363.4151580334,0.0,0.0,0.0,0,323363.4151580334,0.0,0,0.0,0,323363.4151580334,323363.4151580334,323363.4151580334,323363.4151580334,323363.4151580334,323363.4151580334,,,
323,2013-01-01,Batha,577156.2183971405,0.0,0.0,0.0,0.0,577156.2183971405,0.0,0.0,0.0,0,577156.2183971405,0.0,0,0.0,0,577156.2183971405,577156.2183971405,577156.2183971405,577156.2183971405,577156.2183971405,577156.2183971405,,,
324,2013-01-01,Borkou,136243.98404312134,0.0,0.0,0.0,0.0,136243.98404312134,0.0,0.0,0.0,0,136243.98404312134,0.0,0,0.0,0,136243.98404312134,136243.98404312134,136243.98404312134,136243.98404312134,136243.98404312134,136243.98404312134,,,
325,2013-01-01,Chari-Baguirmi,682940.4463748932,0.0,0.0,0.0,0.0,682940.4463748932,0.0,0.0,0.0,0,682940.4463748932,0.0,0,0.0,0,682940.4463748932,682940.4463748932,682940.4463748932,682940.4463748932,682940.4463748932,682940.4463748932,,,
326,2013-01-01,Ennedi Est,174838.55880737305,0.0,0.0,0.0,0.0,174838.55880737305,0.0,0.0,0.0,0,174838.55880737305,0.0,0,0.0,0,174838.55880737305,174838.55880737305,174838.55880737305,174838.55880737305,174838.55880737305,174838.55880737305,,,
327,2013-01-01,Ennedi Ouest,69896.92587089539,0.0,0.0,0.0,0.0,69896.92587089539,0.0,0.0,0.0,0,69896.92587089539,0.0,0,0.0,0,69896.92587089539,69896.92587089539,69896.92587089539,69896.92587089539,69896.92587089539,69896.92587089539,,,
328,2013-01-01,Guéra,643363.5731630325,0.0,0.0,0.0,0.0,643363.5731630325,0.0,0.0,0.0,0,643363.5731630325,0.0,0,0.0,0,643363.5731630325,643363.5731630325,643363.5731630325,643363.5731630325,643363.5731630325,643363.5731630325,,,
329,2013-01-01,Hadjer-Lamis,573489.4325180054,0.0,0.0,0.0,0.0,573489.4325180054,0.0,0.0,0.0,0,573489.4325180054,0.0,0,0.0,0,573489.4325180054,573489.4325180054,573489.4325180054,573489.4325180054,573489.4325180054,573489.4325180054,,,
330,2013-01-01,Kanem,415935.4265642166,0.0,0.0,0.0,0.0,415935.4265642166,0.0,0.0,0.0,0,415935.4265642166,0.0,0,0.0,0,415935.4265642166,415935.4265642166,415935.4265642166,415935.4265642166,415935.4265642166,415935.4265642166,,,
331,2013-01-01,Lac,431012.25665283203,0.0,0.0,0.0,0.0,431012.25665283203,0.0,0.0,0.0,0,431012.25665283203,0.0,0,0.0,0,431012.25665283203,431012.25665283203,431012.25665283203,431012.25665283203,431012.25665283203,431012.25665283203,,,
332,2013-01-01,Logone Occidental,742128.8676300049,0.0,0.0,0.0,0.0,742128.8676300049,0.0,0.0,0.0,0,742128.8676300049,0.0,0,0.0,0,742128.8676300049,742128.8676300049,742128.8676300049,742128.8676300049,742128.8676300049,742128.8676300049,,,
333,2013-01-01,Logone Oriental,1011488.8215942383,0.0,0.0,0.0,0.0,1011488.8215942383,0.0,0.0,0.0,0,1011488.8215942383,0.0,0,0.0,0,1011488.8215942383,1011488.8215942383,1011488.8215942383,1011488.8215942383,1011488.8215942383,1011488.8215942383,,,
334,2013-01-01,Mandoul,732451.1720314026,0.0,0.0,0.0,0.0,732451.1720314026,0.0,0.0,0.0,0,732451.1720314026,0.0,0,0.0,0,732451.1720314026,732451.1720314026,732451.1720314026,732451.1720314026,732451.1720314026,732451.1720314026,,,
335,2013-01-01,Mayo-Kebbi Est,900959.8600902557,0.0,0.0,0.0,0.0,900959.8600902557,0.0,0.0,0.0,0,900959.8600902557,0.0,0,0.0,0,900959.8600902557,900959.8600902557,900959.8600902557,900959.8600902557,900959.8600902557,900959.8600902557,,,
336,2013-01-01,Mayo-Kebbi Ouest,638457.3054046631,0.0,0.0,0.0,0.0,638457.3054046631,0.0,0.0,0.0,0,638457.3054046631,0.0,0,0.0,0,638457.3054046631,638457.3054046631,638457.3054046631,638457.3054046631,638457.3054046631,638457.3054046631,,,
337,2013-01-01,Moyen-Chari,677321.8282833099,0.0,0.0,0.0,0.0,677321.8282833099,0.0,0.0,0.0,0,677321.8282833099,0.0,0,0.0,0,677321.8282833099,677321.8282833099,677321.8282833099,677321.8282833099,677321.8282833099,677321.8282833099,,,
338,2013-01-01,N'Djamena,1100476.6850585938,0.0,0.0,0.0,0.0,1100476.6850585938,0.0,0.0,0.0,0,1100476.6850585938,0.0,0,0.0,0,1100476.6850585938,1100476.6850585938,1100476.6850585938,1100476.6850585938,1100476.6850585938,1100476.6850585938,,,
339,2013-01-01,Ouaddaï,891563.2316246033,0.0,0.0,0.0,0.0,891563.2316246033,0.0,0.0,0.0,0,891563.2316246033,0.0,0,0.0,0,891563.2316246033,891563.2316246033,891563.2316246033,891563.2316246033,891563.2316246033,891563.2316246033,,,
340,2013-01-01,Salamat,354707.51558601856,0.0,0.0,0.0,0.0,354707.51558601856,0.0,0.0,0.0,0,354707.51558601856,0.0,0,0.0,0,354707.51558601856,354707.51558601856,354707.51558601856,354707.51558601856,354707.51558601856,354707.51558601856,,,
