ADMIN0,ADMIN1,date,CS_1,CS_2,CS_3,ML1_2,ML1_3,ML2_1,ML2_2,ML2_3,CS_4,CS_5,ML1_1,ML1_4,ML1_5,ML2_4,ML2_5,pop_CS,pop_total_CS,pop_ML1,pop_total_ML1,pop_ML2,pop_total_ML2,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,CS_3p,perc_CS_3p,CS_4p,perc_CS_4p,CS_2m,perc_CS_2m,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,ML1_3p,perc_ML1_3p,ML1_4p,perc_ML1_4p,ML1_2m,perc_ML1_2m,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,ML2_3p,perc_ML2_3p,ML2_4p,perc_ML2_4p,ML2_2m,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p,CS_99,ML1_99,ML2_99,period_ML1,period_ML2
Tchad,Ouaddaï,2012-04-01,0.0,855289.7677688599,16.68993377685547,855289.7677688599,16.68993377685547,0.0,855306.4577026367,0.0,0.0,0,0.0,0.0,0,0.0,0,855306.4577026367,855306.4577026367,855306.4577026367,855306.4577026367,855306.4577026367,855306.4577026367,0.0,99.99804866038056,0.0019513396194487794,0.0,0.0,16.68993377685547,0.0019513396194487794,0.0,0.0,855289.7677688599,99.99804866038056,0.0,99.99804866038056,0.0019513396194487794,0.0,0.0,16.68993377685547,0.0019513396194487794,0.0,0.0,855289.7677688599,99.99804866038056,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855306.4577026367,100.0,-0.0019513396194487794,0.0,,,,Apr - Jun 2012,Jul - Sep 2012
Tchad,N'Djamena,2012-04-01,1063414.6955566406,0.0,0.0,0.0,0.0,1061433.748046875,1980.947509765625,0.0,0.0,0,1063414.6955566406,0.0,0,0.0,0,1063414.6955566406,1063414.6955566406,1063414.6955566406,1063414.6955566406,1063414.6955566406,1063414.6955566406,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063414.6955566406,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063414.6955566406,100.0,99.81371824951802,0.18628175048198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063414.6955566406,100.0,0.0,0.0,,,,Apr - Jun 2012,Jul - Sep 2012
Tchad,Moyen-Chari,2012-04-01,537435.6133419275,121328.984375,0.0,121328.984375,0.0,537435.6133419275,121328.984375,0.0,0.0,0,537435.6133419275,0.0,0,0.0,0,658764.5977169275,658764.5977169275,658764.5977169275,658764.5977169275,658764.5977169275,658764.5977169275,81.582345985882,18.417654014118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658764.5977169275,100.0,81.582345985882,18.417654014118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658764.5977169275,100.0,81.582345985882,18.417654014118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658764.5977169275,100.0,0.0,0.0,,,,Apr - Jun 2012,Jul - Sep 2012
Tchad,Mayo-Kebbi Ouest,2012-04-01,621200.21875,0.0,0.0,0.0,0.0,621200.21875,0.0,0.0,0.0,0,621200.21875,0.0,0,0.0,0,621200.21875,621200.21875,621200.21875,621200.21875,621200.21875,621200.21875,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621200.21875,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621200.21875,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621200.21875,100.0,0.0,0.0,,,,Apr - Jun 2012,Jul - Sep 2012
Tchad,Mandoul,2012-04-01,711985.4432220459,293.31524658203125,0.0,293.31524658203125,0.0,711985.4432220459,293.31524658203125,0.0,0.0,0,711985.4432220459,0.0,0,0.0,0,712278.7584686279,712278.7584686279,712278.7584686279,712278.7584686279,712278.7584686279,712278.7584686279,99.95882016091387,0.041179839086125186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712278.7584686279,100.0,99.95882016091387,0.041179839086125186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712278.7584686279,100.0,99.95882016091387,0.041179839086125186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712278.7584686279,100.0,0.0,0.0,,,,Apr - Jun 2012,Jul - Sep 2012
Tchad,Logone Oriental,2012-04-01,271315.01340293884,718583.4938964844,0.0,718583.4938964844,0.0,271315.01340293884,718583.4938964844,0.0,0.0,0,271315.01340293884,0.0,0,0.0,0,989898.5072994232,989898.5072994232,989898.5072994232,989898.5072994232,989898.5072994232,989898.5072994232,27.408366757024698,72.59163324297529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989898.5072994232,100.0,27.408366757024698,72.59163324297529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989898.5072994232,100.0,27.408366757024698,72.59163324297529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989898.5072994232,100.0,0.0,0.0,,,,Apr - Jun 2012,Jul - Sep 2012
Tchad,Logone Occidental,2012-04-01,596290.748046875,120272.27026367188,0.0,120272.27026367188,0.0,596290.748046875,120272.27026367188,0.0,0.0,0,596290.748046875,0.0,0,0.0,0,716563.0183105469,716563.0183105469,716563.0183105469,716563.0183105469,716563.0183105469,716563.0183105469,83.21539527015503,16.78460472984496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716563.0183105469,100.0,83.21539527015503,16.78460472984496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716563.0183105469,100.0,83.21539527015503,16.78460472984496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716563.0183105469,100.0,0.0,0.0,,,,Apr - Jun 2012,Jul - Sep 2012
Tchad,Batha,2012-04-01,29138.64649581909,250382.5989627838,280876.6171875,250382.5989627838,280876.6171875,29138.64649581909,531259.2161502838,0.0,0.0,0,29138.64649581909,0.0,0,0.0,0,560397.8626461029,560397.8626461029,560397.8626461029,560397.8626461029,560397.8626461029,560397.8626461029,5.199635551468984,44.67943503219659,50.12092941633443,0.0,0.0,280876.6171875,50.12092941633443,0.0,0.0,279521.2454586029,49.879070583665566,5.199635551468984,44.67943503219659,50.12092941633443,0.0,0.0,280876.6171875,50.12092941633443,0.0,0.0,279521.2454586029,49.879070583665566,5.199635551468984,94.80036444853101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560397.8626461029,100.0,-50.12092941633443,0.0,,,,Apr - Jun 2012,Jul - Sep 2012
Tchad,Borkou,2012-04-01,125503.27519989014,0.0,0.0,0.0,0.0,125503.27519989014,0.0,0.0,0.0,0,125503.27519989014,0.0,0,0.0,0,125503.27519989014,125503.27519989014,125503.27519989014,125503.27519989014,125503.27519989014,125503.27519989014,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125503.27519989014,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125503.27519989014,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125503.27519989014,100.0,0.0,0.0,,,,Apr - Jun 2012,Jul - Sep 2012
Tchad,Chari-Baguirmi,2012-04-01,664688.341217041,0.0,0.0,0.0,0.0,664415.7869262695,272.5542907714844,0.0,0.0,0,664688.341217041,0.0,0,0.0,0,664688.341217041,664688.341217041,664688.341217041,664688.341217041,664688.341217041,664688.341217041,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664688.341217041,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664688.341217041,100.0,99.95899517505114,0.0410048249488533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664688.341217041,100.0,0.0,0.0,,,,Apr - Jun 2012,Jul - Sep 2012
Tchad,Ennedi Est,2012-04-01,160335.52734375,271.1079406738281,0.0,271.1079406738281,0.0,160335.52734375,271.1079406738281,0.0,0.0,0,160335.52734375,0.0,0,0.0,0,160606.63528442383,160606.63528442383,160606.63528442383,160606.63528442383,160606.63528442383,160606.63528442383,99.83119754660589,0.168802453394104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160606.63528442383,100.0,99.83119754660589,0.168802453394104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160606.63528442383,100.0,99.83119754660589,0.168802453394104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160606.63528442383,100.0,0.0,0.0,,,,Apr - Jun 2012,Jul - Sep 2012
Tchad,Barh-El-Gazel,2012-04-01,18718.692333996296,291032.83788490295,0.0,291032.83788490295,0.0,18688.20555573702,291063.32466316223,0.0,0.0,0,18718.692333996296,0.0,0,0.0,0,309751.53021889925,309751.53021889925,309751.53021889925,309751.53021889925,309751.53021889925,309751.53021889925,6.04313151278637,93.95686848721363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309751.53021889925,100.0,6.04313151278637,93.95686848721363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309751.53021889925,100.0,6.0332891794046,93.9667108205954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309751.53021889925,100.0,0.0,0.0,,,,Apr - Jun 2012,Jul - Sep 2012
Tchad,Guéra,2012-04-01,83662.9732837677,429633.732503891,109932.9296875,429633.732503891,109932.9296875,83662.9732837677,539566.662191391,0.0,0.0,0,83662.9732837677,0.0,0,0.0,0,623229.6354751587,623229.6354751587,623229.6354751587,623229.6354751587,623229.6354751587,623229.6354751587,13.424100607793132,68.93666604546692,17.639233346739946,0.0,0.0,109932.9296875,17.639233346739946,0.0,0.0,513296.7057876587,82.36076665326006,13.424100607793132,68.93666604546692,17.639233346739946,0.0,0.0,109932.9296875,17.639233346739946,0.0,0.0,513296.7057876587,82.36076665326006,13.424100607793132,86.57589939220686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623229.6354751587,100.0,-17.639233346739946,0.0,,,,Apr - Jun 2012,Jul - Sep 2012
Tchad,Hadjer-Lamis,2012-04-01,559703.2735214233,73.57206726074219,0.0,73.57206726074219,0.0,263142.82039642334,296634.02519226074,0.0,0.0,0,559703.2735214233,0.0,0,0.0,0,559776.8455886841,559776.8455886841,559776.8455886841,559776.8455886841,559776.8455886841,559776.8455886841,99.9868568934495,0.013143106550498853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559776.8455886841,100.0,99.9868568934495,0.013143106550498853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559776.8455886841,100.0,47.00852178329949,52.99147821670051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559776.8455886841,100.0,0.0,0.0,,,,Apr - Jun 2012,Jul - Sep 2012
Tchad,Kanem,2012-04-01,24627.07968521118,373661.8295068741,0.0,373661.8295068741,0.0,15891.182285308838,382397.7269067764,0.0,0.0,0,24627.07968521118,0.0,0,0.0,0,398288.90919208527,398288.90919208527,398288.90919208527,398288.90919208527,398288.90919208527,398288.90919208527,6.183220048774727,93.81677995122527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398288.90919208527,100.0,6.183220048774727,93.81677995122527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398288.90919208527,100.0,3.9898631165862812,96.01013688341372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398288.90919208527,100.0,0.0,0.0,,,,Apr - Jun 2012,Jul - Sep 2012
Tchad,Lac,2012-04-01,403217.546875,11327.490112304688,0.0,11327.490112304688,0.0,149312.640625,265232.3963623047,0.0,0.0,0,403217.546875,0.0,0,0.0,0,414545.0369873047,414545.0369873047,414545.0369873047,414545.0369873047,414545.0369873047,414545.0369873047,97.26748866790761,2.7325113320923893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414545.0369873047,100.0,97.26748866790761,2.7325113320923893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414545.0369873047,100.0,36.018436430966766,63.98156356903324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414545.0369873047,100.0,0.0,0.0,,,,Apr - Jun 2012,Jul - Sep 2012
Tchad,Ennedi Ouest,2012-04-01,64767.98907852173,7.397127866744995,0.0,7.397127866744995,0.0,64767.98907852173,7.397127866744995,0.0,0.0,0,64767.98907852173,0.0,0,0.0,0,64775.38620638847,64775.38620638847,64775.38620638847,64775.38620638847,64775.38620638847,64775.38620638847,99.98858034154644,0.011419658453561568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64775.38620638847,100.0,99.98858034154644,0.011419658453561568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64775.38620638847,100.0,99.98858034154644,0.011419658453561568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64775.38620638847,100.0,0.0,0.0,,,,Apr - Jun 2012,Jul - Sep 2012
Tchad,Mandoul,2012-07-01,712278.7584686279,0.0,0.0,0.0,0.0,712278.7584686279,0.0,0.0,0.0,0,712278.7584686279,0.0,0,0.0,0,712278.7584686279,712278.7584686279,712278.7584686279,712278.7584686279,712278.7584686279,712278.7584686279,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712278.7584686279,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712278.7584686279,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712278.7584686279,100.0,0.0,0.0,,,,Jul - Sep 2012,Oct - Dec 2012
Tchad,Tibesti,2012-07-01,34231.28152823448,0.0,0.0,0.0,0.0,34231.28152823448,0.0,0.0,0.0,0,34231.28152823448,0.0,0,0.0,0,34231.28152823448,34231.28152823448,34231.28152823448,34231.28152823448,34231.28152823448,34231.28152823448,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34231.28152823448,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34231.28152823448,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34231.28152823448,100.0,0.0,0.0,,,,Jul - Sep 2012,Oct - Dec 2012
Tchad,Tandjilé,2012-07-01,730872.7649803162,0.0,0.0,0.0,0.0,730872.7649803162,0.0,0.0,0.0,0,730872.7649803162,0.0,0,0.0,0,730872.7649803162,730872.7649803162,730872.7649803162,730872.7649803162,730872.7649803162,730872.7649803162,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730872.7649803162,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730872.7649803162,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730872.7649803162,100.0,0.0,0.0,,,,Jul - Sep 2012,Oct - Dec 2012
Tchad,Sila,2012-07-01,362.8038215637207,458800.93267822266,0.0,318301.41015625,0.0,459163.7364997864,0.0,0.0,0.0,0,140862.32634353638,0.0,0,0.0,0,459163.7364997864,459163.7364997864,459163.7364997864,459163.7364997864,459163.7364997864,459163.7364997864,0.07901404068391396,99.92098595931608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459163.7364997864,100.0,30.678016390695937,69.32198360930406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459163.7364997864,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459163.7364997864,100.0,0.0,0.0,,,,Jul - Sep 2012,Oct - Dec 2012
Tchad,Salamat,2012-07-01,270998.7262086868,74073.2265625,0.0,74073.2265625,0.0,345071.9527711868,0.0,0.0,0.0,0,270998.7262086868,0.0,0,0.0,0,345071.9527711868,345071.9527711868,345071.9527711868,345071.9527711868,345071.9527711868,345071.9527711868,78.53397647428706,21.466023525712938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345071.9527711868,100.0,78.53397647428706,21.466023525712938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345071.9527711868,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345071.9527711868,100.0,0.0,0.0,,,,Jul - Sep 2012,Oct - Dec 2012
Tchad,Ouaddaï,2012-07-01,0.0,855306.4577026367,0.0,28579.54058074951,0.0,855306.4577026367,0.0,0.0,0.0,0,826726.9171218872,0.0,0,0.0,0,855306.4577026367,855306.4577026367,855306.4577026367,855306.4577026367,855306.4577026367,855306.4577026367,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855306.4577026367,100.0,96.65856134682831,3.3414386531716946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855306.4577026367,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855306.4577026367,100.0,0.0,0.0,,,,Jul - Sep 2012,Oct - Dec 2012
Tchad,N'Djamena,2012-07-01,1063414.6955566406,0.0,0.0,0.0,0.0,1063414.6955566406,0.0,0.0,0.0,0,1063414.6955566406,0.0,0,0.0,0,1063414.6955566406,1063414.6955566406,1063414.6955566406,1063414.6955566406,1063414.6955566406,1063414.6955566406,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063414.6955566406,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063414.6955566406,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063414.6955566406,100.0,0.0,0.0,,,,Jul - Sep 2012,Oct - Dec 2012
Tchad,Moyen-Chari,2012-07-01,658764.5977169275,0.0,0.0,0.0,0.0,658764.5977169275,0.0,0.0,0.0,0,658764.5977169275,0.0,0,0.0,0,658764.5977169275,658764.5977169275,658764.5977169275,658764.5977169275,658764.5977169275,658764.5977169275,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658764.5977169275,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658764.5977169275,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658764.5977169275,100.0,0.0,0.0,,,,Jul - Sep 2012,Oct - Dec 2012
Tchad,Mayo-Kebbi Ouest,2012-07-01,621200.21875,0.0,0.0,0.0,0.0,621200.21875,0.0,0.0,0.0,0,621200.21875,0.0,0,0.0,0,621200.21875,621200.21875,621200.21875,621200.21875,621200.21875,621200.21875,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621200.21875,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621200.21875,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621200.21875,100.0,0.0,0.0,,,,Jul - Sep 2012,Oct - Dec 2012
Tchad,Mayo-Kebbi Est,2012-07-01,876882.3613967896,0.0,0.0,0.0,0.0,876882.3613967896,0.0,0.0,0.0,0,876882.3613967896,0.0,0,0.0,0,876882.3613967896,876882.3613967896,876882.3613967896,876882.3613967896,876882.3613967896,876882.3613967896,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876882.3613967896,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876882.3613967896,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876882.3613967896,100.0,0.0,0.0,,,,Jul - Sep 2012,Oct - Dec 2012
Tchad,Logone Oriental,2012-07-01,989898.5072994232,0.0,0.0,0.0,0.0,989898.5072994232,0.0,0.0,0.0,0,989898.5072994232,0.0,0,0.0,0,989898.5072994232,989898.5072994232,989898.5072994232,989898.5072994232,989898.5072994232,989898.5072994232,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989898.5072994232,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989898.5072994232,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989898.5072994232,100.0,0.0,0.0,,,,Jul - Sep 2012,Oct - Dec 2012
Tchad,Wadi Fira,2012-07-01,9857.965459823608,626835.514172554,0.0,202453.59229755402,0.0,636693.4796323776,0.0,0.0,0.0,0,434239.8873348236,0.0,0,0.0,0,636693.4796323776,636693.4796323776,636693.4796323776,636693.4796323776,636693.4796323776,636693.4796323776,1.5483063318813206,98.45169366811868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636693.4796323776,100.0,68.20234559109207,31.797654408907928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636693.4796323776,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636693.4796323776,100.0,0.0,0.0,,,,Jul - Sep 2012,Oct - Dec 2012
Tchad,Lac,2012-07-01,403217.546875,11327.490112304688,0.0,11327.490112304688,0.0,414545.0369873047,0.0,0.0,0.0,0,403217.546875,0.0,0,0.0,0,414545.0369873047,414545.0369873047,414545.0369873047,414545.0369873047,414545.0369873047,414545.0369873047,97.26748866790761,2.7325113320923893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414545.0369873047,100.0,97.26748866790761,2.7325113320923893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414545.0369873047,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414545.0369873047,100.0,0.0,0.0,,,,Jul - Sep 2012,Oct - Dec 2012
Tchad,Barh-El-Gazel,2012-07-01,18718.692333996296,291032.83788490295,0.0,291032.83788490295,0.0,309751.53021889925,0.0,0.0,0.0,0,18718.692333996296,0.0,0,0.0,0,309751.53021889925,309751.53021889925,309751.53021889925,309751.53021889925,309751.53021889925,309751.53021889925,6.04313151278637,93.95686848721363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309751.53021889925,100.0,6.04313151278637,93.95686848721363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309751.53021889925,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309751.53021889925,100.0,0.0,0.0,,,,Jul - Sep 2012,Oct - Dec 2012
Tchad,Batha,2012-07-01,29138.64649581909,531259.2161502838,0.0,406298.6536502838,0.0,560397.8626461029,0.0,0.0,0.0,0,154099.2089958191,0.0,0,0.0,0,560397.8626461029,560397.8626461029,560397.8626461029,560397.8626461029,560397.8626461029,560397.8626461029,5.199635551468984,94.80036444853101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560397.8626461029,100.0,27.4981792878704,72.5018207121296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560397.8626461029,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560397.8626461029,100.0,0.0,0.0,,,,Jul - Sep 2012,Oct - Dec 2012
Tchad,Borkou,2012-07-01,125503.27519989014,0.0,0.0,0.0,0.0,125503.27519989014,0.0,0.0,0.0,0,125503.27519989014,0.0,0,0.0,0,125503.27519989014,125503.27519989014,125503.27519989014,125503.27519989014,125503.27519989014,125503.27519989014,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125503.27519989014,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125503.27519989014,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125503.27519989014,100.0,0.0,0.0,,,,Jul - Sep 2012,Oct - Dec 2012
Tchad,Chari-Baguirmi,2012-07-01,664688.341217041,0.0,0.0,0.0,0.0,664688.341217041,0.0,0.0,0.0,0,664688.341217041,0.0,0,0.0,0,664688.341217041,664688.341217041,664688.341217041,664688.341217041,664688.341217041,664688.341217041,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664688.341217041,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664688.341217041,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664688.341217041,100.0,0.0,0.0,,,,Jul - Sep 2012,Oct - Dec 2012
Tchad,Logone Occidental,2012-07-01,716563.0183105469,0.0,0.0,0.0,0.0,716563.0183105469,0.0,0.0,0.0,0,716563.0183105469,0.0,0,0.0,0,716563.0183105469,716563.0183105469,716563.0183105469,716563.0183105469,716563.0183105469,716563.0183105469,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716563.0183105469,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716563.0183105469,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716563.0183105469,100.0,0.0,0.0,,,,Jul - Sep 2012,Oct - Dec 2012
Tchad,Ennedi Ouest,2012-07-01,64767.98907852173,7.397127866744995,0.0,5.386656761169434,0.0,64775.38620638847,0.0,0.0,0.0,0,64769.999549627304,0.0,0,0.0,0,64775.38620638847,64775.38620638847,64775.38620638847,64775.38620638847,64775.38620638847,64775.38620638847,99.98858034154644,0.011419658453561568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64775.38620638847,100.0,99.99168409935217,0.008315900647826897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64775.38620638847,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64775.38620638847,100.0,0.0,0.0,,,,Jul - Sep 2012,Oct - Dec 2012
Tchad,Guéra,2012-07-01,83662.9732837677,539566.662191391,0.0,539539.69140625,0.0,623229.6354751587,0.0,0.0,0.0,0,83689.94406890869,0.0,0,0.0,0,623229.6354751587,623229.6354751587,623229.6354751587,623229.6354751587,623229.6354751587,623229.6354751587,13.424100607793132,86.57589939220686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623229.6354751587,100.0,13.428428191657213,86.57157180834278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623229.6354751587,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623229.6354751587,100.0,0.0,0.0,,,,Jul - Sep 2012,Oct - Dec 2012
Tchad,Hadjer-Lamis,2012-07-01,559703.2735214233,73.57206726074219,0.0,0.0,0.0,559776.8455886841,0.0,0.0,0.0,0,559776.8455886841,0.0,0,0.0,0,559776.8455886841,559776.8455886841,559776.8455886841,559776.8455886841,559776.8455886841,559776.8455886841,99.9868568934495,0.013143106550498853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559776.8455886841,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559776.8455886841,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559776.8455886841,100.0,0.0,0.0,,,,Jul - Sep 2012,Oct - Dec 2012
Tchad,Kanem,2012-07-01,24627.07968521118,373661.8295068741,0.0,373661.8295068741,0.0,398288.90919208527,0.0,0.0,0.0,0,24627.07968521118,0.0,0,0.0,0,398288.90919208527,398288.90919208527,398288.90919208527,398288.90919208527,398288.90919208527,398288.90919208527,6.183220048774727,93.81677995122527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398288.90919208527,100.0,6.183220048774727,93.81677995122527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398288.90919208527,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398288.90919208527,100.0,0.0,0.0,,,,Jul - Sep 2012,Oct - Dec 2012
Tchad,Ennedi Est,2012-07-01,160335.52734375,271.1079406738281,0.0,0.0,0.0,160606.63528442383,0.0,0.0,0.0,0,160606.63528442383,0.0,0,0.0,0,160606.63528442383,160606.63528442383,160606.63528442383,160606.63528442383,160606.63528442383,160606.63528442383,99.83119754660589,0.168802453394104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160606.63528442383,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160606.63528442383,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160606.63528442383,100.0,0.0,0.0,,,,Jul - Sep 2012,Oct - Dec 2012
