,ADMIN1,ADMIN2,date,CS_1,CS_2,CS_3,ML1_2,ML1_3,ML2_1,ML2_2,ML2_3,CS_4,CS_5,ML1_1,ML1_4,ML1_5,ML2_4,ML2_5,pop_CS,pop_Total_CS,pop_ML1,pop_Total_ML1,pop_ML2,pop_Total_ML2,ML1_99,CS_99,ML2_99
1738,Salamat,Haraze-Mangueigne,2015-07-01,68025.02387428284,0.0,0.0,0.0,0.0,68025.02387428284,0.0,0.0,0.0,0,68025.02387428284,0.0,0,0.0,0,68025.02387428284,68025.02387428284,68025.02387428284,68025.02387428284,68025.02387428284,68025.02387428284,,,
1739,Sila,Djourf Al Ahmar,2015-07-01,427.3675880432129,109811.0576171875,0.0,0.0,0.0,110238.42520523071,0.0,0.0,0.0,0,110238.42520523071,0.0,0,0.0,0,110238.42520523071,110238.42520523071,110238.42520523071,110238.42520523071,110238.42520523071,110238.42520523071,,,
1740,Sila,Kimiti,2015-07-01,408414.4842824936,0.0,0.0,0.0,0.0,408414.4842824936,0.0,0.0,0.0,0,408414.4842824936,0.0,0,0.0,0,408414.4842824936,408414.4842824936,408414.4842824936,408414.4842824936,408414.4842824936,408414.4842824936,,,
1741,Tandjilé,Tandjile Ouest,2015-07-01,329232.15322875977,0.0,0.0,0.0,0.0,329232.15322875977,0.0,0.0,0.0,0,329232.15322875977,0.0,0,0.0,0,329232.15322875977,329232.15322875977,329232.15322875977,329232.15322875977,329232.15322875977,329232.15322875977,,,
1742,Tandjilé,Tandjilé Centre,2015-07-01,141656.02561950684,0.0,0.0,0.0,0.0,141656.02561950684,0.0,0.0,0.0,0,141656.02561950684,0.0,0,0.0,0,141656.02561950684,141656.02561950684,141656.02561950684,141656.02561950684,141656.02561950684,141656.02561950684,,,
1743,Tandjilé,Tandjilé Est,2015-07-01,305021.92499542236,0.0,0.0,0.0,0.0,305021.92499542236,0.0,0.0,0.0,0,305021.92499542236,0.0,0,0.0,0,305021.92499542236,305021.92499542236,305021.92499542236,305021.92499542236,305021.92499542236,305021.92499542236,,,
1744,Tibesti,Tibesti Est,2015-07-01,23044.49475669861,0.0,0.0,0.0,0.0,23044.49475669861,0.0,0.0,0.0,0,23044.49475669861,0.0,0,0.0,0,23044.49475669861,23044.49475669861,23044.49475669861,23044.49475669861,23044.49475669861,23044.49475669861,,,
1745,Tibesti,Tibesti Ouest,2015-07-01,20662.307556152344,0.0,0.0,0.0,0.0,20662.307556152344,0.0,0.0,0.0,0,20662.307556152344,0.0,0,0.0,0,20662.307556152344,20662.307556152344,20662.307556152344,20662.307556152344,20662.307556152344,20662.307556152344,,,
1746,Wadi Fira,Biltine,2015-07-01,166216.16596984863,87245.390625,0.0,0.0,0.0,253461.55659484863,0.0,0.0,0.0,0,253461.55659484863,0.0,0,0.0,0,253461.55659484863,253461.55659484863,253461.55659484863,253461.55659484863,253461.55659484863,253461.55659484863,,,
1747,Wadi Fira,Dar-Tama,2015-07-01,267984.61532592773,0.0,0.0,0.0,0.0,267984.61532592773,0.0,0.0,0.0,0,267984.61532592773,0.0,0,0.0,0,267984.61532592773,267984.61532592773,267984.61532592773,267984.61532592773,267984.61532592773,267984.61532592773,,,
1748,Wadi Fira,Kobé,2015-07-01,159508.74891662598,0.0,0.0,0.0,0.0,159508.74891662598,0.0,0.0,0.0,0,159508.74891662598,0.0,0,0.0,0,159508.74891662598,159508.74891662598,159508.74891662598,159508.74891662598,159508.74891662598,159508.74891662598,,,
1749,Wadi Fira,Mégri,2015-07-01,79441.6468000412,0.0,0.0,0.0,0.0,79441.6468000412,0.0,0.0,0.0,0,79441.6468000412,0.0,0,0.0,0,79441.6468000412,79441.6468000412,79441.6468000412,79441.6468000412,79441.6468000412,79441.6468000412,,,
1750,Barh-El-Gazel,Barh-El-Gazel Nord,2015-10-01,84392.75895226002,0.0,0.0,0.0,0.0,22009.58135521412,62383.1775970459,0.0,0.0,0,84392.765625,0.0,0,0.0,0,84392.75895226002,84392.75895226002,84392.765625,84392.765625,84392.75895226002,84392.75895226002,,,
1751,Barh-El-Gazel,Barh-El-Gazel Ouest,2015-10-01,138109.8636302948,0.0,0.0,0.0,0.0,47.788434982299805,138062.0751953125,0.0,0.0,0,138109.859375,0.0,0,0.0,0,138109.8636302948,138109.8636302948,138109.859375,138109.859375,138109.8636302948,138109.8636302948,,,
1752,Barh-El-Gazel,Barh-El-Gazel Sud,2015-10-01,129456.50331497192,0.0,0.0,0.0,0.0,0.0,129456.50331497192,0.0,0.0,0,129456.5,0.0,0,0.0,0,129456.50331497192,129456.50331497192,129456.5,129456.5,129456.50331497192,129456.50331497192,,,
1753,Batha,Batha Est,2015-10-01,231461.01391410828,0.0,0.0,0.0,0.0,3387.3315296173096,228073.68238449097,0.0,0.0,0,231461.0,0.0,0,0.0,0,231461.01391410828,231461.01391410828,231461.0,231461.0,231461.01391410828,231461.01391410828,,,
1754,Batha,Batha Ouest,2015-10-01,243101.07737731934,0.0,0.0,0.0,0.0,28959.6728515625,214141.40452575684,0.0,0.0,0,243101.09375,0.0,0,0.0,0,243101.07737731934,243101.07737731934,243101.09375,243101.09375,243101.07737731934,243101.07737731934,,,
1755,Batha,Fitri,2015-10-01,136494.4581604004,0.0,0.0,0.0,0.0,290.1769104003906,136204.28125,0.0,0.0,0,136494.46875,0.0,0,0.0,0,136494.4581604004,136494.4581604004,136494.46875,136494.46875,136494.4581604004,136494.4581604004,,,
1756,Borkou,Borkou,2015-10-01,115223.31098556519,0.0,0.0,0.0,0.0,115223.31098556519,0.0,0.0,0.0,0,115223.3046875,0.0,0,0.0,0,115223.31098556519,115223.31098556519,115223.3046875,115223.3046875,115223.31098556519,115223.31098556519,,,
1757,Borkou,Borkou Yala,2015-10-01,44977.3212890625,0.0,0.0,0.0,0.0,44977.3212890625,0.0,0.0,0.0,0,44977.3203125,0.0,0,0.0,0,44977.3212890625,44977.3212890625,44977.3203125,44977.3203125,44977.3212890625,44977.3212890625,,,
1758,Chari-Baguirmi,Baguirmi,2015-10-01,256720.01823043823,0.0,0.0,0.0,0.0,256720.01823043823,0.0,0.0,0.0,0,256720.0,0.0,0,0.0,0,256720.01823043823,256720.01823043823,256720.0,256720.0,256720.01823043823,256720.01823043823,,,
1759,Chari-Baguirmi,Chari,2015-10-01,218739.41539382935,0.0,0.0,0.0,0.0,218739.41539382935,0.0,0.0,0.0,0,218739.390625,0.0,0,0.0,0,218739.41539382935,218739.41539382935,218739.390625,218739.390625,218739.41539382935,218739.41539382935,,,
1760,Chari-Baguirmi,Loug-Chari,2015-10-01,239447.44516181946,0.0,0.0,0.0,0.0,239447.44516181946,0.0,0.0,0.0,0,239447.447265625,0.0,0,0.0,0,239447.44516181946,239447.44516181946,239447.447265625,239447.447265625,239447.44516181946,239447.44516181946,,,
1761,Ennedi Est,Am-Djarass,2015-10-01,138707.84375,0.0,0.0,0.0,0.0,138707.84375,0.0,0.0,0.0,0,138707.84375,0.0,0,0.0,0,138707.84375,138707.84375,138707.84375,138707.84375,138707.84375,138707.84375,,,
1762,Ennedi Est,Wadi Hawar,2015-10-01,67538.16607666016,0.0,0.0,0.0,0.0,67241.09375,297.07232666015625,0.0,0.0,0,67538.1640625,0.0,0,0.0,0,67538.16607666016,67538.16607666016,67538.1640625,67538.1640625,67538.16607666016,67538.16607666016,,,
1763,Ennedi Ouest,Fada,2015-10-01,44063.53662109375,0.0,0.0,0.0,0.0,44063.53662109375,0.0,0.0,0.0,0,44063.53125,0.0,0,0.0,0,44063.53662109375,44063.53662109375,44063.53125,44063.53125,44063.53662109375,44063.53662109375,,,
1764,Ennedi Ouest,Mourtcha,2015-10-01,37390.75756025314,0.0,0.0,0.0,0.0,37380.53723716736,10.220323085784912,0.0,0.0,0,37390.76171875,0.0,0,0.0,0,37390.75756025314,37390.75756025314,37390.76171875,37390.76171875,37390.75756025314,37390.75756025314,,,
1765,Guéra,Abtouyour,2015-10-01,212655.48338127136,0.0,0.0,0.0,0.0,212629.543094635,25.94028663635254,0.0,0.0,0,212655.5,0.0,0,0.0,0,212655.48338127136,212655.48338127136,212655.5,212655.5,212655.48338127136,212655.48338127136,,,
1766,Guéra,Barh-Signaka,2015-10-01,132161.09175682068,0.0,0.0,0.0,0.0,132161.09175682068,0.0,0.0,0.0,0,132161.09375,0.0,0,0.0,0,132161.09175682068,132161.09175682068,132161.09375,132161.09375,132161.09175682068,132161.09175682068,,,
1767,Guéra,Guéra,2015-10-01,218915.609375,0.0,0.0,0.0,0.0,218915.609375,0.0,0.0,0.0,0,218915.609375,0.0,0,0.0,0,218915.609375,218915.609375,218915.609375,218915.609375,218915.609375,218915.609375,,,
1768,Guéra,Mangalmé,2015-10-01,120758.1875,0.0,0.0,0.0,0.0,0.0,120758.1875,0.0,0.0,0,120758.1875,0.0,0,0.0,0,120758.1875,120758.1875,120758.1875,120758.1875,120758.1875,120758.1875,,,
1769,Hadjer-Lamis,Dababa,2015-10-01,280490.8788909912,0.0,0.0,0.0,0.0,280416.2946777344,74.58421325683594,0.0,0.0,0,280490.875,0.0,0,0.0,0,280490.8788909912,280490.8788909912,280490.875,280490.875,280490.8788909912,280490.8788909912,,,
1770,Hadjer-Lamis,Dagana,2015-10-01,143957.84375,0.0,0.0,0.0,0.0,143957.84375,0.0,0.0,0.0,0,144237.46875,0.0,0,0.0,0,143957.84375,143957.84375,144237.46875,144237.46875,143957.84375,143957.84375,,,
1771,Hadjer-Lamis,Haraze-Al-Biar,2015-10-01,176225.78537368774,0.0,0.0,0.0,0.0,176225.78537368774,0.0,0.0,0.0,0,176225.796875,0.0,0,0.0,0,176225.78537368774,176225.78537368774,176225.796875,176225.796875,176225.78537368774,176225.78537368774,,,
1772,Kanem,Kanem,2015-10-01,205501.36103916168,0.0,0.0,0.0,0.0,0.0,205501.36103916168,0.0,0.0,0,205501.3565673828,0.0,0,0.0,0,205501.36103916168,205501.36103916168,205501.3565673828,205501.3565673828,205501.36103916168,205501.36103916168,,,
1773,Kanem,Nord Kanem,2015-10-01,123970.61421871185,0.0,0.0,0.0,0.0,16033.435821533203,107937.17839717865,0.0,0.0,0,123970.61828613281,0.0,0,0.0,0,123970.61421871185,123970.61421871185,123970.61828613281,123970.61828613281,123970.61421871185,123970.61421871185,,,
1774,Kanem,Wadi Bissam,2015-10-01,122649.92880249023,0.0,0.0,0.0,0.0,134.37655639648438,122515.55224609375,0.0,0.0,0,122649.93359375,0.0,0,0.0,0,122649.92880249023,122649.92880249023,122649.93359375,122649.93359375,122649.92880249023,122649.92880249023,,,
1775,Lac,Fouli,2015-10-01,81255.07409667969,0.0,0.0,0.0,0.0,0.0,81255.07409667969,0.0,0.0,0,81255.07409667969,0.0,0,0.0,0,81255.07409667969,81255.07409667969,81255.07409667969,81255.07409667969,81255.07409667969,81255.07409667969,,,
1776,Lac,Kaya,2015-10-01,61624.46813964844,0.0,0.0,0.0,0.0,0.0,61624.46813964844,0.0,0.0,0,61624.46789550781,0.0,0,0.0,0,61624.46813964844,61624.46813964844,61624.46789550781,61624.46789550781,61624.46813964844,61624.46813964844,,,
1777,Lac,Mamdi,2015-10-01,45865.38671875,0.0,0.0,0.0,0.0,0.0,45865.38671875,0.0,0.0,0,45865.3828125,0.0,0,0.0,0,45865.38671875,45865.38671875,45865.3828125,45865.3828125,45865.38671875,45865.38671875,,,
1778,Lac,Wayi,2015-10-01,267968.55194091797,0.0,0.0,0.0,0.0,63611.2421875,204357.30975341797,0.0,0.0,0,267968.5390625,0.0,0,0.0,0,267968.55194091797,267968.55194091797,267968.5390625,267968.5390625,267968.55194091797,267968.55194091797,,,
1779,Logone Occidental,Dodjé,2015-10-01,166433.09410095215,0.0,0.0,0.0,0.0,166433.09410095215,0.0,0.0,0.0,0,166433.09375,0.0,0,0.0,0,166433.09410095215,166433.09410095215,166433.09375,166433.09375,166433.09410095215,166433.09410095215,,,
1780,Logone Occidental,Guéni,2015-10-01,95111.26517486572,0.0,0.0,0.0,0.0,95111.26517486572,0.0,0.0,0.0,0,95111.2734375,0.0,0,0.0,0,95111.26517486572,95111.26517486572,95111.2734375,95111.2734375,95111.26517486572,95111.26517486572,,,
1781,Logone Occidental,Lac Wey,2015-10-01,322260.03144836426,0.0,0.0,0.0,0.0,322260.03144836426,0.0,0.0,0.0,0,322260.0,0.0,0,0.0,0,322260.03144836426,322260.03144836426,322260.0,322260.0,322260.03144836426,322260.03144836426,,,
1782,Logone Occidental,Ngourkosso,2015-10-01,186939.17407226562,0.0,0.0,0.0,0.0,186939.17407226562,0.0,0.0,0.0,0,186939.1875,0.0,0,0.0,0,186939.17407226562,186939.17407226562,186939.1875,186939.1875,186939.17407226562,186939.17407226562,,,
1783,Logone Oriental,Kouh Est,2015-10-01,121504.74768066406,0.0,0.0,0.0,0.0,121504.74768066406,0.0,0.0,0.0,0,121504.7421875,0.0,0,0.0,0,121504.74768066406,121504.74768066406,121504.7421875,121504.7421875,121504.74768066406,121504.74768066406,,,
1784,Logone Oriental,Kouh Ouest,2015-10-01,75873.37448120117,0.0,0.0,0.0,0.0,75873.37448120117,0.0,0.0,0.0,0,75873.375,0.0,0,0.0,0,75873.37448120117,75873.37448120117,75873.375,75873.375,75873.37448120117,75873.37448120117,,,
1785,Logone Oriental,La Nya,2015-10-01,202939.85955619812,0.0,0.0,0.0,0.0,202939.85955619812,0.0,0.0,0.0,0,202939.84375,0.0,0,0.0,0,202939.85955619812,202939.85955619812,202939.84375,202939.84375,202939.85955619812,202939.85955619812,,,
1786,Logone Oriental,La Nya Pendé,2015-10-01,134822.43251037598,0.0,0.0,0.0,0.0,134822.43251037598,0.0,0.0,0.0,0,134822.4375,0.0,0,0.0,0,134822.43251037598,134822.43251037598,134822.4375,134822.4375,134822.43251037598,134822.43251037598,,,
1787,Logone Oriental,La Pendé,2015-10-01,207361.65267944336,0.0,0.0,0.0,0.0,207361.65267944336,0.0,0.0,0.0,0,207361.640625,0.0,0,0.0,0,207361.65267944336,207361.65267944336,207361.640625,207361.640625,207361.65267944336,207361.65267944336,,,
1788,Logone Oriental,Monts de Lam,2015-10-01,335854.1452102661,0.0,0.0,0.0,0.0,335854.1452102661,0.0,0.0,0.0,0,335854.15625,0.0,0,0.0,0,335854.1452102661,335854.1452102661,335854.15625,335854.15625,335854.1452102661,335854.1452102661,,,
1789,Mandoul,Barh-Sara,2015-10-01,268019.41364860535,0.0,0.0,0.0,0.0,268019.41364860535,0.0,0.0,0.0,0,268019.4048976898,0.0,0,0.0,0,268019.41364860535,268019.41364860535,268019.4048976898,268019.4048976898,268019.41364860535,268019.41364860535,,,
1790,Mandoul,Mandoul Occidental,2015-10-01,188580.13497924805,0.0,0.0,0.0,0.0,188580.13497924805,0.0,0.0,0.0,0,188580.125,0.0,0,0.0,0,188580.13497924805,188580.13497924805,188580.125,188580.125,188580.13497924805,188580.13497924805,,,
1791,Mandoul,Mandoul Oriental,2015-10-01,316303.5979385376,0.0,0.0,0.0,0.0,316303.5979385376,0.0,0.0,0.0,0,316303.58406066895,0.0,0,0.0,0,316303.5979385376,316303.5979385376,316303.58406066895,316303.58406066895,316303.5979385376,316303.5979385376,,,
1792,Mayo-Kebbi Est,Kabbia,2015-10-01,280801.74083709717,0.0,0.0,0.0,0.0,280801.74083709717,0.0,0.0,0.0,0,280801.71875,0.0,0,0.0,0,280801.74083709717,280801.74083709717,280801.71875,280801.71875,280801.74083709717,280801.74083709717,,,
1793,Mayo-Kebbi Est,Mayo-Boneye,2015-10-01,286901.8992805481,0.0,0.0,0.0,0.0,286901.8992805481,0.0,0.0,0.0,0,286901.90625,0.0,0,0.0,0,286901.8992805481,286901.8992805481,286901.90625,286901.90625,286901.8992805481,286901.8992805481,,,
1794,Mayo-Kebbi Est,Mayo-Lemié,2015-10-01,100389.3530883789,0.0,0.0,0.0,0.0,100389.3530883789,0.0,0.0,0.0,0,100389.3515625,0.0,0,0.0,0,100389.3530883789,100389.3530883789,100389.3515625,100389.3515625,100389.3530883789,100389.3530883789,,,
1795,Mayo-Kebbi Est,Mont Illi,2015-10-01,280330.4966278076,0.0,0.0,0.0,0.0,280330.4966278076,0.0,0.0,0.0,0,280330.5,0.0,0,0.0,0,280330.4966278076,280330.4966278076,280330.5,280330.5,280330.4966278076,280330.4966278076,,,
1796,Mayo-Kebbi Ouest,Lac Léré,2015-10-01,199660.10710906982,0.0,0.0,0.0,0.0,199660.10710906982,0.0,0.0,0.0,0,199660.09375,0.0,0,0.0,0,199660.10710906982,199660.10710906982,199660.09375,199660.09375,199660.10710906982,199660.10710906982,,,
1797,Mayo-Kebbi Ouest,Mayo-Binder,2015-10-01,81553.4375,0.0,0.0,0.0,0.0,81553.4375,0.0,0.0,0.0,0,81553.4375,0.0,0,0.0,0,81553.4375,81553.4375,81553.4375,81553.4375,81553.4375,81553.4375,,,
1798,Mayo-Kebbi Ouest,Mayo-Dallah,2015-10-01,391136.3698425293,0.0,0.0,0.0,0.0,391136.3698425293,0.0,0.0,0.0,0,391136.34375,0.0,0,0.0,0,391136.3698425293,391136.3698425293,391136.34375,391136.34375,391136.3698425293,391136.3698425293,,,
1799,Moyen-Chari,Bahr-Köh,2015-10-01,369185.31341552734,0.0,0.0,0.0,0.0,369185.31341552734,0.0,0.0,0.0,0,369185.3322753906,0.0,0,0.0,0,369185.31341552734,369185.31341552734,369185.3322753906,369185.3322753906,369185.31341552734,369185.31341552734,,,
1800,Moyen-Chari,Grande Sido,2015-10-01,131056.62875366211,0.0,0.0,0.0,0.0,131056.62875366211,0.0,0.0,0.0,0,131056.640625,0.0,0,0.0,0,131056.62875366211,131056.62875366211,131056.640625,131056.640625,131056.62875366211,131056.62875366211,,,
1801,Moyen-Chari,Lac Iro,2015-10-01,215166.48113381863,0.0,0.0,0.0,0.0,215166.48113381863,0.0,0.0,0.0,0,215166.48309326172,0.0,0,0.0,0,215166.48113381863,215166.48113381863,215166.48309326172,215166.48309326172,215166.48113381863,215166.48113381863,,,
1802,N'Djamena,N'Djaména,2015-10-01,1175018.890625,0.0,0.0,0.0,0.0,1175018.890625,0.0,0.0,0.0,0,1175018.75,0.0,0,0.0,0,1175018.890625,1175018.890625,1175018.75,1175018.75,1175018.890625,1175018.890625,,,
1803,Ouaddaï,Abdi,2015-10-01,143851.95568847656,0.0,0.0,0.0,0.0,143851.95568847656,0.0,0.0,0.0,0,143851.9375,0.0,0,0.0,0,143851.95568847656,143851.95568847656,143851.9375,143851.9375,143851.95568847656,143851.95568847656,,,
1804,Ouaddaï,Assoungha,2015-10-01,374626.3294143677,0.0,0.0,0.0,0.0,374626.3294143677,0.0,0.0,0.0,0,374626.3125,0.0,0,0.0,0,374626.3294143677,374626.3294143677,374626.3125,374626.3125,374626.3294143677,374626.3294143677,,,
1805,Ouaddaï,Ouara,2015-10-01,447631.8852443695,0.0,0.0,0.0,0.0,446757.9133300781,873.9719142913818,0.0,0.0,0,447631.875,0.0,0,0.0,0,447631.8852443695,447631.8852443695,447631.875,447631.875,447631.8852443695,447631.8852443695,,,
1806,Salamat,Aboudéia,2015-10-01,80266.05229187012,0.0,0.0,0.0,0.0,80266.05229187012,0.0,0.0,0.0,0,80266.046875,0.0,0,0.0,0,80266.05229187012,80266.05229187012,80266.046875,80266.046875,80266.05229187012,80266.05229187012,,,
1807,Salamat,Bahr-Azoum,2015-10-01,225668.8952012062,0.0,0.0,0.0,0.0,225668.8952012062,0.0,0.0,0.0,0,225668.890625,0.0,0,0.0,0,225668.8952012062,225668.8952012062,225668.890625,225668.890625,225668.8952012062,225668.8952012062,,,
1808,Salamat,Haraze-Mangueigne,2015-10-01,68025.02387428284,0.0,0.0,0.0,0.0,68025.02387428284,0.0,0.0,0.0,0,68025.0234375,0.0,0,0.0,0,68025.02387428284,68025.02387428284,68025.0234375,68025.0234375,68025.02387428284,68025.02387428284,,,
1809,Sila,Djourf Al Ahmar,2015-10-01,110238.42520523071,0.0,0.0,0.0,0.0,99635.07461929321,10603.3505859375,0.0,0.0,0,110238.421875,0.0,0,0.0,0,110238.42520523071,110238.42520523071,110238.421875,110238.421875,110238.42520523071,110238.42520523071,,,
1810,Sila,Kimiti,2015-10-01,408414.4842824936,0.0,0.0,0.0,0.0,408414.4842824936,0.0,0.0,0.0,0,408414.5,0.0,0,0.0,0,408414.4842824936,408414.4842824936,408414.5,408414.5,408414.4842824936,408414.4842824936,,,
1811,Tandjilé,Tandjile Ouest,2015-10-01,329232.15322875977,0.0,0.0,0.0,0.0,329232.15322875977,0.0,0.0,0.0,0,329232.15625,0.0,0,0.0,0,329232.15322875977,329232.15322875977,329232.15625,329232.15625,329232.15322875977,329232.15322875977,,,
1812,Tandjilé,Tandjilé Centre,2015-10-01,141656.02561950684,0.0,0.0,0.0,0.0,141656.02561950684,0.0,0.0,0.0,0,141656.03125,0.0,0,0.0,0,141656.02561950684,141656.02561950684,141656.03125,141656.03125,141656.02561950684,141656.02561950684,,,
1813,Tandjilé,Tandjilé Est,2015-10-01,305021.92499542236,0.0,0.0,0.0,0.0,305021.92499542236,0.0,0.0,0.0,0,305021.913520813,0.0,0,0.0,0,305021.92499542236,305021.92499542236,305021.913520813,305021.913520813,305021.92499542236,305021.92499542236,,,
1814,Tibesti,Tibesti Est,2015-10-01,23044.49475669861,0.0,0.0,0.0,0.0,23044.49475669861,0.0,0.0,0.0,0,23044.4921875,0.0,0,0.0,0,23044.49475669861,23044.49475669861,23044.4921875,23044.4921875,23044.49475669861,23044.49475669861,,,
1815,Tibesti,Tibesti Ouest,2015-10-01,20662.307556152344,0.0,0.0,0.0,0.0,20662.307556152344,0.0,0.0,0.0,0,20662.306640625,0.0,0,0.0,0,20662.307556152344,20662.307556152344,20662.306640625,20662.306640625,20662.307556152344,20662.307556152344,,,
1816,Wadi Fira,Biltine,2015-10-01,253461.55659484863,0.0,0.0,0.0,0.0,12411.166732788086,241050.38986206055,0.0,0.0,0,253461.5625,0.0,0,0.0,0,253461.55659484863,253461.55659484863,253461.5625,253461.5625,253461.55659484863,253461.55659484863,,,
1817,Wadi Fira,Dar-Tama,2015-10-01,267984.61532592773,0.0,0.0,0.0,0.0,267899.90625,84.70907592773438,0.0,0.0,0,267984.59375,0.0,0,0.0,0,267984.61532592773,267984.61532592773,267984.59375,267984.59375,267984.61532592773,267984.61532592773,,,
1818,Wadi Fira,Kobé,2015-10-01,159508.74891662598,0.0,0.0,0.0,0.0,95.93641662597656,159412.8125,0.0,0.0,0,159508.75,0.0,0,0.0,0,159508.74891662598,159508.74891662598,159508.75,159508.75,159508.74891662598,159508.74891662598,,,
1819,Wadi Fira,Mégri,2015-10-01,79441.6468000412,0.0,0.0,0.0,0.0,5.565138816833496,79436.08166122437,0.0,0.0,0,79441.65625,0.0,0,0.0,0,79441.6468000412,79441.6468000412,79441.65625,79441.65625,79441.6468000412,79441.6468000412,,,
1820,Barh-El-Gazel,Barh-El-Gazel Nord,2016-02-01,24803.95934987068,63132.49075317383,0.0,87651.46712493896,283.9259719848633,87652.52413105965,0.0,283.9259719848633,0.0,0,1.0570061206817627,0.0,0,0.0,0,87936.45010304451,87936.45010304451,87936.45010304451,87936.45010304451,87936.45010304451,87936.45010304451,,,
1821,Barh-El-Gazel,Barh-El-Gazel Ouest,2016-02-01,53.29963970184326,141192.1806640625,0.0,0.0,141192.1806640625,53.29963970184326,0.0,141192.1806640625,0.0,0,53.29963970184326,0.0,0,0.0,0,141245.48030376434,141245.48030376434,141245.48030376434,141245.48030376434,141245.48030376434,141245.48030376434,,,
1822,Barh-El-Gazel,Barh-El-Gazel Sud,2016-02-01,0.0,137525.81973457336,0.0,105.42388916015625,137420.3958454132,105.42388916015625,0.0,137420.3958454132,0.0,0,0.0,0.0,0,0.0,0,137525.81973457336,137525.81973457336,137525.81973457336,137525.81973457336,137525.81973457336,137525.81973457336,,,
1823,Batha,Batha Est,2016-02-01,3452.4478816986084,234196.6303100586,0.0,235406.84075927734,2216.6810913085938,48363.22522544861,189241.41333007812,44.43963623046875,0.0,0,25.55634117126465,0.0,0,0.0,0,237649.0781917572,237649.0781917572,237649.0781917572,237649.0781917572,237649.0781917572,237649.0781917572,,,
1824,Batha,Batha Ouest,2016-02-01,32487.495277404785,217526.99992370605,0.0,33105.60496520996,216834.625,33100.40860748291,94190.77409362793,122723.3125,0.0,0,74.2652359008789,0.0,0,0.0,0,250014.49520111084,250014.49520111084,250014.49520111084,250014.49520111084,250014.49520111084,250014.49520111084,,,
1825,Batha,Fitri,2016-02-01,279.17694091796875,139675.03125,0.0,139954.20819091797,0.0,0.0,139954.20819091797,0.0,0.0,0,0.0,0.0,0,0.0,0,139954.20819091797,139954.20819091797,139954.20819091797,139954.20819091797,139954.20819091797,139954.20819091797,,,
1826,Borkou,Borkou,2016-02-01,125009.57869338989,0.0,0.0,118.16853713989258,0.0,125009.57869338989,0.0,0.0,0.0,0,124891.41015625,0.0,0,0.0,0,125009.57869338989,125009.57869338989,125009.57869338989,125009.57869338989,125009.57869338989,125009.57869338989,,,
1827,Borkou,Borkou Yala,2016-02-01,48491.853515625,0.0,0.0,0.0,0.0,48491.853515625,0.0,0.0,0.0,0,48491.853515625,0.0,0,0.0,0,48491.853515625,48491.853515625,48491.853515625,48491.853515625,48491.853515625,48491.853515625,,,
1828,Chari-Baguirmi,Baguirmi,2016-02-01,262677.70864868164,0.0,0.0,0.0,0.0,262677.70864868164,0.0,0.0,0.0,0,262677.70864868164,0.0,0,0.0,0,262677.70864868164,262677.70864868164,262677.70864868164,262677.70864868164,262677.70864868164,262677.70864868164,,,
1829,Chari-Baguirmi,Chari,2016-02-01,220951.94518852234,0.0,0.0,0.0,0.0,220951.94518852234,0.0,0.0,0.0,0,220951.94518852234,0.0,0,0.0,0,220951.94518852234,220951.94518852234,220951.94518852234,220951.94518852234,220951.94518852234,220951.94518852234,,,
1830,Chari-Baguirmi,Loug-Chari,2016-02-01,244020.02033996582,0.0,0.0,539.6340942382812,0.0,243480.38624572754,539.6340942382812,0.0,0.0,0,243480.38624572754,0.0,0,0.0,0,244020.02033996582,244020.02033996582,244020.02033996582,244020.02033996582,244020.02033996582,244020.02033996582,,,
1831,Ennedi Est,Am-Djarass,2016-02-01,149259.787109375,0.0,0.0,0.0,0.0,149259.787109375,0.0,0.0,0.0,0,149259.787109375,0.0,0,0.0,0,149259.787109375,149259.787109375,149259.787109375,149259.787109375,149259.787109375,149259.787109375,,,
1832,Ennedi Est,Wadi Hawar,2016-02-01,73414.21875,356.310791015625,0.0,0.0,356.310791015625,73414.21875,0.0,356.310791015625,0.0,0,73414.21875,0.0,0,0.0,0,73770.52954101562,73770.52954101562,73770.52954101562,73770.52954101562,73770.52954101562,73770.52954101562,,,
1833,Ennedi Ouest,Fada,2016-02-01,48742.52001953125,0.0,0.0,0.0,0.0,48742.52001953125,0.0,0.0,0.0,0,48742.52001953125,0.0,0,0.0,0,48742.52001953125,48742.52001953125,48742.52001953125,48742.52001953125,48742.52001953125,48742.52001953125,,,
1834,Ennedi Ouest,Mourtcha,2016-02-01,39836.22150230408,12.25386118888855,0.0,32.19131088256836,2.976170301437378,39836.22150230408,9.277690887451172,2.976170301437378,0.0,0,39813.30788230896,0.0,0,0.0,0,39848.475363492966,39848.475363492966,39848.475363492966,39848.475363492966,39848.475363492966,39848.475363492966,,,
1835,Guéra,Abtouyour,2016-02-01,219003.95125961304,28.106510162353516,0.0,219032.0577697754,0.0,0.0,219032.0577697754,0.0,0.0,0,0.0,0.0,0,0.0,0,219032.0577697754,219032.0577697754,219032.0577697754,219032.0577697754,219032.0577697754,219032.0577697754,,,
