date,ADMIN0,ADMIN1,ADMIN2,CS_1,CS_2,CS_3,CS_4,CS_5,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,perc_CS_3p,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,perc_ML1_3p,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,perc_ML2_3p,perc_CS_4p,perc_CS_2m,perc_ML1_4p,perc_ML1_2m,perc_ML2_4p,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p,pop_CS,pop_ML1,pop_ML2
2017-01-01,somalia,Hiraan,Belet weyne,148185.0,44691.0,42339.0,0.0,0.0,119959.0,28226.0,77621.0,9409.0,0.0,0.0,0.0,0.0,0.0,0.0,62.99980868567056,19.00006377144315,18.000127542886297,0.0,0.0,18.000127542886297,50.9997236570797,12.000085028590863,33.000021257147715,4.000170057181728,0.0,37.00019131432944,,,,,,,0.0,81.99987245711371,4.000170057181728,62.99980868567056,,,,19.000063771443145,235215.0,235215.0,0.0
2017-01-01,somalia,Hiraan,Bulo burto,84353.0,27657.0,26274.0,0.0,0.0,76056.0,15211.0,38719.0,6914.0,0.0,0.0,0.0,0.0,0.0,0.0,60.99982644412947,20.000144629892105,19.00002892597842,0.0,0.0,19.00002892597842,55.555880204528854,11.111029948867786,28.282688093498905,5.050401753104456,0.0,33.33308984660336,,,,,,,0.0,80.99997107402159,5.050401753104456,66.66691015339664,,,,14.333060920624938,138284.0,136900.0,0.0
2017-01-01,somalia,Hiraan,Jalalaqsi,91257.0,35325.0,20606.0,0.0,0.0,83898.0,17663.0,39741.0,4416.0,0.0,0.0,0.0,0.0,0.0,0.0,62.000298937413376,23.999918471614535,13.99978259097209,0.0,0.0,13.99978259097209,57.57559121042013,12.12135769088239,27.27254011172264,3.030510986974842,0.0,30.303051098697487,,,,,,,0.0,86.00021740902791,3.030510986974842,69.69694890130252,,,,16.3032685077254,147188.0,145718.0,0.0
2017-01-01,somalia,Juba Dhexe,Bu'aale,76290.0,26157.0,6539.0,0.0,0.0,68661.0,20707.0,19617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.9998164901914,24.00033031765548,5.999853192153121,0.0,0.0,5.999853192153121,63.00041290085792,18.999862366380697,17.999724732761386,0.0,0.0,17.999724732761386,,,,,,,0.0,94.00014680784689,0.0,82.0002752672386,,,,11.999871540608265,108986.0,108985.0,0.0
2017-01-01,somalia,Juba Dhexe,Jilib,113632.0,45453.0,13986.0,0.0,0.0,103143.0,36712.0,34964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.65629134863727,26.262632098965167,8.08107655239757,0.0,0.0,8.08107655239757,58.99987987575721,21.000005720202036,20.00011440404075,0.0,0.0,20.00011440404075,,,,,,,0.0,91.91892344760242,0.0,79.99988559595926,,,,11.91903785164318,173071.0,174819.0,0.0
2017-01-01,somalia,Juba Dhexe,Saakow,56172.0,17406.0,5538.0,0.0,0.0,47470.0,15823.0,15032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.99954497193993,22.000606704080088,6.999848323979979,0.0,0.0,6.999848323979979,60.6064474944143,20.201723587615703,19.191828917969996,0.0,0.0,19.191828917969996,,,,,,,0.0,93.00015167602002,0.0,80.80817108203,,,,12.191980593990017,79116.0,78325.0,0.0
2017-01-01,somalia,Juba Hoose,Afmadow,120740.0,41396.0,10349.0,0.0,0.0,110390.0,39672.0,22423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.00028988027944,23.999768095776446,5.9999420239441115,0.0,0.0,5.9999420239441115,63.999768095776446,23.0002608922515,12.999971011972056,0.0,0.0,12.999971011972056,,,,,,,0.0,94.00005797605588,0.0,87.00002898802795,,,,7.000028988027944,172485.0,172485.0,0.0
2017-01-01,somalia,Juba Hoose,Badhaadhe,38201.0,14606.0,3371.0,0.0,0.0,32583.0,13483.0,10112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.99992879775002,25.999501584250062,6.000569617999929,0.0,0.0,6.000569617999929,57.99957278650005,24.000498415749938,17.99992879775001,0.0,0.0,17.99992879775001,,,,,,,0.0,93.99943038200007,0.0,82.00007120224998,,,,11.99935917975008,56178.0,56178.0,0.0
2017-01-01,somalia,Juba Hoose,Jamaame,61684.0,21540.0,14687.0,0.0,0.0,55809.0,14687.0,27415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0000714934992,21.999571039004813,15.000357467495991,0.0,0.0,15.000357467495991,56.99972423936024,15.000357467495991,27.99991829314377,0.0,0.0,27.99991829314377,,,,,,,0.0,84.999642532504,0.0,72.00008170685622,,,,12.99956082564778,97911.0,97911.0,0.0
2017-01-01,somalia,Juba Hoose,Kismaayo,110658.0,50447.0,1627.0,0.0,0.0,107404.0,40683.0,14646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.00014748174912,31.000049160583043,0.9998033576678219,0.0,0.0,0.9998033576678219,66.00013519077261,24.99984637412203,9.000018435105357,0.0,0.0,9.000018435105357,,,,,,,0.0,99.00019664233218,0.0,90.99998156489464,,,,8.000215077437534,162732.0,162733.0,0.0
2017-01-01,somalia,Mudug,Gaalkacyo,58288.0,46288.0,68574.0,0.0,0.0,13715.0,58288.0,97719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.66329771874098,26.732890557320243,39.60381172393878,0.0,0.0,39.60381172393878,8.080861644336032,34.34322008932254,57.57591826634143,0.0,0.0,57.57591826634143,,,,,,,0.0,60.39618827606121,0.0,42.42408173365857,,,,17.97210654240265,173150.0,169722.0,0.0
2017-01-01,somalia,Mudug,Galdogob,53329.0,12735.0,12735.0,0.0,0.0,43777.0,8755.0,27062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.6772547874973,16.161372606251348,16.161372606251348,0.0,0.0,16.161372606251348,55.00037691283263,10.999572832123024,34.00005025504435,0.0,0.0,34.00005025504435,,,,,,,0.0,83.83862739374865,0.0,65.99994974495566,,,,17.838677648793002,78799.0,79594.0,0.0
2017-01-01,somalia,Mudug,Hobyo,74894.0,16131.0,24197.0,0.0,0.0,56459.0,12674.0,43784.0,2304.0,0.0,0.0,0.0,0.0,0.0,0.0,64.99973963305618,13.999930568814984,21.00032979812883,0.0,0.0,21.00032979812883,49.00061620711502,10.999730951823018,38.0000173579469,1.9996354831150573,0.0,39.99965284106196,,,,,,,0.0,78.99967020187117,1.9996354831150573,60.00034715893804,,,,18.999323042933128,115222.0,115221.0,0.0
2017-01-01,somalia,Mudug,Jariiban,53229.0,13921.0,14740.0,0.0,0.0,40945.0,9827.0,30299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0006105751618,16.99963365490292,17.99975576993528,0.0,0.0,17.99975576993528,50.50511280235843,12.121473769905391,37.37341342773618,0.0,0.0,37.37341342773618,,,,,,,0.0,82.00024423006472,0.0,62.62658657226382,,,,19.3736576578009,81890.0,81071.0,0.0
2017-01-01,somalia,Mudug,Xarardheere,36892.0,6755.0,8314.0,0.0,0.0,36373.0,3637.0,10912.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,70.99940339870288,13.000134716421933,16.000461884875193,0.0,0.0,16.000461884875193,70.000577356094,6.999480379515406,21.00036565885953,1.9995766055310713,0.0,22.9999422643906,,,,,,,0.0,83.9995381151248,1.9995766055310713,77.00005773560939,,,,6.999480379515408,51961.0,51961.0,0.0
2017-01-01,somalia,Nugaal,Burtinle,40927.0,18839.0,5197.0,0.0,0.0,32482.0,14941.0,18190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.00047719471083,28.999584378800243,7.999938426488924,0.0,0.0,7.999938426488924,49.505433374483715,22.771402008748268,27.72316461676802,0.0,0.0,27.72316461676802,,,,,,,0.0,92.00006157351108,0.0,72.27683538323198,,,,19.723226190279096,64963.0,65613.0,0.0
2017-01-01,somalia,Nugaal,Eyl,46999.0,17017.0,15396.0,1621.0,0.0,36465.0,16207.0,22689.0,5672.0,0.0,0.0,0.0,0.0,0.0,0.0,57.99982723088125,21.000086384559378,18.99966680241383,2.000419582145546,0.0,21.000086384559378,45.000185109770094,20.000493626053583,27.99970382436785,6.999617439808473,0.0,34.999321264176324,,,,,,,2.000419582145546,78.99991361544062,6.999617439808473,65.00067873582368,,,,13.999234879616946,81033.0,81033.0,0.0
2017-01-01,somalia,Nugaal,Garoowe,152955.0,49340.0,39472.0,7401.0,0.0,130752.0,51807.0,44406.0,19736.0,0.0,0.0,0.0,0.0,0.0,0.0,61.38629358505106,19.801900725614846,15.841520580491878,2.970285108842227,0.0,18.811805689334104,53.000190514023046,20.999914876713106,17.999927037182662,7.999967572081183,0.0,25.999894609263848,,,,,,,2.970285108842227,81.18819431066589,7.999967572081183,74.00010539073617,,,,7.1880889199297435,249168.0,246701.0,0.0
