date,ADMIN0,ADMIN1,CS_1,CS_2,CS_3,CS_4,CS_5,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,perc_CS_3p,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,perc_ML1_3p,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,perc_ML2_3p,perc_CS_4p,perc_CS_2m,perc_ML1_4p,perc_ML1_2m,perc_ML2_4p,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p,pop_CS,pop_ML1,pop_ML2
2019-01-01,somalia,Bari,369291.0,275995.0,79323.0,4748.0,0.0,346406.0,264104.0,114749.0,4748.0,0.0,0.0,0.0,0.0,0.0,0.0,50.63240635244469,37.84086531012933,10.875743977229257,0.6509843601967212,0.0,11.526728337425979,47.45242168910709,36.17828322194171,15.718890366804702,0.6504047221465,0.0,16.3692950889512,,,,,,,0.6509843601967212,88.47327166257402,0.6504047221465,83.63070491104881,,,,4.842566751525222,729357.0,730007.0,0.0
2019-08-01,somalia,Bari,477020.0,209558.0,36113.0,8162.0,0.0,407580.0,236670.0,69636.0,15622.0,0.0,0.0,0.0,0.0,0.0,0.0,65.26893917107817,28.673071055328496,4.941212528374379,1.1167772452189428,0.0,6.057989773593322,55.87053192014344,32.442413242897956,9.545611562861545,2.1414432740970626,0.0,11.687054836958607,,,,,,,1.1167772452189428,93.94201022640668,2.1414432740970626,88.31294516304139,,,,5.629065063365285,730853.0,729508.0,0.0
2020-01-01,somalia,Bari,465398.0,172535.0,60792.0,13070.0,0.0,442047.0,181875.0,69982.0,17590.0,0.0,0.0,0.0,0.0,0.0,0.0,65.3837130072563,24.23942286753911,8.540661285903948,1.8362028393006415,0.0,10.376864125204587,62.129406572648534,25.562408115880103,9.835922720360255,2.4722625911110985,0.0,12.308185311471355,,,,,,,1.8362028393006415,89.62313587479541,2.4722625911110985,87.69181468852865,,,,1.9313211862667679,711795.0,711494.0,0.0
2020-09-01,somalia,Bari,432910.0,168810.0,79406.0,31808.0,0.0,358447.0,193312.0,127812.0,33365.0,0.0,0.0,0.0,0.0,0.0,0.0,60.722310901149335,23.678208642034186,11.137917394878068,4.461563061938413,0.0,15.599480456816481,50.277584523716015,27.114916345927263,17.92755590964687,4.679943220709854,0.0,22.60749913035672,,,,,,,4.461563061938413,84.40051954318352,4.679943220709854,77.39250086964327,,,,7.00801867354024,712934.0,712936.0,0.0
2017-01-01,somalia,Bay,441051.0,148907.0,202225.0,0.0,0.0,302288.0,184996.0,152521.0,152379.0,0.0,0.0,0.0,0.0,0.0,0.0,55.675393185665435,18.79704563213298,25.527561182201588,0.0,0.0,25.527561182201588,38.158811589226744,23.3526554436848,19.253229047796978,19.23530391929148,0.0,38.48853296708846,,,,,,,0.0,74.47243881779842,19.23530391929148,61.51146703291155,,,,12.960971784886873,792183.0,792184.0,0.0
2017-07-01,somalia,Bay,383370.0,99711.0,176312.0,127883.0,0.0,424326.0,263097.0,100260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.69575599916674,12.665316864733589,22.39519558579202,16.243731550307643,0.0,38.63892713609967,53.87014827030671,33.40138101241235,12.728470717280938,0.0,0.0,12.728470717280938,,,,,,,16.243731550307643,61.36107286390033,0.0,87.27152928271906,,,,-25.91045641881873,787276.0,787683.0,0.0
2018-01-01,somalia,Bay,564785.0,162556.0,63799.0,0.0,0.0,443023.0,144625.0,202563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.38875546679475,20.547058674823674,8.064185858381576,0.0,0.0,8.064185858381576,56.06388673404952,18.30207374992249,25.634039516027997,0.0,0.0,25.634039516027997,,,,,,,0.0,91.93581414161842,0.0,74.365960483972,,,,17.56985365764642,791140.0,790211.0,0.0
2018-07-01,somalia,Bay,401482.0,246497.0,136823.0,7380.0,0.0,422451.0,261165.0,101186.0,7380.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6805254348117,31.1162081440881,17.27166232002242,0.9316041010777827,0.0,18.2032664211002,53.32751817132932,32.967802853384704,12.773074874208199,0.9316041010777827,0.0,13.704678975285983,,,,,,,0.9316041010777827,81.79673357889979,0.9316041010777827,86.29532102471403,,,,-4.498587445814216,792182.0,792182.0,0.0
2019-01-01,somalia,Bay,492314.0,183944.0,102425.0,13499.0,0.0,456316.0,145308.0,176201.0,13499.0,0.0,0.0,0.0,0.0,0.0,0.0,62.146577427914295,23.21991663531865,12.92947832695012,1.7040276098169362,0.0,14.633505936767055,57.66487557561757,18.362642861836616,22.26660634582042,1.7058752167253868,0.0,23.97248156254581,,,,,,,1.7040276098169362,85.36649406323295,1.7058752167253868,76.02751843745419,,,,9.338975625778755,792182.0,791324.0,0.0
2019-08-01,somalia,Bay,469787.0,160556.0,133370.0,27188.0,0.0,305508.0,215256.0,195967.0,68978.0,0.0,0.0,0.0,0.0,0.0,0.0,59.398963966412985,20.30039157871845,16.86304607024141,3.437598384627153,0.0,20.30064445486856,38.88309794084069,27.396402484889443,24.941422333204788,8.779077241065076,0.0,33.720499574269866,,,,,,,3.437598384627153,79.69935554513144,8.779077241065076,66.27950042573013,,,,13.419855119401305,790901.0,785709.0,0.0
2020-01-01,somalia,Bay,580836.0,176180.0,74743.0,16856.0,0.0,569558.0,156536.0,95357.0,27163.0,0.0,0.0,0.0,0.0,0.0,0.0,68.44517242801506,20.760886856819642,8.807645398679025,1.9862953164862747,0.0,10.793940715165299,67.11626251746966,18.44607795770515,11.236793170982331,3.2008663538428546,0.0,14.437659524825186,,,,,,,1.9862953164862747,89.20605928483471,3.2008663538428546,85.5623404751748,,,,3.6437188096598874,848615.0,848614.0,0.0
2020-09-01,somalia,Bay,551877.0,181385.0,90839.0,22500.0,0.0,405583.0,241029.0,163948.0,36039.0,0.0,0.0,0.0,0.0,0.0,0.0,65.18737870614373,21.425086906346674,10.729847944899664,2.657686442609919,0.0,13.387534387509584,47.90733275139706,28.47026750563136,19.365484721810443,4.256915021161141,0.0,23.622399742971584,,,,,,,2.657686442609919,86.61246561249042,4.256915021161141,76.3776002570284,,,,10.234865355462,846601.0,846599.0,0.0
2017-01-01,somalia,Galgaduud,419434.0,92347.0,56634.0,0.0,0.0,349304.0,102934.0,110293.0,6067.0,0.0,0.0,0.0,0.0,0.0,0.0,73.79010054273726,16.246404475603214,9.963494981659526,0.0,0.0,9.963494981659526,61.43250591806514,18.103123823861498,19.39735982187767,1.0670104361956954,0.0,20.464370258073366,,,,,,,0.0,90.03650501834048,1.0670104361956954,79.53562974192664,,,,10.50087527641384,568415.0,568598.0,0.0
2017-07-01,somalia,Galgaduud,274663.0,92367.0,137096.0,65145.0,0.0,283665.0,202824.0,80114.0,1341.0,0.0,0.0,0.0,0.0,0.0,0.0,48.24819813410485,16.22548838778016,24.082730369191474,11.443583108923518,0.0,35.52631347811499,49.94594537489612,35.71197160283408,14.1059681940473,0.23611482822250082,0.0,14.342083022269803,,,,,,,11.443583108923518,64.47368652188501,0.23611482822250082,85.6579169777302,,,,-21.18423045584519,569271.0,567944.0,0.0
