,date,admin1Name,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_CS,pop_ML1,pop_ML2
135,2011-04-01,Lower Shabelle,1202219,1206972,0.0,1206972.0,0.0,0.0,0.0,0.0,113482.0,1093490.0,0.0,0.0,0.0,0.0,1206972.0,0.0,0.0,1206972.0,1206972.0,1206972.0
136,2011-04-01,Middle Juba,362921,364356,0.0,364356.0,0.0,0.0,0.0,0.0,0.0,364356.0,0.0,0.0,0.0,0.0,79429.0,284927.0,0.0,364356.0,364356.0,364356.0
137,2011-04-01,Middle Shabelle,516035,518074,0.0,0.0,392905.0,125169.0,0.0,0.0,0.0,0.0,518074.0,0.0,0.0,0.0,0.0,518074.0,0.0,518074.0,518074.0,518074.0
138,2011-04-01,Mudug,717862,720698,0.0,0.0,0.0,720698.0,0.0,0.0,0.0,470642.0,250056.0,0.0,0.0,0.0,470642.0,250056.0,0.0,720698.0,720698.0,720698.0
139,2011-04-01,Nugaal,392697,394250,0.0,247678.0,0.0,146572.0,0.0,0.0,0.0,312898.0,81352.0,0.0,0.0,0.0,394250.0,0.0,0.0,394250.0,394250.0,394250.0
140,2011-04-01,Sanaag,544123,546275,0.0,306475.0,239800.0,0.0,0.0,0.0,0.0,546275.0,0.0,0.0,0.0,0.0,546275.0,0.0,0.0,546275.0,546275.0,546275.0
141,2011-04-01,Sool,327427,328719,0.0,328719.0,0.0,0.0,0.0,0.0,0.0,328719.0,0.0,0.0,0.0,0.0,328719.0,0.0,0.0,328719.0,328719.0,328719.0
142,2011-04-01,Togdheer,721363,724216,0.0,724216.0,0.0,0.0,0.0,0.0,76204.0,648012.0,0.0,0.0,0.0,76204.0,648012.0,0.0,0.0,724216.0,724216.0,724216.0
143,2011-04-01,Woqooyi Galbeed,1242003,1246916,0.0,1246916.0,0.0,0.0,0.0,0.0,1246916.0,0.0,0.0,0.0,0.0,1246916.0,0.0,0.0,0.0,1246916.0,1246916.0,1246916.0
144,2011-07-01,Awdal,673264,675926,0.0,675926.0,0.0,0.0,0.0,0.0,675926.0,0.0,0.0,0.0,0.0,675926.0,0.0,0.0,0.0,675926.0,675926.0,675926.0
145,2011-07-01,Bakool,367227,368676,0.0,0.0,0.0,368676.0,0.0,0.0,0.0,0.0,97162.0,0.0,0.0,0.0,97162.0,0.0,0.0,368676.0,97162.0,97162.0
146,2011-07-01,Banadir,1650228,1656757,0.0,0.0,0.0,1656757.0,0.0,,,,,,,,,,,1656757.0,,
147,2011-07-01,Bari,730147,733033,0.0,0.0,733033.0,0.0,0.0,0.0,0.0,733033.0,0.0,0.0,0.0,0.0,733033.0,0.0,0.0,733033.0,733033.0,733033.0
148,2011-07-01,Bay,792182,795314,0.0,0.0,0.0,795314.0,0.0,,,,,,,,,,,795314.0,,
149,2011-07-01,Galgaduud,569434,571684,0.0,0.0,0.0,571684.0,0.0,0.0,0.0,0.0,571684.0,0.0,0.0,0.0,0.0,571684.0,0.0,571684.0,571684.0,571684.0
150,2011-07-01,Gedo,508403,510411,0.0,0.0,0.0,510411.0,0.0,0.0,0.0,0.0,111343.0,0.0,0.0,0.0,111343.0,0.0,0.0,510411.0,111343.0,111343.0
151,2011-07-01,Hiraan,520686,522745,0.0,0.0,0.0,522745.0,0.0,0.0,0.0,0.0,374974.0,0.0,0.0,0.0,0.0,374974.0,0.0,522745.0,374974.0,374974.0
152,2011-07-01,Lower Juba,489307,491241,0.0,0.0,0.0,491241.0,0.0,0.0,0.0,56400.0,173167.0,0.0,0.0,56400.0,173167.0,0.0,0.0,491241.0,229567.0,229567.0
153,2011-07-01,Lower Shabelle,1202219,1206972,0.0,0.0,0.0,933522.0,0.0,,,,,,,,,,,933522.0,,
154,2011-07-01,Middle Juba,362921,364356,0.0,0.0,0.0,364356.0,0.0,,,,,,,,,,,364356.0,,
155,2011-07-01,Middle Shabelle,516035,518074,0.0,0.0,0.0,518074.0,0.0,0.0,0.0,0.0,37930.0,0.0,0.0,0.0,0.0,37930.0,0.0,518074.0,37930.0,37930.0
156,2011-07-01,Mudug,717862,720698,0.0,0.0,0.0,720698.0,0.0,0.0,0.0,0.0,720698.0,0.0,0.0,0.0,0.0,720698.0,0.0,720698.0,720698.0,720698.0
157,2011-07-01,Nugaal,392697,394250,0.0,0.0,247678.0,146572.0,0.0,0.0,0.0,247678.0,146572.0,0.0,0.0,0.0,247678.0,146572.0,0.0,394250.0,394250.0,394250.0
158,2011-07-01,Sanaag,544123,546275,0.0,0.0,546275.0,0.0,0.0,0.0,0.0,546275.0,0.0,0.0,0.0,0.0,546275.0,0.0,0.0,546275.0,546275.0,546275.0
159,2011-07-01,Sool,327427,328719,0.0,0.0,328719.0,0.0,0.0,0.0,0.0,328719.0,0.0,0.0,0.0,0.0,328719.0,0.0,0.0,328719.0,328719.0,328719.0
160,2011-07-01,Togdheer,721363,724216,0.0,76204.0,648012.0,0.0,0.0,0.0,76204.0,648012.0,0.0,0.0,0.0,76204.0,648012.0,0.0,0.0,724216.0,724216.0,724216.0
161,2011-07-01,Woqooyi Galbeed,1242003,1246916,0.0,1246916.0,0.0,0.0,0.0,0.0,1246916.0,0.0,0.0,0.0,0.0,1246916.0,0.0,0.0,0.0,1246916.0,1246916.0,1246916.0
162,2011-10-01,Awdal,673264,675926,0.0,675926.0,0.0,0.0,0.0,0.0,675926.0,0.0,0.0,0.0,0.0,675926.0,0.0,0.0,0.0,675926.0,675926.0,675926.0
163,2011-10-01,Bakool,367227,368676,0.0,0.0,0.0,280460.0,0.0,0.0,0.0,0.0,280460.0,0.0,0.0,0.0,59362.0,309314.0,0.0,280460.0,280460.0,368676.0
164,2011-10-01,Banadir,1650228,1656757,0.0,0.0,0.0,1656757.0,0.0,0.0,0.0,0.0,1656757.0,0.0,0.0,0.0,0.0,1656757.0,0.0,1656757.0,1656757.0,1656757.0
165,2011-10-01,Bari,730147,733033,0.0,0.0,733033.0,0.0,0.0,0.0,0.0,733033.0,0.0,0.0,0.0,0.0,733033.0,0.0,0.0,733033.0,733033.0,733033.0
166,2011-10-01,Bay,792182,795314,0.0,0.0,104785.0,197978.0,0.0,0.0,0.0,104785.0,373602.0,0.0,0.0,0.0,0.0,795314.0,0.0,302763.0,478387.0,795314.0
167,2011-10-01,Galgaduud,569434,571684,0.0,0.0,461380.0,110304.0,0.0,0.0,0.0,461380.0,110304.0,0.0,0.0,0.0,461380.0,110304.0,0.0,571684.0,571684.0,571684.0
168,2011-10-01,Gedo,508403,510411,0.0,0.0,399068.0,111343.0,0.0,0.0,0.0,399068.0,111343.0,0.0,0.0,0.0,399068.0,111343.0,0.0,510411.0,510411.0,510411.0
169,2011-10-01,Hiraan,520686,522745,0.0,0.0,0.0,522745.0,0.0,0.0,0.0,0.0,522745.0,0.0,0.0,0.0,522745.0,0.0,0.0,522745.0,522745.0,522745.0
170,2011-10-01,Lower Juba,489307,491241,0.0,0.0,163376.0,327865.0,0.0,0.0,0.0,163376.0,327865.0,0.0,0.0,163376.0,0.0,327865.0,0.0,491241.0,491241.0,491241.0
171,2011-10-01,Lower Shabelle,1202219,1206972,0.0,0.0,0.0,933522.0,0.0,0.0,0.0,0.0,1007887.0,0.0,0.0,0.0,312567.0,894405.0,0.0,933522.0,1007887.0,1206972.0
172,2011-10-01,Middle Juba,362921,364356,0.0,0.0,79429.0,284927.0,0.0,0.0,0.0,79429.0,284927.0,0.0,0.0,79429.0,0.0,284927.0,0.0,364356.0,364356.0,364356.0
173,2011-10-01,Middle Shabelle,516035,518074,0.0,0.0,0.0,518074.0,0.0,0.0,0.0,0.0,518074.0,0.0,0.0,0.0,0.0,518074.0,0.0,518074.0,518074.0,518074.0
174,2011-10-01,Mudug,717862,720698,0.0,0.0,668532.0,52166.0,0.0,0.0,0.0,668532.0,52166.0,0.0,0.0,470642.0,197890.0,52166.0,0.0,720698.0,720698.0,720698.0
175,2011-10-01,Nugaal,392697,394250,0.0,0.0,394250.0,0.0,0.0,0.0,0.0,394250.0,0.0,0.0,0.0,65220.0,329030.0,0.0,0.0,394250.0,394250.0,394250.0
176,2011-10-01,Sanaag,544123,546275,0.0,0.0,546275.0,0.0,0.0,0.0,0.0,546275.0,0.0,0.0,0.0,0.0,546275.0,0.0,0.0,546275.0,546275.0,546275.0
177,2011-10-01,Sool,327427,328719,0.0,0.0,328719.0,0.0,0.0,0.0,0.0,328719.0,0.0,0.0,0.0,157056.0,171663.0,0.0,0.0,328719.0,328719.0,328719.0
178,2011-10-01,Togdheer,721363,724216,0.0,76204.0,648012.0,0.0,0.0,0.0,76204.0,648012.0,0.0,0.0,0.0,724216.0,0.0,0.0,0.0,724216.0,724216.0,724216.0
179,2011-10-01,Woqooyi Galbeed,1242003,1246916,0.0,1246916.0,0.0,0.0,0.0,0.0,1246916.0,0.0,0.0,0.0,0.0,1246916.0,0.0,0.0,0.0,1246916.0,1246916.0,1246916.0
180,2012-01-01,Awdal,673264,694452,0.0,694452.0,0.0,0.0,0.0,0.0,694452.0,0.0,0.0,0.0,0.0,694452.0,0.0,0.0,0.0,694452.0,694452.0,694452.0
181,2012-01-01,Bakool,367227,378782,0.0,0.0,378782.0,0.0,0.0,0.0,0.0,378782.0,0.0,0.0,0.0,0.0,378782.0,0.0,0.0,378782.0,378782.0,378782.0
182,2012-01-01,Banadir,1650228,1702165,0.0,1702165.0,0.0,0.0,0.0,0.0,1702165.0,0.0,0.0,0.0,0.0,1702165.0,0.0,0.0,0.0,1702165.0,1702165.0,1702165.0
183,2012-01-01,Bari,730147,753124,0.0,648875.0,104249.0,0.0,0.0,0.0,648875.0,104249.0,0.0,0.0,0.0,648875.0,104249.0,0.0,0.0,753124.0,753124.0,753124.0
184,2012-01-01,Bay,792182,817112,0.0,288094.0,529018.0,0.0,0.0,0.0,288094.0,529018.0,0.0,0.0,0.0,0.0,817112.0,0.0,0.0,817112.0,817112.0,817112.0
185,2012-01-01,Galgaduud,569434,587352,0.0,238833.0,348519.0,0.0,0.0,0.0,238833.0,348519.0,0.0,0.0,0.0,238833.0,348519.0,0.0,0.0,587352.0,587352.0,587352.0
186,2012-01-01,Gedo,508403,524400,0.0,410005.0,114395.0,0.0,0.0,0.0,410005.0,114395.0,0.0,0.0,0.0,410005.0,114395.0,0.0,0.0,524400.0,524400.0,524400.0
187,2012-01-01,Hiraan,520686,537072,0.0,242616.0,142635.0,151821.0,0.0,0.0,242616.0,142635.0,151821.0,0.0,0.0,242616.0,142635.0,151821.0,0.0,537072.0,537072.0,537072.0
188,2012-01-01,Lower Juba,489307,504705,0.0,345767.0,100992.0,57946.0,0.0,0.0,345767.0,100992.0,57946.0,0.0,0.0,345767.0,100992.0,57946.0,0.0,504705.0,504705.0,504705.0
189,2012-01-01,Lower Shabelle,1202219,1240053,0.0,1240053.0,0.0,0.0,0.0,0.0,1240053.0,0.0,0.0,0.0,0.0,362758.0,877295.0,0.0,0.0,1240053.0,1240053.0,1240053.0
190,2012-01-01,Middle Juba,362921,374343,0.0,81606.0,0.0,292737.0,0.0,0.0,81606.0,0.0,292737.0,0.0,0.0,81606.0,0.0,292737.0,0.0,374343.0,374343.0,374343.0
191,2012-01-01,Middle Shabelle,516035,532274,0.0,184733.0,218941.0,128600.0,0.0,0.0,184733.0,218941.0,128600.0,0.0,0.0,184733.0,218941.0,128600.0,0.0,532274.0,532274.0,532274.0
192,2012-01-01,Mudug,717862,740454,0.0,568010.0,172444.0,0.0,0.0,0.0,568010.0,172444.0,0.0,0.0,0.0,568010.0,172444.0,0.0,0.0,740454.0,740454.0,740454.0
193,2012-01-01,Nugaal,392697,405055,0.0,67007.0,338048.0,0.0,0.0,0.0,67007.0,338048.0,0.0,0.0,0.0,67007.0,338048.0,0.0,0.0,405055.0,405055.0,405055.0
194,2012-01-01,Sanaag,544123,561246,0.0,349467.0,211779.0,0.0,0.0,0.0,349467.0,211779.0,0.0,0.0,0.0,349467.0,211779.0,0.0,0.0,561246.0,561246.0,561246.0
195,2012-01-01,Sool,327427,337730,0.0,0.0,337730.0,0.0,0.0,0.0,0.0,337730.0,0.0,0.0,0.0,0.0,337730.0,0.0,0.0,337730.0,337730.0,337730.0
196,2012-01-01,Togdheer,721363,744064,0.0,744064.0,0.0,0.0,0.0,0.0,744064.0,0.0,0.0,0.0,0.0,744064.0,0.0,0.0,0.0,744064.0,744064.0,744064.0
197,2012-01-01,Woqooyi Galbeed,1242003,1281090,0.0,1281090.0,0.0,0.0,0.0,0.0,1281090.0,0.0,0.0,0.0,0.0,1281090.0,0.0,0.0,0.0,1281090.0,1281090.0,1281090.0
198,2012-04-01,Awdal,673264,694452,0.0,511088.0,183364.0,0.0,0.0,0.0,511088.0,183364.0,0.0,0.0,0.0,694452.0,0.0,0.0,0.0,694452.0,694452.0,694452.0
199,2012-04-01,Bakool,367227,378782,0.0,60989.0,317793.0,0.0,0.0,0.0,60989.0,317793.0,0.0,0.0,0.0,378782.0,0.0,0.0,0.0,378782.0,378782.0,378782.0
200,2012-04-01,Banadir,1650228,1702165,0.0,0.0,1702165.0,0.0,0.0,0.0,0.0,1702165.0,0.0,0.0,0.0,0.0,1702165.0,0.0,0.0,1702165.0,1702165.0,1702165.0
201,2012-04-01,Bari,730147,753124,0.0,753124.0,0.0,0.0,0.0,0.0,753124.0,0.0,0.0,0.0,0.0,753124.0,0.0,0.0,0.0,753124.0,753124.0,753124.0
202,2012-04-01,Bay,792182,817112,0.0,0.0,817112.0,0.0,0.0,0.0,0.0,817112.0,0.0,0.0,0.0,817112.0,0.0,0.0,0.0,817112.0,817112.0,817112.0
203,2012-04-01,Galgaduud,569434,587352,0.0,474025.0,113327.0,0.0,0.0,0.0,474025.0,113327.0,0.0,0.0,0.0,587352.0,0.0,0.0,0.0,587352.0,587352.0,587352.0
204,2012-04-01,Gedo,508403,524400,0.0,524400.0,0.0,0.0,0.0,0.0,524400.0,0.0,0.0,0.0,0.0,524400.0,0.0,0.0,0.0,524400.0,524400.0,524400.0
205,2012-04-01,Hiraan,520686,537072,0.0,537072.0,0.0,0.0,0.0,0.0,537072.0,0.0,0.0,0.0,0.0,537072.0,0.0,0.0,0.0,537072.0,537072.0,537072.0
206,2012-04-01,Lower Juba,489307,504705,0.0,167854.0,336851.0,0.0,0.0,0.0,167854.0,336851.0,0.0,0.0,0.0,504705.0,0.0,0.0,0.0,504705.0,504705.0,504705.0
207,2012-04-01,Lower Shabelle,1202219,1240053,0.0,1240053.0,0.0,0.0,0.0,0.0,1240053.0,0.0,0.0,0.0,0.0,1240053.0,0.0,0.0,0.0,1240053.0,1240053.0,1240053.0
208,2012-04-01,Middle Juba,362921,374343,0.0,81606.0,292737.0,0.0,0.0,0.0,81606.0,292737.0,0.0,0.0,0.0,374343.0,0.0,0.0,0.0,374343.0,374343.0,374343.0
209,2012-04-01,Middle Shabelle,516035,532274,0.0,403674.0,128600.0,0.0,0.0,0.0,403674.0,128600.0,0.0,0.0,0.0,532274.0,0.0,0.0,0.0,532274.0,532274.0,532274.0
210,2012-04-01,Mudug,717862,740454,0.0,686858.0,53596.0,0.0,0.0,0.0,686858.0,53596.0,0.0,0.0,0.0,740454.0,0.0,0.0,0.0,740454.0,740454.0,740454.0
211,2012-04-01,Nugaal,392697,405055,0.0,405055.0,0.0,0.0,0.0,0.0,405055.0,0.0,0.0,0.0,0.0,405055.0,0.0,0.0,0.0,405055.0,405055.0,405055.0
212,2012-04-01,Sanaag,544123,561246,0.0,561246.0,0.0,0.0,0.0,0.0,561246.0,0.0,0.0,0.0,0.0,561246.0,0.0,0.0,0.0,561246.0,561246.0,561246.0
213,2012-04-01,Sool,327427,337730,0.0,337730.0,0.0,0.0,0.0,0.0,337730.0,0.0,0.0,0.0,0.0,337730.0,0.0,0.0,0.0,337730.0,337730.0,337730.0
214,2012-04-01,Togdheer,721363,744064,0.0,744064.0,0.0,0.0,0.0,0.0,744064.0,0.0,0.0,0.0,0.0,744064.0,0.0,0.0,0.0,744064.0,744064.0,744064.0
215,2012-04-01,Woqooyi Galbeed,1242003,1281090,0.0,1281090.0,0.0,0.0,0.0,0.0,1281090.0,0.0,0.0,0.0,0.0,1281090.0,0.0,0.0,0.0,1281090.0,1281090.0,1281090.0
216,2012-10-01,Awdal,673264,694452,0.0,511088.0,183364.0,0.0,0.0,0.0,511088.0,183364.0,0.0,0.0,0.0,694452.0,0.0,0.0,0.0,694452.0,694452.0,694452.0
217,2012-10-01,Bakool,367227,378782,0.0,60989.0,317793.0,0.0,0.0,0.0,60989.0,317793.0,0.0,0.0,0.0,378782.0,0.0,0.0,0.0,378782.0,378782.0,378782.0
218,2012-10-01,Banadir,1650228,1702165,0.0,0.0,1702165.0,0.0,0.0,0.0,0.0,1702165.0,0.0,0.0,0.0,0.0,1702165.0,0.0,0.0,1702165.0,1702165.0,1702165.0
219,2012-10-01,Bari,730147,753124,0.0,753124.0,0.0,0.0,0.0,0.0,753124.0,0.0,0.0,0.0,0.0,753124.0,0.0,0.0,0.0,753124.0,753124.0,753124.0
220,2012-10-01,Bay,792182,817112,0.0,0.0,817112.0,0.0,0.0,0.0,0.0,817112.0,0.0,0.0,0.0,817112.0,0.0,0.0,0.0,817112.0,817112.0,817112.0
221,2012-10-01,Galgaduud,569434,587352,0.0,474025.0,113327.0,0.0,0.0,0.0,474025.0,113327.0,0.0,0.0,0.0,587352.0,0.0,0.0,0.0,587352.0,587352.0,587352.0
222,2012-10-01,Gedo,508403,524400,0.0,524400.0,0.0,0.0,0.0,0.0,524400.0,0.0,0.0,0.0,0.0,524400.0,0.0,0.0,0.0,524400.0,524400.0,524400.0
223,2012-10-01,Hiraan,520686,537072,0.0,537072.0,0.0,0.0,0.0,0.0,537072.0,0.0,0.0,0.0,0.0,537072.0,0.0,0.0,0.0,537072.0,537072.0,537072.0
224,2012-10-01,Lower Juba,489307,504705,0.0,167854.0,336851.0,0.0,0.0,0.0,167854.0,336851.0,0.0,0.0,0.0,504705.0,0.0,0.0,0.0,504705.0,504705.0,504705.0
225,2012-10-01,Lower Shabelle,1202219,1240053,0.0,1240053.0,0.0,0.0,0.0,0.0,1240053.0,0.0,0.0,0.0,0.0,1240053.0,0.0,0.0,0.0,1240053.0,1240053.0,1240053.0
226,2012-10-01,Middle Juba,362921,374343,0.0,81606.0,292737.0,0.0,0.0,0.0,81606.0,292737.0,0.0,0.0,0.0,374343.0,0.0,0.0,0.0,374343.0,374343.0,374343.0
227,2012-10-01,Middle Shabelle,516035,532274,0.0,403674.0,128600.0,0.0,0.0,0.0,403674.0,128600.0,0.0,0.0,0.0,532274.0,0.0,0.0,0.0,532274.0,532274.0,532274.0
228,2012-10-01,Mudug,717862,740454,0.0,686858.0,53596.0,0.0,0.0,0.0,686858.0,53596.0,0.0,0.0,0.0,740454.0,0.0,0.0,0.0,740454.0,740454.0,740454.0
229,2012-10-01,Nugaal,392697,405055,0.0,405055.0,0.0,0.0,0.0,0.0,405055.0,0.0,0.0,0.0,0.0,405055.0,0.0,0.0,0.0,405055.0,405055.0,405055.0
230,2012-10-01,Sanaag,544123,561246,0.0,561246.0,0.0,0.0,0.0,0.0,561246.0,0.0,0.0,0.0,0.0,561246.0,0.0,0.0,0.0,561246.0,561246.0,561246.0
231,2012-10-01,Sool,327427,337730,0.0,337730.0,0.0,0.0,0.0,0.0,337730.0,0.0,0.0,0.0,0.0,337730.0,0.0,0.0,0.0,337730.0,337730.0,337730.0
232,2012-10-01,Togdheer,721363,744064,0.0,744064.0,0.0,0.0,0.0,0.0,744064.0,0.0,0.0,0.0,0.0,744064.0,0.0,0.0,0.0,744064.0,744064.0,744064.0
233,2012-10-01,Woqooyi Galbeed,1242003,1281090,0.0,1281090.0,0.0,0.0,0.0,0.0,1281090.0,0.0,0.0,0.0,0.0,1281090.0,0.0,0.0,0.0,1281090.0,1281090.0,1281090.0
234,2013-01-01,Awdal,673264,713468,0.0,525083.0,188385.0,0.0,0.0,0.0,525083.0,188385.0,0.0,0.0,0.0,525083.0,188385.0,0.0,0.0,713468.0,713468.0,713468.0
235,2013-01-01,Bakool,367227,389155,0.0,389155.0,0.0,0.0,0.0,0.0,389155.0,0.0,0.0,0.0,0.0,389155.0,0.0,0.0,0.0,389155.0,389155.0,389155.0
236,2013-01-01,Banadir,1650228,1748776,0.0,1748776.0,0.0,0.0,0.0,0.0,1748776.0,0.0,0.0,0.0,0.0,1748776.0,0.0,0.0,0.0,1748776.0,1748776.0,1748776.0
237,2013-01-01,Bari,730147,773747,0.0,773747.0,0.0,0.0,0.0,0.0,773747.0,0.0,0.0,0.0,0.0,773747.0,0.0,0.0,0.0,773747.0,773747.0,773747.0
238,2013-01-01,Bay,792182,839487,0.0,839487.0,0.0,0.0,0.0,0.0,839487.0,0.0,0.0,0.0,0.0,839487.0,0.0,0.0,0.0,839487.0,839487.0,839487.0
239,2013-01-01,Galgaduud,569434,603437,0.0,603437.0,0.0,0.0,0.0,0.0,603437.0,0.0,0.0,0.0,0.0,603437.0,0.0,0.0,0.0,603437.0,603437.0,603437.0
240,2013-01-01,Gedo,508403,538761,0.0,538761.0,0.0,0.0,0.0,0.0,538761.0,0.0,0.0,0.0,0.0,538761.0,0.0,0.0,0.0,538761.0,538761.0,538761.0
241,2013-01-01,Hiraan,520686,551779,0.0,551779.0,0.0,0.0,0.0,0.0,551779.0,0.0,0.0,0.0,0.0,551779.0,0.0,0.0,0.0,551779.0,551779.0,551779.0
242,2013-01-01,Lower Juba,489307,518526,0.0,518526.0,0.0,0.0,0.0,0.0,414768.0,103758.0,0.0,0.0,0.0,414768.0,103758.0,0.0,0.0,518526.0,518526.0,518526.0
243,2013-01-01,Lower Shabelle,1202219,1274012,0.0,1274012.0,0.0,0.0,0.0,0.0,1274012.0,0.0,0.0,0.0,0.0,1274012.0,0.0,0.0,0.0,1274012.0,1274012.0,1274012.0
244,2013-01-01,Middle Juba,362921,384592,0.0,384592.0,0.0,0.0,0.0,0.0,384592.0,0.0,0.0,0.0,0.0,384592.0,0.0,0.0,0.0,384592.0,384592.0,384592.0
245,2013-01-01,Middle Shabelle,516035,546850,0.0,546850.0,0.0,0.0,0.0,0.0,546850.0,0.0,0.0,0.0,0.0,546850.0,0.0,0.0,0.0,546850.0,546850.0,546850.0
246,2013-01-01,Mudug,717862,760729,0.0,760729.0,0.0,0.0,0.0,0.0,760729.0,0.0,0.0,0.0,0.0,760729.0,0.0,0.0,0.0,760729.0,760729.0,760729.0
247,2013-01-01,Nugaal,392697,416147,0.0,416147.0,0.0,0.0,0.0,0.0,416147.0,0.0,0.0,0.0,0.0,416147.0,0.0,0.0,0.0,416147.0,416147.0,416147.0
248,2013-01-01,Sanaag,544123,576615,0.0,576615.0,0.0,0.0,0.0,0.0,576615.0,0.0,0.0,0.0,0.0,576615.0,0.0,0.0,0.0,576615.0,576615.0,576615.0
249,2013-01-01,Sool,327427,346979,0.0,346979.0,0.0,0.0,0.0,0.0,346979.0,0.0,0.0,0.0,0.0,346979.0,0.0,0.0,0.0,346979.0,346979.0,346979.0
250,2013-01-01,Togdheer,721363,764439,0.0,764439.0,0.0,0.0,0.0,0.0,764439.0,0.0,0.0,0.0,0.0,764439.0,0.0,0.0,0.0,764439.0,764439.0,764439.0
251,2013-01-01,Woqooyi Galbeed,1242003,1316171,0.0,1316171.0,0.0,0.0,0.0,0.0,1316171.0,0.0,0.0,0.0,0.0,1316171.0,0.0,0.0,0.0,1316171.0,1316171.0,1316171.0
252,2013-04-01,Awdal,673264,713468,0.0,525083.0,188385.0,0.0,0.0,0.0,525083.0,188385.0,0.0,0.0,0.0,525083.0,188385.0,0.0,0.0,713468.0,713468.0,713468.0
253,2013-04-01,Bakool,367227,389155,0.0,389155.0,0.0,0.0,0.0,0.0,389155.0,0.0,0.0,0.0,0.0,389155.0,0.0,0.0,0.0,389155.0,389155.0,389155.0
254,2013-04-01,Banadir,1650228,1748776,0.0,1748776.0,0.0,0.0,0.0,0.0,1748776.0,0.0,0.0,0.0,0.0,1748776.0,0.0,0.0,0.0,1748776.0,1748776.0,1748776.0
255,2013-04-01,Bari,730147,773747,0.0,773747.0,0.0,0.0,0.0,0.0,773747.0,0.0,0.0,0.0,0.0,773747.0,0.0,0.0,0.0,773747.0,773747.0,773747.0
256,2013-04-01,Bay,792182,839487,0.0,839487.0,0.0,0.0,0.0,0.0,839487.0,0.0,0.0,0.0,0.0,839487.0,0.0,0.0,0.0,839487.0,839487.0,839487.0
257,2013-04-01,Galgaduud,569434,603437,0.0,603437.0,0.0,0.0,0.0,0.0,603437.0,0.0,0.0,0.0,0.0,603437.0,0.0,0.0,0.0,603437.0,603437.0,603437.0
258,2013-04-01,Gedo,508403,538761,0.0,538761.0,0.0,0.0,0.0,0.0,538761.0,0.0,0.0,0.0,0.0,538761.0,0.0,0.0,0.0,538761.0,538761.0,538761.0
259,2013-04-01,Hiraan,520686,551779,0.0,551779.0,0.0,0.0,0.0,0.0,551779.0,0.0,0.0,0.0,0.0,551779.0,0.0,0.0,0.0,551779.0,551779.0,551779.0
260,2013-04-01,Lower Juba,489307,518526,0.0,414768.0,103758.0,0.0,0.0,0.0,414768.0,103758.0,0.0,0.0,0.0,518526.0,0.0,0.0,0.0,518526.0,518526.0,518526.0
261,2013-04-01,Lower Shabelle,1202219,1274012,0.0,1274012.0,0.0,0.0,0.0,0.0,1274012.0,0.0,0.0,0.0,0.0,1274012.0,0.0,0.0,0.0,1274012.0,1274012.0,1274012.0
262,2013-04-01,Middle Juba,362921,384592,0.0,384592.0,0.0,0.0,0.0,0.0,384592.0,0.0,0.0,0.0,0.0,384592.0,0.0,0.0,0.0,384592.0,384592.0,384592.0
263,2013-04-01,Middle Shabelle,516035,546850,0.0,546850.0,0.0,0.0,0.0,0.0,546850.0,0.0,0.0,0.0,0.0,546850.0,0.0,0.0,0.0,546850.0,546850.0,546850.0
264,2013-04-01,Mudug,717862,760729,0.0,760729.0,0.0,0.0,0.0,0.0,760729.0,0.0,0.0,0.0,0.0,760729.0,0.0,0.0,0.0,760729.0,760729.0,760729.0
265,2013-04-01,Nugaal,392697,416147,0.0,416147.0,0.0,0.0,0.0,0.0,416147.0,0.0,0.0,0.0,0.0,416147.0,0.0,0.0,0.0,416147.0,416147.0,416147.0
266,2013-04-01,Sanaag,544123,576615,0.0,576615.0,0.0,0.0,0.0,0.0,576615.0,0.0,0.0,0.0,0.0,576615.0,0.0,0.0,0.0,576615.0,576615.0,576615.0
267,2013-04-01,Sool,327427,346979,0.0,346979.0,0.0,0.0,0.0,0.0,346979.0,0.0,0.0,0.0,0.0,346979.0,0.0,0.0,0.0,346979.0,346979.0,346979.0
268,2013-04-01,Togdheer,721363,764439,0.0,764439.0,0.0,0.0,0.0,0.0,764439.0,0.0,0.0,0.0,0.0,764439.0,0.0,0.0,0.0,764439.0,764439.0,764439.0
269,2013-04-01,Woqooyi Galbeed,1242003,1316171,0.0,1316171.0,0.0,0.0,0.0,0.0,1316171.0,0.0,0.0,0.0,0.0,1316171.0,0.0,0.0,0.0,1316171.0,1316171.0,1316171.0
270,2013-07-01,Awdal,673264,713468,0.0,525083.0,188385.0,0.0,0.0,0.0,525083.0,188385.0,0.0,0.0,0.0,422413.0,81546.0,0.0,0.0,713468.0,713468.0,503959.0
271,2013-07-01,Bakool,367227,389155,0.0,389155.0,0.0,0.0,0.0,0.0,389155.0,0.0,0.0,0.0,0.0,0.0,102560.0,0.0,0.0,389155.0,389155.0,102560.0
272,2013-07-01,Banadir,1650228,1748776,0.0,1748776.0,0.0,0.0,0.0,0.0,1748776.0,0.0,0.0,0.0,,,,,,1748776.0,1748776.0,
