ADMIN0,ADMIN1,ADMIN2,date,CS_1,CS_2,CS_99,ML1_1,ML1_2,ML1_99,ML2_1,ML2_2,ML2_3,ML2_99,CS_3,CS_4,CS_5,ML1_3,ML1_4,ML1_5,ML2_4,ML2_5,pop_CS,pop_total_CS,pop_ML1,pop_total_ML1,pop_ML2,pop_total_ML2,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,CS_3p,perc_CS_3p,CS_4p,perc_CS_4p,CS_2m,perc_CS_2m,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,ML1_3p,perc_ML1_3p,ML1_4p,perc_ML1_4p,ML1_2m,perc_ML1_2m,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,ML2_3p,perc_ML2_3p,ML2_4p,perc_ML2_4p,ML2_2m,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p,CS_88,ML1_88,ML2_88
Malawi,Southern,Phalombe,2015-04-01,0.0,384165.2387084961,4616.1513671875,0.0,384165.2387084961,4616.1513671875,0.0,384165.2387084961,0.0,4616.1513671875,0.0,0,0,0.0,0,0,0.0,0,384165.2387084961,388781.3900756836,384165.2387084961,388781.3900756836,384165.2387084961,388781.3900756836,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,384165.2387084961,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,384165.2387084961,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384165.2387084961,100.0,0.0,0.0,,,
Malawi,Southern,Thyolo,2015-04-01,741432.0395507812,7301.6934814453125,0.0,743784.7241210938,4949.0089111328125,0.0,743784.7241210938,4949.0089111328125,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,748733.7330322266,748733.7330322266,748733.7330322266,748733.7330322266,748733.7330322266,748733.7330322266,99.02479437491418,0.975205625085819,0.0,0.0,0.0,0.0,0.0,0,0.0,748733.7330322266,100.0,99.33901616919405,0.6609838308059509,0.0,0.0,0.0,0.0,0.0,0,0.0,748733.7330322266,100.0,99.33901616919405,0.6609838308059509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748733.7330322266,100.0,0.0,0.0,,,
Malawi,Southern,Zomba,2015-04-01,395808.51953125,305110.9607696533,0.0,395891.3736419678,305028.10665893555,0.0,395891.3736419678,305028.10665893555,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,700919.4803009033,700919.4803009033,700919.4803009033,700919.4803009033,700919.4803009033,700919.4803009033,56.469898562575295,43.53010143742471,0.0,0.0,0.0,0.0,0.0,0,0.0,700919.4803009033,100.0,56.4817193370075,43.5182806629925,0.0,0.0,0.0,0.0,0.0,0,0.0,700919.4803009033,100.0,56.4817193370075,43.5182806629925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700919.4803009033,100.0,0.0,0.0,,,
Malawi,Southern,Balaka,2015-04-01,3527.331756591797,390351.8426055908,0.0,3527.331756591797,390351.8426055908,0.0,3527.331756591797,390351.8426055908,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,393879.1743621826,393879.1743621826,393879.1743621826,393879.1743621826,393879.1743621826,393879.1743621826,0.8955364960088799,99.10446350399113,0.0,0.0,0.0,0.0,0.0,0,0.0,393879.1743621826,100.0,0.8955364960088799,99.10446350399113,0.0,0.0,0.0,0.0,0.0,0,0.0,393879.1743621826,100.0,0.8955364960088799,99.10446350399113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393879.1743621826,100.0,0.0,0.0,,,
Malawi,Southern,Mulanje,2015-04-01,238538.68600463867,380851.66052246094,607.3659057617188,238538.68600463867,380851.66052246094,607.3659057617188,238538.68600463867,380851.66052246094,0.0,607.3659057617188,0.0,0,0,0.0,0,0,0.0,0,619390.3465270996,619997.7124328613,619390.3465270996,619997.7124328613,619390.3465270996,619997.7124328613,38.51185078070991,61.48814921929008,0.0,0.0,0.0,0.0,0.0,0,0.0,619390.3465270996,100.0,38.51185078070991,61.48814921929008,0.0,0.0,0.0,0.0,0.0,0,0.0,619390.3465270996,100.0,38.51185078070991,61.48814921929008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619390.3465270996,100.0,0.0,0.0,,,
Malawi,Northern,Rumphi,2015-04-01,192711.74335946748,0.0,4650.349609375,192711.74335946748,0.0,4650.349609375,192711.74335946748,0.0,0.0,4650.349609375,0.0,0,0,0.0,0,0,0.0,0,192711.74335946748,197362.09296884248,192711.74335946748,197362.09296884248,192711.74335946748,197362.09296884248,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,192711.74335946748,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,192711.74335946748,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192711.74335946748,100.0,0.0,0.0,,,
Malawi,Southern,Zomba City,2015-04-01,67778.94189453125,30444.6171875,0.0,67778.94189453125,30444.6171875,0.0,67778.94189453125,30444.6171875,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,98223.55908203125,98223.55908203125,98223.55908203125,98223.55908203125,98223.55908203125,98223.55908203125,69.00477087979043,30.995229120209565,0.0,0.0,0.0,0.0,0.0,0,0.0,98223.55908203125,100.0,69.00477087979043,30.995229120209565,0.0,0.0,0.0,0.0,0.0,0,0.0,98223.55908203125,100.0,69.00477087979043,30.995229120209565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98223.55908203125,100.0,0.0,0.0,,,
Malawi,Northern,Mzuzu City,2015-04-01,180285.3671875,0.0,0.0,180285.3671875,0.0,0.0,180285.3671875,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,180285.3671875,180285.3671875,180285.3671875,180285.3671875,180285.3671875,180285.3671875,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,180285.3671875,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,180285.3671875,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180285.3671875,100.0,0.0,0.0,,,
Malawi,Central,Dedza,2015-04-01,698557.361328125,70821.02592468262,2585.4189453125,698557.361328125,70821.02592468262,2585.4189453125,698557.361328125,70821.02592468262,0.0,2585.4189453125,0.0,0,0,0.0,0,0,0.0,0,769378.3872528076,771963.8061981201,769378.3872528076,771963.8061981201,769378.3872528076,771963.8061981201,90.79503309450104,9.204966905498967,0.0,0.0,0.0,0.0,0.0,0,0.0,769378.3872528076,100.0,90.79503309450104,9.204966905498967,0.0,0.0,0.0,0.0,0.0,0,0.0,769378.3872528076,100.0,90.79503309450104,9.204966905498967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769378.3872528076,100.0,0.0,0.0,,,
Malawi,Central,Dowa,2015-04-01,734841.0372161865,508.05242919921875,0.0,734841.0372161865,508.05242919921875,0.0,734841.0372161865,508.05242919921875,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,735349.0896453857,735349.0896453857,735349.0896453857,735349.0896453857,735349.0896453857,735349.0896453857,99.9309100349272,0.06908996507280939,0.0,0.0,0.0,0.0,0.0,0,0.0,735349.0896453857,100.0,99.9309100349272,0.06908996507280939,0.0,0.0,0.0,0.0,0.0,0,0.0,735349.0896453857,100.0,99.9309100349272,0.06908996507280939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735349.0896453857,100.0,0.0,0.0,,,
Malawi,Central,Kasungu,2015-04-01,791807.0158996582,0.0,2208.66259765625,791807.0158996582,0.0,2208.66259765625,791807.0158996582,0.0,0.0,2208.66259765625,0.0,0,0,0.0,0,0,0.0,0,791807.0158996582,794015.6784973145,791807.0158996582,794015.6784973145,791807.0158996582,794015.6784973145,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,791807.0158996582,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,791807.0158996582,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791807.0158996582,100.0,0.0,0.0,,,
Malawi,Central,Lilongwe,2015-04-01,1620273.1625976562,0.010422994382679462,2986.13818359375,1620273.1625976562,0.010422994382679462,2986.13818359375,1620273.1625976562,0.010422994382679462,0.0,2986.13818359375,0.0,0,0,0.0,0,0,0.0,0,1620273.1730206506,1623259.3112042444,1620273.1730206506,1623259.3112042444,1620273.1730206506,1623259.3112042444,99.99999935671376,6.43286240631142e-07,0.0,0.0,0.0,0.0,0.0,0,0.0,1620273.1730206506,100.0,99.99999935671376,6.43286240631142e-07,0.0,0.0,0.0,0.0,0.0,0,0.0,1620273.1730206506,100.0,99.99999935671376,6.43286240631142e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1620273.1730206506,100.0,0.0,0.0,,,
Malawi,Central,Lilongwe City,2015-04-01,1009028.4345703125,0.0,0.0,1009028.4345703125,0.0,0.0,1009028.4345703125,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1009028.4345703125,1009028.4345703125,1009028.4345703125,1009028.4345703125,1009028.4345703125,1009028.4345703125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1009028.4345703125,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1009028.4345703125,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009028.4345703125,100.0,0.0,0.0,,,
Malawi,Central,Mchinji,2015-04-01,596617.9626464844,0.0,0.0,596617.9626464844,0.0,0.0,596617.9626464844,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,596617.9626464844,596617.9626464844,596617.9626464844,596617.9626464844,596617.9626464844,596617.9626464844,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,596617.9626464844,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,596617.9626464844,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596617.9626464844,100.0,0.0,0.0,,,
Malawi,Central,Nkhotakota,2015-04-01,346261.8993873596,1417.7920532226562,9051.365234375,346261.8993873596,1417.7920532226562,9051.365234375,346261.8993873596,1417.7920532226562,0.0,9051.365234375,0.0,0,0,0.0,0,0,0.0,0,347679.6914405823,356731.0566749573,347679.6914405823,356731.0566749573,347679.6914405823,356731.0566749573,99.59221315247142,0.40778684752858335,0.0,0.0,0.0,0.0,0.0,0,0.0,347679.6914405823,100.0,99.59221315247142,0.40778684752858335,0.0,0.0,0.0,0.0,0.0,0,0.0,347679.6914405823,100.0,99.59221315247142,0.40778684752858335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347679.6914405823,100.0,0.0,0.0,,,
Malawi,Northern,Nkhata Bay,2015-04-01,233267.13941955566,0.0,0.0,233267.13941955566,0.0,0.0,233267.13941955566,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,233267.13941955566,233267.13941955566,233267.13941955566,233267.13941955566,233267.13941955566,233267.13941955566,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,233267.13941955566,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,233267.13941955566,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233267.13941955566,100.0,0.0,0.0,,,
Malawi,Central,Ntchisi,2015-04-01,285240.0773010254,78.2841567993164,374.9053955078125,285240.0773010254,78.2841567993164,374.9053955078125,285240.0773010254,78.2841567993164,0.0,374.9053955078125,0.0,0,0,0.0,0,0,0.0,0,285318.3614578247,285693.2668533325,285318.3614578247,285693.2668533325,285318.3614578247,285693.2668533325,99.97256252405231,0.027437475947683882,0.0,0.0,0.0,0.0,0.0,0,0.0,285318.3614578247,100.0,99.97256252405231,0.027437475947683882,0.0,0.0,0.0,0.0,0.0,0,0.0,285318.3614578247,100.0,99.97256252405231,0.027437475947683882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285318.3614578247,100.0,0.0,0.0,,,
Malawi,Central,Salima,2015-04-01,4125.581249237061,423582.7244873047,0.0,4125.581249237061,423582.7244873047,0.0,4125.581249237061,423582.7244873047,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,427708.30573654175,427708.30573654175,427708.30573654175,427708.30573654175,427708.30573654175,427708.30573654175,0.9645782403342715,99.03542175966574,0.0,0.0,0.0,0.0,0.0,0,0.0,427708.30573654175,100.0,0.9645782403342715,99.03542175966574,0.0,0.0,0.0,0.0,0.0,0,0.0,427708.30573654175,100.0,0.9645782403342715,99.03542175966574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427708.30573654175,100.0,0.0,0.0,,,
Malawi,Northern,Chitipa,2015-04-01,232397.990014382,0.0,0.0,232397.990014382,0.0,0.0,232397.990014382,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,232397.990014382,232397.990014382,232397.990014382,232397.990014382,232397.990014382,232397.990014382,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,232397.990014382,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,232397.990014382,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232397.990014382,100.0,0.0,0.0,,,
Malawi,Northern,Karonga,2015-04-01,330384.72631073,0.0,0.1445254385471344,330384.72631073,0.0,0.1445254385471344,330384.72631073,0.0,0.0,0.1445254385471344,0.0,0,0,0.0,0,0,0.0,0,330384.72631073,330384.8708361685,330384.72631073,330384.8708361685,330384.72631073,330384.8708361685,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,330384.72631073,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,330384.72631073,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330384.72631073,100.0,0.0,0.0,,,
Malawi,Northern,Likoma,2015-04-01,4555.39794921875,0.0,0.0,4555.39794921875,0.0,0.0,4555.39794921875,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,4555.39794921875,4555.39794921875,4555.39794921875,4555.39794921875,4555.39794921875,4555.39794921875,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4555.39794921875,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4555.39794921875,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4555.39794921875,100.0,0.0,0.0,,,
Malawi,Northern,Mzimba,2015-04-01,944349.9484672546,0.0,1692.64599609375,944349.9484672546,0.0,1692.64599609375,944349.9484672546,0.0,0.0,1692.64599609375,0.0,0,0,0.0,0,0,0.0,0,944349.9484672546,946042.5944633484,944349.9484672546,946042.5944633484,944349.9484672546,946042.5944633484,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,944349.9484672546,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,944349.9484672546,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944349.9484672546,100.0,0.0,0.0,,,
Malawi,Central,Ntcheu,2015-04-01,579191.3026733398,2479.1321411132812,0.0,579191.3026733398,2479.1321411132812,0.0,579191.3026733398,2479.1321411132812,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,581670.4348144531,581670.4348144531,581670.4348144531,581670.4348144531,581670.4348144531,581670.4348144531,99.57379093164602,0.42620906835398964,0.0,0.0,0.0,0.0,0.0,0,0.0,581670.4348144531,100.0,99.57379093164602,0.42620906835398964,0.0,0.0,0.0,0.0,0.0,0,0.0,581670.4348144531,100.0,99.57379093164602,0.42620906835398964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581670.4348144531,100.0,0.0,0.0,,,
Malawi,Southern,Balaka,2015-07-01,2031.8508758544922,391847.3234863281,0.0,2031.8508758544922,391847.3234863281,0.0,756.42138671875,1275.4294891357422,391847.3234863281,0.0,0.0,0,0,0.0,0,0,0.0,0,393879.1743621826,393879.1743621826,393879.1743621826,393879.1743621826,393879.1743621826,393879.1743621826,0.5158563864527019,99.48414361354729,0.0,0.0,0.0,0.0,0.0,0,0.0,393879.1743621826,100.0,0.5158563864527019,99.48414361354729,0.0,0.0,0.0,0.0,0.0,0,0.0,393879.1743621826,100.0,0.19204401652959696,0.3238123699231049,99.48414361354729,0.0,0.0,391847.3234863281,99.48414361354729,0.0,0.0,2031.8508758544922,0.5158563864527019,99.48414361354729,0.0,,,
Malawi,Southern,Blantyre,2015-07-01,213459.70909118652,210267.53125,4.109762191772461,213459.70909118652,210267.53125,4.109762191772461,2504.747802734375,210954.96128845215,210267.53125,4.109762191772461,0.0,0,0,0.0,0,0,0.0,0,423727.2403411865,423731.3501033783,423727.2403411865,423731.3501033783,423727.2403411865,423731.3501033783,50.37667838378955,49.62332161621045,0.0,0.0,0.0,0.0,0.0,0,0.0,423727.2403411865,100.0,50.37667838378955,49.62332161621045,0.0,0.0,0.0,0.0,0.0,0,0.0,423727.2403411865,100.0,0.5911226761625106,49.78555570762705,49.62332161621045,0.0,0.0,210267.53125,49.62332161621045,0.0,0.0,213459.70909118652,50.37667838378955,49.62332161621045,0.0,,,
Malawi,Southern,Blantyre City,2015-07-01,792246.5348510742,0.0,0.0,792246.5348510742,0.0,0.0,0.0,792246.5348510742,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,792246.5348510742,792246.5348510742,792246.5348510742,792246.5348510742,792246.5348510742,792246.5348510742,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,792246.5348510742,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,792246.5348510742,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792246.5348510742,100.0,0.0,0.0,,,
Malawi,Southern,Chikwawa,2015-07-01,756.0135192871094,491265.24493408203,45706.71875,756.0135192871094,491265.24493408203,45706.71875,484.5954895019531,1907.2271118164062,489629.4358520508,45706.71875,0.0,0,0,0.0,0,0,0.0,0,492021.25845336914,537727.9772033691,492021.25845336914,537727.9772033691,492021.25845336914,537727.9772033691,0.15365464526138148,99.84634535473862,0.0,0.0,0.0,0.0,0.0,0,0.0,492021.25845336914,100.0,0.15365464526138148,99.84634535473862,0.0,0.0,0.0,0.0,0.0,0,0.0,492021.25845336914,100.0,0.09849076257908888,0.3876310381001885,99.51387819932073,0.0,0.0,489629.4358520508,99.51387819932073,0.0,0.0,2391.8226013183594,0.4861218006792774,99.51387819932073,0.0,,,
Malawi,Southern,Chiradzulu,2015-07-01,275465.7725830078,71958.8362121582,0.0,275465.7725830078,71958.8362121582,0.0,3422.4322509765625,272043.34033203125,71958.8362121582,0.0,0.0,0,0,0.0,0,0,0.0,0,347424.608795166,347424.608795166,347424.608795166,347424.608795166,347424.608795166,347424.608795166,79.28792768546124,20.71207231453877,0.0,0.0,0.0,0.0,0.0,0,0.0,347424.608795166,100.0,79.28792768546124,20.71207231453877,0.0,0.0,0.0,0.0,0.0,0,0.0,347424.608795166,100.0,0.9850863077446405,78.30284137771659,20.71207231453877,0.0,0.0,71958.8362121582,20.71207231453877,0.0,0.0,275465.7725830078,79.28792768546124,20.71207231453877,0.0,,,
Malawi,Southern,Machinga,2015-07-01,6026.869140625,632047.692565918,5441.28076171875,6026.869140625,632047.692565918,5441.28076171875,6026.869140625,230851.34375,401196.34881591797,5441.28076171875,0.0,0,0,0.0,0,0,0.0,0,638074.561706543,643515.8424682617,638074.561706543,643515.8424682617,638074.561706543,643515.8424682617,0.9445399491410565,99.05546005085894,0.0,0.0,0.0,0.0,0.0,0,0.0,638074.561706543,100.0,0.9445399491410565,99.05546005085894,0.0,0.0,0.0,0.0,0.0,0,0.0,638074.561706543,100.0,0.9445399491410565,36.17936799307334,62.876092057785606,0.0,0.0,401196.34881591797,62.876092057785606,0.0,0.0,236878.212890625,37.123907942214394,62.876092057785606,0.0,,,
Malawi,Southern,Mangochi,2015-07-01,642416.0134277344,272023.0021972656,15517.1640625,642416.0134277344,272023.0021972656,15517.1640625,359689.90625,551822.2733459473,2926.8360290527344,15517.1640625,0.0,0,0,0.0,0,0,0.0,0,914439.015625,929956.1796875,914439.015625,929956.1796875,914439.015625,929956.1796875,70.25247200204558,29.747527997954414,0.0,0.0,0.0,0.0,0.0,0,0.0,914439.015625,100.0,70.25247200204558,29.747527997954414,0.0,0.0,0.0,0.0,0.0,0,0.0,914439.015625,100.0,39.33448815109441,60.345442825270126,0.3200690236354693,0.0,0.0,2926.8360290527344,0.3200690236354693,0.0,0.0,911512.1795959473,99.67993097636453,0.3200690236354693,0.0,,,
Malawi,Southern,Neno,2015-07-01,145170.3533935547,986.2742919921875,262.4953308105469,145170.3533935547,986.2742919921875,262.4953308105469,33131.34765625,112039.00573730469,986.2742919921875,262.4953308105469,0.0,0,0,0.0,0,0,0.0,0,146156.62768554688,146419.12301635742,146156.62768554688,146419.12301635742,146156.62768554688,146419.12301635742,99.32519359018454,0.6748064098154599,0.0,0.0,0.0,0.0,0.0,0,0.0,146156.62768554688,100.0,99.32519359018454,0.6748064098154599,0.0,0.0,0.0,0.0,0.0,0,0.0,146156.62768554688,100.0,22.668385403316396,76.65680818686815,0.6748064098154599,0.0,0.0,986.2742919921875,0.6748064098154599,0.0,0.0,145170.3533935547,99.32519359018454,0.6748064098154599,0.0,,,
Malawi,Southern,Mwanza,2015-07-01,121109.33959960938,0.0,2261.57080078125,121109.33959960938,0.0,2261.57080078125,114393.8125,6715.527099609375,0.0,2261.57080078125,0.0,0,0,0.0,0,0,0.0,0,121109.33959960938,123370.91040039062,121109.33959960938,123370.91040039062,121109.33959960938,123370.91040039062,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,121109.33959960938,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,121109.33959960938,100.0,94.45498825952558,5.545011740474419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121109.33959960938,100.0,0.0,0.0,,,
Malawi,Southern,Nsanje,2015-07-01,0.0,274405.20446777344,9127.736328125,0.0,274405.20446777344,9127.736328125,0.0,539.879150390625,273865.3253173828,9127.736328125,0.0,0,0,0.0,0,0,0.0,0,274405.20446777344,283532.94079589844,274405.20446777344,283532.94079589844,274405.20446777344,283532.94079589844,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,274405.20446777344,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,274405.20446777344,100.0,0.0,0.1967452299010711,99.80325477009893,0.0,0.0,273865.3253173828,99.80325477009893,0.0,0.0,539.879150390625,0.1967452299010711,99.80325477009893,0.0,,,
Malawi,Southern,Phalombe,2015-07-01,0.0,384165.2387084961,4616.1513671875,0.0,384165.2387084961,4616.1513671875,0.0,0.0,384165.2387084961,4616.1513671875,0.0,0,0,0.0,0,0,0.0,0,384165.2387084961,388781.3900756836,384165.2387084961,388781.3900756836,384165.2387084961,388781.3900756836,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,384165.2387084961,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,384165.2387084961,100.0,0.0,0.0,100.0,0.0,0.0,384165.2387084961,100.0,0.0,0.0,0.0,0.0,100.0,0.0,,,
Malawi,Southern,Thyolo,2015-07-01,209508.85205078125,539224.8809814453,0.0,209508.85205078125,539224.8809814453,0.0,206670.1875,534761.8520507812,7301.6934814453125,0.0,0.0,0,0,0.0,0,0,0.0,0,748733.7330322266,748733.7330322266,748733.7330322266,748733.7330322266,748733.7330322266,748733.7330322266,27.981756772505896,72.01824322749411,0.0,0.0,0.0,0.0,0.0,0,0.0,748733.7330322266,100.0,27.981756772505896,72.01824322749411,0.0,0.0,0.0,0.0,0.0,0,0.0,748733.7330322266,100.0,27.602628061517382,71.4221663133968,0.975205625085819,0.0,0.0,7301.6934814453125,0.975205625085819,0.0,0.0,741432.0395507812,99.02479437491418,0.975205625085819,0.0,,,
Malawi,Southern,Zomba,2015-07-01,315266.1701660156,385653.3101348877,0.0,315266.1701660156,385653.3101348877,0.0,311703.5,83414.82641601562,305801.1538848877,0.0,0.0,0,0,0.0,0,0,0.0,0,700919.4803009033,700919.4803009033,700919.4803009033,700919.4803009033,700919.4803009033,700919.4803009033,44.97894252142521,55.02105747857479,0.0,0.0,0.0,0.0,0.0,0,0.0,700919.4803009033,100.0,44.97894252142521,55.02105747857479,0.0,0.0,0.0,0.0,0.0,0,0.0,700919.4803009033,100.0,44.47065729521261,11.900771595077627,43.62857110970976,0.0,0.0,305801.1538848877,43.62857110970976,0.0,0.0,395118.3264160156,56.37142889029024,43.62857110970976,0.0,,,
Malawi,Northern,Rumphi,2015-07-01,89309.70429696748,103402.0390625,4650.349609375,88461.51177682588,104250.2315826416,4650.349609375,88461.51177682588,104250.2315826416,0.0,4650.349609375,0.0,0,0,0.0,0,0,0.0,0,192711.74335946748,197362.09296884248,192711.74335946748,197362.09296884248,192711.74335946748,197362.09296884248,46.34367513887155,53.65632486112845,0.0,0.0,0.0,0.0,0.0,0,0.0,192711.74335946748,100.0,45.90353978159887,54.096460218401134,0.0,0.0,0.0,0.0,0.0,0,0.0,192711.74335946748,100.0,45.90353978159887,54.096460218401134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192711.74335946748,100.0,0.0,0.0,,,
Malawi,Southern,Mulanje,2015-07-01,238120.17529296875,381270.17123413086,607.3659057617188,238120.17529296875,381270.17123413086,607.3659057617188,611.11279296875,237927.57321166992,380851.66052246094,607.3659057617188,0.0,0,0,0.0,0,0,0.0,0,619390.3465270996,619997.7124328613,619390.3465270996,619997.7124328613,619390.3465270996,619997.7124328613,38.444282612426946,61.55571738757306,0.0,0.0,0.0,0.0,0.0,0,0.0,619390.3465270996,100.0,38.444282612426946,61.55571738757306,0.0,0.0,0.0,0.0,0.0,0,0.0,619390.3465270996,100.0,0.09866359661483884,38.41318718409508,61.48814921929008,0.0,0.0,380851.66052246094,61.48814921929008,0.0,0.0,238538.68600463867,38.51185078070991,61.48814921929008,0.0,,,
Malawi,Southern,Zomba City,2015-07-01,61614.515625,36609.04345703125,0.0,61614.515625,36609.04345703125,0.0,61614.515625,6164.42626953125,30444.6171875,0.0,0.0,0,0,0.0,0,0,0.0,0,98223.55908203125,98223.55908203125,98223.55908203125,98223.55908203125,98223.55908203125,98223.55908203125,62.728856702843295,37.27114329715671,0.0,0.0,0.0,0.0,0.0,0,0.0,98223.55908203125,100.0,62.728856702843295,37.27114329715671,0.0,0.0,0.0,0.0,0.0,0,0.0,98223.55908203125,100.0,62.728856702843295,6.275914176947141,30.995229120209565,0.0,0.0,30444.6171875,30.995229120209565,0.0,0.0,67778.94189453125,69.00477087979043,30.995229120209565,0.0,,,
Malawi,Northern,Nkhata Bay,2015-07-01,233267.13941955566,0.0,0.0,232792.2615814209,474.8778381347656,0.0,232792.2615814209,474.8778381347656,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,233267.13941955566,233267.13941955566,233267.13941955566,233267.13941955566,233267.13941955566,233267.13941955566,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,233267.13941955566,100.0,99.79642317417,0.20357682582999725,0.0,0.0,0.0,0.0,0.0,0,0.0,233267.13941955566,100.0,99.79642317417,0.20357682582999725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233267.13941955566,100.0,0.0,0.0,,,
