,ADMIN1,ADMIN2,date,CS_1,CS_2,CS_99,ML1_1,ML1_2,ML1_99,ML2_1,ML2_2,ML2_3,ML2_99,CS_3,CS_4,CS_5,ML1_3,ML1_4,ML1_5,ML2_4,ML2_5,pop_CS,pop_Total_CS,pop_ML1,pop_Total_ML1,pop_ML2,pop_Total_ML2,CS_88,ML1_88,ML2_88
696,Southern,Mulanje,2015-01-01,1029.6235046386719,615196.9005126953,607.3659057617188,238538.68600463867,380851.66052246094,607.3659057617188,1029.6235046386719,615196.9005126953,3163.822509765625,607.3659057617188,3163.822509765625,0,0,0.0,0,0,0.0,0,619390.3465270996,619997.7124328613,619390.3465270996,619997.7124328613,619390.3465270996,619997.7124328613,,,
697,Southern,Mwanza,2015-01-01,121109.33959960938,0.0,2261.57080078125,121109.33959960938,0.0,2261.57080078125,121109.33959960938,0.0,0.0,2261.57080078125,0.0,0,0,0.0,0,0,0.0,0,121109.33959960938,123370.91040039062,121109.33959960938,123370.91040039062,121109.33959960938,123370.91040039062,,,
698,Southern,Neno,2015-01-01,146156.62768554688,0.0,262.4953308105469,146156.62768554688,0.0,262.4953308105469,146156.62768554688,0.0,0.0,262.4953308105469,0.0,0,0,0.0,0,0,0.0,0,146156.62768554688,146419.12301635742,146156.62768554688,146419.12301635742,146156.62768554688,146419.12301635742,,,
699,Southern,Nsanje,2015-01-01,539.879150390625,0.0,9127.736328125,539.879150390625,273865.3253173828,9127.736328125,539.879150390625,0.0,273865.3253173828,9127.736328125,273865.3253173828,0,0,0.0,0,0,0.0,0,274405.20446777344,283532.94079589844,274405.20446777344,283532.94079589844,274405.20446777344,283532.94079589844,,,
700,Southern,Phalombe,2015-01-01,0.0,2860.3324584960938,4616.1513671875,0.0,384165.2387084961,4616.1513671875,0.0,2860.3324584960938,381304.90625,4616.1513671875,381304.90625,0,0,0.0,0,0,0.0,0,384165.2387084961,388781.3900756836,384165.2387084961,388781.3900756836,384165.2387084961,388781.3900756836,,,
701,Southern,Thyolo,2015-01-01,534761.8520507812,210544.58044433594,0.0,743784.7241210938,4949.0089111328125,0.0,534761.8520507812,210544.58044433594,3427.300537109375,0.0,3427.300537109375,0,0,0.0,0,0,0.0,0,748733.7330322266,748733.7330322266,748733.7330322266,748733.7330322266,748733.7330322266,748733.7330322266,,,
702,Southern,Zomba,2015-01-01,361676.9617767334,339242.5185241699,0.0,395891.3736419678,305028.10665893555,0.0,361676.9617767334,339242.5185241699,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,700919.4803009033,700919.4803009033,700919.4803009033,700919.4803009033,700919.4803009033,700919.4803009033,,,
703,Southern,Zomba City,2015-01-01,67778.94189453125,30444.6171875,0.0,67778.94189453125,30444.6171875,0.0,67778.94189453125,30444.6171875,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,98223.55908203125,98223.55908203125,98223.55908203125,98223.55908203125,98223.55908203125,98223.55908203125,,,
704,Central,Dedza,2015-04-01,698557.361328125,70821.02592468262,2585.4189453125,684000.5559539795,85377.83129882812,2585.4189453125,698557.361328125,70821.02592468262,0.0,2585.4189453125,0.0,0,0,0.0,0,0,0.0,0,769378.3872528076,771963.8061981201,769378.3872528076,771963.8061981201,769378.3872528076,771963.8061981201,,,
705,Central,Dowa,2015-04-01,734841.0372161865,508.05242919921875,0.0,735349.0896453857,0.0,0.0,734841.0372161865,508.05242919921875,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,735349.0896453857,735349.0896453857,735349.0896453857,735349.0896453857,735349.0896453857,735349.0896453857,,,
706,Central,Kasungu,2015-04-01,791807.0158996582,0.0,2208.66259765625,791807.0158996582,0.0,2208.66259765625,791807.0158996582,0.0,0.0,2208.66259765625,0.0,0,0,0.0,0,0,0.0,0,791807.0158996582,794015.6784973145,791807.0158996582,794015.6784973145,791807.0158996582,794015.6784973145,,,
707,Central,Lilongwe,2015-04-01,1620273.1625976562,0.010422994382679462,2986.13818359375,1620273.1730206506,0.0,2986.13818359375,1620273.1625976562,0.010422994382679462,0.0,2986.13818359375,0.0,0,0,0.0,0,0,0.0,0,1620273.1730206506,1623259.3112042444,1620273.1730206506,1623259.3112042444,1620273.1730206506,1623259.3112042444,,,
708,Central,Lilongwe City,2015-04-01,1009028.4345703125,0.0,0.0,1009028.4345703125,0.0,0.0,1009028.4345703125,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1009028.4345703125,1009028.4345703125,1009028.4345703125,1009028.4345703125,1009028.4345703125,1009028.4345703125,,,
709,Central,Mchinji,2015-04-01,596617.9626464844,0.0,0.0,596617.9626464844,0.0,0.0,596617.9626464844,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,596617.9626464844,596617.9626464844,596617.9626464844,596617.9626464844,596617.9626464844,596617.9626464844,,,
710,Central,Nkhotakota,2015-04-01,346261.8993873596,1417.7920532226562,9051.365234375,346486.34802246094,1193.343418121338,9051.365234375,346261.8993873596,1417.7920532226562,0.0,9051.365234375,0.0,0,0,0.0,0,0,0.0,0,347679.6914405823,356731.0566749573,347679.6914405823,356731.0566749573,347679.6914405823,356731.0566749573,,,
711,Central,Ntcheu,2015-04-01,579191.3026733398,2479.1321411132812,0.0,579007.4365844727,2662.9982299804688,0.0,579191.3026733398,2479.1321411132812,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,581670.4348144531,581670.4348144531,581670.4348144531,581670.4348144531,581670.4348144531,581670.4348144531,,,
712,Central,Ntchisi,2015-04-01,285240.0773010254,78.2841567993164,374.9053955078125,285318.3614578247,0.0,374.9053955078125,285240.0773010254,78.2841567993164,0.0,374.9053955078125,0.0,0,0,0.0,0,0,0.0,0,285318.3614578247,285693.2668533325,285318.3614578247,285693.2668533325,285318.3614578247,285693.2668533325,,,
713,Central,Salima,2015-04-01,4125.581249237061,423582.7244873047,0.0,277050.14374923706,150658.1619873047,0.0,4125.581249237061,423582.7244873047,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,427708.30573654175,427708.30573654175,427708.30573654175,427708.30573654175,427708.30573654175,427708.30573654175,,,
714,Northern,Chitipa,2015-04-01,232397.990014382,0.0,0.0,232397.990014382,0.0,0.0,232397.990014382,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,232397.990014382,232397.990014382,232397.990014382,232397.990014382,232397.990014382,232397.990014382,,,
715,Northern,Karonga,2015-04-01,330384.72631073,0.0,0.1445254385471344,330384.72631073,0.0,0.1445254385471344,330384.72631073,0.0,0.0,0.1445254385471344,0.0,0,0,0.0,0,0,0.0,0,330384.72631073,330384.8708361685,330384.72631073,330384.8708361685,330384.72631073,330384.8708361685,,,
716,Northern,Likoma,2015-04-01,4555.39794921875,0.0,0.0,4555.39794921875,0.0,0.0,4555.39794921875,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,4555.39794921875,4555.39794921875,4555.39794921875,4555.39794921875,4555.39794921875,4555.39794921875,,,
717,Northern,Mzimba,2015-04-01,944349.9484672546,0.0,1692.64599609375,118368.17045211792,825981.7780151367,1692.64599609375,944349.9484672546,0.0,0.0,1692.64599609375,0.0,0,0,0.0,0,0,0.0,0,944349.9484672546,946042.5944633484,944349.9484672546,946042.5944633484,944349.9484672546,946042.5944633484,,,
718,Northern,Mzuzu City,2015-04-01,180285.3671875,0.0,0.0,38781.7265625,141503.640625,0.0,180285.3671875,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,180285.3671875,180285.3671875,180285.3671875,180285.3671875,180285.3671875,180285.3671875,,,
719,Northern,Nkhata Bay,2015-04-01,233267.13941955566,0.0,0.0,232792.2615814209,474.8778381347656,0.0,233267.13941955566,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,233267.13941955566,233267.13941955566,233267.13941955566,233267.13941955566,233267.13941955566,233267.13941955566,,,
720,Northern,Rumphi,2015-04-01,192711.74335946748,0.0,4650.349609375,88461.51177682588,104250.2315826416,4650.349609375,192711.74335946748,0.0,0.0,4650.349609375,0.0,0,0,0.0,0,0,0.0,0,192711.74335946748,197362.09296884248,192711.74335946748,197362.09296884248,192711.74335946748,197362.09296884248,,,
721,Southern,Balaka,2015-04-01,3527.331756591797,390351.8426055908,0.0,2031.8508758544922,391847.3234863281,0.0,3527.331756591797,390351.8426055908,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,393879.1743621826,393879.1743621826,393879.1743621826,393879.1743621826,393879.1743621826,393879.1743621826,,,
722,Southern,Blantyre,2015-04-01,213459.70909118652,210267.53125,4.109762191772461,213459.70909118652,210267.53125,4.109762191772461,423727.2403411865,0.0,0.0,4.109762191772461,0.0,0,0,0.0,0,0,0.0,0,423727.2403411865,423731.3501033783,423727.2403411865,423731.3501033783,423727.2403411865,423731.3501033783,,,
723,Southern,Blantyre City,2015-04-01,792246.5348510742,0.0,0.0,792246.5348510742,0.0,0.0,792246.5348510742,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,792246.5348510742,792246.5348510742,792246.5348510742,792246.5348510742,792246.5348510742,792246.5348510742,,,
724,Southern,Chikwawa,2015-04-01,2391.8226013183594,489629.4358520508,45706.71875,756.0135192871094,491265.24493408203,45706.71875,3130.5397033691406,488890.71875,0.0,45706.71875,0.0,0,0,0.0,0,0,0.0,0,492021.25845336914,537727.9772033691,492021.25845336914,537727.9772033691,492021.25845336914,537727.9772033691,,,
725,Southern,Chiradzulu,2015-04-01,275465.7725830078,71958.8362121582,0.0,275465.7725830078,71958.8362121582,0.0,339513.886138916,7910.72265625,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,347424.608795166,347424.608795166,347424.608795166,347424.608795166,347424.608795166,347424.608795166,,,
726,Southern,Machinga,2015-04-01,282557.205078125,355517.35662841797,5441.28076171875,6026.869140625,632047.692565918,5441.28076171875,282557.205078125,355517.35662841797,0.0,5441.28076171875,0.0,0,0,0.0,0,0,0.0,0,638074.561706543,643515.8424682617,638074.561706543,643515.8424682617,638074.561706543,643515.8424682617,,,
727,Southern,Mangochi,2015-04-01,362817.64834594727,551621.3672790527,15517.1640625,642416.0134277344,272023.0021972656,15517.1640625,362817.64834594727,551621.3672790527,0.0,15517.1640625,0.0,0,0,0.0,0,0,0.0,0,914439.015625,929956.1796875,914439.015625,929956.1796875,914439.015625,929956.1796875,,,
728,Southern,Mulanje,2015-04-01,238538.68600463867,380851.66052246094,607.3659057617188,238120.17529296875,381270.17123413086,607.3659057617188,238538.68600463867,380851.66052246094,0.0,607.3659057617188,0.0,0,0,0.0,0,0,0.0,0,619390.3465270996,619997.7124328613,619390.3465270996,619997.7124328613,619390.3465270996,619997.7124328613,,,
729,Southern,Mwanza,2015-04-01,121109.33959960938,0.0,2261.57080078125,121109.33959960938,0.0,2261.57080078125,121109.33959960938,0.0,0.0,2261.57080078125,0.0,0,0,0.0,0,0,0.0,0,121109.33959960938,123370.91040039062,121109.33959960938,123370.91040039062,121109.33959960938,123370.91040039062,,,
730,Southern,Neno,2015-04-01,145170.3533935547,986.2742919921875,262.4953308105469,145170.3533935547,986.2742919921875,262.4953308105469,146156.62768554688,0.0,0.0,262.4953308105469,0.0,0,0,0.0,0,0,0.0,0,146156.62768554688,146419.12301635742,146156.62768554688,146419.12301635742,146156.62768554688,146419.12301635742,,,
731,Southern,Nsanje,2015-04-01,539.879150390625,273865.3253173828,9127.736328125,0.0,274405.20446777344,9127.736328125,539.879150390625,273865.3253173828,0.0,9127.736328125,0.0,0,0,0.0,0,0,0.0,0,274405.20446777344,283532.94079589844,274405.20446777344,283532.94079589844,274405.20446777344,283532.94079589844,,,
732,Southern,Phalombe,2015-04-01,0.0,384165.2387084961,4616.1513671875,0.0,384165.2387084961,4616.1513671875,0.0,384165.2387084961,0.0,4616.1513671875,0.0,0,0,0.0,0,0,0.0,0,384165.2387084961,388781.3900756836,384165.2387084961,388781.3900756836,384165.2387084961,388781.3900756836,,,
733,Southern,Thyolo,2015-04-01,741432.0395507812,7301.6934814453125,0.0,209508.85205078125,539224.8809814453,0.0,743784.7241210938,4949.0089111328125,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,748733.7330322266,748733.7330322266,748733.7330322266,748733.7330322266,748733.7330322266,748733.7330322266,,,
734,Southern,Zomba,2015-04-01,395808.51953125,305110.9607696533,0.0,315266.1701660156,385653.3101348877,0.0,395891.3736419678,305028.10665893555,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,700919.4803009033,700919.4803009033,700919.4803009033,700919.4803009033,700919.4803009033,700919.4803009033,,,
735,Southern,Zomba City,2015-04-01,67778.94189453125,30444.6171875,0.0,61614.515625,36609.04345703125,0.0,67778.94189453125,30444.6171875,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,98223.55908203125,98223.55908203125,98223.55908203125,98223.55908203125,98223.55908203125,98223.55908203125,,,
736,Central,Dedza,2015-07-01,684000.5559539795,85377.83129882812,2585.4189453125,647194.6064453125,81299.82475280762,,0.0,725909.0122528076,43469.375,2585.4189453125,0.0,0,0,43469.375,0,0,0.0,0,769378.3872528076,771963.8061981201,771963.8061981201,771963.8061981201,769378.3872528076,771963.8061981201,,,
737,Central,Dowa,2015-07-01,735349.0896453857,0.0,0.0,20632.742782592773,714716.346862793,,20632.742782592773,714716.346862793,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,735349.0896453857,735349.0896453857,735349.0896453857,735349.0896453857,735349.0896453857,735349.0896453857,,,
738,Central,Kasungu,2015-07-01,791807.0158996582,0.0,2208.66259765625,2208.66259765625,791807.0158996582,,0.0,791807.0158996582,0.0,2208.66259765625,0.0,0,0,0.0,0,0,0.0,0,791807.0158996582,794015.6784973145,794015.6784973145,794015.6784973145,791807.0158996582,794015.6784973145,,,
739,Central,Lilongwe,2015-07-01,1620273.1730206506,0.0,2986.13818359375,19702.326171875,1603556.9850323694,,11970.81640625,1608302.3566144006,0.0,2986.13818359375,0.0,0,0,0.0,0,0,0.0,0,1620273.1730206506,1623259.3112042444,1623259.3112042444,1623259.3112042444,1620273.1730206506,1623259.3112042444,,,
740,Central,Lilongwe City,2015-07-01,1009028.4345703125,0.0,0.0,672321.0,336707.4345703125,,672321.0,336707.4345703125,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1009028.4345703125,1009028.4345703125,1009028.4345703125,1009028.4345703125,1009028.4345703125,1009028.4345703125,,,
741,Central,Mchinji,2015-07-01,596617.9626464844,0.0,0.0,0.0,596617.9626464844,,0.0,596617.9626464844,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,596617.9626464844,596617.9626464844,596617.9626464844,596617.9626464844,596617.9626464844,596617.9626464844,,,
742,Central,Nkhotakota,2015-07-01,346540.966342926,1138.72509765625,9051.365234375,354363.04177856445,2368.0148963928223,,345311.67654418945,2368.0148963928223,0.0,9051.365234375,0.0,0,0,0.0,0,0,0.0,0,347679.6914405823,356731.0566749573,356731.0566749573,356731.0566749573,347679.6914405823,356731.0566749573,,,
743,Central,Ntcheu,2015-07-01,579007.4365844727,2662.9982299804688,0.0,0.0,579436.3017578125,,0.0,579436.3017578125,2234.133056640625,0.0,0.0,0,0,2234.133056640625,0,0,0.0,0,581670.4348144531,581670.4348144531,581670.4348144531,581670.4348144531,581670.4348144531,581670.4348144531,,,
744,Central,Ntchisi,2015-07-01,285318.3614578247,0.0,374.9053955078125,278569.2441101074,7124.022743225098,,278194.3387145996,7124.022743225098,0.0,374.9053955078125,0.0,0,0,0.0,0,0,0.0,0,285318.3614578247,285693.2668533325,285693.2668533325,285693.2668533325,285318.3614578247,285693.2668533325,,,
745,Central,Salima,2015-07-01,277050.14374923706,150658.1619873047,0.0,899.8659782409668,426808.4397583008,,850.9972839355469,426857.3084526062,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,427708.30573654175,427708.30573654175,427708.30573654175,427708.30573654175,427708.30573654175,427708.30573654175,,,
746,Northern,Chitipa,2015-07-01,232397.990014382,0.0,0.0,232371.73640567838,26.25360870361328,,232371.73640567838,26.25360870361328,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,232397.990014382,232397.990014382,232397.990014382,232397.990014382,232397.990014382,232397.990014382,,,
747,Northern,Karonga,2015-07-01,330384.72631073,0.0,0.1445254385471344,225393.47239866853,104991.3984375,,225393.32787322998,104991.3984375,0.0,0.1445254385471344,0.0,0,0,0.0,0,0,0.0,0,330384.72631073,330384.8708361685,330384.8708361685,330384.8708361685,330384.72631073,330384.8708361685,,,
748,Northern,Likoma,2015-07-01,4555.39794921875,0.0,0.0,4555.39794921875,0.0,,4555.39794921875,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,4555.39794921875,4555.39794921875,4555.39794921875,4555.39794921875,4555.39794921875,4555.39794921875,,,
749,Northern,Mzimba,2015-07-01,944146.1392021179,203.80926513671875,1692.64599609375,8819.125774383545,937223.4686889648,,7126.479778289795,937223.4686889648,0.0,1692.64599609375,0.0,0,0,0.0,0,0,0.0,0,944349.9484672546,946042.5944633484,946042.5944633484,946042.5944633484,944349.9484672546,946042.5944633484,,,
750,Northern,Mzuzu City,2015-07-01,180285.3671875,0.0,0.0,38781.7265625,141503.640625,,38781.7265625,141503.640625,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,180285.3671875,180285.3671875,180285.3671875,180285.3671875,180285.3671875,180285.3671875,,,
751,Northern,Nkhata Bay,2015-07-01,233267.13941955566,0.0,0.0,232792.2615814209,474.8778381347656,,232792.2615814209,474.8778381347656,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,233267.13941955566,233267.13941955566,233267.13941955566,233267.13941955566,233267.13941955566,233267.13941955566,,,
752,Northern,Rumphi,2015-07-01,89309.70429696748,103402.0390625,4650.349609375,93111.86138620088,104250.2315826416,,88461.51177682588,104250.2315826416,0.0,4650.349609375,0.0,0,0,0.0,0,0,0.0,0,192711.74335946748,197362.09296884248,197362.09296884248,197362.09296884248,192711.74335946748,197362.09296884248,,,
753,Southern,Balaka,2015-07-01,2031.8508758544922,391847.3234863281,0.0,756.42138671875,1275.4294891357422,,756.42138671875,1275.4294891357422,391847.3234863281,0.0,0.0,0,0,391847.3234863281,0,0,0.0,0,393879.1743621826,393879.1743621826,393879.1743621826,393879.1743621826,393879.1743621826,393879.1743621826,,,
754,Southern,Blantyre,2015-07-01,213459.70909118652,210267.53125,4.109762191772461,3107.0692348480225,210356.74961853027,,2504.747802734375,210954.96128845215,210267.53125,4.109762191772461,0.0,0,0,210267.53125,0,0,0.0,0,423727.2403411865,423731.3501033783,423731.3501033783,423731.3501033783,423727.2403411865,423731.3501033783,,,
755,Southern,Blantyre City,2015-07-01,792246.5348510742,0.0,0.0,700.2536010742188,791546.28125,,0.0,792246.5348510742,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,792246.5348510742,792246.5348510742,792246.5348510742,792246.5348510742,792246.5348510742,792246.5348510742,,,
756,Southern,Chikwawa,2015-07-01,756.0135192871094,491265.24493408203,45706.71875,46191.31423950195,1907.2271118164062,,484.5954895019531,1907.2271118164062,489629.4358520508,45706.71875,0.0,0,0,489629.4358520508,0,0,0.0,0,492021.25845336914,537727.9772033691,537727.9772033691,537727.9772033691,492021.25845336914,537727.9772033691,,,
757,Southern,Chiradzulu,2015-07-01,275465.7725830078,71958.8362121582,0.0,272333.4600830078,3132.3125,,3422.4322509765625,272043.34033203125,71958.8362121582,0.0,0.0,0,0,71958.8362121582,0,0,0.0,0,347424.608795166,347424.608795166,347424.608795166,347424.608795166,347424.608795166,347424.608795166,,,
758,Southern,Machinga,2015-07-01,6026.869140625,632047.692565918,5441.28076171875,11468.14990234375,230851.34375,,6026.869140625,230851.34375,401196.34881591797,5441.28076171875,0.0,0,0,401196.34881591797,0,0,0.0,0,638074.561706543,643515.8424682617,643515.8424682617,643515.8424682617,638074.561706543,643515.8424682617,,,
759,Southern,Mangochi,2015-07-01,642416.0134277344,272023.0021972656,15517.1640625,375207.0703125,551822.2733459473,,359689.90625,551822.2733459473,2926.8360290527344,15517.1640625,0.0,0,0,2926.8360290527344,0,0,0.0,0,914439.015625,929956.1796875,929956.1796875,929956.1796875,914439.015625,929956.1796875,,,
760,Southern,Mulanje,2015-07-01,238120.17529296875,381270.17123413086,607.3659057617188,607.3659057617188,238538.68600463867,,611.11279296875,237927.57321166992,380851.66052246094,607.3659057617188,0.0,0,0,380851.66052246094,0,0,0.0,0,619390.3465270996,619997.7124328613,619997.7124328613,619997.7124328613,619390.3465270996,619997.7124328613,,,
761,Southern,Mwanza,2015-07-01,121109.33959960938,0.0,2261.57080078125,116655.38330078125,6715.527099609375,,114393.8125,6715.527099609375,0.0,2261.57080078125,0.0,0,0,0.0,0,0,0.0,0,121109.33959960938,123370.91040039062,123370.91040039062,123370.91040039062,121109.33959960938,123370.91040039062,,,
762,Southern,Neno,2015-07-01,145170.3533935547,986.2742919921875,262.4953308105469,33393.84298706055,112039.00573730469,,33131.34765625,112039.00573730469,986.2742919921875,262.4953308105469,0.0,0,0,986.2742919921875,0,0,0.0,0,146156.62768554688,146419.12301635742,146419.12301635742,146419.12301635742,146156.62768554688,146419.12301635742,,,
763,Southern,Nsanje,2015-07-01,0.0,274405.20446777344,9127.736328125,9127.736328125,539.879150390625,,0.0,539.879150390625,273865.3253173828,9127.736328125,0.0,0,0,273865.3253173828,0,0,0.0,0,274405.20446777344,283532.94079589844,283532.94079589844,283532.94079589844,274405.20446777344,283532.94079589844,,,
764,Southern,Phalombe,2015-07-01,0.0,384165.2387084961,4616.1513671875,4616.1513671875,0.0,,0.0,0.0,384165.2387084961,4616.1513671875,0.0,0,0,384165.2387084961,0,0,0.0,0,384165.2387084961,388781.3900756836,388781.3900756836,388781.3900756836,384165.2387084961,388781.3900756836,,,
765,Southern,Thyolo,2015-07-01,209508.85205078125,539224.8809814453,0.0,207529.06103515625,533902.978515625,,206670.1875,534761.8520507812,7301.6934814453125,0.0,0.0,0,0,7301.6934814453125,0,0,0.0,0,748733.7330322266,748733.7330322266,748733.7330322266,748733.7330322266,748733.7330322266,748733.7330322266,,,
766,Southern,Zomba,2015-07-01,315266.1701660156,385653.3101348877,0.0,35901.355224609375,359216.97119140625,,311703.5,83414.82641601562,305801.1538848877,0.0,0.0,0,0,305801.1538848877,0,0,0.0,0,700919.4803009033,700919.4803009033,700919.4803009033,700919.4803009033,700919.4803009033,700919.4803009033,,,
767,Southern,Zomba City,2015-07-01,61614.515625,36609.04345703125,0.0,0.0,67778.94189453125,,61614.515625,6164.42626953125,30444.6171875,0.0,0.0,0,0,30444.6171875,0,0,0.0,0,98223.55908203125,98223.55908203125,98223.55908203125,98223.55908203125,98223.55908203125,98223.55908203125,,,
768,Central,Dedza,2015-10-01,686398.4052734375,42096.02592468262,,647648.013458252,81299.828125,,2585.4189453125,656855.212890625,112523.17436218262,,43469.375,0,0,43469.375,0,0,0.0,0,771963.8061981201,771963.8061981201,772417.216583252,772417.216583252,771963.8061981201,771963.8061981201,,,
769,Central,Dowa,2015-10-01,27351.900985717773,707997.188659668,,20632.740234375,714716.4375,,20443.513671875,6908.387313842773,707997.188659668,,0.0,0,0,0.0,0,0,0.0,0,735349.0896453857,735349.0896453857,735349.177734375,735349.177734375,735349.0896453857,735349.0896453857,,,
770,Central,Kasungu,2015-10-01,2586.170684814453,791429.5078125,,2696.5031127929688,791807.0,,2208.66259765625,377.5080871582031,791429.5078125,,0.0,0,0,0.0,0,0,0.0,0,794015.6784973145,794015.6784973145,794503.503112793,794503.503112793,794015.6784973145,794015.6784973145,,,
771,Central,Lilongwe,2015-10-01,1617229.826171875,6029.485032369383,,19702.326171875,1603557.0,,14956.95458984375,1602272.8715820312,6029.485032369383,,0.0,0,0,0.0,0,0,0.0,0,1623259.3112042444,1623259.3112042444,1623259.326171875,1623259.326171875,1623259.3112042444,1623259.3112042444,,,
772,Central,Lilongwe City,2015-10-01,997848.3125,11180.1220703125,,672321.0,336707.4375,,672321.0,325527.3125,11180.1220703125,,0.0,0,0,0.0,0,0,0.0,0,1009028.4345703125,1009028.4345703125,1009028.4375,1009028.4375,1009028.4345703125,1009028.4345703125,,,
773,Central,Mchinji,2015-10-01,1501.345947265625,595116.6166992188,,344.31781005859375,596618.0,,0.0,1501.345947265625,595116.6166992188,,0.0,0,0,0.0,0,0,0.0,0,596617.9626464844,596617.9626464844,596962.3178100586,596962.3178100586,596617.9626464844,596617.9626464844,,,
774,Central,Nkhotakota,2015-10-01,354363.04177856445,2368.0148963928223,,354363.03125,2368.0146484375,,354207.8419189453,155.19985961914062,2368.0148963928223,,0.0,0,0,0.0,0,0,0.0,0,356731.0566749573,356731.0566749573,356731.0458984375,356731.0458984375,356731.0566749573,356731.0566749573,,,
775,Central,Ntcheu,2015-10-01,578762.4375,673.8642578125,,188.2438507080078,579436.3125,,0.0,0.0,581670.4348144531,,2234.133056640625,0,0,2234.133056640625,0,0,0.0,0,581670.4348144531,581670.4348144531,581858.6894073486,581858.6894073486,581670.4348144531,581670.4348144531,,,
776,Central,Ntchisi,2015-10-01,278569.2441101074,7124.022743225098,,278569.25,7124.0234375,,18275.119110107422,260294.125,7124.022743225098,,0.0,0,0,0.0,0,0,0.0,0,285693.2668533325,285693.2668533325,285693.2734375,285693.2734375,285693.2668533325,285693.2668533325,,,
777,Central,Salima,2015-10-01,988.1874504089355,426720.1182861328,,899.865966796875,426808.4375,,850.9972839355469,137.19016647338867,426720.1182861328,,0.0,0,0,0.0,0,0,0.0,0,427708.30573654175,427708.30573654175,427708.3034667969,427708.3034667969,427708.30573654175,427708.30573654175,,,
778,Northern,Chitipa,2015-10-01,232371.73640567838,26.25360870361328,,232700.39700317383,26.25360870361328,,232371.73640567838,0.0,26.25360870361328,,0.0,0,0,0.0,0,0,0.0,0,232397.990014382,232397.990014382,232726.65061187744,232726.65061187744,232397.990014382,232397.990014382,,,
779,Northern,Karonga,2015-10-01,225393.47239866853,104991.3984375,,225393.46875,104991.3984375,,225393.47239866853,0.0,104991.3984375,,0.0,0,0,0.0,0,0,0.0,0,330384.8708361685,330384.8708361685,330384.8671875,330384.8671875,330384.8708361685,330384.8708361685,,,
780,Northern,Likoma,2015-10-01,4555.39794921875,0.0,,4555.39794921875,0.0,,4555.39794921875,0.0,0.0,,0.0,0,0,0.0,0,0,0.0,0,4555.39794921875,4555.39794921875,4555.39794921875,4555.39794921875,4555.39794921875,4555.39794921875,,,
781,Northern,Mzimba,2015-10-01,8819.125774383545,937223.4686889648,,9115.017944335938,937223.375,,8819.125774383545,0.0,937223.4686889648,,0.0,0,0,0.0,0,0,0.0,0,946042.5944633484,946042.5944633484,946338.3929443359,946338.3929443359,946042.5944633484,946042.5944633484,,,
782,Northern,Mzuzu City,2015-10-01,38781.7265625,141503.640625,,38781.7265625,141503.640625,,38781.7265625,0.0,141503.640625,,0.0,0,0,0.0,0,0,0.0,0,180285.3671875,180285.3671875,180285.3671875,180285.3671875,180285.3671875,180285.3671875,,,
783,Northern,Nkhata Bay,2015-10-01,232792.2615814209,474.8778381347656,,232792.25,474.8778381347656,,232792.2615814209,0.0,474.8778381347656,,0.0,0,0,0.0,0,0,0.0,0,233267.13941955566,233267.13941955566,233267.12783813477,233267.12783813477,233267.13941955566,233267.13941955566,,,
784,Northern,Rumphi,2015-10-01,93111.86138620088,104250.2315826416,,93913.54309082031,104250.2265625,,93111.86138620088,0.0,104250.2315826416,,0.0,0,0,0.0,0,0,0.0,0,197362.09296884248,197362.09296884248,198163.7696533203,198163.7696533203,197362.09296884248,197362.09296884248,,,
785,Southern,Balaka,2015-10-01,1654.2487182617188,377.60215759277344,,756.42138671875,1275.429443359375,,0.0,756.42138671875,393122.75297546387,,391847.3234863281,0,0,391847.3125,0,0,0.0,0,393879.1743621826,393879.1743621826,393879.1633300781,393879.1633300781,393879.1743621826,393879.1743621826,,,
