ADMIN0,ADMIN1,date,CS_1,CS_2,CS_99,ML1_1,ML1_2,ML1_99,ML2_1,ML2_2,ML2_3,ML2_99,CS_3,CS_4,CS_5,ML1_3,ML1_4,ML1_5,ML2_4,ML2_5,pop_CS,pop_total_CS,pop_ML1,pop_total_ML1,pop_ML2,pop_total_ML2,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,CS_3p,perc_CS_3p,CS_4p,perc_CS_4p,CS_2m,perc_CS_2m,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,ML1_3p,perc_ML1_3p,ML1_4p,perc_ML1_4p,ML1_2m,perc_ML1_2m,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,ML2_3p,perc_ML2_3p,ML2_4p,perc_ML2_4p,ML2_2m,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p,CS_88,ML1_88,ML2_88,period_ML1,period_ML2
Malawi,Central,2015-04-01,6665943.800815582,498887.0383911133,17206.490234375,6665943.800815582,498887.0383911133,17206.490234375,6665943.800815582,498887.0383911133,0.0,17206.490234375,0.0,0,0,0.0,0,0,0.0,0,7164830.8392066965,7182037.329441072,7164830.8392066965,7182037.329441072,7164830.8392066965,7182037.329441072,93.0370018554918,6.962998144508196,0.0,0.0,0.0,0.0,0.0,0,0.0,7164830.8392066965,100.0,93.0370018554918,6.962998144508196,0.0,0.0,0.0,0.0,0.0,0,0.0,7164830.8392066965,100.0,93.0370018554918,6.962998144508196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7164830.8392066965,100.0,0.0,0.0,,,,Apr - Jun 2015,Jul - Sep 2015
Malawi,Northern,2015-04-01,2117952.228553772,0.0,6343.1396484375,2117952.228553772,0.0,6343.1396484375,2117952.228553772,0.0,0.0,6343.1396484375,0.0,0,0,0.0,0,0,0.0,0,2117952.228553772,2124295.368202209,2117952.228553772,2124295.368202209,2117952.228553772,2124295.368202209,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2117952.228553772,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2117952.228553772,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2117952.228553772,100.0,0.0,0.0,,,,Apr - Jun 2015,Jul - Sep 2015
Malawi,Southern,2015-04-01,3642843.675567627,3452072.1674804688,83544.5859375,3921319.847442627,3173595.9956054688,83544.5859375,3921319.847442627,3173595.9956054688,0.0,83544.5859375,0.0,0,0,0.0,0,0,0.0,0,7094915.843048098,7178460.428985598,7094915.843048098,7178460.428985598,7094915.843048098,7178460.428985598,51.3444240376303,48.6555759623697,0.0,0.0,0.0,0.0,0.0,0,0.0,7094915.843048098,100.0,55.26943425671364,44.73056574328637,0.0,0.0,0.0,0.0,0.0,0,0.0,7094915.843048098,100.0,55.26943425671364,44.73056574328637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7094915.843048098,100.0,0.0,0.0,,,,Apr - Jun 2015,Jul - Sep 2015
Malawi,Central,2015-07-01,6924993.12216568,239837.7170410156,17206.490234375,6924938.503845215,239892.3353614807,17206.490234375,1329281.4967041016,5789845.834445952,45703.50805664063,17206.490234375,0.0,0,0,0.0,0,0,0.0,0,7164830.8392066965,7182037.329441072,7164830.8392066965,7182037.329441072,7164830.8392066965,7182037.329441072,96.65256971973992,3.347430280260056,0.0,0.0,0.0,0.0,0.0,0,0.0,7164830.8392066965,100.0,96.65180740836523,3.3481925916347537,0.0,0.0,0.0,0.0,0.0,0,0.0,7164830.8392066965,100.0,18.55286644633863,80.80924678309665,0.6378867705647188,0.0,0.0,45703.50805664063,0.6378867705647188,0.0,0.0,7119127.331150055,99.36211322943527,0.6378867705647188,0.0,,,,Jul - Sep 2015,Oct - Dec 2015
Malawi,Northern,2015-07-01,2014346.376991272,103605.8515625,6343.1396484375,1045741.7519912721,1072210.4765625,6343.1396484375,829482.4206924437,1288469.807861328,0.0,6343.1396484375,0.0,0,0,0.0,0,0,0.0,0,2117952.228553772,2124295.368202209,2117952.228553772,2124295.368202209,2117952.228553772,2124295.368202209,95.10820640023377,4.891793599766246,0.0,0.0,0.0,0.0,0.0,0,0.0,2117952.228553772,100.0,49.37513405131658,50.62486594868341,0.0,0.0,0.0,0.0,0.0,0,0.0,2117952.228553772,100.0,39.1643593046879,60.8356406953121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2117952.228553772,100.0,0.0,0.0,,,,Jul - Sep 2015,Oct - Dec 2015
Malawi,Southern,2015-07-01,3023192.0883789062,4071723.7546691895,83544.5859375,3023192.0883789062,4071723.7546691895,83544.5859375,1101009.4296875,3042664.116973877,2951242.2963867188,83544.5859375,0.0,0,0,0.0,0,0,0.0,0,7094915.843048098,7178460.428985598,7094915.843048098,7178460.428985598,7094915.843048098,7178460.428985598,42.61068285032809,57.389317149671896,0.0,0.0,0.0,0.0,0.0,0,0.0,7094915.843048098,100.0,42.61068285032809,57.389317149671896,0.0,0.0,0.0,0.0,0.0,0,0.0,7094915.843048098,100.0,15.518287377098579,42.88513330225347,41.59657932064793,0.0,0.0,2951242.2963867188,41.59657932064793,0.0,0.0,4143673.546661377,58.403420679352074,41.59657932064793,0.0,,,,Jul - Sep 2015,Oct - Dec 2015
Malawi,Northern,2015-10-01,835825.5603408812,1288469.807861328,,835825.5603408812,1288469.807861328,,835825.5603408812,0.0,1288469.807861328,,0.0,0,0,0.0,0,0,0.0,0,2124295.368202209,2124295.368202209,2124295.368202209,2124295.368202209,2124295.368202209,2124295.368202209,39.34601434678268,60.65398565321732,0.0,0.0,0.0,0.0,0.0,0,0.0,2124295.368202209,100.0,39.34601434678268,60.65398565321732,0.0,0.0,0.0,0.0,0.0,0,0.0,2124295.368202209,100.0,39.34601434678268,0.0,60.65398565321732,0.0,0.0,1288469.807861328,60.65398565321732,0.0,0.0,835825.5603408812,39.34601434678268,60.65398565321732,0.0,,,,Oct - Dec 2015,Jan - Mar 2016
Malawi,Southern,2015-10-01,1120772.0180664062,3106446.1145324707,,1117594.640625,3109623.491973877,,656476.3359375,2126383.9296875,4395600.163360597,,2951242.2963867188,0,0,2951242.2963867188,0,0,0.0,0,7178460.428985598,7178460.428985598,7178460.428985598,7178460.428985598,7178460.428985598,7178460.428985598,15.612985948085596,43.2745453605774,41.112468691337,0.0,0.0,2951242.2963867188,41.112468691337,0,0.0,4227218.132598877,58.88753130866299,15.568723289360387,43.318808019302615,41.112468691337,0.0,0.0,2951242.2963867188,41.112468691337,0,0.0,4227218.132598877,58.88753130866299,9.14508539027035,29.621726702030234,61.233187907699424,0.0,0.0,4395600.163360597,61.233187907699424,0.0,0.0,2782860.265625,38.766812092300576,20.120719216362414,0.0,,,,Oct - Dec 2015,Jan - Mar 2016
Malawi,Central,2015-10-01,4545598.799438477,2590735.021945953,,1995891.3619384768,5140442.459445953,,1085849.4400634766,2854029.171875,3242158.717502593,,45703.50805664063,0,0,45703.50805664063,0,0,0.0,0,7182037.329441072,7182037.329441072,7182037.329441072,7182037.329441072,7182037.329441072,7182037.329441072,63.2912165577985,36.07242489990751,0.6363585422939791,0.0,0.0,45703.50805664063,0.6363585422939791,0,0.0,7136333.82138443,99.363641457706,27.790044389727548,71.57359706797847,0.6363585422939791,0.0,0.0,45703.50805664063,0.6363585422939791,0,0.0,7136333.82138443,99.363641457706,15.1189612397626,39.73843410943549,45.14260465080191,0.0,0.0,3242158.717502593,45.14260465080191,0.0,0.0,3939878.611938477,54.85739534919809,44.50624610850793,0.0,,,,Oct - Dec 2015,Jan - Mar 2016
Malawi,Central,2016-02-01,7146710.83197403,267329.375,,7146710.83197403,267329.375,,6070228.08978653,1343812.1171875,0.0,,0.0,0,0,0.0,0,0,0.0,0,7414040.20697403,7414040.20697403,7414040.20697403,7414040.20697403,7414040.20697403,7414040.20697403,96.39428209805857,3.605717901941456,0.0,0.0,0.0,0.0,0.0,0,0.0,7414040.20697403,100.0,96.39428209805857,3.605717901941456,0.0,0.0,0.0,0.0,0.0,0,0.0,7414040.20697403,100.0,81.87476625870681,18.125233741293187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7414040.20697403,100.0,0.0,0.0,,,,Feb - May 2016,Jun - Sep 2016
Malawi,Northern,2016-02-01,2191793.586830139,0.0,,2191793.586830139,0.0,,2191793.586830139,0.0,0.0,,0.0,0,0,0.0,0,0,0.0,0,2191793.586830139,2191793.586830139,2191793.586830139,2191793.586830139,2191793.586830139,2191793.586830139,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2191793.586830139,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2191793.586830139,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2191793.586830139,100.0,0.0,0.0,,,,Feb - May 2016,Jun - Sep 2016
Malawi,Southern,2016-02-01,7338793.303405763,0.0,,7338793.303405763,0.0,,4886387.7265625,2452405.5768432617,0.0,,0.0,0,0,0.0,0,0,0.0,0,7338793.303405763,7338793.303405763,7338793.303405763,7338793.303405763,7338793.303405763,7338793.303405763,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7338793.303405763,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7338793.303405763,100.0,66.58298611973228,33.417013880267724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7338793.303405763,100.0,0.0,0.0,,,,Feb - May 2016,Jun - Sep 2016
Malawi,Southern,2016-06-01,3518130.999938965,1831274.9921875,624976.640625,2453851.625,498200.390625,624976.640625,0.0,0.0,6713816.662780763,624976.640625,1364410.6706542969,0,0,3761764.6471557617,0,0,0.0,0,6713816.662780763,7338793.303405763,6713816.662780763,7338793.303405763,6713816.662780763,7338793.303405763,52.401356436233215,27.276213876072887,20.32242968769389,0.0,0.0,1364410.6706542969,20.32242968769389,0,0.0,5349405.992126465,79.67757031230613,36.54927961621835,7.420524206251604,56.03019617753005,0.0,0.0,3761764.6471557617,56.03019617753005,0,0.0,2952052.015625,43.969803822469956,0.0,0.0,100.0,0.0,0.0,6713816.662780763,100.0,0.0,0.0,0.0,0.0,79.67757031230609,35.707766489836146,,,,Jun - Sep 2016,Oct - Jan 2017
Malawi,Central,2016-06-01,6667748.452091217,0.0,743952.271484375,5749734.41122818,282579.5,743952.271484375,664115.0916481018,1457.518798828125,6004515.325042725,743952.271484375,2339.4833984375,0,0,637774.0242614746,0,0,0.0,0,6670087.935489655,7414040.20697403,6670087.935489655,7414040.20697403,6670087.935489655,7414040.20697403,99.96492574878977,0.0,0.035074251210239216,0.0,0.0,2339.4833984375,0.035074251210239216,0,0.0,6667748.452091217,99.96492574878977,86.20177824996081,4.236518359772655,9.561703390266553,0.0,0.0,637774.0242614746,9.561703390266553,0,0.0,6032313.91122818,90.43829660973343,9.956616735358658,0.02185156796918792,90.02153169667216,0.0,0.0,6004515.325042725,90.02153169667216,0.0,0.0,665572.6104469299,9.978468303327846,89.98645744546192,9.526629139056313,,,,Jun - Sep 2016,Oct - Jan 2017
Malawi,Northern,2016-06-01,2180386.580970764,0.0,11407.005859375,2180386.580970764,0.0,11407.005859375,1877116.7723770144,299612.0546875,3657.75390625,11407.005859375,0.0,0,0,0.0,0,0,0.0,0,2180386.580970764,2191793.586830139,2180386.580970764,2191793.586830139,2180386.580970764,2191793.586830139,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2180386.580970764,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2180386.580970764,100.0,86.0910073818778,13.741235490181058,0.16775712794111372,0.0,0.0,3657.75390625,0.16775712794111372,0.0,0.0,2176728.827064514,99.83224287205887,0.16775712794111372,0.0,,,,Jun - Sep 2016,Oct - Jan 2017
Malawi,Southern,2016-10-01,0.0,3206262.318099976,1121120.3608398438,0.0,0.0,1121120.3608398438,0.0,0.0,4597676.6481781015,1121120.3608398438,2969196.845703125,0,0,6175459.1638031015,0,0,1577782.515625,0,6175459.1638031015,7338793.1340179425,6175459.1638031015,7338793.1340179425,6175459.1638031015,7338793.1340179425,0.0,51.91941575604927,48.08058424395073,0.0,0.0,2969196.845703125,48.08058424395073,0,0.0,3206262.318099976,51.91941575604927,0.0,0.0,100.0,0.0,0.0,6175459.1638031015,100.0,0,0.0,0.0,0.0,0.0,0.0,74.45076594671647,25.54923405328353,0.0,6175459.1638031015,100.0,1577782.515625,25.54923405328353,0.0,0.0,51.91941575604927,51.91941575604927,42213.609375,42213.609375,42213.609375,Oct - Jan 2017,Feb - May 2017
Malawi,Northern,2016-10-01,1769279.9630126953,113943.625,277830.70947265625,1769279.9630126953,113943.625,277830.70947265625,1769279.9630126953,113943.625,0.0,277830.70947265625,0.0,0,0,0.0,0,0,0.0,0,1883223.5880126955,2191793.6998291016,1883223.5880126955,2191793.6998291016,1883223.5880126955,2191793.6998291016,93.94954344639231,6.050456553607688,0.0,0.0,0.0,0.0,0.0,0,0.0,1883223.5880126955,100.0,93.94954344639231,6.050456553607688,0.0,0.0,0.0,0.0,0.0,0,0.0,1883223.5880126955,100.0,93.94954344639231,6.050456553607688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1883223.5880126955,100.0,0.0,0.0,30739.40234375,30739.40234375,30739.40234375,Oct - Jan 2017,Feb - May 2017
Malawi,Central,2016-10-01,337989.8699356317,1304553.2846679688,1239052.953125,337989.8699356317,287546.83154296875,1239052.953125,337989.8699356317,287546.83154296875,5522264.947753906,1239052.953125,4505258.494628906,0,0,5522264.947753906,0,0,0.0,0,6147801.649232508,7414040.348451258,6147801.649232508,7414040.348451258,6147801.649232508,7414040.348451258,5.497735438127326,21.219833675519272,73.28243088635341,0.0,0.0,4505258.494628906,73.28243088635341,0,0.0,1642543.1546036003,26.717569113646608,5.497735438127326,4.67723013768452,89.82503442418816,0.0,0.0,5522264.947753906,89.82503442418816,0,0.0,625536.7014786005,10.174965575811846,5.497735438127326,4.67723013768452,89.82503442418816,0.0,0.0,5522264.947753906,89.82503442418816,0.0,0.0,625536.7014786005,10.174965575811846,16.542603537834765,16.542603537834765,27185.74609375,27185.74609375,27185.74609375,Oct - Jan 2017,Feb - May 2017
Malawi,Central,2017-02-01,355845.54685795313,5971020.199699403,1308544.60546875,355845.54685795313,5971020.199699403,1308544.60546875,6326865.746557355,0.0,0.0,1308544.60546875,0.0,0,0,0.0,0,0,0.0,0,6326865.746557355,7662829.102026105,6326865.746557355,7662829.102026105,6326865.746557355,7662829.102026105,5.624357479871922,94.37564252012808,0.0,0.0,0.0,0.0,0.0,0,0.0,6326865.746557355,100.0,5.624357479871922,94.37564252012808,0.0,0.0,0.0,0.0,0.0,0,0.0,6326865.746557355,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6326865.746557355,100.0,0.0,0.0,27418.75,27418.75,27418.75,Feb - May 2017,Jun - Sep 2017
Malawi,Northern,2017-02-01,1842652.7118148804,117523.171875,288753.8134765625,1842652.7118148804,117523.171875,288753.8134765625,1868047.3133773804,92128.5703125,0.0,288753.8134765625,0.0,0,0,0.0,0,0,0.0,0,1960175.8836898804,2280688.486228944,1960175.8836898804,2280688.486228944,1960175.8836898804,2280688.486228944,94.00445782172508,5.995542178274922,0.0,0.0,0.0,0.0,0.0,0,0.0,1960175.8836898804,100.0,94.00445782172508,5.995542178274922,0.0,0.0,0.0,0.0,0.0,0,0.0,1960175.8836898804,100.0,95.29998450245829,4.700015497541734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960175.8836898804,100.0,0.0,0.0,31758.7890625,31758.7890625,31758.7890625,Feb - May 2017,Jun - Sep 2017
Malawi,Southern,2017-02-01,0.0,6329681.523361206,1147870.192138672,0.0,6329681.523361206,1147870.192138672,5527313.742111206,802367.78125,0.0,1147870.192138672,0.0,0,0,0.0,0,0,0.0,0,6329681.523361206,7522122.934249878,6329681.523361206,7522122.934249878,6329681.523361206,7522122.934249878,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6329681.523361206,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6329681.523361206,100.0,87.32372587327389,12.676274126726112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6329681.523361206,100.0,0.0,0.0,44571.21875,44571.21875,44571.21875,Feb - May 2017,Jun - Sep 2017
Malawi,Central,2017-06-01,6326865.746557355,0.0,1308544.60546875,6326865.746557355,0.0,1308544.60546875,6326865.746557355,0.0,0.0,1308544.60546875,0.0,0,0,0.0,0,0,0.0,0,6326865.746557355,7662829.102026105,6326865.746557355,7662829.102026105,6326865.746557355,7662829.102026105,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6326865.746557355,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6326865.746557355,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6326865.746557355,100.0,0.0,0.0,27418.75,27418.75,27418.75,Jun - Sep 2017,Oct - Jan 2018
Malawi,Northern,2017-06-01,1868047.3133773804,92128.5703125,288753.8134765625,1868047.3133773804,92128.5703125,288753.8134765625,1868047.3133773804,0.0,92128.5703125,288753.8134765625,0.0,0,0,0.0,0,0,0.0,0,1960175.8836898804,2280688.486228944,1960175.8836898804,2280688.486228944,1960175.8836898804,2280688.486228944,95.29998450245829,4.700015497541734,0.0,0.0,0.0,0.0,0.0,0,0.0,1960175.8836898804,100.0,95.29998450245829,4.700015497541734,0.0,0.0,0.0,0.0,0.0,0,0.0,1960175.8836898804,100.0,95.29998450245829,0.0,4.700015497541734,0.0,0.0,92128.5703125,4.700015497541734,0.0,0.0,1868047.3133773804,95.29998450245829,4.700015497541734,0.0,31758.7890625,31758.7890625,31758.7890625,Jun - Sep 2017,Oct - Jan 2018
Malawi,Southern,2017-06-01,6066296.992111206,263384.53125,1147870.192138672,6066296.992111206,263384.53125,1147870.192138672,6066296.992111206,0.0,263384.53125,1147870.192138672,0.0,0,0,0.0,0,0,0.0,0,6329681.523361206,7522122.934249878,6329681.523361206,7522122.934249878,6329681.523361206,7522122.934249878,95.83889757679093,4.161102423209071,0.0,0.0,0.0,0.0,0.0,0,0.0,6329681.523361206,100.0,95.83889757679093,4.161102423209071,0.0,0.0,0.0,0.0,0.0,0,0.0,6329681.523361206,100.0,95.83889757679093,0.0,4.161102423209071,0.0,0.0,263384.53125,4.161102423209071,0.0,0.0,6066296.992111206,95.83889757679093,4.161102423209071,0.0,44571.21875,44571.21875,44571.21875,Jun - Sep 2017,Oct - Jan 2018
Malawi,Southern,2017-10-01,5527313.742111206,802367.78125,1147870.192138672,5109749.136642456,1219932.38671875,1147870.192138672,4145161.699142456,964587.4375,1219932.38671875,1147870.192138672,0.0,0,0,0.0,0,0,0.0,0,6329681.523361206,7522122.934249878,6329681.523361206,7522122.934249878,6329681.523361206,7522122.934249878,87.32372587327389,12.676274126726112,0.0,0.0,0.0,0.0,0.0,0,0.0,6329681.523361206,100.0,80.72679672403268,19.273203275967322,0.0,0.0,0.0,0.0,0.0,0,0.0,6329681.523361206,100.0,65.48768186588447,15.239114858148215,19.273203275967322,0.0,0.0,1219932.38671875,19.273203275967322,0.0,0.0,5109749.136642456,80.72679672403268,19.273203275967322,0.0,44571.21875,44571.21875,44571.21875,Oct - Jan 2018,Feb - May 2018
Malawi,Central,2017-10-01,6326865.746557355,0.0,1308544.60546875,6326865.746557355,0.0,1308544.60546875,6326865.746557355,0.0,0.0,1308544.60546875,0.0,0,0,0.0,0,0,0.0,0,6326865.746557355,7662829.102026105,6326865.746557355,7662829.102026105,6326865.746557355,7662829.102026105,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6326865.746557355,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6326865.746557355,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6326865.746557355,100.0,0.0,0.0,27418.75,27418.75,27418.75,Oct - Jan 2018,Feb - May 2018
Malawi,Northern,2017-10-01,1960175.8836898804,0.0,288753.8134765625,1960175.8836898804,0.0,288753.8134765625,1960175.8836898804,0.0,0.0,288753.8134765625,0.0,0,0,0.0,0,0,0.0,0,1960175.8836898804,2280688.486228944,1960175.8836898804,2280688.486228944,1960175.8836898804,2280688.486228944,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1960175.8836898804,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1960175.8836898804,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960175.8836898804,100.0,0.0,0.0,31758.7890625,31758.7890625,31758.7890625,Oct - Jan 2018,Feb - May 2018
Malawi,Central,2018-02-01,6477716.497135998,0.0,1383869.7021484377,6477716.497135998,0.0,1383869.7021484377,6009225.258244395,468491.23889160156,0.0,1383869.7021484377,0.0,0,0,0.0,0,0,0.0,0,6477716.497135998,7890066.404362557,6477716.497135998,7890066.404362557,6477716.497135998,7890066.404362557,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6477716.497135998,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6477716.497135998,100.0,92.76764830478865,7.232351695211365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6477716.497135998,100.0,0.0,0.0,28480.205078125,28480.205078125,28480.205078125,Feb - May 2018,Jun - Sep 2018
Malawi,Northern,2018-02-01,1988616.882507324,0.0,300009.62353515625,1988616.882507324,0.0,300009.62353515625,1988616.882507324,0.0,0.0,300009.62353515625,0.0,0,0,0.0,0,0,0.0,0,1988616.882507324,2321437.5372924805,1988616.882507324,2321437.5372924805,1988616.882507324,2321437.5372924805,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1988616.882507324,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1988616.882507324,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988616.882507324,100.0,0.0,0.0,32811.03125,32811.03125,32811.03125,Feb - May 2018,Jun - Sep 2018
Malawi,Southern,2018-02-01,6434598.723556519,0.0,1174904.9699707031,6434598.723556519,0.0,1174904.9699707031,5208041.879806519,1226556.84375,0.0,1174904.9699707031,0.0,0,0,0.0,0,0,0.0,0,6434598.723556519,7655658.131027223,6434598.723556519,7655658.131027223,6434598.723556519,7655658.131027223,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6434598.723556519,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6434598.723556519,100.0,80.93809891734693,19.06190108265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6434598.723556519,100.0,0.0,0.0,46154.4375,46154.4375,46154.4375,Feb - May 2018,Jun - Sep 2018
Malawi,Central,2018-06-01,10912715.15711379,2042717.8371582031,2767739.404296875,10912715.15711379,2042717.8371582031,2767739.404296875,1703732.8285568953,4560633.375,213350.2935791016,1383869.7021484377,0.0,0,0,0.0,0,0,0.0,0,12955432.994271995,15780132.80872512,12955432.994271995,15780132.80872512,6477716.497135998,7890066.404362557,84.23273202785771,15.767267972142287,0.0,0.0,0.0,0.0,0.0,0,0.0,12955432.994271995,100.0,84.23273202785771,15.767267972142287,0.0,0.0,0.0,0.0,0.0,0,0.0,12955432.994271995,100.0,26.30144170882084,70.40495484815366,3.2936034430254932,0.0,0.0,213350.2935791016,3.2936034430254932,0.0,0.0,6264366.203556895,96.70639655697451,3.2936034430254932,0.0,56960.41015625,56960.41015625,28480.205078125,Jun - Sep 2018,Oct - Jan 2019
Malawi,Northern,2018-06-01,3977233.765014648,0.0,600019.2470703125,3977233.765014648,0.0,600019.2470703125,1988616.882507324,0.0,0.0,300009.62353515625,0.0,0,0,0.0,0,0,0.0,0,3977233.765014648,4642875.074584961,3977233.765014648,4642875.074584961,1988616.882507324,2321437.5372924805,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3977233.765014648,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3977233.765014648,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988616.882507324,100.0,0.0,0.0,65622.0625,65622.0625,32811.03125,Jun - Sep 2018,Oct - Jan 2019
Malawi,Southern,2018-06-01,7623379.134613037,5245818.3125,2349809.9399414062,7089578.634613037,5779618.8125,2349809.9399414062,2995921.942306518,548867.375,2889809.40625,1174904.9699707031,0.0,0,0,0.0,0,0,0.0,0,12869197.447113035,15311316.262054445,12869197.447113035,15311316.262054445,6434598.723556519,7655658.131027223,59.2374090609916,40.762590939008405,0.0,0.0,0.0,0.0,0.0,0,0.0,12869197.447113035,100.0,55.08951637231622,44.91048362768378,0.0,0.0,0.0,0.0,0.0,0,0.0,12869197.447113035,100.0,46.55957692184757,8.529939450468655,44.91048362768378,0.0,0.0,2889809.40625,44.91048362768378,0.0,0.0,3544789.317306518,55.08951637231622,44.91048362768378,0.0,92308.875,92308.875,46154.4375,Jun - Sep 2018,Oct - Jan 2019
Malawi,Southern,2018-10-01,0.0,0.0,7665733.0,116680.4140625,2811628.5,1174905.0,0.0,0.0,0.0,7665733.0,0.0,0,0,3516364.25,0,0,0.0,0,0.0,7665733.0,6444673.1640625,7665732.6015625,0.0,7665733.0,,,,,,0.0,,0,,0.0,,1.8104938930518035,43.62716973264858,54.56233637429962,0.0,0.0,3516364.25,54.56233637429962,0,0.0,2928308.9140625,45.43766362570037,,,,,,0.0,,0.0,,0.0,,,,,46154.4375,,Oct - Jan 2019,Feb - May 2019
Malawi,Central,2018-10-01,0.0,0.0,7890721.5,1629631.375,4635389.5,1383869.625,0.0,0.0,0.0,7890721.5,0.0,0,0,213350.296875,0,0,0.0,0,0.0,7890721.5,6478371.171875,7890721.001953125,0.0,7890721.5,,,,,,0.0,,0,,0.0,,25.15495533931169,71.55177400337814,3.2932706573101638,0.0,0.0,213350.296875,3.2932706573101638,0,0.0,6265020.875,96.70672934268984,,,,,,0.0,,0.0,,0.0,,,,,28480.205078125,,Oct - Jan 2019,Feb - May 2019
Malawi,Northern,2018-10-01,0.0,0.0,2321437.5,1988616.875,0.0,300009.625,0.0,0.0,0.0,2321437.5,0.0,0,0,0.0,0,0,0.0,0,0.0,2321437.5,1988616.875,2321437.53125,0.0,2321437.5,,,,,,0.0,,0,,0.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1988616.875,100.0,,,,,,0.0,,0.0,,0.0,,,,,32811.03125,,Oct - Jan 2019,Feb - May 2019
Malawi,Central,2018-12-01,4620551.766070366,1335883.524400592,1383869.7021484377,399373.680132866,5557061.610338092,1383869.7021484377,5956435.290470958,521281.20666503906,0.0,1383869.7021484377,521281.20666503906,0,0,521281.20666503906,0,0,0.0,0,6477716.497135998,7890066.404362557,6477716.497135998,7890066.404362557,6477716.497135998,7890066.404362557,71.3299473373566,20.62275378972248,8.047298872920942,0.0,0.0,521281.20666503906,8.047298872920942,0,0.0,5956435.290470958,91.95270112707908,6.16534669755062,85.78735442952843,8.047298872920942,0.0,0.0,521281.20666503906,8.047298872920942,0,0.0,5956435.290470958,91.95270112707908,91.95270112707908,8.047298872920942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6477716.497135998,100.0,-8.047298872920942,0.0,28480.205078125,28480.205078125,28480.205078125,,
