,date,ADMIN1,ADMIN2,CS_1,CS_2,CS_3,CS_4,CS_5,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_CS,pop_ML1,pop_ML2,pop_ADMIN2
151,Sep 2019,Oromia,"Arsi-Bale Wheat, Barley and Potato Livelihood Zone (ABW",902819.0,1625074.0,722255.0,361128.0,0.0,902819.0,1625074.0,722255.0,361128.0,0.0,920020.0,1288028.0,920020.0,552012.0,0.0,3611276.0,3611276.0,3680080.0,
152,Sep 2019,Oromia,Asa-Abijata Shala Jido Agro-pastoral Livelihood Zone,42284.0,56379.0,28190.0,14095.0,0.0,42284.0,56379.0,28190.0,14095.0,0.0,43090.0,50272.0,28727.0,21545.0,0.0,140948.0,140948.0,143634.0,
153,Sep 2019,Oromia,"Bgc-Borena-Guji Maize, Wheat and Livestock Livelihood Z",38728.0,87138.0,58092.0,9682.0,0.0,38728.0,87138.0,58092.0,9682.0,0.0,49332.0,88798.0,49332.0,9866.0,0.0,193640.0,193640.0,197329.0,
154,Sep 2019,Oromia,"Bge-Guji Coffee, Enset & Cattle Livelihood Zone",373241.0,373241.0,266601.0,53320.0,0.0,373241.0,373241.0,266601.0,53320.0,0.0,326017.0,434689.0,271681.0,54336.0,0.0,1066404.0,1066404.0,1086722.0,
155,Sep 2019,Oromia,Bgp-Borena-Guji Cattle Pastoralist Livelihood Zone,202962.0,177592.0,101481.0,25370.0,0.0,202962.0,202962.0,76111.0,25370.0,0.0,155122.0,206829.0,129268.0,25854.0,0.0,507406.0,507406.0,517073.0,
156,Sep 2019,Oromia,Blp-Bale Agro-pastoral Livelihood Zone,69166.0,92221.0,46110.0,23055.0,0.0,69166.0,92221.0,46110.0,23055.0,0.0,70483.0,105725.0,46989.0,11747.0,0.0,230552.0,230552.0,234944.0,
157,Sep 2019,Oromia,Bpa-Bale Pastoral Livelihood,98948.0,74211.0,61842.0,12368.0,0.0,111316.0,86579.0,49474.0,0.0,0.0,100833.0,88229.0,63021.0,0.0,0.0,247369.0,247369.0,252082.0,
158,Sep 2019,Oromia,"Cgc-Charcher/Gololcha Coffee, Chat & Maize",281687.0,321928.0,160964.0,40241.0,0.0,362169.0,281687.0,160964.0,0.0,0.0,287054.0,287054.0,205038.0,41008.0,0.0,804819.0,804819.0,820153.0,
159,Sep 2019,Oromia,"Dbc-Dallo, Barbare and Arana-Buluk Coffee Livelihood Zo",47588.0,71382.0,31725.0,7931.0,0.0,55519.0,63450.0,39657.0,0.0,0.0,48494.0,72742.0,32330.0,8082.0,0.0,158626.0,158626.0,161648.0,
160,Sep 2019,Oromia,"Gbc-Guji Enset, Barley and Cattle Livelihood",163038.0,97823.0,48911.0,16304.0,0.0,163038.0,97823.0,48911.0,16304.0,0.0,166145.0,99687.0,49843.0,16614.0,0.0,326076.0,326076.0,332289.0,
161,Sep 2019,Oromia,"Gsw-Goro–Ginir Teff, Wheat & Spices",18630.0,10162.0,5081.0,0.0,0.0,18630.0,11856.0,3387.0,0.0,0.0,18985.0,10356.0,5178.0,0.0,0.0,33873.0,33873.0,34519.0,
162,Sep 2019,Oromia,Mcb-Moyale Agro-Pastoral Labor and Cross-Border Trade,8528.0,11370.0,7107.0,1421.0,0.0,11370.0,9949.0,7107.0,0.0,0.0,8690.0,10139.0,8690.0,1448.0,0.0,28426.0,28426.0,28968.0,
163,Sep 2019,Oromia,"Mcp-Moyale Cattle, Shoats and Camel Pastoralist",765.0,2678.0,3443.0,765.0,0.0,1148.0,2678.0,3443.0,383.0,0.0,1169.0,2729.0,3118.0,780.0,0.0,7650.0,7650.0,7796.0,
164,Sep 2019,Oromia,Mip-Market Isolated Pastoralist,13884.0,16198.0,11570.0,4628.0,0.0,13884.0,16198.0,9256.0,6942.0,0.0,14149.0,14149.0,11791.0,7074.0,0.0,46281.0,46281.0,47162.0,
165,Sep 2019,Oromia,Nap-North-East Agro-Pastoral,69510.0,125118.0,55608.0,27804.0,0.0,55608.0,125118.0,55608.0,41706.0,0.0,56668.0,113335.0,70835.0,42501.0,0.0,278041.0,278041.0,283338.0,
166,Sep 2019,Oromia,Oap-Borena Agro-Pastoral Livelihood,115060.0,161083.0,115060.0,69036.0,0.0,138071.0,184095.0,92048.0,46024.0,0.0,117252.0,164152.0,117252.0,70351.0,0.0,460238.0,460238.0,469006.0,
167,Sep 2019,Oromia,Skv-Siraro-Kofele Potato and Vegetable,25558.0,46004.0,25558.0,5112.0,0.0,30670.0,40893.0,25558.0,5112.0,0.0,26045.0,41672.0,26045.0,10418.0,0.0,102232.0,102232.0,104180.0,
168,Sep 2019,Oromia,"Smc-Sorghum, Maize & Chat",617654.0,988246.0,494123.0,370592.0,0.0,617654.0,1111776.0,494123.0,247061.0,0.0,503537.0,1007074.0,629421.0,377653.0,0.0,2470614.0,2470614.0,2517685.0,
169,Sep 2019,Oromia,Wbp- Wheat Barely and Potato,169389.0,304900.0,169389.0,33878.0,0.0,169389.0,304900.0,169389.0,33878.0,0.0,172616.0,310709.0,172616.0,34523.0,0.0,677555.0,677555.0,690464.0,
171,Sep 2019,SNNP,AMP Alaba-Mareko Lowland Pepper LZ,186264.0,124176.0,82784.0,20696.0,0.0,165568.0,165568.0,82784.0,0.0,0.0,147465.0,147465.0,84266.0,42133.0,0.0,413919.0,413919.0,421329.0,
172,Sep 2019,SNNP,Abm-Alaba-Badewacho-Maize Livelihood,96796.0,48398.0,38718.0,9680.0,0.0,116155.0,48398.0,29039.0,0.0,0.0,88676.0,59117.0,39412.0,9853.0,0.0,193592.0,193592.0,197058.0,
173,Sep 2019,SNNP,BAM Badewacho-Alaba Maize LZ,53581.0,32149.0,21432.0,0.0,0.0,69655.0,26791.0,10716.0,0.0,0.0,54540.0,21816.0,27270.0,5454.0,0.0,107162.0,107162.0,109080.0,
174,Sep 2019,SNNP,Boricha,103673.0,162915.0,29621.0,0.0,0.0,103673.0,162915.0,29621.0,0.0,0.0,90454.0,165832.0,45227.0,0.0,0.0,296209.0,296209.0,301512.0,
175,Sep 2019,SNNP,DMR Dawro-Konta Maize and Root Crop LZ,100962.0,88342.0,50481.0,12620.0,0.0,138823.0,75722.0,37861.0,0.0,0.0,89923.0,89923.0,64231.0,12846.0,0.0,252405.0,252405.0,256923.0,
176,Sep 2019,SNNP,GCO Gedeo Coffee LZ,179461.0,112163.0,89730.0,67298.0,0.0,201893.0,134596.0,67298.0,44865.0,0.0,182674.0,159839.0,68503.0,45668.0,0.0,448652.0,448652.0,456684.0,
177,Sep 2019,SNNP,GGE Gamo Gofa Enset and Barley LZ,185848.0,92924.0,30975.0,0.0,0.0,201335.0,92924.0,15487.0,0.0,0.0,141881.0,110352.0,47294.0,15765.0,0.0,309746.0,309746.0,315291.0,
178,Sep 2019,SNNP,GMR Gamo Gofa Maize and Root Crop LZ,331723.0,199034.0,99517.0,33172.0,0.0,364895.0,232206.0,66345.0,0.0,0.0,270129.0,236363.0,135065.0,33766.0,0.0,663446.0,663446.0,675323.0,
179,Sep 2019,SNNP,HGZ Hadero Ginger LZ,42387.0,25432.0,16955.0,0.0,0.0,50864.0,21194.0,12716.0,0.0,0.0,38831.0,25887.0,21573.0,0.0,0.0,84774.0,84774.0,86291.0,
180,Sep 2019,SNNP,HMC/IBA - Chamo-Abaya Irrigated Banana,67799.0,40679.0,20340.0,6780.0,0.0,88139.0,33900.0,13560.0,0.0,0.0,69013.0,34506.0,27605.0,6901.0,0.0,135598.0,135598.0,138025.0,
181,Sep 2019,SNNP,HWE Hadiya-Kembata Cereal and Enset LZ – Hadiya sub zon,57043.0,20743.0,20743.0,5186.0,0.0,67414.0,20743.0,15557.0,0.0,0.0,52786.0,26393.0,21114.0,5279.0,0.0,103714.0,103714.0,105571.0,
182,Sep 2019,SNNP,KBC Kedida-Badewacho Coffee LZ,55446.0,40324.0,5041.0,0.0,0.0,70568.0,25203.0,5041.0,0.0,0.0,66700.0,25654.0,10262.0,0.0,0.0,100811.0,100811.0,102616.0,
183,Sep 2019,SNNP,KCE Hadiya-Kembata Cereal and Enset LZ – Kembata sub-zo,107336.0,41283.0,16513.0,0.0,0.0,123849.0,33026.0,8257.0,0.0,0.0,100853.0,42022.0,25213.0,0.0,0.0,165132.0,165132.0,168088.0,
184,Sep 2019,SNNP,Loka abaya,78805.0,24248.0,18186.0,0.0,0.0,84867.0,30310.0,6062.0,0.0,0.0,74046.0,30853.0,18512.0,0.0,0.0,121239.0,121239.0,123410.0,
185,Sep 2019,SNNP,SBW,169782.0,36382.0,36382.0,0.0,0.0,194037.0,24255.0,24255.0,0.0,0.0,185166.0,37033.0,24689.0,0.0,0.0,242546.0,242546.0,246888.0,
186,Sep 2019,SNNP,SCO Sidama Coffee LZ,322508.0,86002.0,21501.0,0.0,0.0,344009.0,64502.0,21501.0,0.0,0.0,306396.0,87542.0,43771.0,0.0,0.0,430011.0,430011.0,437709.0,
187,Sep 2019,SNNP,SMB Sidama Maize Belt LZ,274152.0,84355.0,63266.0,0.0,0.0,316330.0,63266.0,42177.0,0.0,0.0,300527.0,85865.0,42932.0,0.0,0.0,421773.0,421773.0,429324.0,
188,Sep 2019,SNNP,SOC South Omo Crop LZ,33325.0,8887.0,2222.0,0.0,0.0,37768.0,4443.0,2222.0,0.0,0.0,31660.0,6784.0,4523.0,2261.0,0.0,44433.0,44433.0,45229.0,
189,Sep 2019,SNNP,SOP South Omo Pastoral LZ,33186.0,19912.0,13274.0,0.0,0.0,19912.0,26549.0,19912.0,0.0,0.0,33780.0,23646.0,10134.0,0.0,0.0,66372.0,66372.0,67560.0,
190,Sep 2019,SNNP,WCG Wolayita Ginger and Coffee LZ,37088.0,55633.0,24726.0,6181.0,0.0,61814.0,43270.0,12363.0,6181.0,0.0,44044.0,56628.0,18876.0,6292.0,0.0,123628.0,123628.0,125841.0,
191,Sep 2019,SNNP,WMR Wolayita Maize and Root Crop LZ,282957.0,188638.0,125759.0,31440.0,0.0,220078.0,282957.0,94319.0,31440.0,0.0,192015.0,256020.0,128010.0,64005.0,0.0,628793.0,628793.0,640050.0,
192,Sep 2019,SNNP,WWB Wolayita Barley and Wheat LZ,98687.0,98687.0,37008.0,12336.0,0.0,98687.0,111023.0,37008.0,0.0,0.0,87897.0,100454.0,50227.0,12557.0,0.0,246718.0,246718.0,251135.0,
194,Sep 2019,Somali,AFP - Afder Pastoral Livelihood Zone,125385.0,200616.0,150462.0,25077.0,0.0,150462.0,200616.0,150462.0,0.0,0.0,179690.0,179690.0,128350.0,25670.0,0.0,501539.0,501539.0,513401.0,
195,Sep 2019,Somali,DAP - Degahbur Agropastoral Livelihood Zone,49295.0,78872.0,59154.0,9859.0,0.0,69013.0,78872.0,49295.0,0.0,0.0,60553.0,70645.0,70645.0,0.0,0.0,197180.0,197180.0,201844.0,
196,Sep 2019,Somali,DGR - Dawa- Ganale Riverine Livelihood Zone,36751.0,73502.0,55126.0,18375.0,0.0,55126.0,73502.0,45939.0,9188.0,0.0,56430.0,75240.0,47025.0,9405.0,0.0,183754.0,183754.0,188100.0,
197,Sep 2019,Somali,FDP - Filtu Dolo Pastoral,52825.0,61629.0,52825.0,8804.0,0.0,52825.0,70434.0,52825.0,0.0,0.0,63087.0,54075.0,63087.0,0.0,0.0,176084.0,176084.0,180249.0,
198,Sep 2019,Somali,FKP - Fik Pastoral  Livelihood Zone March,100291.0,117006.0,100291.0,16715.0,0.0,117006.0,117006.0,83576.0,16715.0,0.0,85552.0,136884.0,102663.0,17110.0,0.0,334302.0,334302.0,342209.0,
199,Sep 2019,Somali,GAP - Gode Agropastoral Livelihood Zone,43283.0,50497.0,43283.0,7214.0,0.0,36069.0,57710.0,50497.0,0.0,0.0,36922.0,59075.0,44306.0,7384.0,0.0,144276.0,144276.0,147688.0,
200,Sep 2019,Somali,HDP - Harshin Degahbur Pastoral Livelihood Zone,161721.0,184824.0,115515.0,0.0,0.0,207927.0,161721.0,92412.0,0.0,0.0,141897.0,189196.0,141897.0,0.0,0.0,462060.0,462060.0,472990.0,
201,Sep 2019,Somali,JAP - Jijiga Agropastoral Livelihood Zone,212274.0,212274.0,181949.0,0.0,0.0,242599.0,242599.0,121300.0,0.0,0.0,217295.0,248337.0,155211.0,0.0,0.0,606498.0,606498.0,620843.0,
202,Sep 2019,Somali,JSF - Jijiga Sedentary Farming  Livelihood Zone,70162.0,140323.0,122783.0,17540.0,0.0,105242.0,122783.0,105242.0,17540.0,0.0,89777.0,143642.0,125687.0,0.0,0.0,350808.0,350808.0,359106.0,
203,Sep 2019,Somali,KAP - Korahe Agropastoral Livelihood Zone,27584.0,38618.0,33101.0,11034.0,0.0,33101.0,44134.0,27584.0,5517.0,0.0,33884.0,39531.0,33884.0,5647.0,0.0,110336.0,110336.0,112946.0,
204,Sep 2019,Somali,KGP - Korahe Gode Pastoral Livelihood Zone,79328.0,79328.0,92549.0,13221.0,0.0,92549.0,79328.0,79328.0,13221.0,0.0,94738.0,81204.0,81204.0,13534.0,0.0,264425.0,264425.0,270679.0,
205,Sep 2019,Somali,LAP - Liban Agropastoral Livelihood Zone,22272.0,44544.0,33408.0,11136.0,0.0,33408.0,44544.0,27840.0,5568.0,0.0,34198.0,45598.0,28499.0,5700.0,0.0,111360.0,111360.0,113994.0,
206,Sep 2019,Somali,LHP - Lowland Hawd Pastoral Livelihood Zone,135949.0,217518.0,163139.0,27190.0,0.0,190328.0,190328.0,135949.0,27190.0,0.0,194830.0,222663.0,111331.0,27833.0,0.0,543795.0,543795.0,556657.0,
207,Sep 2019,Somali,MWP - Moyale Woyamo Pastoral Livelihood Zone,73234.0,146467.0,109850.0,36617.0,0.0,109850.0,146467.0,91542.0,18308.0,0.0,112449.0,149932.0,93707.0,18741.0,0.0,366168.0,366168.0,374829.0,
208,Sep 2019,Somali,SAP - Shinile Agropastoral Livelihood Zone,34849.0,40657.0,34849.0,5808.0,0.0,29041.0,46465.0,40657.0,0.0,0.0,41619.0,41619.0,35673.0,0.0,0.0,116162.0,116162.0,118910.0,
209,Sep 2019,Somali,SHP - Shinile Pastoral  Livelihood Zone,168708.0,126531.0,105443.0,21089.0,0.0,147620.0,147620.0,126531.0,0.0,0.0,172698.0,151111.0,107937.0,0.0,0.0,421770.0,421770.0,431746.0,
210,Sep 2019,Somali,SHR - Shabelle Riverine Livelihood Zone,80245.0,93619.0,80245.0,13374.0,0.0,66871.0,93619.0,93619.0,13374.0,0.0,109524.0,82143.0,82143.0,0.0,0.0,267483.0,267483.0,273810.0,
212,Sep 2019,Tigray,AoH - Alaje-Ofla Highland Livelihood Zone,133822.0,89215.0,74346.0,0.0,0.0,193298.0,74346.0,29738.0,0.0,0.0,209290.0,74746.0,14949.0,0.0,0.0,297382.0,297382.0,298985.0,
213,Sep 2019,Tigray,EDM - Enderta Dry Midland Livelihood Zone,212440.0,84976.0,127464.0,0.0,0.0,212440.0,169952.0,42488.0,0.0,0.0,213585.0,149510.0,64076.0,0.0,0.0,424880.0,424880.0,427170.0,
214,Sep 2019,Tigray,Erob,13113.0,6557.0,5245.0,1311.0,0.0,14424.0,6557.0,3934.0,1311.0,0.0,15820.0,7910.0,1318.0,1318.0,0.0,26226.0,26226.0,26367.0,
215,Sep 2019,Tigray,Mereb lehe,55684.0,22273.0,27842.0,5568.0,0.0,66820.0,27842.0,16705.0,0.0,0.0,61582.0,22393.0,27992.0,0.0,0.0,111367.0,111367.0,111967.0,
216,Sep 2019,Tigray,RVL - Raya Valley Livelihood Zone,93318.0,81653.0,46659.0,11665.0,0.0,93318.0,104982.0,34994.0,0.0,0.0,117276.0,70365.0,46910.0,0.0,0.0,233294.0,233294.0,234551.0,
217,Sep 2019,Tigray,Saesie Tsaedamba,67459.0,40475.0,26984.0,0.0,0.0,60713.0,53967.0,20238.0,0.0,0.0,40694.0,47476.0,40694.0,6782.0,0.0,134918.0,134918.0,135645.0,
218,Sep 2019,Tigray,TSC - Tsirare Catchment Livelihood Zone,50080.0,37560.0,31300.0,6260.0,0.0,62600.0,37560.0,18780.0,6260.0,0.0,56643.0,44056.0,25175.0,0.0,0.0,125199.0,125199.0,125874.0,
219,Sep 2019,Tigray,Tselemti,58414.0,51113.0,29207.0,7302.0,0.0,87622.0,36509.0,14604.0,7302.0,0.0,88094.0,29365.0,29365.0,0.0,0.0,146036.0,146036.0,146823.0,
