date,ADMIN1,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_CS,pop_ML1,pop_ML2,period_ML1,period_ML2,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,CS_3p,perc_CS_3p,CS_4p,perc_CS_4p,CS_2m,perc_CS_2m,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,ML1_3p,perc_ML1_3p,ML1_4p,perc_ML1_4p,ML1_2m,perc_ML1_2m,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,ML2_3p,perc_ML2_3p,ML2_4p,perc_ML2_4p,ML2_2m,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p,source,ADMIN0,year,month,trigger_ML1_4_20,trigger_ML1_3_30,trigger_ML1_3_5i,threshold_reached_ML1,trigger_ML2_4_20,trigger_ML2_3_30,trigger_ML2_3_5i,threshold_reached_ML2
4/1/15,Benishangul Gumz,1204954,1171369,1171369,0,0,0,0,1171369,0,0,0,0,1171369,0,0,0,0,1171369,1171369,1171369,Apr - Jun 2015,Jul - Sep 2015,100,0,0,0,0,0,0,0,0,1171369,100,100,0,0,0,0,0,0,0,0,1171369,100,100,0,0,0,0,0,0,0,0,1171369,100,0,0,FewsNet,,2015,4,0,0,0,FALSE,0,0,0,FALSE
4/1/15,Dire Dawa,523623,509029,0,509029,0,0,0,0,509029,0,0,0,0,509029,0,0,0,509029,509029,509029,Apr - Jun 2015,Jul - Sep 2015,0,100,0,0,0,0,0,0,0,509029,100,0,100,0,0,0,0,0,0,0,509029,100,0,100,0,0,0,0,0,0,0,509029,100,0,0,FewsNet,,2015,4,0,0,0,FALSE,0,0,0,FALSE
4/1/15,Gambela,498214,484327,484327,0,0,0,0,484327,0,0,0,0,484327,0,0,0,0,484327,484327,484327,Apr - Jun 2015,Jul - Sep 2015,100,0,0,0,0,0,0,0,0,484327,100,100,0,0,0,0,0,0,0,0,484327,100,100,0,0,0,0,0,0,0,0,484327,100,0,0,FewsNet,,2015,4,0,0,0,FALSE,0,0,0,FALSE
4/1/15,Harari,275491,267813,267813,0,0,0,0,267813,0,0,0,0,267813,0,0,0,0,267813,267813,267813,Apr - Jun 2015,Jul - Sep 2015,100,0,0,0,0,0,0,0,0,267813,100,100,0,0,0,0,0,0,0,0,267813,100,100,0,0,0,0,0,0,0,0,267813,100,0,0,FewsNet,,2015,4,0,0,0,FALSE,0,0,0,FALSE
4/1/15,Oromia,39382119,38284543,23301165,11850601,3132777,0,0,23301165,11850601,3132777,0,0,22762380,7980057,7542106,0,0,38284543,38284543,38284543,Apr - Jun 2015,Jul - Sep 2015,60.86311387,30.9540093,8.182876834,0,0,3132777,8.182876834,0,0,35151766,91.81712317,60.86311387,30.9540093,8.182876834,0,0,3132777,8.182876834,0,0,35151766,91.81712317,59.45579656,20.84407015,19.70013329,0,0,7542106,19.70013329,0,0,30742437,80.29986671,11.51725646,0,FewsNet,,2015,4,0,0,0,FALSE,0,0,1,FALSE
4/1/15,SNNP,16721876,16255832,11436534,4819298,0,0,0,11436534,4819298,0,0,0,9709589,2066863,4479380,0,0,16255832,16255832,16255832,Apr - Jun 2015,Jul - Sep 2015,70.35342147,29.64657853,0,0,0,0,0,0,0,16255832,100,70.35342147,29.64657853,0,0,0,0,0,0,0,16255832,100,59.72988033,12.71459375,27.55552592,0,0,4479380,27.55552592,0,0,11776452,72.44447408,27.55552592,0,FewsNet,,2015,4,0,0,0,FALSE,0,0,1,FALSE
4/1/15,Sidama,4432226,4308701,4308701,0,0,0,0,4308701,0,0,0,0,4308701,0,0,0,0,4308701,4308701,4308701,Apr - Jun 2015,Jul - Sep 2015,100,0,0,0,0,0,0,0,0,4308701,100,100,0,0,0,0,0,0,0,0,4308701,100,100,0,0,0,0,0,0,0,0,4308701,100,0,0,FewsNet,,2015,4,0,0,0,FALSE,0,0,0,FALSE
4/1/15,Somali,6397806,6219496,0,6219496,0,0,0,0,6219496,0,0,0,0,6219496,0,0,0,6219496,6219496,6219496,Apr - Jun 2015,Jul - Sep 2015,0,100,0,0,0,0,0,0,0,6219496,100,0,100,0,0,0,0,0,0,0,6219496,100,0,100,0,0,0,0,0,0,0,6219496,100,0,0,FewsNet,,2015,4,0,0,0,FALSE,0,0,0,FALSE
4/1/15,Tigray,5685598,5527139,1352459,4174680,0,0,0,1352459,4174680,0,0,0,1352459,4174680,0,0,0,5527139,5527139,5527139,Apr - Jun 2015,Jul - Sep 2015,24.46942261,75.53057739,0,0,0,0,0,0,0,5527139,100,24.46942261,75.53057739,0,0,0,0,0,0,0,5527139,100,24.46942261,75.53057739,0,0,0,0,0,0,0,5527139,100,0,0,FewsNet,,2015,4,0,0,0,FALSE,0,0,0,FALSE
7/1/15,Addis Ababa,3780729,3675361,3675361,0,0,0,0,3675361,0,0,0,0,3675361,0,0,0,0,3675361,3675361,3675361,Jul - Sep 2015,Oct - Dec 2015,100,0,0,0,0,0,0,0,0,3675361,100,100,0,0,0,0,0,0,0,0,3675361,100,100,0,0,0,0,0,0,0,0,3675361,100,0,0,FewsNet,,2015,7,0,0,0,FALSE,0,0,0,FALSE
7/1/15,Afar,2015347,1959177,0,1658884,300293,0,0,0,1658884,300293,0,0,0,1658884,300293,0,0,1959177,1959177,1959177,Jul - Sep 2015,Oct - Dec 2015,0,84.67249258,15.32750742,0,0,300293,15.32750742,0,0,1658884,84.67249258,0,84.67249258,15.32750742,0,0,300293,15.32750742,0,0,1658884,84.67249258,0,84.67249258,15.32750742,0,0,300293,15.32750742,0,0,1658884,84.67249258,0,0,FewsNet,,2015,7,0,0,0,FALSE,0,0,0,FALSE
7/1/15,Amhara,22808290,22172625,13460817,6430652,2281156,0,0,13460817,6430652,2281156,0,0,16593957,5578668,0,0,0,22172625,22172625,22172625,Jul - Sep 2015,Oct - Dec 2015,60.70917178,29.00266432,10.2881639,0,0,2281156,10.2881639,0,0,19891469,89.7118361,60.70917178,29.00266432,10.2881639,0,0,2281156,10.2881639,0,0,19891469,89.7118361,74.83983967,25.16016033,0,0,0,0,0,0,0,22172625,100,-10.2881639,0,FewsNet,,2015,7,0,0,0,FALSE,0,0,0,FALSE
7/1/15,Benishangul Gumz,1204954,1171369,1171369,0,0,0,0,1171369,0,0,0,0,1171369,0,0,0,0,1171369,1171369,1171369,Jul - Sep 2015,Oct - Dec 2015,100,0,0,0,0,0,0,0,0,1171369,100,100,0,0,0,0,0,0,0,0,1171369,100,100,0,0,0,0,0,0,0,0,1171369,100,0,0,FewsNet,,2015,7,0,0,0,FALSE,0,0,0,FALSE
7/1/15,Dire Dawa,523623,509029,0,509029,0,0,0,0,509029,0,0,0,0,509029,0,0,0,509029,509029,509029,Jul - Sep 2015,Oct - Dec 2015,0,100,0,0,0,0,0,0,0,509029,100,0,100,0,0,0,0,0,0,0,509029,100,0,100,0,0,0,0,0,0,0,509029,100,0,0,FewsNet,,2015,7,0,0,0,FALSE,0,0,0,FALSE
7/1/15,Gambela,498214,484327,484327,0,0,0,0,484327,0,0,0,0,484327,0,0,0,0,484327,484327,484327,Jul - Sep 2015,Oct - Dec 2015,100,0,0,0,0,0,0,0,0,484327,100,100,0,0,0,0,0,0,0,0,484327,100,100,0,0,0,0,0,0,0,0,484327,100,0,0,FewsNet,,2015,7,0,0,0,FALSE,0,0,0,FALSE
7/1/15,Harari,275491,267813,0,267813,0,0,0,0,267813,0,0,0,0,267813,0,0,0,267813,267813,267813,Jul - Sep 2015,Oct - Dec 2015,0,100,0,0,0,0,0,0,0,267813,100,0,100,0,0,0,0,0,0,0,267813,100,0,100,0,0,0,0,0,0,0,267813,100,0,0,FewsNet,,2015,7,0,0,0,FALSE,0,0,0,FALSE
7/1/15,Oromia,39382119,38284543,22890589,9897050,5496904,0,0,22890589,9897050,5496904,0,0,26572611,11711932,0,0,0,38284543,38284543,38284543,Jul - Sep 2015,Oct - Dec 2015,59.79068106,25.85129461,14.35802433,0,0,5496904,14.35802433,0,0,32787639,85.64197567,59.79068106,25.85129461,14.35802433,0,0,5496904,14.35802433,0,0,32787639,85.64197567,69.40819693,30.59180307,0,0,0,0,0,0,0,38284543,100,-14.35802433,0,FewsNet,,2015,7,0,0,0,FALSE,0,0,0,FALSE
7/1/15,SNNP,16721876,16255832,8539243,2490604,5225985,0,0,8539243,2490604,5225985,0,0,10080417,6175415,0,0,0,16255832,16255832,16255832,Jul - Sep 2015,Oct - Dec 2015,52.53033496,15.32129515,32.14836989,0,0,5225985,32.14836989,0,0,11029847,67.85163011,52.53033496,15.32129515,32.14836989,0,0,5225985,32.14836989,0,0,11029847,67.85163011,62.01108008,37.98891992,0,0,0,0,0,0,0,16255832,100,-32.14836989,0,FewsNet,,2015,7,0,1,0,FALSE,0,0,0,FALSE
7/1/15,Sidama,4432226,4308701,4308701,0,0,0,0,4308701,0,0,0,0,4308701,0,0,0,0,4308701,4308701,4308701,Jul - Sep 2015,Oct - Dec 2015,100,0,0,0,0,0,0,0,0,4308701,100,100,0,0,0,0,0,0,0,0,4308701,100,100,0,0,0,0,0,0,0,0,4308701,100,0,0,FewsNet,,2015,7,0,0,0,FALSE,0,0,0,FALSE
7/1/15,Somali,6397806,6219496,0,5576468,643028,0,0,0,5576468,643028,0,0,2718166,2858302,643028,0,0,6219496,6219496,6219496,Jul - Sep 2015,Oct - Dec 2015,0,89.66109151,10.33890849,0,0,643028,10.33890849,0,0,5576468,89.66109151,0,89.66109151,10.33890849,0,0,643028,10.33890849,0,0,5576468,89.66109151,43.70395929,45.95713222,10.33890849,0,0,643028,10.33890849,0,0,5576468,89.66109151,0,0,FewsNet,,2015,7,0,0,0,FALSE,0,0,0,FALSE
7/1/15,Tigray,5685598,5527139,1352459,4174680,0,0,0,1352459,4174680,0,0,0,2792200,2734939,0,0,0,5527139,5527139,5527139,Jul - Sep 2015,Oct - Dec 2015,24.46942261,75.53057739,0,0,0,0,0,0,0,5527139,100,24.46942261,75.53057739,0,0,0,0,0,0,0,5527139,100,50.51799855,49.48200145,0,0,0,0,0,0,0,5527139,100,0,0,FewsNet,,2015,7,0,0,0,FALSE,0,0,0,FALSE
10/1/15,Addis Ababa,3780729,3675361,3675361,0,0,0,0,3675361,0,0,0,0,3675361,0,0,0,0,3675361,3675361,3675361,Oct - Dec 2015,Jan - Mar 2016,100,0,0,0,0,0,0,0,0,3675361,100,100,0,0,0,0,0,0,0,0,3675361,100,100,0,0,0,0,0,0,0,0,3675361,100,0,0,FewsNet,,2015,10,0,0,0,FALSE,0,0,0,FALSE
10/1/15,Afar,2015347,1959177,0,0,1658884,300293,0,0,0,1658884,300293,0,0,0,1658884,300293,0,1959177,1959177,1959177,Oct - Dec 2015,Jan - Mar 2016,0,0,84.67249258,15.32750742,0,1959177,100,300293,15.32750742,0,0,0,0,84.67249258,15.32750742,0,1959177,100,300293,15.32750742,0,0,0,0,84.67249258,15.32750742,0,1959177,100,300293,15.32750742,0,0,0,0,FewsNet,,2015,10,0,1,0,FALSE,0,1,0,FALSE
10/1/15,Amhara,22808290,22172625,11130160,4883739,6158726,0,0,11130160,4883739,6158726,0,0,11130160,4883739,6158726,0,0,22172625,22172625,22172625,Oct - Dec 2015,Jan - Mar 2016,50.19775511,22.02598474,27.77626014,0,0,6158726,27.77626014,0,0,16013899,72.22373986,50.19775511,22.02598474,27.77626014,0,0,6158726,27.77626014,0,0,16013899,72.22373986,50.19775511,22.02598474,27.77626014,0,0,6158726,27.77626014,0,0,16013899,72.22373986,0,0,FewsNet,,2015,10,0,0,0,FALSE,0,0,0,FALSE
10/1/15,Benishangul Gumz,1204954,1171369,1171369,0,0,0,0,1171369,0,0,0,0,1171369,0,0,0,0,1171369,1171369,1171369,Oct - Dec 2015,Jan - Mar 2016,100,0,0,0,0,0,0,0,0,1171369,100,100,0,0,0,0,0,0,0,0,1171369,100,100,0,0,0,0,0,0,0,0,1171369,100,0,0,FewsNet,,2015,10,0,0,0,FALSE,0,0,0,FALSE
10/1/15,Dire Dawa,523623,509029,0,0,509029,0,0,0,0,509029,0,0,0,0,509029,0,0,509029,509029,509029,Oct - Dec 2015,Jan - Mar 2016,0,0,100,0,0,509029,100,0,0,0,0,0,0,100,0,0,509029,100,0,0,0,0,0,0,100,0,0,509029,100,0,0,0,0,0,0,FewsNet,,2015,10,0,1,0,FALSE,0,1,0,FALSE
10/1/15,Gambela,498214,484327,484327,0,0,0,0,484327,0,0,0,0,484327,0,0,0,0,484327,484327,484327,Oct - Dec 2015,Jan - Mar 2016,100,0,0,0,0,0,0,0,0,484327,100,100,0,0,0,0,0,0,0,0,484327,100,100,0,0,0,0,0,0,0,0,484327,100,0,0,FewsNet,,2015,10,0,0,0,FALSE,0,0,0,FALSE
10/1/15,Harari,275491,267813,0,0,267813,0,0,0,0,267813,0,0,0,0,267813,0,0,267813,267813,267813,Oct - Dec 2015,Jan - Mar 2016,0,0,100,0,0,267813,100,0,0,0,0,0,0,100,0,0,267813,100,0,0,0,0,0,0,100,0,0,267813,100,0,0,0,0,0,0,FewsNet,,2015,10,0,1,0,FALSE,0,1,0,FALSE
10/1/15,Oromia,39382119,38284543,18929671,7777594,11577278,0,0,18929671,7777594,11577278,0,0,18929671,7777594,5234276,6343002,0,38284543,38284543,38284543,Oct - Dec 2015,Jan - Mar 2016,49.4446832,20.3152327,30.2400841,0,0,11577278,30.2400841,0,0,26707265,69.7599159,49.4446832,20.3152327,30.2400841,0,0,11577278,30.2400841,0,0,26707265,69.7599159,49.4446832,20.3152327,13.67203469,16.56804941,0,11577278,30.2400841,6343002,16.56804941,26707265,69.7599159,0,0,FewsNet,,2015,10,0,1,0,FALSE,0,1,0,FALSE
10/1/15,SNNP,16721876,16255832,8385231,3042913,4827688,0,0,8385231,3042913,4827688,0,0,8385231,3042913,4827688,0,0,16255832,16255832,16255832,Oct - Dec 2015,Jan - Mar 2016,51.58290883,18.71890039,29.69819078,0,0,4827688,29.69819078,0,0,11428144,70.30180922,51.58290883,18.71890039,29.69819078,0,0,4827688,29.69819078,0,0,11428144,70.30180922,51.58290883,18.71890039,29.69819078,0,0,4827688,29.69819078,0,0,11428144,70.30180922,0,0,FewsNet,,2015,10,0,1,0,FALSE,0,1,0,FALSE
10/1/15,Sidama,4432226,4308701,4308701,0,0,0,0,4308701,0,0,0,0,4308701,0,0,0,0,4308701,4308701,4308701,Oct - Dec 2015,Jan - Mar 2016,100,0,0,0,0,0,0,0,0,4308701,100,100,0,0,0,0,0,0,0,0,4308701,100,100,0,0,0,0,0,0,0,0,4308701,100,0,0,FewsNet,,2015,10,0,0,0,FALSE,0,0,0,FALSE
10/1/15,Somali,6397806,6219496,0,5576468,0,643028,0,0,5576468,0,643028,0,0,5576468,0,643028,0,6219496,6219496,6219496,Oct - Dec 2015,Jan - Mar 2016,0,89.66109151,0,10.33890849,0,643028,10.33890849,643028,10.33890849,5576468,89.66109151,0,89.66109151,0,10.33890849,0,643028,10.33890849,643028,10.33890849,5576468,89.66109151,0,89.66109151,0,10.33890849,0,643028,10.33890849,643028,10.33890849,5576468,89.66109151,0,0,FewsNet,,2015,10,0,0,0,FALSE,0,0,0,FALSE
10/1/15,Tigray,5685598,5527139,1352459,0,4174680,0,0,1352459,0,4174680,0,0,1352459,0,4174680,0,0,5527139,5527139,5527139,Oct - Dec 2015,Jan - Mar 2016,24.46942261,0,75.53057739,0,0,4174680,75.53057739,0,0,1352459,24.46942261,24.46942261,0,75.53057739,0,0,4174680,75.53057739,0,0,1352459,24.46942261,24.46942261,0,75.53057739,0,0,4174680,75.53057739,0,0,1352459,24.46942261,0,0,FewsNet,,2015,10,0,1,0,FALSE,0,1,0,FALSE
2/1/16,Addis Ababa,3780729,3776254,3776254,0,0,0,0,3776254,0,0,0,0,3776254,0,0,0,0,3776254,3776254,3776254,Feb - May 2016,Jun - Sep 2016,100,0,0,0,0,0,0,0,0,3776254,100,100,0,0,0,0,0,0,0,0,3776254,100,100,0,0,0,0,0,0,0,0,3776254,100,0,0,FewsNet,,2016,2,0,0,0,FALSE,0,0,0,FALSE
2/1/16,Afar,2015347,2012959,0,0,1704422,308537,0,0,0,1704422,308537,0,0,0,1704422,308537,0,2012959,2012959,2012959,Feb - May 2016,Jun - Sep 2016,0,0,84.67246476,15.32753524,0,2012959,100,308537,15.32753524,0,0,0,0,84.67246476,15.32753524,0,2012959,100,308537,15.32753524,0,0,0,0,84.67246476,15.32753524,0,2012959,100,308537,15.32753524,0,0,0,0,FewsNet,,2016,2,0,1,0,FALSE,0,1,0,FALSE
2/1/16,Amhara,22808290,22781288,13136053,2394636,7250599,0,0,13136053,922809,8189181,533245,0,10512886,0,11139176,1129226,0,22781288,22781288,22781288,Feb - May 2016,Jun - Sep 2016,57.66159051,10.51141621,31.82699328,0,0,7250599,31.82699328,0,0,15530689,68.17300672,57.66159051,4.050732338,35.94696226,2.340714888,0,8722426,38.28767715,533245,2.340714888,14058862,61.71232285,46.14702206,0,48.89616426,4.95681368,0,12268402,53.85297794,1129226,4.95681368,10512886,46.14702206,22.02598466,6.460683874,FewsNet,,2016,2,0,1,1,TRUE,0,1,1,TRUE
2/1/16,Benishangul Gumz,1204954,1203526,1203526,0,0,0,0,1203526,0,0,0,0,1203526,0,0,0,0,1203526,1203526,1203526,Feb - May 2016,Jun - Sep 2016,100,0,0,0,0,0,0,0,0,1203526,100,100,0,0,0,0,0,0,0,0,1203526,100,100,0,0,0,0,0,0,0,0,1203526,100,0,0,FewsNet,,2016,2,0,0,0,FALSE,0,0,0,FALSE
2/1/16,Dire Dawa,523623,523002,0,0,523002,0,0,0,0,523002,0,0,0,0,523002,0,0,523002,523002,523002,Feb - May 2016,Jun - Sep 2016,0,0,100,0,0,523002,100,0,0,0,0,0,0,100,0,0,523002,100,0,0,0,0,0,0,100,0,0,523002,100,0,0,0,0,0,0,FewsNet,,2016,2,0,1,0,FALSE,0,1,0,FALSE
2/1/16,Gambela,498214,497622,497622,0,0,0,0,497622,0,0,0,0,497622,0,0,0,0,497622,497622,497622,Feb - May 2016,Jun - Sep 2016,100,0,0,0,0,0,0,0,0,497622,100,100,0,0,0,0,0,0,0,0,497622,100,100,0,0,0,0,0,0,0,0,497622,100,0,0,FewsNet,,2016,2,0,0,0,FALSE,0,0,0,FALSE
2/1/16,Harari,275491,275164,0,0,275164,0,0,0,0,275164,0,0,0,0,275164,0,0,275164,275164,275164,Feb - May 2016,Jun - Sep 2016,0,0,100,0,0,275164,100,0,0,0,0,0,0,100,0,0,275164,100,0,0,0,0,0,0,100,0,0,275164,100,0,0,0,0,0,0,FewsNet,,2016,2,0,1,0,FALSE,0,1,0,FALSE
2/1/16,Oromia,39382119,39335495,19449311,7437521,5931539,6517124,0,19449311,3654424,9714636,6517124,0,19449311,2523192,10845868,6517124,0,39335495,39335495,39335495,Feb - May 2016,Jun - Sep 2016,49.44468348,18.90791256,15.07935517,16.56804878,0,12448663,31.64740395,6517124,16.56804878,26886832,68.35259605,49.44468348,9.290397896,24.69686984,16.56804878,0,16231760,41.26491862,6517124,16.56804878,23103735,58.73508138,49.44468348,6.414542387,27.57272535,16.56804878,0,17362992,44.14077413,6517124,16.56804878,21972503,55.85922587,12.49337017,9.617514665,FewsNet,,2016,2,0,1,1,TRUE,0,1,1,TRUE
2/1/16,SNNP,16721876,16702072,9590905,3892673,3218494,0,0,9590905,3892673,3218494,0,0,7410176,7740172,1551724,0,0,16702072,16702072,16702072,Feb - May 2016,Jun - Sep 2016,57.42344423,23.30652748,19.27002829,0,0,3218494,19.27002829,0,0,13483578,80.72997171,57.42344423,23.30652748,19.27002829,0,0,3218494,19.27002829,0,0,13483578,80.72997171,44.36680671,46.34258552,9.290607776,0,0,1551724,9.290607776,0,0,15150348,90.70939222,-9.979420517,0,FewsNet,,2016,2,0,0,0,FALSE,0,0,0,FALSE
2/1/16,Sidama,4432226,4426979,4426979,0,0,0,0,4426979,0,0,0,0,4426979,0,0,0,0,4426979,4426979,4426979,Feb - May 2016,Jun - Sep 2016,100,0,0,0,0,0,0,0,0,4426979,100,100,0,0,0,0,0,0,0,0,4426979,100,100,0,0,0,0,0,0,0,0,4426979,100,0,0,FewsNet,,2016,2,0,0,0,FALSE,0,0,0,FALSE
2/1/16,Somali,6397806,6390228,3702174,2027374,0,660680,0,3702174,2027374,0,660680,0,3977948,1751600,0,660680,0,6390228,6390228,6390228,Feb - May 2016,Jun - Sep 2016,57.93492814,31.72616063,0,10.33891123,0,660680,10.33891123,660680,10.33891123,5729548,89.66108877,57.93492814,31.72616063,0,10.33891123,0,660680,10.33891123,660680,10.33891123,5729548,89.66108877,62.25048621,27.41060256,0,10.33891123,0,660680,10.33891123,660680,10.33891123,5729548,89.66108877,0,0,FewsNet,,2016,2,0,0,0,FALSE,0,0,0,FALSE
2/1/16,Tigray,5685598,5678867,467336,5211531,0,0,0,467336,5211531,0,0,0,467336,922250,4289281,0,0,5678867,5678867,5678867,Feb - May 2016,Jun - Sep 2016,8.22938801,91.77061199,0,0,0,0,0,0,0,5678867,100,8.22938801,91.77061199,0,0,0,0,0,0,0,5678867,100,8.22938801,16.2400352,75.53057679,0,0,4289281,75.53057679,0,0,1389586,24.46942321,75.53057679,0,FewsNet,,2016,2,0,0,0,FALSE,0,1,1,TRUE
6/1/16,Addis Ababa,3780729,3776254,3776254,0,0,0,0,3776254,0,0,0,0,3776254,0,0,0,0,3776254,3776254,3776254,Jun - Sep 2016,Oct - Jan 2017,100,0,0,0,0,0,0,0,0,3776254,100,100,0,0,0,0,0,0,0,0,3776254,100,100,0,0,0,0,0,0,0,0,3776254,100,0,0,FewsNet,,2016,6,0,0,0,FALSE,0,0,0,FALSE
6/1/16,Afar,2015347,2012959,0,1704422,308537,0,0,0,1704422,308537,0,0,0,1704422,308537,0,0,2012959,2012959,2012959,Jun - Sep 2016,Oct - Jan 2017,0,84.67246476,15.32753524,0,0,308537,15.32753524,0,0,1704422,84.67246476,0,84.67246476,15.32753524,0,0,308537,15.32753524,0,0,1704422,84.67246476,0,84.67246476,15.32753524,0,0,308537,15.32753524,0,0,1704422,84.67246476,0,0,FewsNet,,2016,6,0,0,0,FALSE,0,0,0,FALSE
6/1/16,Amhara,22808290,22781288,10512886,11139176,1129226,0,0,10512886,11139176,1129226,0,0,16891536,5889752,0,0,0,22781288,22781288,22781288,Jun - Sep 2016,Oct - Jan 2017,46.14702206,48.89616426,4.95681368,0,0,1129226,4.95681368,0,0,21652062,95.04318632,46.14702206,48.89616426,4.95681368,0,0,1129226,4.95681368,0,0,21652062,95.04318632,74.1465364,25.8534636,0,0,0,0,0,0,0,22781288,100,-4.95681368,0,FewsNet,,2016,6,0,0,0,FALSE,0,0,0,FALSE
6/1/16,Benishangul Gumz,1204954,1203526,1203526,0,0,0,0,1203526,0,0,0,0,1203526,0,0,0,0,1203526,1203526,1203526,Jun - Sep 2016,Oct - Jan 2017,100,0,0,0,0,0,0,0,0,1203526,100,100,0,0,0,0,0,0,0,0,1203526,100,100,0,0,0,0,0,0,0,0,1203526,100,0,0,FewsNet,,2016,6,0,0,0,FALSE,0,0,0,FALSE
6/1/16,Dire Dawa,523623,523002,0,0,523002,0,0,0,0,523002,0,0,0,523002,0,0,0,523002,523002,523002,Jun - Sep 2016,Oct - Jan 2017,0,0,100,0,0,523002,100,0,0,0,0,0,0,100,0,0,523002,100,0,0,0,0,0,100,0,0,0,0,0,0,0,523002,100,-100,0,FewsNet,,2016,6,0,1,0,FALSE,0,0,0,FALSE
6/1/16,Gambela,498214,497622,497622,0,0,0,0,497622,0,0,0,0,497622,0,0,0,0,497622,497622,497622,Jun - Sep 2016,Oct - Jan 2017,100,0,0,0,0,0,0,0,0,497622,100,100,0,0,0,0,0,0,0,0,497622,100,100,0,0,0,0,0,0,0,0,497622,100,0,0,FewsNet,,2016,6,0,0,0,FALSE,0,0,0,FALSE
6/1/16,Harari,275491,275164,0,0,275164,0,0,0,0,275164,0,0,0,275164,0,0,0,275164,275164,275164,Jun - Sep 2016,Oct - Jan 2017,0,0,100,0,0,275164,100,0,0,0,0,0,0,100,0,0,275164,100,0,0,0,0,0,100,0,0,0,0,0,0,0,275164,100,-100,0,FewsNet,,2016,6,0,1,0,FALSE,0,0,0,FALSE
6/1/16,Oromia,39382119,39335495,19449311,9822362,10063822,0,0,19449311,9822362,10063822,0,0,30295179,9040316,0,0,0,39335495,39335495,39335495,Jun - Sep 2016,Oct - Jan 2017,49.44468348,24.97073445,25.58458207,0,0,10063822,25.58458207,0,0,29271673,74.41541793,49.44468348,24.97073445,25.58458207,0,0,10063822,25.58458207,0,0,29271673,74.41541793,77.01740883,22.98259117,0,0,0,0,0,0,0,39335495,100,-25.58458207,0,FewsNet,,2016,6,0,0,0,FALSE,0,0,0,FALSE
6/1/16,SNNP,16721876,16702072,7410176,6073402,3218494,0,0,7410176,7740172,1551724,0,0,16702072,0,0,0,0,16702072,16702072,16702072,Jun - Sep 2016,Oct - Jan 2017,44.36680671,36.363165,19.27002829,0,0,3218494,19.27002829,0,0,13483578,80.72997171,44.36680671,46.34258552,9.290607776,0,0,1551724,9.290607776,0,0,15150348,90.70939222,100,0,0,0,0,0,0,0,0,16702072,100,-19.27002829,-9.979420517,FewsNet,,2016,6,0,0,0,FALSE,0,0,0,FALSE
6/1/16,Sidama,4432226,4426979,4426979,0,0,0,0,4426979,0,0,0,0,4426979,0,0,0,0,4426979,4426979,4426979,Jun - Sep 2016,Oct - Jan 2017,100,0,0,0,0,0,0,0,0,4426979,100,100,0,0,0,0,0,0,0,0,4426979,100,100,0,0,0,0,0,0,0,0,4426979,100,0,0,FewsNet,,2016,6,0,0,0,FALSE,0,0,0,FALSE
6/1/16,Somali,6397806,6390228,3183916,2545632,660680,0,0,3183916,2545632,660680,0,0,0,5729548,660680,0,0,6390228,6390228,6390228,Jun - Sep 2016,Oct - Jan 2017,49.82476369,39.83632509,10.33891123,0,0,660680,10.33891123,0,0,5729548,89.66108877,49.82476369,39.83632509,10.33891123,0,0,660680,10.33891123,0,0,5729548,89.66108877,0,89.66108877,10.33891123,0,0,660680,10.33891123,0,0,5729548,89.66108877,0,0,FewsNet,,2016,6,0,0,0,FALSE,0,0,0,FALSE
6/1/16,Tigray,5685598,5678867,467336,5211531,0,0,0,467336,5211531,0,0,0,5678867,0,0,0,0,5678867,5678867,5678867,Jun - Sep 2016,Oct - Jan 2017,8.22938801,91.77061199,0,0,0,0,0,0,0,5678867,100,8.22938801,91.77061199,0,0,0,0,0,0,0,5678867,100,100,0,0,0,0,0,0,0,0,5678867,100,0,0,FewsNet,,2016,6,0,0,0,FALSE,0,0,0,FALSE
10/1/16,Addis Ababa,3780729,3776254,3776254,0,0,0,0,3776254,0,0,0,0,3776254,0,0,0,0,3776254,3776254,3776254,Oct - Jan 2017,Feb - May 2017,100,0,0,0,0,0,0,0,0,3776254,100,100,0,0,0,0,0,0,0,0,3776254,100,100,0,0,0,0,0,0,0,0,3776254,100,0,0,FewsNet,,2016,10,0,0,0,FALSE,0,0,0,FALSE
10/1/16,Afar,2015347,2012959,0,1704422,308537,0,0,0,1704422,308537,0,0,0,1704422,308537,0,0,2012959,2012959,2012959,Oct - Jan 2017,Feb - May 2017,0,84.67246476,15.32753524,0,0,308537,15.32753524,0,0,1704422,84.67246476,0,84.67246476,15.32753524,0,0,308537,15.32753524,0,0,1704422,84.67246476,0,84.67246476,15.32753524,0,0,308537,15.32753524,0,0,1704422,84.67246476,0,0,FewsNet,,2016,10,0,0,0,FALSE,0,0,0,FALSE
