,date,CS,admin0Name,admin1Name,admin2Name,ML1,ML2,admin1Name_en,Admin2Name_en,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,pop_CS,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,pop_ML1,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_ML2
1274,2014-01-01,2.0,Somalia,Sanaag,Ceerigaabo,2.0,2.0,Sanaag,Ceerigaabo,205318,223572,0.0,223572.0,0.0,0.0,0.0,223572.0,0.0,223572.0,0.0,0.0,0.0,223572.0,0.0,223572.0,0.0,0.0,0.0,223572.0
1275,2014-01-01,2.0,Somalia,Sanaag,Ceel Afweyn,2.0,2.0,Sanaag,Ceel Afweyn,99950,108836,0.0,108836.0,0.0,0.0,0.0,108836.0,0.0,108836.0,0.0,0.0,0.0,108836.0,0.0,108836.0,0.0,0.0,0.0,108836.0
1276,2014-01-01,2.0,Somalia,Sanaag,Laasqoray,2.0,2.0,Sanaag,Laasqoray,238855,260091,0.0,260091.0,0.0,0.0,0.0,260091.0,0.0,260091.0,0.0,0.0,0.0,260091.0,0.0,260091.0,0.0,0.0,0.0,260091.0
1277,2014-01-01,2.0,Somalia,Bari,Bossaso,2.0,2.0,Bari,Bossaso,469566,511315,0.0,511315.0,0.0,0.0,0.0,511315.0,0.0,511315.0,0.0,0.0,0.0,511315.0,0.0,511315.0,0.0,0.0,0.0,511315.0
1278,2014-01-01,2.0,Somalia,Bari,Bandarbeyla,2.0,2.0,Bari,Bandarbeyla,15481,16857,0.0,16857.0,0.0,0.0,0.0,16857.0,0.0,16857.0,0.0,0.0,0.0,16857.0,0.0,16857.0,0.0,0.0,0.0,16857.0
1279,2014-01-01,2.0,Somalia,Bari,Caluula,2.0,2.0,Bari,Caluula,48986,53341,0.0,53341.0,0.0,0.0,0.0,53341.0,0.0,53341.0,0.0,0.0,0.0,53341.0,0.0,53341.0,0.0,0.0,0.0,53341.0
1280,2014-01-01,2.0,Somalia,Bari,Iskushuban,2.0,2.0,Bari,Iskushuban,58415,63608,0.0,63608.0,0.0,0.0,0.0,63608.0,0.0,63608.0,0.0,0.0,0.0,63608.0,0.0,63608.0,0.0,0.0,0.0,63608.0
1281,2014-01-01,2.0,Somalia,Bari,Qandala,2.0,2.0,Bari,Qandala,52111,56744,0.0,56744.0,0.0,0.0,0.0,56744.0,0.0,56744.0,0.0,0.0,0.0,56744.0,0.0,56744.0,0.0,0.0,0.0,56744.0
1282,2014-01-01,2.0,Somalia,Bari,Qardho,2.0,2.0,Bari,Qardho,85588,93197,0.0,93197.0,0.0,0.0,0.0,93197.0,0.0,93197.0,0.0,0.0,0.0,93197.0,0.0,93197.0,0.0,0.0,0.0,93197.0
1283,2014-01-01,2.0,Somalia,Nugaal,Garoowe,2.0,2.0,Nugaal,Garoowe,246702,268636,0.0,268636.0,0.0,0.0,0.0,268636.0,0.0,268636.0,0.0,0.0,0.0,268636.0,0.0,268636.0,0.0,0.0,0.0,268636.0
1284,2014-01-01,2.0,Somalia,Nugaal,Burtinle,2.0,2.0,Nugaal,Burtinle,64963,70738,0.0,70738.0,0.0,0.0,0.0,70738.0,0.0,70738.0,0.0,0.0,0.0,70738.0,0.0,70738.0,0.0,0.0,0.0,70738.0
1285,2014-01-01,2.0,Somalia,Nugaal,Eyl,2.0,2.0,Nugaal,Eyl,81032,88236,0.0,88236.0,0.0,0.0,0.0,88236.0,0.0,88236.0,0.0,0.0,0.0,88236.0,0.0,88236.0,0.0,0.0,0.0,88236.0
1286,2014-01-01,2.0,Somalia,Mudug,Gaalkacyo,2.0,2.0,Mudug,Gaalkacyo,389194,423797,0.0,423797.0,0.0,0.0,0.0,423797.0,0.0,423797.0,0.0,0.0,0.0,423797.0,0.0,423797.0,0.0,0.0,0.0,423797.0
1287,2014-01-01,2.0,Somalia,Mudug,Galdogob,2.0,2.0,Mudug,Galdogob,79595,86671,0.0,86671.0,0.0,0.0,0.0,86671.0,0.0,86671.0,0.0,0.0,0.0,86671.0,0.0,86671.0,0.0,0.0,0.0,86671.0
1288,2014-01-01,2.0,Somalia,Mudug,Hobyo,2.0,2.0,Mudug,Hobyo,115222,125466,0.0,125466.0,0.0,0.0,0.0,125466.0,0.0,125466.0,0.0,0.0,0.0,125466.0,0.0,125466.0,0.0,0.0,0.0,125466.0
1289,2014-01-01,2.0,Somalia,Mudug,Jariiban,2.0,2.0,Mudug,Jariiban,81890,89170,0.0,89170.0,0.0,0.0,0.0,89170.0,0.0,89170.0,0.0,0.0,0.0,89170.0,0.0,89170.0,0.0,0.0,0.0,89170.0
1290,2014-01-01,2.0,Somalia,Mudug,Xarardheere,2.0,2.0,Mudug,Xarardheere,51961,56580,0.0,56580.0,0.0,0.0,0.0,56580.0,0.0,56580.0,0.0,0.0,0.0,56580.0,0.0,56580.0,0.0,0.0,0.0,56580.0
1291,2014-01-01,2.0,Somalia,Galgaduud,Dhuusamarreeb,2.0,2.0,Galgaduud,Dhuusamarreeb,144407,157246,0.0,157246.0,0.0,0.0,0.0,157246.0,0.0,157246.0,0.0,0.0,0.0,157246.0,0.0,157246.0,0.0,0.0,0.0,157246.0
1292,2014-01-01,2.0,Somalia,Galgaduud,Cabudwaaq,2.0,2.0,Galgaduud,Cabudwaaq,101959,111024,0.0,111024.0,0.0,0.0,0.0,111024.0,0.0,111024.0,0.0,0.0,0.0,111024.0,0.0,111024.0,0.0,0.0,0.0,111024.0
1293,2014-01-01,2.0,Somalia,Galgaduud,Cadaado,2.0,2.0,Galgaduud,Cadaado,129588,141109,0.0,141109.0,0.0,0.0,0.0,141109.0,0.0,141109.0,0.0,0.0,0.0,141109.0,0.0,141109.0,0.0,0.0,0.0,141109.0
1294,2014-01-01,2.0,Somalia,Galgaduud,Ceel Buur,2.0,2.0,Galgaduud,Ceel Buur,83610,91043,0.0,91043.0,0.0,0.0,0.0,91043.0,0.0,91043.0,0.0,0.0,0.0,91043.0,0.0,91043.0,0.0,0.0,0.0,91043.0
1295,2014-01-01,2.0,Somalia,Galgaduud,Ceel Dheer,2.0,2.0,Galgaduud,Ceel Dheer,109870,119638,0.0,119638.0,0.0,0.0,0.0,119638.0,0.0,119638.0,0.0,0.0,0.0,119638.0,0.0,119638.0,0.0,0.0,0.0,119638.0
1296,2014-01-01,2.0,Somalia,Hiraan,Belet Weyne,2.0,2.0,Hiraan,Belet Weyne,235214,256127,0.0,256127.0,0.0,0.0,0.0,256127.0,0.0,256127.0,0.0,0.0,0.0,256127.0,0.0,256127.0,0.0,0.0,0.0,256127.0
1297,2014-01-01,2.0,Somalia,Hiraan,Bulo Burto,2.0,2.0,Hiraan,Bulo Burto,138283,150577,0.0,150577.0,0.0,0.0,0.0,150577.0,0.0,150577.0,0.0,0.0,0.0,150577.0,0.0,150577.0,0.0,0.0,0.0,150577.0
1298,2014-01-01,2.0,Somalia,Hiraan,Jalalaqsi,2.0,2.0,Hiraan,Jalalaqsi,147189,160275,0.0,160275.0,0.0,0.0,0.0,160275.0,0.0,160275.0,0.0,0.0,0.0,160275.0,0.0,160275.0,0.0,0.0,0.0,160275.0
1299,2014-01-01,2.0,Somalia,Middle Shabelle,Jowhar,2.0,2.0,Middle Shabelle,Jowhar,179097,195020,0.0,195020.0,0.0,0.0,0.0,195020.0,0.0,195020.0,0.0,0.0,0.0,195020.0,0.0,195020.0,0.0,0.0,0.0,195020.0
1300,2014-01-01,2.0,Somalia,Middle Shabelle,Adan Yabaal,2.0,2.0,Middle Shabelle,Adan Yabaal,37781,41140,0.0,41140.0,0.0,0.0,0.0,41140.0,0.0,41140.0,0.0,0.0,0.0,41140.0,0.0,41140.0,0.0,0.0,0.0,41140.0
1301,2014-01-01,2.0,Somalia,Middle Shabelle,Balcad,2.0,2.0,Middle Shabelle,Balcad,212261,231133,0.0,231133.0,0.0,0.0,0.0,231133.0,0.0,231133.0,0.0,0.0,0.0,231133.0,0.0,231133.0,0.0,0.0,0.0,231133.0
1302,2014-01-01,2.0,Somalia,Middle Shabelle,Cadale,2.0,2.0,Middle Shabelle,Cadale,86896,94621,0.0,94621.0,0.0,0.0,0.0,94621.0,0.0,94621.0,0.0,0.0,0.0,94621.0,0.0,94621.0,0.0,0.0,0.0,94621.0
1303,2014-01-01,2.0,Somalia,Lower Shabelle,Marka,2.0,2.0,Lower Shabelle,Marka,198301,215932,0.0,215932.0,0.0,0.0,0.0,215932.0,0.0,215932.0,0.0,0.0,0.0,215932.0,0.0,215932.0,0.0,0.0,0.0,215932.0
1304,2014-01-01,2.0,Somalia,Lower Shabelle,Afgooye,2.0,2.0,Lower Shabelle,Afgooye,238655,259873,0.0,259873.0,0.0,0.0,0.0,259873.0,0.0,259873.0,0.0,0.0,0.0,259873.0,0.0,259873.0,0.0,0.0,0.0,259873.0
1305,2014-01-01,2.0,Somalia,Lower Shabelle,Baraawe,2.0,2.0,Lower Shabelle,Baraawe,74072,80657,0.0,80657.0,0.0,0.0,0.0,80657.0,0.0,80657.0,0.0,0.0,0.0,80657.0,0.0,80657.0,0.0,0.0,0.0,80657.0
1306,2014-01-01,2.0,Somalia,Lower Shabelle,Kurtunwaarey,2.0,2.0,Lower Shabelle,Kurtunwaarey,262317,285639,0.0,285639.0,0.0,0.0,0.0,285639.0,0.0,285639.0,0.0,0.0,0.0,285639.0,0.0,285639.0,0.0,0.0,0.0,285639.0
1307,2014-01-01,2.0,Somalia,Lower Shabelle,Qoryooley,2.0,2.0,Lower Shabelle,Qoryooley,292392,318388,0.0,318388.0,0.0,0.0,0.0,318388.0,0.0,318388.0,0.0,0.0,0.0,318388.0,0.0,318388.0,0.0,0.0,0.0,318388.0
1308,2014-01-01,2.0,Somalia,Lower Shabelle,Sablaale,2.0,2.0,Lower Shabelle,Sablaale,23447,25531,0.0,25531.0,0.0,0.0,0.0,25531.0,0.0,25531.0,0.0,0.0,0.0,25531.0,0.0,25531.0,0.0,0.0,0.0,25531.0
1309,2014-01-01,2.0,Somalia,Lower Shabelle,Wanla Weyn,2.0,2.0,Lower Shabelle,Wanla Weyn,113035,123085,0.0,123085.0,0.0,0.0,0.0,123085.0,0.0,123085.0,0.0,0.0,0.0,123085.0,0.0,123085.0,0.0,0.0,0.0,123085.0
1310,2014-01-01,2.0,Somalia,Bay,Baydhaba,2.0,2.0,Bay,Baydhaba,315679,343746,0.0,343746.0,0.0,0.0,0.0,343746.0,0.0,343746.0,0.0,0.0,0.0,343746.0,0.0,343746.0,0.0,0.0,0.0,343746.0
1311,2014-01-01,2.0,Somalia,Bay,Buur Hakaba,2.0,2.0,Bay,Buur Hakaba,197198,214730,0.0,214730.0,0.0,0.0,0.0,214730.0,0.0,214730.0,0.0,0.0,0.0,214730.0,0.0,214730.0,0.0,0.0,0.0,214730.0
1312,2014-01-01,2.0,Somalia,Bay,Diinsoor,2.0,2.0,Bay,Diinsoor,174932,190485,0.0,190485.0,0.0,0.0,0.0,190485.0,0.0,190485.0,0.0,0.0,0.0,190485.0,0.0,190485.0,0.0,0.0,0.0,190485.0
1313,2014-01-01,2.0,Somalia,Bay,Qansax Dheere,2.0,2.0,Bay,Qansax Dheere,104373,113652,0.0,113652.0,0.0,0.0,0.0,113652.0,0.0,113652.0,0.0,0.0,0.0,113652.0,0.0,113652.0,0.0,0.0,0.0,113652.0
1314,2014-01-01,2.0,Somalia,Bakool,Xudur,2.0,2.0,Bakool,Xudur,108902,118584,0.0,118584.0,0.0,0.0,0.0,118584.0,0.0,118584.0,0.0,0.0,0.0,118584.0,0.0,118584.0,0.0,0.0,0.0,118584.0
1315,2014-01-01,2.0,Somalia,Bakool,Ceel Barde,2.0,2.0,Bakool,Ceel Barde,59129,64386,0.0,64386.0,0.0,0.0,0.0,64386.0,0.0,64386.0,0.0,0.0,0.0,64386.0,0.0,64386.0,0.0,0.0,0.0,64386.0
1316,2014-01-01,2.0,Somalia,Bakool,Tayeeglow,2.0,2.0,Bakool,Tayeeglow,73675,80225,0.0,80225.0,0.0,0.0,0.0,80225.0,0.0,80225.0,0.0,0.0,0.0,80225.0,0.0,80225.0,0.0,0.0,0.0,80225.0
1317,2014-01-01,2.0,Somalia,Bakool,Waajid,2.0,2.0,Bakool,Waajid,87869,95681,0.0,95681.0,0.0,0.0,0.0,95681.0,0.0,95681.0,0.0,0.0,0.0,95681.0,0.0,95681.0,0.0,0.0,0.0,95681.0
1318,2014-01-01,2.0,Somalia,Bakool,Rab Dhuure,2.0,2.0,Bakool,Rab Dhuure,37652,40999,0.0,40999.0,0.0,0.0,0.0,40999.0,0.0,40999.0,0.0,0.0,0.0,40999.0,0.0,40999.0,0.0,0.0,0.0,40999.0
1319,2014-01-01,2.0,Somalia,Gedo,Garbahaarey,2.0,2.0,Gedo,Garbahaarey,76952,83793,0.0,83793.0,0.0,0.0,0.0,83793.0,0.0,83793.0,0.0,0.0,0.0,83793.0,0.0,83793.0,0.0,0.0,0.0,83793.0
1320,2014-01-01,2.0,Somalia,Gedo,Baardheere,2.0,2.0,Gedo,Baardheere,177384,193155,0.0,193155.0,0.0,0.0,0.0,193155.0,0.0,193155.0,0.0,0.0,0.0,193155.0,0.0,193155.0,0.0,0.0,0.0,193155.0
1321,2014-01-01,2.0,Somalia,Gedo,Belet Xaawo,2.0,2.0,Gedo,Belet Xaawo,83116,90505,0.0,90505.0,0.0,0.0,0.0,90505.0,0.0,90505.0,0.0,0.0,0.0,90505.0,0.0,90505.0,0.0,0.0,0.0,90505.0
1322,2014-01-01,2.0,Somalia,Gedo,Ceel Waaq,2.0,2.0,Gedo,Ceel Waaq,60046,65384,0.0,65384.0,0.0,0.0,0.0,65384.0,0.0,65384.0,0.0,0.0,0.0,65384.0,0.0,65384.0,0.0,0.0,0.0,65384.0
1323,2014-01-01,2.0,Somalia,Gedo,Doolow,2.0,2.0,Gedo,Doolow,41245,44912,0.0,44912.0,0.0,0.0,0.0,44912.0,0.0,44912.0,0.0,0.0,0.0,44912.0,0.0,44912.0,0.0,0.0,0.0,44912.0
1324,2014-01-01,2.0,Somalia,Gedo,Luuq,2.0,2.0,Gedo,Luuq,69660,75853,0.0,75853.0,0.0,0.0,0.0,75853.0,0.0,75853.0,0.0,0.0,0.0,75853.0,0.0,75853.0,0.0,0.0,0.0,75853.0
1325,2014-01-01,2.0,Somalia,Middle Juba,Bu'aale,3.0,2.0,Middle Juba,Bu'aale,108986,118676,0.0,118676.0,0.0,0.0,0.0,118676.0,0.0,0.0,118676.0,0.0,0.0,118676.0,0.0,118676.0,0.0,0.0,0.0,118676.0
1326,2014-01-01,2.0,Somalia,Middle Juba,Jilib,2.0,2.0,Middle Juba,Jilib,174819,190362,0.0,190362.0,0.0,0.0,0.0,190362.0,0.0,190362.0,0.0,0.0,0.0,190362.0,0.0,190362.0,0.0,0.0,0.0,190362.0
1327,2014-01-01,2.0,Somalia,Middle Juba,Saakow,2.0,2.0,Middle Juba,Saakow,79116,86150,0.0,86150.0,0.0,0.0,0.0,86150.0,0.0,86150.0,0.0,0.0,0.0,86150.0,0.0,86150.0,0.0,0.0,0.0,86150.0
1328,2014-01-01,2.0,Somalia,Lower Juba,Kismaayo,2.0,2.0,Lower Juba,Kismaayo,162733,177201,0.0,177201.0,0.0,0.0,0.0,177201.0,0.0,177201.0,0.0,0.0,0.0,177201.0,0.0,177201.0,0.0,0.0,0.0,177201.0
1329,2014-01-01,2.0,Somalia,Lower Juba,Afmadow,2.0,2.0,Lower Juba,Afmadow,172485,187820,0.0,187820.0,0.0,0.0,0.0,187820.0,0.0,187820.0,0.0,0.0,0.0,187820.0,0.0,187820.0,0.0,0.0,0.0,187820.0
1330,2014-01-01,2.0,Somalia,Lower Juba,Badhaadhe,2.0,2.0,Lower Juba,Badhaadhe,56178,61172,0.0,61172.0,0.0,0.0,0.0,61172.0,0.0,61172.0,0.0,0.0,0.0,61172.0,0.0,61172.0,0.0,0.0,0.0,61172.0
1331,2014-01-01,2.0,Somalia,Lower Juba,Jamaame,2.0,2.0,Lower Juba,Jamaame,97911,106616,0.0,106616.0,0.0,0.0,0.0,106616.0,0.0,106616.0,0.0,0.0,0.0,106616.0,0.0,106616.0,0.0,0.0,0.0,106616.0
1332,2014-04-01,2.0,Somalia,Banadir,Banadir,2.0,2.0,Banadir,Banadir,1650228,1796950,0.0,1796950.0,0.0,0.0,0.0,1796950.0,0.0,1796950.0,0.0,0.0,0.0,1796950.0,0.0,1796950.0,0.0,0.0,0.0,1796950.0
1333,2014-04-01,2.0,Somalia,Awdal,Borama,2.0,2.0,Awdal,Borama,398609,434049,0.0,434049.0,0.0,0.0,0.0,434049.0,0.0,434049.0,0.0,0.0,0.0,434049.0,0.0,434049.0,0.0,0.0,0.0,434049.0
1334,2014-04-01,2.0,Somalia,Awdal,Baki,2.0,2.0,Awdal,Baki,96885,105499,0.0,105499.0,0.0,0.0,0.0,105499.0,0.0,105499.0,0.0,0.0,0.0,105499.0,0.0,105499.0,0.0,0.0,0.0,105499.0
1335,2014-04-01,2.0,Somalia,Awdal,Lughaye,2.0,2.0,Awdal,Lughaye,100819,109782,0.0,109782.0,0.0,0.0,0.0,109782.0,0.0,109782.0,0.0,0.0,0.0,109782.0,0.0,109782.0,0.0,0.0,0.0,109782.0
1336,2014-04-01,2.0,Somalia,Awdal,Zeylac,2.0,2.0,Awdal,Zeylac,76951,83792,0.0,83792.0,0.0,0.0,0.0,83792.0,0.0,83792.0,0.0,0.0,0.0,83792.0,0.0,83792.0,0.0,0.0,0.0,83792.0
1337,2014-04-01,2.0,Somalia,Woqooyi Galbeed,Hargeysa,2.0,2.0,Woqooyi Galbeed,Hargeysa,959081,1044353,0.0,1044353.0,0.0,0.0,0.0,1044353.0,0.0,1044353.0,0.0,0.0,0.0,1044353.0,0.0,1044353.0,0.0,0.0,0.0,1044353.0
1338,2014-04-01,2.0,Somalia,Woqooyi Galbeed,Berbera,2.0,2.0,Woqooyi Galbeed,Berbera,176008,191656,0.0,191656.0,0.0,0.0,0.0,191656.0,0.0,191656.0,0.0,0.0,0.0,191656.0,0.0,191656.0,0.0,0.0,0.0,191656.0
1339,2014-04-01,2.0,Somalia,Woqooyi Galbeed,Gebiley,2.0,2.0,Woqooyi Galbeed,Gebiley,106914,116419,0.0,116419.0,0.0,0.0,0.0,116419.0,0.0,116419.0,0.0,0.0,0.0,116419.0,0.0,116419.0,0.0,0.0,0.0,116419.0
1340,2014-04-01,2.0,Somalia,Togdheer,Burco,2.0,1.0,Togdheer,Burco,460354,501284,0.0,501284.0,0.0,0.0,0.0,501284.0,0.0,501284.0,0.0,0.0,0.0,501284.0,501284.0,0.0,0.0,0.0,0.0,501284.0
1341,2014-04-01,2.0,Somalia,Togdheer,Buuhoodle,2.0,1.0,Togdheer,Buuhoodle,83747,91192,0.0,91192.0,0.0,0.0,0.0,91192.0,0.0,91192.0,0.0,0.0,0.0,91192.0,91192.0,0.0,0.0,0.0,0.0,91192.0
1342,2014-04-01,2.0,Somalia,Togdheer,Owdweyne,2.0,1.0,Togdheer,Owdweyne,101358,110369,0.0,110369.0,0.0,0.0,0.0,110369.0,0.0,110369.0,0.0,0.0,0.0,110369.0,110369.0,0.0,0.0,0.0,0.0,110369.0
1343,2014-04-01,2.0,Somalia,Togdheer,Sheikh,2.0,2.0,Togdheer,Sheikh,75904,82652,0.0,82652.0,0.0,0.0,0.0,82652.0,0.0,82652.0,0.0,0.0,0.0,82652.0,0.0,82652.0,0.0,0.0,0.0,82652.0
1344,2014-04-01,2.0,Somalia,Sool,Laas Caanood,2.0,2.0,Sool,Laas Caanood,156438,170346,0.0,170346.0,0.0,0.0,0.0,170346.0,0.0,170346.0,0.0,0.0,0.0,170346.0,0.0,170346.0,0.0,0.0,0.0,170346.0
1345,2014-04-01,2.0,Somalia,Sool,Caynabo,2.0,2.0,Sool,Caynabo,59080,64332,0.0,64332.0,0.0,0.0,0.0,64332.0,0.0,64332.0,0.0,0.0,0.0,64332.0,0.0,64332.0,0.0,0.0,0.0,64332.0
1346,2014-04-01,2.0,Somalia,Sool,Taleex,2.0,2.0,Sool,Taleex,73529,80066,0.0,80066.0,0.0,0.0,0.0,80066.0,0.0,80066.0,0.0,0.0,0.0,80066.0,0.0,80066.0,0.0,0.0,0.0,80066.0
1347,2014-04-01,2.0,Somalia,Sool,Xudun,2.0,2.0,Sool,Xudun,38380,41792,0.0,41792.0,0.0,0.0,0.0,41792.0,0.0,41792.0,0.0,0.0,0.0,41792.0,0.0,41792.0,0.0,0.0,0.0,41792.0
1348,2014-04-01,2.0,Somalia,Sanaag,Ceerigaabo,2.0,2.0,Sanaag,Ceerigaabo,205318,223572,0.0,223572.0,0.0,0.0,0.0,223572.0,0.0,223572.0,0.0,0.0,0.0,223572.0,0.0,223572.0,0.0,0.0,0.0,223572.0
1349,2014-04-01,2.0,Somalia,Sanaag,Ceel Afweyn,2.0,2.0,Sanaag,Ceel Afweyn,99950,108836,0.0,108836.0,0.0,0.0,0.0,108836.0,0.0,108836.0,0.0,0.0,0.0,108836.0,0.0,108836.0,0.0,0.0,0.0,108836.0
1350,2014-04-01,2.0,Somalia,Sanaag,Laasqoray,2.0,2.0,Sanaag,Laasqoray,238855,260091,0.0,260091.0,0.0,0.0,0.0,260091.0,0.0,260091.0,0.0,0.0,0.0,260091.0,0.0,260091.0,0.0,0.0,0.0,260091.0
1351,2014-04-01,2.0,Somalia,Bari,Bossaso,2.0,2.0,Bari,Bossaso,469566,511315,0.0,511315.0,0.0,0.0,0.0,511315.0,0.0,511315.0,0.0,0.0,0.0,511315.0,0.0,511315.0,0.0,0.0,0.0,511315.0
1352,2014-04-01,2.0,Somalia,Bari,Bandarbeyla,2.0,2.0,Bari,Bandarbeyla,15481,16857,0.0,16857.0,0.0,0.0,0.0,16857.0,0.0,16857.0,0.0,0.0,0.0,16857.0,0.0,16857.0,0.0,0.0,0.0,16857.0
1353,2014-04-01,2.0,Somalia,Bari,Caluula,2.0,2.0,Bari,Caluula,48986,53341,0.0,53341.0,0.0,0.0,0.0,53341.0,0.0,53341.0,0.0,0.0,0.0,53341.0,0.0,53341.0,0.0,0.0,0.0,53341.0
1354,2014-04-01,2.0,Somalia,Bari,Iskushuban,2.0,2.0,Bari,Iskushuban,58415,63608,0.0,63608.0,0.0,0.0,0.0,63608.0,0.0,63608.0,0.0,0.0,0.0,63608.0,0.0,63608.0,0.0,0.0,0.0,63608.0
1355,2014-04-01,2.0,Somalia,Bari,Qandala,2.0,2.0,Bari,Qandala,52111,56744,0.0,56744.0,0.0,0.0,0.0,56744.0,0.0,56744.0,0.0,0.0,0.0,56744.0,0.0,56744.0,0.0,0.0,0.0,56744.0
1356,2014-04-01,2.0,Somalia,Bari,Qardho,2.0,2.0,Bari,Qardho,85588,93197,0.0,93197.0,0.0,0.0,0.0,93197.0,0.0,93197.0,0.0,0.0,0.0,93197.0,0.0,93197.0,0.0,0.0,0.0,93197.0
1357,2014-04-01,2.0,Somalia,Nugaal,Garoowe,2.0,2.0,Nugaal,Garoowe,246702,268636,0.0,268636.0,0.0,0.0,0.0,268636.0,0.0,268636.0,0.0,0.0,0.0,268636.0,0.0,268636.0,0.0,0.0,0.0,268636.0
1358,2014-04-01,2.0,Somalia,Nugaal,Burtinle,2.0,1.0,Nugaal,Burtinle,64963,70738,0.0,70738.0,0.0,0.0,0.0,70738.0,0.0,70738.0,0.0,0.0,0.0,70738.0,70738.0,0.0,0.0,0.0,0.0,70738.0
1359,2014-04-01,2.0,Somalia,Nugaal,Eyl,2.0,2.0,Nugaal,Eyl,81032,88236,0.0,88236.0,0.0,0.0,0.0,88236.0,0.0,88236.0,0.0,0.0,0.0,88236.0,0.0,88236.0,0.0,0.0,0.0,88236.0
1360,2014-04-01,2.0,Somalia,Mudug,Gaalkacyo,2.0,1.0,Mudug,Gaalkacyo,389194,423797,0.0,423797.0,0.0,0.0,0.0,423797.0,0.0,423797.0,0.0,0.0,0.0,423797.0,423797.0,0.0,0.0,0.0,0.0,423797.0
1361,2014-04-01,2.0,Somalia,Mudug,Galdogob,2.0,1.0,Mudug,Galdogob,79595,86671,0.0,86671.0,0.0,0.0,0.0,86671.0,0.0,86671.0,0.0,0.0,0.0,86671.0,86671.0,0.0,0.0,0.0,0.0,86671.0
1362,2014-04-01,2.0,Somalia,Mudug,Hobyo,2.0,2.0,Mudug,Hobyo,115222,125466,0.0,125466.0,0.0,0.0,0.0,125466.0,0.0,125466.0,0.0,0.0,0.0,125466.0,0.0,125466.0,0.0,0.0,0.0,125466.0
1363,2014-04-01,2.0,Somalia,Mudug,Jariiban,2.0,2.0,Mudug,Jariiban,81890,89170,0.0,89170.0,0.0,0.0,0.0,89170.0,0.0,89170.0,0.0,0.0,0.0,89170.0,0.0,89170.0,0.0,0.0,0.0,89170.0
1364,2014-04-01,2.0,Somalia,Mudug,Xarardheere,2.0,2.0,Mudug,Xarardheere,51961,56580,0.0,56580.0,0.0,0.0,0.0,56580.0,0.0,56580.0,0.0,0.0,0.0,56580.0,0.0,56580.0,0.0,0.0,0.0,56580.0
1365,2014-04-01,2.0,Somalia,Galgaduud,Dhuusamarreeb,2.0,2.0,Galgaduud,Dhuusamarreeb,144407,157246,0.0,157246.0,0.0,0.0,0.0,157246.0,0.0,157246.0,0.0,0.0,0.0,157246.0,0.0,157246.0,0.0,0.0,0.0,157246.0
1366,2014-04-01,2.0,Somalia,Galgaduud,Cabudwaaq,2.0,2.0,Galgaduud,Cabudwaaq,101959,111024,0.0,111024.0,0.0,0.0,0.0,111024.0,0.0,111024.0,0.0,0.0,0.0,111024.0,0.0,111024.0,0.0,0.0,0.0,111024.0
1367,2014-04-01,2.0,Somalia,Galgaduud,Cadaado,2.0,2.0,Galgaduud,Cadaado,129588,141109,0.0,141109.0,0.0,0.0,0.0,141109.0,0.0,141109.0,0.0,0.0,0.0,141109.0,0.0,141109.0,0.0,0.0,0.0,141109.0
1368,2014-04-01,2.0,Somalia,Galgaduud,Ceel Buur,2.0,2.0,Galgaduud,Ceel Buur,83610,91043,0.0,91043.0,0.0,0.0,0.0,91043.0,0.0,91043.0,0.0,0.0,0.0,91043.0,0.0,91043.0,0.0,0.0,0.0,91043.0
1369,2014-04-01,2.0,Somalia,Galgaduud,Ceel Dheer,2.0,2.0,Galgaduud,Ceel Dheer,109870,119638,0.0,119638.0,0.0,0.0,0.0,119638.0,0.0,119638.0,0.0,0.0,0.0,119638.0,0.0,119638.0,0.0,0.0,0.0,119638.0
1370,2014-04-01,2.0,Somalia,Hiraan,Belet Weyne,2.0,2.0,Hiraan,Belet Weyne,235214,256127,0.0,256127.0,0.0,0.0,0.0,256127.0,0.0,256127.0,0.0,0.0,0.0,256127.0,0.0,256127.0,0.0,0.0,0.0,256127.0
1371,2014-04-01,2.0,Somalia,Hiraan,Bulo Burto,2.0,2.0,Hiraan,Bulo Burto,138283,150577,0.0,150577.0,0.0,0.0,0.0,150577.0,0.0,150577.0,0.0,0.0,0.0,150577.0,0.0,150577.0,0.0,0.0,0.0,150577.0
1372,2014-04-01,2.0,Somalia,Hiraan,Jalalaqsi,2.0,2.0,Hiraan,Jalalaqsi,147189,160275,0.0,160275.0,0.0,0.0,0.0,160275.0,0.0,160275.0,0.0,0.0,0.0,160275.0,0.0,160275.0,0.0,0.0,0.0,160275.0
1373,2014-04-01,2.0,Somalia,Middle Shabelle,Jowhar,2.0,2.0,Middle Shabelle,Jowhar,179097,195020,0.0,195020.0,0.0,0.0,0.0,195020.0,0.0,195020.0,0.0,0.0,0.0,195020.0,0.0,195020.0,0.0,0.0,0.0,195020.0
